0.00000000000000e+00    	0.00000000000000e+00 	 1.76335575690000e+00  	2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.34568994935167e-12 	 1.76335575687368e+00   2.42705098310000e+00 	-2.20725840238595e-10	 -4.28245445507166e-09	1.73467833627150e-19		1.00000000000000e+00
6.00000000000000e-02    	-3.92992628428109e-11 	 1.76335575616508e+00   2.42705098310000e+00 	-3.13834752881434e-09	 -5.74520272735514e-08	2.30115371078176e-17		1.00000000000000e+00
9.00000000000000e-02    	-2.64977248912745e-10 	 1.76335575222493e+00   2.42705098310000e+00 	-1.35317815979195e-08	 -2.28233138459086e-07	1.54124105008747e-16		1.00000000000003e+00
1.20000000000000e-01    	-9.57898595237919e-10 	 1.76335574131917e+00   2.42705098310000e+00 	-3.43602078004168e-08	 -5.07700865626061e-07	-1.31567536476094e-15		1.00000000000013e+00
1.50000000000000e-01    	-2.39433620756048e-09 	 1.76335572260356e+00   2.42705098310000e+00 	-6.15508126120649e-08	 -6.92974042998726e-07	-1.46526900076167e-14		1.00000000000024e+00
1.80000000000000e-01    	-4.55672920178749e-09 	 1.76335570558639e+00   2.42705098310000e+00 	-7.87568466617736e-08	 -2.80918308466622e-07	-4.73097507707927e-14		1.00000000000004e+00
2.10000000000000e-01    	-6.69619124864699e-09 	 1.76335572038713e+00   2.42705098310000e+00 	-5.29504580710527e-08	 1.60882643362647e-06	3.41645094506381e-14		1.00000000000130e+00
2.40000000000000e-01    	-6.78589714598987e-09 	 1.76335582964154e+00   2.42705098310001e+00 	6.83121158955838e-08	 6.26396327008116e-06	1.01189962621747e-12		1.00000000001962e+00
2.70000000000000e-01    	-9.26790914115371e-10 	 1.76335614042756e+00   2.42705098310010e+00 	3.57226697838063e-07	 1.53488690477407e-05	5.53636349498435e-12		1.00000000011786e+00
3.00000000000000e-01    	1.72137750370624e-08 	 1.76335681424238e+00   2.42705098310044e+00 	9.03138453495285e-07	 3.08043961115342e-05	2.03202253005748e-11		1.00000000047486e+00
3.30000000000000e-01    	5.68371944453485e-08 	 1.76335807289300e+00   2.42705098310155e+00 	1.80670410808996e-06	 5.46758262871227e-05	5.91685284394019e-11		1.00000000149636e+00
