0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.07141819479424e-13 	 -3.09016994369381e-01   9.51056516300000e-01 	-1.77943864840698e-11	 1.23732140166041e-10	-3.00562175087328e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.33960043698420e-12 	 -3.09016994330761e-01   9.51056516300000e-01 	-2.74390020741083e-10	 3.90637687453128e-09	-1.45433886758097e-18		1.00000000000000e+00
9.00000000000000e-02    	-2.42605839207615e-11 	 -3.09016993930405e-01   9.51056516300000e-01 	-1.30433131492900e-09	 2.90156200424098e-08	-5.07747930947372e-17		1.00000000000000e+00
1.20000000000000e-01    	-9.59125589004641e-11 	 -3.09016991956506e-01   9.51056516300000e-01 	-3.75888870285949e-09	 1.18549733944592e-07	-5.86936006000575e-16		1.00000000000001e+00
1.50000000000000e-01    	-2.68662303396017e-10 	 -3.09016985433248e-01   9.51056516300000e-01 	-8.08023729766311e-09	 3.47596250299372e-07	-3.59157364893992e-15		1.00000000000006e+00
1.80000000000000e-01    	-5.98123120438025e-10 	 -3.09016968643910e-01   9.51056516300000e-01 	-1.41073188652484e-08	 8.23161838087081e-07	-1.41345039575607e-14		1.00000000000034e+00
2.10000000000000e-01    	-1.12089614126048e-09 	 -3.09016932269911e-01   9.51056516299999e-01 	-2.06676791576026e-08	 1.67640063078783e-06	-3.85142952700803e-14		1.00000000000141e+00
2.40000000000000e-01    	-1.81861379926242e-09 	 -3.09016862882652e-01   9.51056516299997e-01 	-2.52161986261294e-08	 3.04689913526083e-06	-6.95783422204685e-14		1.00000000000464e+00
2.70000000000000e-01    	-2.57262759538660e-09 	 -3.09016743018857e-01   9.51056516299995e-01 	-2.35827837401590e-08	 5.05967908582499e-06	-4.50334044002959e-14		1.00000000001280e+00
3.00000000000000e-01    	-3.11348916901031e-09 	 -3.09016552036581e-01   9.51056516299997e-01 	-9.88643741353137e-09	 7.79648217409891e-06	2.33886474536830e-13		1.00000000003039e+00
3.30000000000000e-01    	-2.97095423396589e-09 	 -3.09016267889503e-01   9.51056516300016e-01 	2.33372766869842e-08	 1.12637272259653e-05	1.22249982222345e-12		1.00000000006344e+00
3.60000000000000e-01    	-1.43142568484147e-09 	 -3.09015869874753e-01   9.51056516300086e-01 	8.47641119041149e-08	 1.53602087484998e-05	3.76295563020735e-12		1.00000000011797e+00
3.90000000000000e-01    	2.48960446919882e-09 	 -3.09015342309852e-01   9.51056516300271e-01 	1.83653406224762e-07	 1.98480714373266e-05	9.15935136768064e-12		1.00000000019699e+00
4.20000000000000e-01    	1.00525747842268e-08 	 -3.09014678984611e-01   9.51056516300681e-01 	3.28977473145537e-07	 2.43307964687256e-05	1.91002744083183e-11		1.00000000029605e+00
4.50000000000000e-01    	2.27695578287458e-08 	 -3.09013888122412e-01   9.51056516301480e-01 	5.28346302004296e-07	 2.82418370852885e-05	3.53251847266735e-11		1.00000000039894e+00
4.80000000000000e-01    	4.23453967333114e-08 	 -3.09012997481624e-01   9.51056516302875e-01 	7.86790968142129e-07	 3.08471276833266e-05	5.89732710258414e-11		1.00000000047608e+00
5.10000000000000e-01    	7.05812755253909e-08 	 -3.09012059141229e-01   9.51056516305089e-01 	1.10549181363020e-06	 3.12639684626567e-05	8.96584830630026e-11		1.00000000048933e+00
5.40000000000000e-01    	1.09240586275296e-07 	 -3.09011153454083e-01   9.51056516308297e-01 	1.48055512959691e-06	 2.84977850125812e-05	1.24478420059246e-10		1.00000000040716e+00
5.70000000000000e-01    	1.59880244815922e-07 	 -3.09010391624256e-01   9.51056516312540e-01 	1.90195248076294e-06	 2.14970286825012e-05	1.57357408391098e-10		1.00000000023287e+00
