0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.09308592790773e-23 	 6.19173479522873e-13   -1.00000000000000e+00 	7.66895515714629e-21	 1.23732140164000e-10	3.16029773132007e-21		1.00000000000000e+00
6.00000000000000e-02    	4.19210556995507e-20 	 3.92384882731696e-11   -1.00000000000000e+00 	7.64368221983766e-18	 3.90637687344765e-09	1.52918238003152e-18		1.00000000000000e+00
9.00000000000000e-02    	3.49276605681943e-18 	 4.39594620961545e-10   -1.00000000000000e+00 	4.21677396629149e-16	 2.90156200031690e-08	5.33877768046932e-17		1.00000000000000e+00
1.20000000000000e-01    	7.84864741834332e-17 	 2.41349371891777e-09   -1.00000000000000e+00 	7.03822039031171e-15	 1.18549733466637e-07	6.17141035752462e-16		1.00000000000001e+00
1.50000000000000e-01    	8.54136149189077e-16 	 8.93675191087972e-09   -1.00000000000000e+00 	6.04975455402760e-14	 3.47596247133729e-07	3.77640398328646e-15		1.00000000000006e+00
1.80000000000000e-01    	5.84063635067191e-15 	 2.57260890367086e-08   -1.00000000000000e+00 	3.39204575964382e-13	 8.23161823998572e-07	1.48618967411328e-14		1.00000000000034e+00
2.10000000000000e-01    	2.88246272637721e-14 	 6.21000877788484e-08   -9.99999999999999e-01 	1.40644883645043e-12	 1.67640058371558e-06	4.04963257654281e-14		1.00000000000141e+00
2.40000000000000e-01    	1.11474140329045e-13 	 1.31487343750134e-07   -9.99999999999997e-01 	4.64439031644884e-12	 3.04689900939691e-06	7.31589979043303e-14		1.00000000000464e+00
2.70000000000000e-01    	3.56070605956253e-13 	 2.51351132847437e-07   -9.99999999999995e-01 	1.28015026478885e-11	 5.05967880599677e-06	4.73509336793136e-14		1.00000000001280e+00
3.00000000000000e-01    	9.73213971044682e-13 	 4.42333397616377e-07   -9.99999999999997e-01 	3.03780402040475e-11	 7.79648164509119e-06	-2.45922725273390e-13		1.00000000003039e+00
3.30000000000000e-01    	2.33272214595822e-12 	 7.26480454739402e-07   -1.00000000000002e+00 	6.33575890149978e-11	 1.12637263658113e-05	-1.28541212093285e-12		1.00000000006344e+00
3.60000000000000e-01    	4.98932436931137e-12 	 1.12449517394523e-06   -1.00000000000009e+00 	1.17704519499856e-10	 1.53602075406386e-05	-3.95660495201697e-12		1.00000000011797e+00
3.90000000000000e-01    	9.63961469172344e-12 	 1.65206003384556e-06   -1.00000000000028e+00 	1.96263162544482e-10	 1.98480699650080e-05	-9.63071028867950e-12		1.00000000019697e+00
4.20000000000000e-01    	1.69644350211811e-11 	 2.31538522862748e-06   -1.00000000000072e+00 	2.94347961346737e-10	 2.43307948472268e-05	-2.00832139640436e-11		1.00000000029599e+00
4.50000000000000e-01    	2.73349188460742e-11 	 3.10624737570820e-06   -1.00000000000156e+00 	3.95400869581031e-10	 2.82418351540421e-05	-3.71430926771222e-11		1.00000000039880e+00
4.80000000000000e-01    	4.04211730156792e-11 	 3.99688808872019e-06   -1.00000000000302e+00 	4.69394220619296e-10	 3.08471242823989e-05	-6.20081603249948e-11		1.00000000047577e+00
5.10000000000000e-01    	5.48401846111396e-11 	 4.93522832053240e-06   -1.00000000000535e+00 	4.77719448177148e-10	 3.12639601255895e-05	-9.42724974931576e-11		1.00000000048872e+00
5.40000000000000e-01    	6.80977223948249e-11 	 5.84091505246106e-06   -1.00000000000872e+00 	3.88500666424855e-10	 2.84977639902098e-05	-1.30884330991288e-10		1.00000000040606e+00
5.70000000000000e-01    	7.71821686135257e-11 	 6.60274388707471e-06   -1.00000000001319e+00 	2.04979329195220e-10	 2.14969803886392e-05	-1.65455299667733e-10		1.00000000023106e+00
6.00000000000000e-01    	8.02048169697977e-11 	 7.07798845797835e-06   -1.00000000001854e+00 	6.43936580554035e-12	 9.22498840285620e-06	-1.88513925749831e-10		1.00000000004255e+00
6.30000000000000e-01    	7.93946547786309e-11 	 7.09411168036658e-06   -1.00000000002427e+00 	-3.81939990086413e-12	 -9.25357718747981e-06	-1.89355965855531e-10		1.00000000004281e+00
6.60000000000000e-01    	8.55023602282091e-11 	 6.45323383359989e-06   -1.00000000002959e+00 	5.45084271774883e-10	 -3.46761505310939e-05	-1.60009607081362e-10		1.00000000060122e+00
6.90000000000000e-01    	1.23238979934221e-10 	 4.93959037445498e-06   -1.00000000003358e+00 	2.21385120918085e-09	 -6.74805937712198e-05	-1.01448012069205e-10		1.00000000227682e+00
7.20000000000000e-01    	2.36814216244584e-10 	 2.33003337384813e-06   -1.00000000003556e+00 	5.73407108796909e-09	 -1.07705090389058e-04	-3.15454393350553e-11		1.00000000580019e+00
7.50000000000000e-01    	4.94056406209953e-10 	 -1.59257734184000e-06   -1.00000000003578e+00 	1.19300536898271e-08	 -1.54896866953081e-04	6.53445561722288e-12		1.00000001199652e+00
7.80000000000000e-01    	9.87158810884868e-10 	 -7.02347310663991e-06   -1.00000000003623e+00 	2.15714687279556e-08	 -2.08037432891579e-04	-6.23581839252176e-11		1.00000002163979e+00
8.10000000000000e-01    	1.82800564868423e-09 	 -1.41181760583050e-05   -1.00000000004167e+00 	3.51617514886199e-08	 -2.65491961386355e-04	-3.47662337315262e-10		1.00000003524299e+00
8.40000000000000e-01    	3.13647525328150e-09 	 -2.29736316362221e-05   -1.00000000006063e+00 	5.26876038581480e-08	 -3.24989866530853e-04	-9.88235335451319e-10		1.00000005280921e+00
8.70000000000000e-01    	5.02121480113469e-09 	 -3.36093027736371e-05   -1.00000000010606e+00 	7.33773512845509e-08	 -3.83642550787593e-04	-2.13818457691042e-09		1.00000007359080e+00
9.00000000000000e-01    	7.55411782660182e-09 	 -4.59494113967096e-05   -1.00000000019548e+00 	9.55351283291706e-08	 -4.38002721048007e-04	-3.94278670552851e-09		1.00000009592319e+00
9.30000000000000e-01    	1.07419212603844e-08 	 -5.98076155043793e-05   -1.00000000035024e+00 	1.16527476038713e-07	 -4.84167650964386e-04	-6.50617550009191e-09		1.00000011720916e+00
9.60000000000000e-01    	1.45005898046025e-08 	 -7.48754464345181e-05   -1.00000000059375e+00 	1.32992767951451e-07	 -5.17926381812777e-04	-9.85526743509812e-09		1.00000013412387e+00
9.90000000000000e-01    	1.86399274420994e-08 	 -9.07157915362780e-05   -1.00000000094863e+00 	1.41317642469567e-07	 -5.34948211919698e-04	-1.39071459375951e-08		1.00000014308479e+00
1.02000000000000e+00    	2.28665250667296e-08 	 -1.06762586585516e-04   -1.00000000143312e+00 	1.38377599239108e-07	 -5.31007057158680e-04	-1.84491424762229e-08		1.00000014098425e+00
1.05000000000000e+00    	2.68121458265451e-08 	 -1.22327678347374e-04   -1.00000000205712e+00 	1.22475316069196e-07	 -5.02233521402267e-04	-2.31413830816028e-08		1.00000012611925e+00
1.08000000000000e+00    	3.00915991923471e-08 	 -1.36615533807278e-04   -1.00000000281878e+00 	9.43396671780930e-08	 -4.45383955819257e-04	-2.75499768691093e-08		1.00000009918343e+00
1.11000000000000e+00    	3.23890569147885e-08 	 -1.48746116702789e-04   -1.00000000370265e+00 	5.79852133537261e-08	 -3.58113571585928e-04	-3.12149773687692e-08		1.00000006412267e+00
1.14000000000000e+00    	3.35650926994337e-08 	 -1.57785836819360e-04   -1.00000000468032e+00 	2.11931671378703e-08	 -2.39238957539761e-04	-3.37508906583869e-08		1.00000002861764e+00
1.17000000000000e+00    	3.37694710168145e-08 	 -1.62786020242449e-04   -1.00000000571443e+00 	-4.62287204538099e-09	 -8.89742827691826e-05	-3.49695577310400e-08		1.00000000395821e+00
