0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.46718211123304e-13 	 -9.99999999999381e-01   1.22464679910000e-16 	-5.75838442991464e-11	 1.23732140171154e-10	-3.87024850125950e-37		1.00000000000000e+00
6.00000000000000e-02    	-1.08071741267820e-11 	 -9.99999999960761e-01   1.22464679910000e-16 	-8.87944776733060e-10	 3.90637687697167e-09	-1.87270830882351e-34		1.00000000000000e+00
9.00000000000000e-02    	-7.85089065900647e-11 	 -9.99999999560405e-01   1.22464679910000e-16 	-4.22090574680303e-09	 2.90156201302832e-08	-6.53811702686143e-33		1.00000000000000e+00
1.20000000000000e-01    	-3.10379736418037e-10 	 -9.99999997586506e-01   1.22464679910000e-16 	-1.21640351285042e-08	 1.18549735013855e-07	-7.55779803290620e-32		1.00000000000001e+00
1.50000000000000e-01    	-8.69411389079738e-10 	 -9.99999991063248e-01   1.22464679910000e-16 	-2.61483325647583e-08	 3.47596257379504e-07	-4.62476116178915e-31		1.00000000000006e+00
1.80000000000000e-01    	-1.93558014515350e-09 	 -9.99999974273910e-01   1.22464679910000e-16 	-4.56530016047500e-08	 8.23161869593590e-07	-1.82005749159247e-30		1.00000000000034e+00
2.10000000000000e-01    	-3.62736058115614e-09 	 -9.99999937899908e-01   1.22464679910000e-16 	-6.68851599043254e-08	 1.67640073605202e-06	-4.95936972786967e-30		1.00000000000141e+00
2.40000000000000e-01    	-5.88540715770371e-09 	 -9.99999868512644e-01   1.22464679910000e-16 	-8.16117171533372e-08	 3.04689941671465e-06	-8.95939295516474e-30		1.00000000000465e+00
2.70000000000000e-01    	-8.32599390470016e-09 	 -9.99999748648836e-01   1.22464679909999e-16 	-7.63441104409636e-08	 5.05967971156238e-06	-5.79881313973141e-30		1.00000000001280e+00
3.00000000000000e-01    	-1.00776383511938e-08 	 -9.99999557666533e-01   1.22464679910000e-16 	-3.20610918039483e-08	 7.79648335703080e-06	3.01168612725280e-29		1.00000000003039e+00
3.30000000000000e-01    	-9.61942462580615e-09 	 -9.99999273519409e-01   1.22464679910002e-16 	7.53793882293046e-08	 1.12637291493781e-05	1.57417597691218e-28		1.00000000006344e+00
3.60000000000000e-01    	-4.64334390263934e-09 	 -9.99998875504589e-01   1.22464679910011e-16 	2.74039324952011e-07	 1.53602114494279e-05	4.84544255824644e-28		1.00000000011801e+00
3.90000000000000e-01    	8.03498152082546e-09 	 -9.99998347939598e-01   1.22464679910035e-16 	5.93876203631409e-07	 1.98480747296204e-05	1.17942114000631e-27		1.00000000019715e+00
4.20000000000000e-01    	3.24928944150509e-08 	 -9.99997684614253e-01   1.22464679910088e-16 	1.06393550400085e-06	 2.43308000946198e-05	2.45948163841436e-27		1.00000000029656e+00
4.50000000000000e-01    	7.36227342041914e-08 	 -9.99996893751937e-01   1.22464679910191e-16 	1.70888066468567e-06	 2.82418414038267e-05	4.54870914702345e-27		1.00000000040026e+00
4.80000000000000e-01    	1.36942225458592e-07 	 -9.99996003110982e-01   1.22464679910370e-16 	2.54505969348423e-06	 3.08471352882041e-05	7.59379153183293e-27		1.00000000047901e+00
5.10000000000000e-01    	2.28283212299451e-07 	 -9.99995064770222e-01   1.22464679910655e-16 	3.57637856724822e-06	 3.12639871051120e-05	1.15450171891147e-26		1.00000000049511e+00
5.40000000000000e-01    	3.53357726479583e-07 	 -9.99994159082151e-01   1.22464679911068e-16 	4.79030830366041e-06	 2.84978320202558e-05	1.60286553601058e-26		1.00000000041754e+00
5.70000000000000e-01    	5.17210789043789e-07 	 -9.99993397250105e-01   1.22464679911615e-16 	6.15438916105269e-06	 2.14971366710235e-05	2.02623696486033e-26		1.00000000025000e+00
