0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.29748614007301e-13 	 -9.51056516299381e-01   -3.09016994370000e-01 	-5.47654903538502e-11	 1.23732140170634e-10	9.76585706304196e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.02782333739325e-11 	 -9.51056516260761e-01   -3.09016994370000e-01 	-8.44485665641032e-10	 3.90637687679385e-09	4.72543343363739e-19		1.00000000000000e+00
9.00000000000000e-02    	-7.46664070265609e-11 	 -9.51056515860405e-01   -3.09016994370000e-01 	-4.01431989430557e-09	 2.90156201240221e-08	1.64977303982159e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.95188666978371e-10 	 -9.51056513886506e-01   -3.09016994370000e-01 	-1.15686845270936e-08	 1.18549734937966e-07	1.90707070443482e-16		1.00000000000001e+00
1.50000000000000e-01    	-8.26859324964612e-10 	 -9.51056507363248e-01   -3.09016994370000e-01 	-2.48685391071580e-08	 3.47596256877564e-07	1.16697304090105e-15		1.00000000000006e+00
1.80000000000000e-01    	-1.84084582344032e-09 	 -9.51056490573910e-01   -3.09016994370000e-01 	-4.34185680433469e-08	 8.23161867360885e-07	4.59257887893018e-15		1.00000000000034e+00
2.10000000000000e-01    	-3.44982350565658e-09 	 -9.51056454199908e-01   -3.09016994370000e-01 	-6.36114983142314e-08	 1.67640072859385e-06	1.25140536357760e-14		1.00000000000141e+00
2.40000000000000e-01    	-5.59734937149159e-09 	 -9.51056384812645e-01   -3.09016994369999e-01 	-7.76171281536406e-08	 3.04689939677493e-06	2.26073741811895e-14		1.00000000000464e+00
2.70000000000000e-01    	-7.91847333531443e-09 	 -9.51056264948838e-01   -3.09016994369999e-01 	-7.26069375614067e-08	 5.05967966723392e-06	1.46322335779501e-14		1.00000000001280e+00
3.00000000000000e-01    	-9.58435601860209e-09 	 -9.51056073966536e-01   -3.09016994369999e-01 	-3.04904247583610e-08	 7.79648327323183e-06	-7.59943655709104e-14		1.00000000003039e+00
3.30000000000000e-01    	-9.14850239341072e-09 	 -9.51055789819416e-01   -3.09016994370006e-01 	7.16931561898997e-08	 1.12637290131252e-05	-3.97214438618407e-13		1.00000000006344e+00
3.60000000000000e-01    	-4.41583850925810e-09 	 -9.51055391804601e-01   -3.09016994370028e-01 	2.60632640384147e-07	 1.53602112580971e-05	-1.22265887835377e-12		1.00000000011800e+00
3.90000000000000e-01    	7.64219285479076e-09 	 -9.51054864239616e-01   -3.09016994370088e-01 	5.64819428730315e-07	 1.98480744963964e-05	-2.97605473810324e-12		1.00000000019713e+00
4.20000000000000e-01    	3.09034084102967e-08 	 -9.51054200914278e-01   -3.09016994370221e-01 	1.01187718560547e-06	 2.43307998377605e-05	-6.20605731605198e-12		1.00000000029651e+00
4.50000000000000e-01    	7.00207176323237e-08 	 -9.51053410051971e-01   -3.09016994370481e-01 	1.62526142658029e-06	 2.82418410979008e-05	-1.14778512612992e-11		1.00000000040012e+00
4.80000000000000e-01    	1.30241772373786e-07 	 -9.51052519411027e-01   -3.09016994370934e-01 	2.42051856389506e-06	 3.08471347494970e-05	-1.91615814150969e-11		1.00000000047870e+00
5.10000000000000e-01    	2.17112918456539e-07 	 -9.51051581070293e-01   -3.09016994371654e-01 	3.40136151411160e-06	 3.12639857845928e-05	-2.91318138414489e-11		1.00000000049450e+00
5.40000000000000e-01    	3.36066498967433e-07 	 -9.51050675382288e-01   -3.09016994372696e-01 	4.55587294362912e-06	 2.84978286905828e-05	-4.04455067615810e-11		1.00000000041644e+00
5.70000000000000e-01    	4.91900466553163e-07 	 -9.51049913550399e-01   -3.09016994374075e-01 	5.85318194847424e-06	 2.14971290219851e-05	-5.11285668917190e-11		1.00000000024819e+00
6.00000000000000e-01    	6.88169863458188e-07 	 -9.51049438299222e-01   -3.09016994375728e-01 	7.24097086639389e-06	 9.22529544963224e-06	-5.82541778125771e-11		1.00000000006877e+00
6.30000000000000e-01    	9.26520260793298e-07 	 -9.51049422163071e-01   -3.09016994377501e-01 	8.64415312545370e-06	 -9.25300048350726e-06	-5.85145778530224e-11		1.00000000008017e+00
6.60000000000000e-01    	1.20600289493412e-06 	 -9.51050063017733e-01   -3.09016994379145e-01 	9.96501981016014e-06	 -3.46751532947106e-05	-4.94463330169677e-11		1.00000000065083e+00
6.90000000000000e-01    	1.52241919462297e-06 	 -9.51051576622680e-01   -3.09016994380376e-01 	1.10850836009042e-05	 -6.74789903302866e-05	-3.13500368549146e-11		1.00000000233815e+00
7.20000000000000e-01    	1.86774793636969e-06 	 -9.51054186119929e-01   -3.09016994380988e-01 	1.18687578100039e-05	 -1.07702675903117e-04	-9.74875965182361e-12		1.00000000587037e+00
7.50000000000000e-01    	2.22971082301821e-06 	 -9.51058108643555e-01   -3.09016994381056e-01 	1.21689011247574e-05	 -1.54893445573319e-04	2.01997470453908e-12		1.00000001207003e+00
7.80000000000000e-01    	2.59153146617723e-06 	 -9.51063539419640e-01   -3.09016994381194e-01 	1.18341422012883e-05	 -2.08032857688851e-04	-1.92651190977017e-11		1.00000002170886e+00
8.10000000000000e-01    	2.93193839293211e-06 	 -9.51070633967237e-01   -3.09016994382877e-01 	1.07177794508627e-05	 -2.65486181827236e-04	-1.07420729594254e-10		1.00000003529889e+00
8.40000000000000e-01    	3.22545481820210e-06 	 -9.51079489232311e-01   -3.09016994388736e-01 	8.68793653508452e-06	 -3.24982975404638e-04	-3.05354006853773e-10		1.00000005284471e+00
8.70000000000000e-01    	3.44300672356989e-06 	 -9.51090124683190e-01   -3.09016994402773e-01 	5.63854817152652e-06	 -3.83634819054382e-04	-6.60684788627706e-10		1.00000007360373e+00
9.00000000000000e-01    	3.55286658222810e-06 	 -9.51102464552761e-01   -3.09016994430404e-01 	1.50065714758456e-06	 -4.37994607170658e-04	-1.21830488911205e-09		1.00000009592076e+00
9.30000000000000e-01    	3.52193326611309e-06 	 -9.51116322515284e-01   -3.09016994478224e-01 	-3.74657610267187e-06	 -4.84159771995457e-04	-2.01039379702919e-09		1.00000011721235e+00
9.60000000000000e-01    	3.31732971143486e-06 	 -9.51131390122101e-01   -3.09016994553467e-01 	-1.00658139756574e-05	 -5.17919437653126e-04	-3.04527146103323e-09		1.00000013417092e+00
9.90000000000000e-01    	2.90827929755995e-06 	 -9.51147230281314e-01   -3.09016994663126e-01 	-1.73531411896074e-05	 -5.34942862002353e-04	-4.29731925719267e-09		1.00000014323249e+00
1.02000000000000e+00    	2.26820019378552e-06 	 -9.51163276945895e-01   -3.09016994812834e-01 	-2.54320569981396e-05	 -5.31003759776468e-04	-5.70082371083450e-09		1.00000014130588e+00
1.05000000000000e+00    	1.37693489117192e-06 	 -9.51178841971144e-01   -3.09016995005650e-01 	-3.40505901672292e-05	 -5.02232358484315e-04	-7.15076181865695e-09		1.00000012669838e+00
1.08000000000000e+00    	2.23010755495880e-07 	 -9.51193129818861e-01   -3.09016995241006e-01 	-4.28822247912730e-05	 -4.45384477785493e-04	-8.51305532340815e-09		1.00000010010310e+00
1.11000000000000e+00    	-1.19419196104417e-06 	 -9.51205260430056e-01   -3.09016995514128e-01 	-5.15312326596948e-05	 -3.58114705000787e-04	-9.64557148135881e-09		1.00000006545080e+00
1.14000000000000e+00    	-2.86250392897948e-06 	 -9.51214300172971e-01   -3.09016995816231e-01 	-5.95428528542855e-05	 -2.39239019606069e-04	-1.04291835637907e-08		1.00000003039033e+00
1.17000000000000e+00    	-4.75541165576139e-06 	 -9.51219300315843e-01   -3.09016996135775e-01 	-6.64185322387073e-05	 -8.89711388135294e-05	-1.08057482014409e-08		1.00000000616364e+00
1.20000000000000e+00    	-6.83103486018432e-06 	 -9.51219341995096e-01   -3.09016996460881e-01 	-7.16361388693042e-05	 9.08834678064335e-05	-1.08173099216480e-08		1.00000000669577e+00
1.23000000000000e+00    	-9.03177964625798e-06 	 -9.51213586173676e-01   -3.09016996782861e-01 	-7.46746918412216e-05	 2.96791428042220e-04	-1.06387443078286e-08		1.00000004683073e+00
1.26000000000000e+00    	-1.12847909815583e-05 	 -9.51201326637021e-01   -3.09016997100505e-01 	-7.50427364582810e-05	 5.23427305061082e-04	-1.05949926184061e-08		1.00000013980377e+00
1.29000000000000e+00    	-1.35032954332309e-05 	 -9.51182043682738e-01   -3.09016997424557e-01 	-7.23090674948369e-05	 7.63693243459617e-04	-1.11545521257808e-08		1.00000029422794e+00
1.32000000000000e+00    	-1.55888801738653e-05 	 -9.51155455850675e-01   -3.09016997781555e-01 	-6.61341123614153e-05	 1.00883108752692e-03	-1.28933021911307e-08		1.00000051105681e+00
1.35000000000000e+00    	-1.74346987945559e-05 	 -9.51121566837109e-01   -3.09016998216122e-01 	-5.62999841665012e-05	 1.24863172164792e-03	-1.64270822368053e-08		1.00000078112513e+00
1.38000000000000e+00    	-1.89295319498048e-05 	 -9.51080704661012e-01   -3.09016998790799e-01 	-4.27370558465360e-05	 1.47174185043180e-03	-2.23173080048642e-08		1.00000108392468e+00
1.41000000000000e+00    	-1.99625663060796e-05 	 -9.51033550217673e-01   -3.09016999582781e-01 	-2.55449352013517e-05	 1.66606347050451e-03	-3.09605099230765e-08		1.00000138820905e+00
1.44000000000000e+00    	-2.04286947429352e-05 	 -9.50981152575083e-01   -3.09017000677300e-01 	-5.00596227095612e-06	 1.81923610918273e-03	-4.24788412137239e-08		1.00000165482117e+00
1.47000000000000e+00    	-2.02340907026110e-05 	 -9.50924928743943e-01   -3.09017002158003e-01 	1.84101967878542e-05	 1.91918676770026e-03	-5.66329750782500e-08		1.00000184180670e+00
1.50000000000000e+00    	-1.93017759074491e-05 	 -9.50866646177742e-01   -3.09017004095332e-01 	4.40516552285636e-05	 1.95472767485958e-03	-7.27800665371844e-08		1.00000191144859e+00
1.53000000000000e+00    	-1.75768877619291e-05 	 -9.50808386921660e-01   -3.09017006534589e-01 	7.10991652201745e-05	 1.91617770051065e-03	-8.98965846435300e-08		1.00000183839435e+00
1.56000000000000e+00    	-1.50313626366837e-05 	 -9.50752493106895e-01   -3.09017009485808e-01 	9.85900247602386e-05	 1.79597985561627e-03	-1.06678401394802e-07		1.00000161763051e+00
1.59000000000000e+00    	-1.16677829144929e-05 	 -9.50701494351886e-01   -3.09017012917825e-01 	1.25449649696260e-04	 1.58928495032565e-03	-1.21718933603067e-07		1.00000127078133e+00
1.62000000000000e+00    	-7.52218502936895e-06 	 -9.50658018548855e-01   -3.09017016758717e-01 	1.50528940350066e-04	 1.29447038895340e-03	-1.33751654426692e-07		1.00000084915592e+00
1.65000000000000e+00    	-2.66568584606046e-06 	 -9.50624688443211e-01   -3.09017020904123e-01 	1.72645351468118e-04	 9.13563397288876e-04	-1.41928047719473e-07		1.00000043220217e+00
1.68000000000000e+00    	2.79515311774198e-06 	 -9.50604007311202e-01   -3.09017025233934e-01 	1.90625660515014e-04	 4.52539791014672e-04	-1.46088804847947e-07		1.00000012056521e+00
