0.00000000000000e+00    	0.00000000000000e+00 	 2.93892626150000e+00  	4.04508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.62586234719781e-12 	 2.93892626150000e+00   4.04508497190000e+00 	2.78141142075116e-10	 1.28136165804817e-19	-2.53495392754292e-29		1.00000000000000e+00
6.00000000000000e-02    	5.84284606749608e-11 	 2.93892626150000e+00   4.04508497190000e+00 	5.06597169959046e-09	 1.71903344887485e-18	-6.41272743119230e-27		1.00000000000000e+00
9.00000000000000e-02    	4.84544630952945e-10 	 2.93892626150000e+00   4.04508497190000e+00 	2.81432036481405e-08	 6.82900864323681e-18	-1.48315380233169e-25		1.00000000000000e+00
1.20000000000000e-01    	2.17829590439506e-09 	 2.93892626150000e+00   4.04508497190000e+00 	9.46864682414893e-08	 1.51910169221953e-17	-1.20234576661414e-24		1.00000000000000e+00
1.50000000000000e-01    	6.94784746581554e-09 	 2.93892626150000e+00   4.04508497190000e+00 	2.39607872163661e-07	 2.07346127219822e-17	-4.99009169036724e-24		1.00000000000003e+00
1.80000000000000e-01    	1.77349411797390e-08 	 2.93892626150000e+00   4.04508497190000e+00 	5.02433948081059e-07	 8.40543178253108e-18	-1.09404101006169e-23		1.00000000000013e+00
2.10000000000000e-01    	3.86361511096514e-08 	 2.93892626150000e+00   4.04508497190000e+00 	9.19010656823268e-07	 -4.81378814495603e-17	-1.39549000662685e-24		1.00000000000042e+00
2.40000000000000e-01    	7.46358716983623e-08 	 2.93892626150000e+00   4.04508497190000e+00 	1.51072847359921e-06	 -1.87424753297912e-16	9.01851154999657e-23		1.00000000000114e+00
2.70000000000000e-01    	1.30991690092712e-07 	 2.93892626150000e+00   4.04508497190000e+00 	2.27232615799397e-06	 -4.59254954361764e-16	4.19942711514434e-22		1.00000000000258e+00
3.00000000000000e-01    	2.12249103819902e-07 	 2.93892626150000e+00   4.04508497190000e+00 	3.15962003881752e-06	 -9.21700551121872e-16	1.24533338905623e-21		1.00000000000499e+00
3.30000000000000e-01    	3.20906001489942e-07 	 2.93892626150000e+00   4.04508497190000e+00 	4.07868973635763e-06	 -1.63595827072987e-15	2.83055230951875e-21		1.00000000000832e+00
3.60000000000000e-01    	4.55794468579417e-07 	 2.93892626150000e+00   4.04508497190000e+00 	4.87811016870304e-06	 -2.65919843561717e-15	5.13758689353333e-21		1.00000000001190e+00
3.90000000000000e-01    	6.10294345940778e-07 	 2.93892626150000e+00   4.04508497190000e+00 	5.34574085172224e-06	 -4.03577911829408e-15	7.20004865732281e-21		1.00000000001429e+00
4.20000000000000e-01    	7.70535352546057e-07 	 2.93892626150000e+00   4.04508497190000e+00 	5.21136389367287e-06	 -5.78740635758448e-15	6.14574632134206e-21		1.00000000001358e+00
4.50000000000000e-01    	9.13778344374230e-07 	 2.93892626150000e+00   4.04508497190000e+00 	4.15610883524809e-06	 -7.90300566756114e-15	-4.02001492756408e-21		1.00000000000864e+00
4.80000000000000e-01    	1.00718764228896e-06 	 2.93892626150000e+00   4.04508497190000e+00 	1.82913277759394e-06	 -1.03292102353000e-14	-3.35500719702768e-20		1.00000000000167e+00
5.10000000000000e-01    	1.00721220507546e-06 	 2.93892626150000e+00   4.04508497190000e+00 	-2.12853542963040e-06	 -1.29624529534586e-14	-9.74715159355207e-20		1.00000000000227e+00
5.40000000000000e-01    	8.59781549610480e-07 	 2.93892626150000e+00   4.04508497190000e+00 	-8.05369335574055e-06	 -1.56436618600678e-14	-2.14803935478185e-19		1.00000000003243e+00
5.70000000000000e-01    	5.01491657810173e-07 	 2.93892626150000e+00   4.04508497190000e+00 	-1.62255421512264e-05	 -1.81564948953031e-14	-4.05846065920716e-19		1.00000000013163e+00
6.00000000000000e-01    	-1.38093135067708e-07 	 2.93892626150000e+00   4.04508497190000e+00 	-2.68270804388603e-05	 -2.02299081306895e-14	-6.87218915681282e-19		1.00000000035985e+00
6.30000000000000e-01    	-1.13296255137683e-06 	 2.93892626150000e+00   4.04508497190000e+00 	-3.99057794438292e-05	 -2.15456348799252e-14	-1.06499106375850e-18		1.00000000079624e+00
6.60000000000000e-01    	-2.55602777851124e-06 	 2.93892626150000e+00   4.04508497190000e+00 	-5.53364129207320e-05	 -2.17508696063333e-14	-1.52711145734423e-18		1.00000000153106e+00
6.90000000000000e-01    	-4.47344499895358e-06 	 2.93892626150000e+00   4.04508497190000e+00 	-7.27891679269250e-05	 -2.04761134351977e-14	-2.03736765313521e-18		1.00000000264913e+00
7.20000000000000e-01    	-6.93810141837625e-06 	 2.93892626150000e+00   4.04508497190000e+00 	-9.17062268188924e-05	 -1.73577648573105e-14	-2.53389468258434e-18		1.00000000420502e+00
7.50000000000000e-01    	-9.98256423465484e-06 	 2.93892626150000e+00   4.04508497190000e+00 	-1.11289864958903e-04	 -1.20646509569550e-14	-2.93553667782845e-18		1.00000000619272e+00
7.80000000000000e-01    	-1.36118793802596e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.30504741929584e-04	 -4.32731489654820e-15	-3.15877789389531e-18		1.00000000851574e+00
8.10000000000000e-01    	-1.77966789588648e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.48096478833542e-04	 6.03147044014007e-15	-3.14629679627682e-18		1.00000001096628e+00
8.40000000000000e-01    	-2.24671077320874e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.62627826396587e-04	 1.90667795572465e-14	-2.90546616371981e-18		1.00000001322390e+00
8.70000000000000e-01    	-2.75081041251304e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.72532767699687e-04	 3.46842229569400e-14	-2.55163916462468e-18		1.00000001488378e+00
9.00000000000000e-01    	-3.27565654285181e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.76187808099244e-04	 5.26173676766332e-14	-2.34747083630456e-18		1.00000001552107e+00
9.30000000000000e-01    	-3.80008870538684e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.71998537555821e-04	 7.24119887915846e-14	-2.72674177739864e-18		1.00000001479175e+00
9.60000000000000e-01    	-4.29832905084306e-05 	 2.93892626150000e+00   4.04508497190000e+00 	-1.58498370903937e-04	 9.34195525752719e-14	-4.29021550719519e-18		1.00000001256087e+00
9.90000000000000e-01    	-4.74052448566217e-05 	 2.93892626150001e+00   4.04508497190000e+00 	-1.34455249749394e-04	 1.14800634594504e-13	-7.76291323728626e-18		1.00000000903911e+00
1.02000000000000e+00    	-5.09361446652989e-05 	 2.93892626150001e+00   4.04508497190000e+00 	-9.89810986842742e-05	 1.35538548252058e-13	-1.39072843372464e-17		1.00000000489863e+00
1.05000000000000e+00    	-5.32252387918137e-05 	 2.93892626150002e+00   4.04508497190000e+00 	-5.16380400070299e-05	 1.54468074943548e-13	-2.33951225261529e-17		1.00000000133324e+00
1.08000000000000e+00    	-5.39166159510464e-05 	 2.93892626150002e+00   4.04508497190000e+00 	7.46514910942505e-06	 1.70314455134890e-13	-3.66517599275961e-17		1.00000000002786e+00
1.11000000000000e+00    	-5.26668536980705e-05 	 2.93892626150003e+00   4.04508497190000e+00 	7.75930497241840e-05	 1.81745685430692e-13	-5.36973135142453e-17		1.00000000301034e+00
1.14000000000000e+00    	-4.91647376442835e-05 	 2.93892626150003e+00   4.04508497190000e+00 	1.57326629723095e-04	 1.87434308179403e-13	-7.40190701796574e-17		1.00000001237583e+00
1.17000000000000e+00    	-4.31522686952747e-05 	 2.93892626150003e+00   4.04508497190000e+00 	2.44535279200128e-04	 1.86127562552830e-13	-9.65137960131460e-17		1.00000002989875e+00
1.20000000000000e+00    	-3.44460095248960e-05 	 2.93892626150004e+00   4.04508497190000e+00 	3.36382902376284e-04	 1.76722985859742e-13	-1.19536357620696e-16		1.00000005657673e+00
