0.00000000000000e+00    	0.00000000000000e+00 	 9.13545457640000e+00  	-4.06736643080000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	6.44655907678168e-13 	 9.13545457640238e+00   -4.06736643080000e+00 	1.07066096462988e-10	 4.75548372831088e-10	1.00548275252708e-20		1.00000000000000e+00
6.00000000000000e-02    	2.00938648666199e-11 	 9.13545457655081e+00   -4.06736643080000e+00 	1.65096285961776e-09	 1.50136509435185e-08	4.86525839254133e-18		1.00000000000000e+00
9.00000000000000e-02    	1.45972287604905e-10 	 9.13545457808953e+00   -4.06736643080000e+00 	7.84797035814606e-09	 1.11517757229393e-07	1.69858959192003e-16		1.00000000000001e+00
1.20000000000000e-01    	5.77092795237871e-10 	 9.13545458567595e+00   -4.06736643080000e+00 	2.26168032738940e-08	 4.55630456346407e-07	1.96350061372420e-15		1.00000000000010e+00
1.50000000000000e-01    	1.61651763362993e-09 	 9.13545461074725e+00   -4.06736643080000e+00 	4.86188055276463e-08	 1.33594085147182e-06	1.20150353840407e-14		1.00000000000089e+00
1.80000000000000e-01    	3.59893643765801e-09 	 9.13545467527487e+00   -4.06736643080000e+00 	8.48886212082480e-08	 3.16371498292127e-06	4.72847218284978e-14		1.00000000000501e+00
2.10000000000000e-01    	6.74485908433899e-09 	 9.13545481507358e+00   -4.06736643080000e+00 	1.24383480917649e-07	 6.44302631577176e-06	1.28843414430064e-13		1.00000000002076e+00
2.40000000000000e-01    	1.09446368745806e-08 	 9.13545508175441e+00   -4.06736643079999e+00 	1.51818530699794e-07	 1.17103567767224e-05	2.32763247303670e-13		1.00000000006858e+00
2.70000000000000e-01    	1.54865068403209e-08 	 9.13545554243514e+00   -4.06736643079998e+00 	1.42160138179320e-07	 1.94462103333269e-05	1.50652276366074e-13		1.00000000018909e+00
3.00000000000000e-01    	1.87536207884136e-08 	 9.13545627645034e+00   -4.06736643079999e+00 	6.01169457090102e-08	 2.99647499936021e-05	-7.82429058290013e-13		1.00000000044894e+00
3.30000000000000e-01    	1.79242894789739e-08 	 9.13545736853208e+00   -4.06736643080005e+00 	-1.39098657596097e-07	 4.32906460326928e-05	-4.08967692576021e-12		1.00000000093705e+00
3.60000000000000e-01    	8.71646767738995e-09 	 9.13545889824912e+00   -4.06736643080029e+00 	-5.07562587753658e-07	 5.90349300719207e-05	-1.25883719643029e-11		1.00000000174269e+00
3.90000000000000e-01    	-1.47789379634956e-08 	 9.13546092587504e+00   -4.06736643080090e+00 	-1.10092633373627e-06	 7.62834389007465e-05	-3.06411841207826e-11		1.00000000291019e+00
4.20000000000000e-01    	-6.01315260693780e-08 	 9.13546347527798e+00   -4.06736643080228e+00 	-1.97327010279924e-06	 9.35122049089627e-05	-6.38970622483875e-11		1.00000000437421e+00
4.50000000000000e-01    	-1.36431296043982e-07 	 9.13546651485246e+00   -4.06736643080495e+00 	-3.17072309909473e-06	 1.08543771978504e-04	-1.18175181255172e-10		1.00000000589590e+00
4.80000000000000e-01    	-2.53942584876199e-07 	 9.13546993791234e+00   -4.06736643080962e+00 	-4.72417686451140e-06	 1.18556827636675e-04	-1.97286624743216e-10		1.00000000703902e+00
5.10000000000000e-01    	-4.23531169050596e-07 	 9.13547354429707e+00   -4.06736643081703e+00 	-6.64153185816131e-06	 1.20158768003881e-04	-2.99939965466362e-10		1.00000000724112e+00
5.40000000000000e-01    	-6.55858423210827e-07 	 9.13547702517653e+00   -4.06736643082776e+00 	-8.90001955156447e-06	 1.09526960395507e-04	-4.16425479784892e-10		1.00000000603768e+00
