0.00000000000000e+00    	0.00000000000000e+00 	 -5.00000000000000e+00  	8.66025403780000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.52831871376535e-13 	 -4.99999999999762e+00   8.66025403780000e+00 	-5.85992165203601e-11	 4.75548372913741e-10	-2.14087818670422e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.09977357769433e-11 	 -4.99999999984919e+00   8.66025403780000e+00 	-9.03601746519549e-10	 1.50136509825964e-08	-1.03591290511904e-17		1.00000000000000e+00
9.00000000000000e-02    	-7.98932012717571e-11 	 -4.99999999831048e+00   8.66025403780000e+00 	-4.29532692364606e-09	 1.11517758635747e-07	-3.61664428550480e-16		1.00000000000001e+00
1.20000000000000e-01    	-3.15851565072989e-10 	 -4.99999999072405e+00   8.66025403780000e+00 	-1.23784261411864e-08	 4.55630473457622e-07	-4.18069406746245e-15		1.00000000000010e+00
1.50000000000000e-01    	-8.84729934537993e-10 	 -4.99999996565276e+00   8.66025403780000e+00 	-2.66085735093889e-08	 1.33594096477084e-06	-2.55824665643333e-14		1.00000000000089e+00
1.80000000000000e-01    	-1.96962987635169e-09 	 -4.99999990112512e+00   8.66025403780000e+00 	-4.64533379832355e-08	 3.16371548709572e-06	-1.00678842109005e-13		1.00000000000501e+00
2.10000000000000e-01    	-3.69092555680740e-09 	 -4.99999976132638e+00   8.66025403780000e+00 	-6.80452141956263e-08	 6.44302800022627e-06	-2.74333971827359e-13		1.00000000002076e+00
2.40000000000000e-01    	-5.98765213011641e-09 	 -4.99999949464547e+00   8.66025403779998e+00 	-8.29869264084109e-08	 1.17103612805818e-05	-4.95600444950754e-13		1.00000000006857e+00
2.70000000000000e-01    	-8.46791039147477e-09 	 -4.99999903396453e+00   8.66025403779997e+00 	-7.75142281454867e-08	 1.94462203464435e-05	-3.20768872417785e-13		1.00000000018908e+00
3.00000000000000e-01    	-1.02419516486712e-08 	 -4.99999829994890e+00   8.66025403779998e+00 	-3.22084208111155e-08	 2.99647689229924e-05	1.66595318840185e-12		1.00000000044894e+00
3.30000000000000e-01    	-9.75694432576575e-09 	 -4.99999720786642e+00   8.66025403780012e+00 	7.75809640725544e-08	 4.32906768113208e-05	8.70775810636274e-12		1.00000000093704e+00
3.60000000000000e-01    	-4.65652201844739e-09 	 -4.99999567814827e+00   8.66025403780061e+00 	2.80493717695221e-07	 5.90349732924107e-05	2.68031914948189e-11		1.00000000174260e+00
3.90000000000000e-01    	8.30949488424640e-09 	 -4.99999365052091e+00   8.66025403780193e+00 	6.07056472382629e-07	 7.62834915842961e-05	6.52412007675878e-11		1.00000000290977e+00
4.20000000000000e-01    	3.32998501812985e-08 	 -4.99999110111629e+00   8.66025403780486e+00 	1.08676535437761e-06	 9.35122629307056e-05	1.36049388685859e-10		1.00000000437286e+00
4.50000000000000e-01    	7.52985026060701e-08 	 -4.99998806153995e+00   8.66025403781055e+00 	1.74449516318321e-06	 1.08543841083662e-04	2.51617675075072e-10		1.00000000589240e+00
4.80000000000000e-01    	1.39916324329619e-07 	 -4.99998463847739e+00   8.66025403782049e+00 	2.59647439150015e-06	 1.18556949329385e-04	4.20060273701887e-10		1.00000000703125e+00
