0.00000000000000e+00    	0.00000000000000e+00 	 3.06161699790000e-16  	5.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.87589490584021e-23 	 -8.43434789827183e-13   5.00000000000000e+00 	1.42010442552735e-20	 -1.68558430628336e-10	5.27985268068002e-21		1.00000000000000e+00
6.00000000000000e-02    	7.76313051011317e-20 	 -5.34539455668223e-11   5.00000000000000e+00 	1.41550899700430e-17	 -5.32159836852753e-09	2.55477754783743e-18		1.00000000000000e+00
9.00000000000000e-02    	6.46862007940437e-18 	 -5.98853074111249e-10   5.00000000000000e+00 	7.80971234499861e-16	 -3.95275420352369e-08	8.91940001994888e-17		1.00000000000000e+00
1.20000000000000e-01    	1.45375434293230e-16 	 -3.28786608018381e-09   5.00000000000000e+00 	1.30371426184257e-14	 -1.61498516052968e-07	1.03104644846681e-15		1.00000000000001e+00
1.50000000000000e-01    	1.58232443404043e-15 	 -1.21744024478819e-08   5.00000000000000e+00 	1.12084298866398e-13	 -4.73525131235112e-07	6.30917033445341e-15		1.00000000000011e+00
1.80000000000000e-01    	1.08223427127668e-14 	 -3.50462634976313e-08   5.00000000000000e+00 	6.28611665742105e-13	 -1.12138095261614e-06	2.48295040593746e-14		1.00000000000063e+00
2.10000000000000e-01    	5.34245796888013e-14 	 -8.45980140413413e-08   5.00000000000000e+00 	2.60729254352415e-12	 -2.28373526167770e-06	6.76564843973838e-14		1.00000000000261e+00
2.40000000000000e-01    	2.06678724115115e-13 	 -1.79123227592020e-07   5.00000000000000e+00 	8.61347386281143e-12	 -4.15074462161050e-06	1.22225424323966e-13		1.00000000000861e+00
2.70000000000000e-01    	6.60443734297644e-13 	 -3.42411861833836e-07   5.00000000000000e+00 	2.37543798901981e-11	 -6.89272421771594e-06	7.91083547753986e-14		1.00000000002375e+00
3.00000000000000e-01    	1.80604306781210e-12 	 -6.02584124140099e-07   5.00000000000000e+00 	5.64079863967003e-11	 -1.06210294977750e-05	-4.10858681865668e-13		1.00000000005640e+00
3.30000000000000e-01    	4.33167971258516e-12 	 -9.89673379608709e-07   4.99999999999996e+00 	1.17751500274926e-10	 -1.53444047495579e-05	-2.14751495235372e-12		1.00000000011773e+00
3.60000000000000e-01    	9.27211023104055e-12 	 -1.53188283577842e-06   4.99999999999984e+00 	2.19015414629269e-10	 -2.09249793436009e-05	-6.61022885670766e-12		1.00000000021893e+00
3.90000000000000e-01    	1.79322277347480e-11 	 -2.25057649698077e-06   4.99999999999952e+00 	3.65783533965080e-10	 -2.70387267177025e-05	-1.60898547688470e-11		1.00000000036555e+00
4.20000000000000e-01    	3.15996758592931e-11 	 -3.15421441715565e-06   4.99999999999880e+00 	5.49861197188019e-10	 -3.31454752952569e-05	-3.35526649907893e-11		1.00000000054931e+00
4.50000000000000e-01    	5.10056384601183e-11 	 -4.23159400605135e-06   4.99999999999739e+00 	7.41238259238738e-10	 -3.84734265880217e-05	-6.20542980523770e-11		1.00000000074010e+00
4.80000000000000e-01    	7.56046908486157e-11 	 -5.44490043209966e-06   4.99999999999494e+00 	8.85079537210711e-10	 -4.20225727221316e-05	-1.03595920123036e-10		1.00000000088295e+00
5.10000000000000e-01    	1.02924584867943e-10 	 -6.72318719406195e-06   4.99999999999105e+00 	9.10646902898876e-10	 -4.25904219168421e-05	-1.57499368928486e-10		1.00000000090697e+00
5.40000000000000e-01    	1.28455270829226e-10 	 -7.95699058530966e-06   4.99999999998542e+00 	7.59444377270600e-10	 -3.88220746025442e-05	-2.18666101807205e-10		1.00000000075358e+00
5.70000000000000e-01    	1.46737925595704e-10 	 -8.99481853074223e-06   4.99999999997796e+00 	4.37520510232045e-10	 -2.92850125796207e-05	-2.76423198505296e-10		1.00000000042881e+00
6.00000000000000e-01    	1.54384303214857e-10 	 -9.64223705165156e-06   4.99999999996902e+00 	9.10314797739746e-11	 -1.25670627853229e-05	-3.14946831175835e-10		1.00000000007897e+00
6.30000000000000e-01    	1.55599955579127e-10 	 -9.66420147649216e-06   4.99999999995944e+00 	9.50377601853486e-11	 1.26060087310258e-05	-3.16353612574404e-10		1.00000000007946e+00
6.60000000000000e-01    	1.70320866672919e-10 	 -8.79114324305075e-06   4.99999999995055e+00 	1.13450821420340e-09	 4.72387973921515e-05	-2.67325177996001e-10		1.00000000111575e+00
6.90000000000000e-01    	2.44284048851737e-10 	 -6.72912956728098e-06   4.99999999994390e+00 	4.24639843773352e-09	 9.19277961590856e-05	-1.69487372845432e-10		1.00000000422536e+00
7.20000000000000e-01    	4.59320033508569e-10 	 -3.17416939721713e-06   4.99999999994059e+00 	1.07862098193035e-08	 1.46725021712392e-04	-5.27023998965462e-11		1.00000001076412e+00
7.50000000000000e-01    	9.41078664125037e-10 	 2.16954402888389e-06   4.99999999994022e+00 	2.22855926363685e-08	 2.11013667442055e-04	1.09169977225326e-11		1.00000002226338e+00
7.80000000000000e-01    	1.86058734008073e-09 	 9.56797136503625e-06   4.99999999993947e+00 	4.01823812769798e-08	 2.83406258720185e-04	-1.04180690704482e-10		1.00000004015955e+00
8.10000000000000e-01    	3.42586276942214e-09 	 1.92329779911894e-05   4.99999999993037e+00 	6.54317992980761e-08	 3.61675695319834e-04	-5.80833186195765e-10		1.00000006540465e+00
