0.00000000000000e+00    	0.00000000000000e+00 	 -4.75528258150000e+00  	-1.54508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.04397842677353e-13 	 -4.75528258150085e+00   -1.54508497190000e+00 	-6.71634245320603e-11	 -1.68558430641783e-10	-1.63156420623310e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.26050428051831e-11 	 -4.75528258155346e+00   -1.54508497190000e+00 	-1.03566221446862e-09	 -5.32159837419258e-09	-7.89469679998637e-19		1.00000000000000e+00
9.00000000000000e-02    	-9.15695530473271e-11 	 -4.75528258209886e+00   -1.54508497190000e+00 	-4.92309034545498e-09	 -3.95275422376981e-08	-2.75624619962652e-17		1.00000000000000e+00
1.20000000000000e-01    	-3.62014088322201e-10 	 -4.75528258478787e+00   -1.54508497190000e+00 	-1.41876247833490e-08	 -1.61498518513355e-07	-3.18610878815486e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.01404505146989e-09 	 -4.75528259367441e+00   -1.54508497190000e+00 	-3.04982965765858e-08	 -4.73525147520601e-07	-1.94964090207056e-15		1.00000000000011e+00
1.80000000000000e-01    	-2.25757694517733e-09 	 -4.75528261654627e+00   -1.54508497190000e+00 	-5.32475472098392e-08	 -1.12138102507650e-06	-7.67273896142054e-15		1.00000000000063e+00
2.10000000000000e-01    	-4.23078413205028e-09 	 -4.75528266609802e+00   -1.54508497190000e+00 	-7.80111265077922e-08	 -2.28373550375524e-06	-2.09070037824513e-14		1.00000000000261e+00
2.40000000000000e-01    	-6.86441968694667e-09 	 -4.75528276062325e+00   -1.54508497190000e+00 	-9.51853437414448e-08	 -4.15074526885420e-06	-3.77697303299318e-14		1.00000000000862e+00
2.70000000000000e-01    	-9.71085090072337e-09 	 -4.75528292391191e+00   -1.54508497190000e+00 	-8.90357986870902e-08	 -6.89272565666597e-06	-2.44458079312701e-14		1.00000000002376e+00
3.00000000000000e-01    	-1.17534712402700e-08 	 -4.75528318408424e+00   -1.54508497190000e+00 	-3.73737860216533e-08	 -1.06210322180290e-05	1.26962345299437e-13		1.00000000005640e+00
