0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
3.00000000000000e-02    	2.98511157062997e-02 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+01	 -1.18139414761533e-22	-6.68047453340229e-44		1.00498756211209e+01
6.00000000000000e-02    	5.97022314125993e-02 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+01	 -3.78043125235870e-21	-6.84077952756517e-41		1.00498756211209e+01
9.00000000000000e-02    	8.95533471188991e-02 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+01	 -2.87075220167398e-20	-3.94470439849523e-39		1.00498756211209e+01
1.20000000000000e-01    	1.19404462825199e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+01	 -1.20972718752197e-19	-7.00483565528220e-38		1.00498756211209e+01
1.50000000000000e-01    	1.49255578531499e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+01	 -3.69177715727010e-19	-6.52370070756631e-37		1.00498756211209e+01
1.80000000000000e-01    	1.79106694237798e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999999e+00	 -9.18627818439418e-19	-4.03926418244722e-36		1.00498756211209e+01
2.10000000000000e-01    	2.08957809944098e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999997e+00	 -1.98550660292577e-18	-1.88697325420361e-35		1.00498756211209e+01
2.40000000000000e-01    	2.38808925650398e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999995e+00	 -3.87104994835305e-18	-7.17266625478538e-35		1.00498756211208e+01
2.70000000000000e-01    	2.68660041356697e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999991e+00	 -6.97571938088117e-18	-2.32916940308983e-34		1.00498756211208e+01
3.00000000000000e-01    	2.98511157062997e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999986e+00	 -1.18133746667821e-17	-6.67991643520990e-34		1.00498756211208e+01
3.30000000000000e-01    	3.28362272769297e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999979e+00	 -1.90254455928079e-17	-1.73257780948781e-33		1.00498756211207e+01
3.60000000000000e-01    	3.58213388475597e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999970e+00	 -2.93951028718016e-17	-4.13592869070769e-33		1.00498756211206e+01
3.90000000000000e-01    	3.88064504181896e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999959e+00	 -4.38614281115443e-17	-9.20849400261810e-33		1.00498756211205e+01
4.20000000000000e-01    	4.17915619888196e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999945e+00	 -6.35335827848506e-17	-1.93210074080451e-32		1.00498756211203e+01
4.50000000000000e-01    	4.47766735594496e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999927e+00	 -8.97049761388969e-17	-3.85173272600490e-32		1.00498756211202e+01
4.80000000000000e-01    	4.77617851300795e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999905e+00	 -1.23867431981819e-16	-7.34407902388731e-32		1.00498756211199e+01
5.10000000000000e-01    	5.07468967007095e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999879e+00	 -1.67725354284552e-16	-1.34654387672716e-31		1.00498756211197e+01
5.40000000000000e-01    	5.37320082713395e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999848e+00	 -2.23209891535987e-16	-2.38478892626293e-31		1.00498756211194e+01
5.70000000000000e-01    	5.67171198419695e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999811e+00	 -2.92493099789385e-16	-4.09500393765708e-31		1.00498756211190e+01
6.00000000000000e-01    	5.97022314125994e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999767e+00	 -3.78002104338145e-16	-6.83929770937357e-31		1.00498756211186e+01
6.30000000000000e-01    	6.26873429832294e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999717e+00	 -4.82433259958940e-16	-1.11403171858310e-30		1.00498756211181e+01
6.60000000000000e-01    	6.56724545538594e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999659e+00	 -6.08766309660218e-16	-1.77388022767472e-30		1.00498756211175e+01
6.90000000000000e-01    	6.86575661244894e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999593e+00	 -7.60278541874129e-16	-2.76674121577344e-30		1.00498756211168e+01
7.20000000000000e-01    	7.16426776951193e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999517e+00	 -9.40558946029932e-16	-4.23443148894609e-30		1.00498756211161e+01
7.50000000000000e-01    	7.46277892657493e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	9.99999999999431e+00	 -1.15352236644695e-15	-6.36905666929151e-30		1.00498756211152e+01
