0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
3.00000000000000e-02    	2.98511157062997e-02 	 1.00000000000000e+00   -2.44929359830000e-16 	1.00000000000000e+01	 1.18139414761608e-22	6.68047453340982e-44		1.00498756211209e+01
6.00000000000000e-02    	5.97022314125993e-02 	 1.00000000000000e+00   -2.44929359830000e-16 	1.00000000000000e+01	 3.78043125235881e-21	6.84077952756509e-41		1.00498756211209e+01
9.00000000000000e-02    	8.95533471188991e-02 	 1.00000000000000e+00   -2.44929359830000e-16 	1.00000000000000e+01	 2.87075220167448e-20	3.94470439849643e-39		1.00498756211209e+01
1.20000000000000e-01    	1.19404462825199e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	1.00000000000000e+01	 1.20972718752211e-19	7.00483565528366e-38		1.00498756211209e+01
1.50000000000000e-01    	1.49255578531499e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	1.00000000000000e+01	 3.69177715727043e-19	6.52370070756737e-37		1.00498756211209e+01
1.80000000000000e-01    	1.79106694237798e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999999e+00	 9.18627818439492e-19	4.03926418244779e-36		1.00498756211209e+01
2.10000000000000e-01    	2.08957809944098e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999997e+00	 1.98550660292590e-18	1.88697325420384e-35		1.00498756211209e+01
2.40000000000000e-01    	2.38808925650398e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999995e+00	 3.87104994835330e-18	7.17266625478616e-35		1.00498756211208e+01
2.70000000000000e-01    	2.68660041356697e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999991e+00	 6.97571938088153e-18	2.32916940309002e-34		1.00498756211208e+01
3.00000000000000e-01    	2.98511157062997e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999986e+00	 1.18133746667827e-17	6.67991643521050e-34		1.00498756211208e+01
3.30000000000000e-01    	3.28362272769297e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999979e+00	 1.90254455928088e-17	1.73257780948795e-33		1.00498756211207e+01
3.60000000000000e-01    	3.58213388475597e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999970e+00	 2.93951028718027e-17	4.13592869070797e-33		1.00498756211206e+01
3.90000000000000e-01    	3.88064504181896e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999959e+00	 4.38614281115458e-17	9.20849400261866e-33		1.00498756211205e+01
4.20000000000000e-01    	4.17915619888196e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999945e+00	 6.35335827848525e-17	1.93210074080462e-32		1.00498756211203e+01
4.50000000000000e-01    	4.47766735594496e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999927e+00	 8.97049761388994e-17	3.85173272600510e-32		1.00498756211202e+01
4.80000000000000e-01    	4.77617851300795e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999905e+00	 1.23867431981822e-16	7.34407902388766e-32		1.00498756211199e+01
5.10000000000000e-01    	5.07468967007095e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999879e+00	 1.67725354284557e-16	1.34654387672723e-31		1.00498756211197e+01
5.40000000000000e-01    	5.37320082713395e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999848e+00	 2.23209891535993e-16	2.38478892626304e-31		1.00498756211194e+01
5.70000000000000e-01    	5.67171198419695e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999811e+00	 2.92493099789393e-16	4.09500393765726e-31		1.00498756211190e+01
6.00000000000000e-01    	5.97022314125994e-01 	 1.00000000000000e+00   -2.44929359830000e-16 	9.99999999999767e+00	 3.78002104338155e-16	6.83929770937385e-31		1.00498756211186e+01
