0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	9.51056516300000e-01    1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
3.00000000000000e-02    	2.98511157062997e-02 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 9.26926624826284e-20	-3.90480467236123e-38		1.00498756211209e+01
6.00000000000000e-02    	5.97022314125993e-02 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 1.48154679129410e-18	-9.99879797609430e-36		1.00498756211209e+01
9.00000000000000e-02    	8.95533471188991e-02 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 7.49255125797431e-18	-2.56320633569198e-34		1.00498756211209e+01
1.20000000000000e-01    	1.19404462825199e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 2.36555617042003e-17	-2.56092967048409e-33		1.00498756211209e+01
1.50000000000000e-01    	1.49255578531499e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 5.76927436344294e-17	-1.52679407736760e-32		1.00498756211209e+01
1.80000000000000e-01    	1.79106694237798e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 1.19506996429476e-16	-6.56646553228370e-32		1.00498756211209e+01
2.10000000000000e-01    	2.08957809944098e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 2.21170358331935e-16	-2.25426903089346e-31		1.00498756211209e+01
2.40000000000000e-01    	2.38808925650398e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000000e+01	 3.76912392454412e-16	-6.56205105685388e-31		1.00498756211209e+01
2.70000000000000e-01    	2.68660041356697e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000001e+01	 6.03108553861584e-16	-1.68405626047651e-30		1.00498756211210e+01
3.00000000000000e-01    	2.98511157062997e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000001e+01	 9.18268537777171e-16	-3.91301812953411e-30		1.00498756211210e+01
3.30000000000000e-01    	3.28362272769297e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000002e+01	 1.34302460896693e-15	-8.38971503009721e-30		1.00498756211211e+01
3.60000000000000e-01    	3.58213388475597e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000002e+01	 1.90011991234896e-15	-1.68324795241061e-29		1.00498756211211e+01
3.90000000000000e-01    	3.88064504181896e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000003e+01	 2.61439676488233e-15	-3.19400707576951e-29		1.00498756211212e+01
4.20000000000000e-01    	4.17915619888196e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000005e+01	 3.51278492878579e-15	-5.77966679701895e-29		1.00498756211213e+01
4.50000000000000e-01    	4.47766735594496e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000006e+01	 4.62428986613727e-15	-1.00391416539255e-28		1.00498756211215e+01
4.80000000000000e-01    	4.77617851300795e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000008e+01	 5.97998097490634e-15	-1.68272403617671e-28		1.00498756211217e+01
5.10000000000000e-01    	5.07468967007095e-01 	 3.09016994370000e-01   9.51056516300000e-01 	1.00000000000010e+01	 7.61297980647036e-15	-2.73356540710896e-28		1.00498756211219e+01
