0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	-8.09016994370000e-01    1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
3.00000000000000e-02    	2.98511157062997e-02 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 4.86693069643299e-20	3.38343802045485e-38		1.00498756211209e+01
6.00000000000000e-02    	5.97022314125993e-02 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 7.76907751884400e-19	8.64128887084183e-36		1.00498756211209e+01
9.00000000000000e-02    	8.95533471188991e-02 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 3.92397486782360e-18	2.20945530916633e-34		1.00498756211209e+01
1.20000000000000e-01    	1.19404462825199e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 1.23728656400658e-17	2.20175669478184e-33		1.00498756211209e+01
1.50000000000000e-01    	1.49255578531499e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 3.01367820598041e-17	1.30924597503302e-32		1.00498756211209e+01
1.80000000000000e-01    	1.79106694237798e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 6.23455949116430e-17	5.61617503029047e-32		1.00498756211209e+01
2.10000000000000e-01    	2.08957809944098e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 1.15232295854290e-16	1.92301185785691e-31		1.00498756211209e+01
2.40000000000000e-01    	2.38808925650398e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 1.96119439853824e-16	5.58318646886642e-31		1.00498756211209e+01
2.70000000000000e-01    	2.68660041356697e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 3.13405578028987e-16	1.42910613036220e-30		1.00498756211209e+01
3.00000000000000e-01    	2.98511157062997e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000000e+01	 4.76551680967926e-16	3.31195283035239e-30		1.00498756211209e+01
3.30000000000000e-01    	3.28362272769297e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000001e+01	 6.96067552575888e-16	7.08244022301517e-30		1.00498756211209e+01
3.60000000000000e-01    	3.58213388475597e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000001e+01	 9.83498234513406e-16	1.41724928621981e-29		1.00498756211210e+01
3.90000000000000e-01    	3.88064504181896e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000001e+01	 1.35141040128442e-15	2.68222668367784e-29		1.00498756211210e+01
4.20000000000000e-01    	4.17915619888196e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000002e+01	 1.81337874603408e-15	4.84086373494236e-29		1.00498756211211e+01
4.50000000000000e-01    	4.47766735594496e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000002e+01	 2.38397235711555e-15	8.38640976693811e-29		1.00498756211211e+01
4.80000000000000e-01    	4.77617851300795e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000003e+01	 3.07874108548586e-15	1.40200903807455e-28		1.00498756211212e+01
5.10000000000000e-01    	5.07468967007095e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000004e+01	 3.91420190298983e-15	2.27156292679757e-28		1.00498756211213e+01
5.40000000000000e-01    	5.37320082713395e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000005e+01	 4.90782525159260e-15	3.57975566289946e-28		1.00498756211214e+01
5.70000000000000e-01    	5.67171198419695e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000006e+01	 6.07802138361953e-15	5.50350770590177e-28		1.00498756211215e+01
6.00000000000000e-01    	5.97022314125994e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000007e+01	 7.44412669306381e-15	8.27533605203663e-28		1.00498756211216e+01
6.30000000000000e-01    	6.26873429832294e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000009e+01	 9.02639003802172e-15	1.21964207913202e-27		1.00498756211218e+01
6.60000000000000e-01    	6.56724545538594e-01 	 5.87785252290000e-01   -8.09016994370000e-01 	1.00000000000011e+01	 1.08459590543146e-14	1.76518127795535e-27		1.00498756211219e+01
