0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.16182253426476e-13 	 8.09016994373136e-01   -5.87785252290000e-01 	-1.02701735404140e-10	 5.36415660209205e-10	8.63345119202976e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.95546332558067e-11 	 8.09016994482684e-01   -5.87785252290000e-01 	-1.61858202906020e-09	 9.77009924226362e-09	3.81964557864381e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.44755291010999e-10 	 8.09016995304480e-01   -5.87785252290000e-01 	-7.87656597059516e-09	 5.42762400646313e-08	1.41164719118586e-16		1.00000000000000e+00
1.20000000000000e-01    	-5.84084682900050e-10 	 8.09016998571004e-01   -5.87785252290000e-01 	-2.33094519447601e-08	 1.82609830859581e-07	1.82242882261578e-15		1.00000000000002e+00
1.50000000000000e-01    	-1.67411746531955e-09 	 8.09017007769436e-01   -5.87785252290000e-01 	-5.17277200299325e-08	 4.62101469043925e-07	1.29763393031351e-14		1.00000000000011e+00
1.80000000000000e-01    	-3.82897537862366e-09 	 8.09017028573144e-01   -5.87785252289999e-01 	-9.40918868426174e-08	 9.68981071481491e-07	6.25871392583795e-14		1.00000000000047e+00
2.10000000000000e-01    	-7.41834261372494e-09 	 8.09017068882678e-01   -5.87785252289995e-01 	-1.46071823324088e-07	 1.77238039575163e-06	2.28227369642378e-13		1.00000000000158e+00
2.40000000000000e-01    	-1.25732768014195e-08 	 8.09017138310824e-01   -5.87785252289983e-01 	-1.95733318293736e-07	 2.91355280235218e-06	6.71491131442419e-13		1.00000000000426e+00
2.70000000000000e-01    	-1.89290492543257e-08 	 8.09017246997245e-01   -5.87785252289949e-01 	-2.21713874121806e-07	 4.38235175226481e-06	1.66053068983588e-12		1.00000000000963e+00
3.00000000000000e-01    	-2.53250189691130e-08 	 8.09017403708285e-01   -5.87785252289874e-01 	-1.92238116072153e-07	 6.09356542160914e-06	3.54343090447956e-12		1.00000000001858e+00
3.30000000000000e-01    	-2.94914554073703e-08 	 8.09017613261299e-01   -5.87785252289725e-01 	-6.52775268272078e-08	 7.86605995147310e-06	6.63459147863014e-12		1.00000000003094e+00
3.60000000000000e-01    	-2.77612735674676e-08 	 8.09017873403799e-01   -5.87785252289463e-01 	2.09918735592003e-07	 9.40779770026019e-06	1.10043229431332e-11		1.00000000004428e+00
3.90000000000000e-01    	-1.48499214453353e-08 	 8.09018171368119e-01   -5.87785252289056e-01 	6.89801093195373e-07	 1.03096451011407e-05	1.62290869118045e-11		1.00000000005338e+00
4.20000000000000e-01    	1.62515793952503e-08 	 8.09018480404033e-01   -5.87785252288492e-01 	1.43201121954794e-06	 1.00504614328171e-05	2.12604736037507e-11		1.00000000005153e+00
4.50000000000000e-01    	7.42277068205615e-08 	 8.09018756656921e-01   -5.87785252287797e-01 	2.48953422737981e-06	 8.01527856920566e-06	2.46776102315023e-11		1.00000000003522e+00
4.80000000000000e-01    	1.69197414285783e-07 	 8.09018936800268e-01   -5.87785252287036e-01 	3.90379963545493e-06	 3.52747553968894e-06	2.56514759863333e-11		1.00000000001384e+00
5.10000000000000e-01    	3.12255487453713e-07 	 8.09018936842579e-01   -5.87785252286267e-01 	5.69715302638560e-06	 -4.10522851526078e-06	2.59106179601327e-11		1.00000000002466e+00
5.40000000000000e-01    	5.14785191505774e-07 	 8.09018652505823e-01   -5.87785252285418e-01 	7.86523458052306e-06	 -1.55323272115048e-05	3.28043588099501e-11		1.00000000015156e+00
5.70000000000000e-01    	7.87548563681600e-07 	 8.09017961513342e-01   -5.87785252284068e-01 	1.03698856150781e-05	 -3.12922068759539e-05	6.31934665052283e-11		1.00000000054337e+00
6.00000000000000e-01    	1.13958015225231e-06 	 8.09016728030031e-01   -5.87785252281094e-01 	1.31332516021831e-05	 -5.17376954914803e-05	1.47398000208625e-10		1.00000000142464e+00
6.30000000000000e-01    	1.57693022830503e-06 	 8.09014809369652e-01   -5.87785252274227e-01 	1.60337539158574e-05	 -7.69602389646953e-05	3.31906002063810e-10		1.00000000308998e+00
6.60000000000000e-01    	2.10132313710066e-06 	 8.09012064928878e-01   -5.87785252259556e-01 	1.89045594813274e-05	 -1.06718250877179e-04	6.79166793986265e-10		1.00000000587308e+00
6.90000000000000e-01    	2.70881409160223e-06 	 8.09008367133197e-01   -5.87785252231113e-01 	2.15350870888866e-05	 -1.40375665737745e-04	1.26276414910275e-09		1.00000001008454e+00
7.20000000000000e-01    	3.38854194853949e-06 	 8.09003613996136e-01   -5.87785252180681e-01 	2.36759535825807e-05	 -1.76856844624175e-04	2.15677316805890e-09		1.00000001591945e+00
7.50000000000000e-01    	4.12168505591821e-06 	 8.08997742712074e-01   -5.87785252098010e-01 	2.50475870135351e-05	 -2.14623694033911e-04	3.41924915057635e-09		1.00000002334536e+00
7.80000000000000e-01    	4.88073099733895e-06 	 8.08990743536725e-01   -5.87785251971608e-01 	2.53525237481272e-05	 -2.51680144636591e-04	5.07152371832628e-09		1.00000003199282e+00
8.10000000000000e-01    	5.62916808399739e-06 	 8.08982673070957e-01   -5.87785251790161e-01 	2.42911707454030e-05	 -2.85608002729479e-04	7.07704357741777e-09		1.00000004108100e+00
8.40000000000000e-01    	6.32169613362455e-06 	 8.08973665965154e-01   -5.87785251544530e-01 	2.15805626299421e-05	 -3.13636666419831e-04	9.32543325406396e-09		1.00000004941684e+00
8.70000000000000e-01    	6.90503612029347e-06 	 8.08963944013547e-01   -5.87785251230064e-01 	1.69753872433401e-05	 -3.32747350023552e-04	1.16287030475186e-08		1.00000005550448e+00
9.00000000000000e-01    	7.31939274311741e-06 	 8.08953821619549e-01   -5.87785250848754e-01 	1.02903062814640e-05	 -3.39810367367504e-04	1.37364326915902e-08		1.00000005778849e+00
