0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.43119423723802e-13 	 1.00000000000057e+00   -2.44929356973364e-16 	-9.02026583241456e-11	 1.14685692357946e-10	1.04665438964584e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.69289815361994e-11 	 1.00000000003637e+00   -2.44923638239697e-16 	-1.39092796943346e-09	 3.62076931944380e-09	1.04325791485354e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.22980886512604e-10 	 1.00000000040745e+00   -2.44452615223568e-16 	-6.61187075818156e-09	 2.68941965069269e-08	5.75582076447291e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.86196794839101e-10 	 1.00000000223704e+00   -2.34215229807942e-16 	-1.90544519197055e-08	 1.09882190029020e-07	9.60825981752494e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.36189680129062e-09 	 1.00000000828336e+00   -1.28315439775183e-16 	-4.09603006609913e-08	 3.22182401821901e-07	8.26026059998962e-15		1.00000000000005e+00
1.80000000000000e-01    	-3.03200862444349e-09 	 1.00000002384517e+00   5.52628129615998e-16 	-7.15137373814825e-08	 7.62977927686273e-07	4.63248534754440e-14		1.00000000000029e+00
2.10000000000000e-01    	-5.68212742043486e-09 	 1.00000005755976e+00   3.69205858291049e-15 	-1.04773769985150e-07	 1.55383386004434e-06	1.92131797839163e-13		1.00000000000121e+00
2.40000000000000e-01    	-9.21932034240116e-09 	 1.00000012187390e+00   1.49849597545477e-14 	-1.27844586930902e-07	 2.82413118464985e-06	6.34687271978032e-13		1.00000000000400e+00
2.70000000000000e-01    	-1.30425691543115e-08 	 1.00000023297410e+00   4.84192757926415e-14 	-1.19598868418520e-07	 4.68975101245662e-06	1.75020771390561e-12		1.00000000001100e+00
3.00000000000000e-01    	-1.57868823678696e-08 	 1.00000040999311e+00   1.32821452533897e-13 	-5.02438232331848e-08	 7.22645871726681e-06	4.15566983818150e-12		1.00000000002611e+00
3.30000000000000e-01    	-1.50700715964624e-08 	 1.00000067336537e+00   3.18875690143114e-13 	1.18033789622606e-07	 1.04402037743561e-05	8.67376991663910e-12		1.00000000005451e+00
3.60000000000000e-01    	-7.27713278391972e-09 	 1.00000104228012e+00   6.82761425111044e-13 	4.29187610728738e-07	 1.42371798975665e-05	1.61301297604271e-11		1.00000000010144e+00
3.90000000000000e-01    	1.25796294349818e-08 	 1.00000153127324e+00   1.32048405348331e-12 	9.30142617143670e-07	 1.83969217591125e-05	2.69327202254887e-11		1.00000000016966e+00
4.20000000000000e-01    	5.08867076963386e-08 	 1.00000214610085e+00   2.32664332134972e-12 	1.66640038658431e-06	 2.25519011588449e-05	4.04721443981711e-11		1.00000000025568e+00
4.50000000000000e-01    	1.15307462097109e-07 	 1.00000287914081e+00   3.75463446944714e-12 	2.67660649070144e-06	 2.61769944036588e-05	5.45292442736034e-11		1.00000000034620e+00
4.80000000000000e-01    	2.14485375221390e-07 	 1.00000370466432e+00   5.56352127924304e-12 	3.98639016565064e-06	 2.85918095152423e-05	6.50538849128621e-11		1.00000000041669e+00
5.10000000000000e-01    	3.57556715350358e-07 	 1.00000457440030e+00   7.57009410647845e-12 	5.60189681220104e-06	 2.89781923647029e-05	6.68240114803460e-11		1.00000000043556e+00
5.40000000000000e-01    	5.53470844570961e-07 	 1.00000541387135e+00   9.44072903263795e-12 	7.50352260749497e-06	 2.64143011724064e-05	5.55223744627518e-11		1.00000000037701e+00
5.70000000000000e-01    	8.10132646020598e-07 	 1.00000612000514e+00   1.07717698843174e-11 	9.64041869279102e-06	 1.99254951195882e-05	3.15941609857403e-11		1.00000000024498e+00
6.00000000000000e-01    	1.13339897638378e-06 	 1.00000656051316e+00   1.13122591530104e-11 	1.19263528198281e-05	 8.55098909147007e-06	5.81843285667863e-12		1.00000000010768e+00
