0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.24879947480304e-13 	 -9.51056516300678e-01   -3.09016994370000e-01 	7.11071048192741e-11	 -1.07739708189799e-10	-6.54398523517786e-22		1.00000000000000e+00
6.00000000000000e-02    	1.37611619451385e-11 	 -9.51056516316532e-01   -3.09016994370000e-01 	1.14837538893225e-09	 -1.20117197553408e-09	4.84011848035999e-21		1.00000000000000e+00
9.00000000000000e-02    	1.03981922657664e-10 	 -9.51056516384510e-01   -3.09016994370000e-01 	5.73018629253717e-09	 -3.30435745876831e-09	2.09792609493396e-18		1.00000000000000e+00
1.20000000000000e-01    	4.28631451424724e-10 	 -9.51056516478539e-01   -3.09016994370000e-01 	1.74207675757921e-08	 -1.47912430235122e-09	1.50577932996264e-17		1.00000000000000e+00
1.50000000000000e-01    	1.25716974071779e-09 	 -9.51056516298981e-01   -3.09016994370000e-01 	3.98574867233805e-08	 1.81794210037509e-08	-8.99260233662696e-17		1.00000000000000e+00
1.80000000000000e-01    	2.95027026720616e-09 	 -9.51056514955241e-01   -3.09016994370000e-01 	7.52056101074421e-08	 8.15434254969336e-08	-1.68408092994066e-15		1.00000000000001e+00
2.10000000000000e-01    	5.88965068059845e-09 	 -9.51056510581843e-01   -3.09016994370000e-01 	1.22400092421118e-07	 2.27785644374661e-07	-1.15283434746336e-14		1.00000000000003e+00
2.40000000000000e-01    	1.03541476904302e-08 	 -9.51056499946278e-01   -3.09016994370001e-01 	1.75360719696186e-07	 5.08523217146312e-07	-5.22256504036943e-14		1.00000000000014e+00
2.70000000000000e-01    	1.63450011428145e-08 	 -9.51056478119699e-01   -3.09016994370004e-01 	2.21434330933888e-07	 9.84449547295888e-07	-1.81821387577283e-13		1.00000000000051e+00
3.00000000000000e-01    	2.33710567711474e-08 	 -9.51056438287628e-01   -3.09016994370014e-01 	2.40322767938940e-07	 1.71937694442914e-06	-5.21708202918381e-13		1.00000000000151e+00
3.30000000000000e-01    	3.02121310021360e-08 	 -9.51056371776161e-01   -3.09016994370039e-01 	2.03736127566303e-07	 2.77188434784002e-06	-1.28434899214076e-12		1.00000000000386e+00
3.60000000000000e-01    	3.46853833923666e-08 	 -9.51056268359084e-01   -3.09016994370098e-01 	7.59680390456803e-08	 4.18504190830616e-06	-2.78218943293084e-12		1.00000000000876e+00
3.90000000000000e-01    	3.34445251898196e-08 	 -9.51056116893262e-01   -3.09016994370218e-01 	-1.84474929831862e-07	 5.97494526483432e-06	-5.39066095917076e-12		1.00000000001787e+00
4.20000000000000e-01    	2.18444547950772e-08 	 -9.51055906304125e-01   -3.09016994370436e-01 	-6.22140304677371e-07	 8.11901498904475e-06	-9.43770275685294e-12		1.00000000003315e+00
4.50000000000000e-01    	-6.09601405286755e-09 	 -9.51055626911867e-01   -3.09016994370799e-01 	-1.28083923655989e-06	 1.05451805347870e-05	-1.50063180614323e-11		1.00000000005642e+00
4.80000000000000e-01    	-5.76035684320799e-08 	 -9.51055272053804e-01   -3.09016994371348e-01 	-2.19894647578600e-06	 1.31231559011147e-05	-2.16691298318423e-11		1.00000000008853e+00
5.10000000000000e-01    	-1.40908158769601e-07 	 -9.51054839921926e-01   -3.09016994372098e-01 	-3.40403973256719e-06	 1.56590132843026e-05	-2.82225262139149e-11		1.00000000012840e+00
5.40000000000000e-01    	-2.64834196448793e-07 	 -9.51054335499716e-01   -3.09016994373019e-01 	-4.90721986968483e-06	 1.78941639195979e-05	-3.25423449872166e-11		1.00000000017214e+00
5.70000000000000e-01    	-4.38221714957238e-07 	 -9.51053772451676e-01   -3.09016994374000e-01 	-6.69752986522792e-06	 1.95096609732972e-05	-3.17244211808225e-11		1.00000000021274e+00
6.00000000000000e-01    	-6.69187430273857e-07 	 -9.51053174795650e-01   -3.09016994374840e-01 	-8.73694408433975e-06	 2.01364532236394e-05	-2.26778307618656e-11		1.00000000024091e+00
6.30000000000000e-01    	-9.64250233870943e-07 	 -9.51052578174488e-01   -3.09016994375256e-01 	-1.09564243074655e-05	 1.93718524497799e-05	-3.28358333580217e-12		1.00000000024766e+00
6.60000000000000e-01    	-1.32736051030119e-06 	 -9.51052030541950e-01   -3.09016994374937e-01 	-1.32535308748977e-05	 1.68020502108527e-05	2.58961585282825e-11		1.00000000022898e+00
6.90000000000000e-01    	-1.75888675893529e-06 	 -9.51051592089653e-01   -3.09016994373655e-01 	-1.54920337496421e-05	 1.20300547145523e-05	5.95680804642891e-11		1.00000000019236e+00
7.20000000000000e-01    	-2.25462524046901e-06 	 -9.51051334267817e-01   -3.09016994371435e-01 	-1.75038888699197e-05	 4.70794365223122e-06	8.57586157934717e-11		1.00000000016428e+00
7.50000000000000e-01    	-2.80490770863175e-06 	 -9.51051337792632e-01   -3.09016994368780e-01 	-1.90938316657356e-05	 -5.42812511547296e-06	8.46211131266152e-11		1.00000000019702e+00
7.80000000000000e-01    	-3.39388775928330e-06 	 -9.51051689585995e-01   -3.09016994366903e-01 	-2.00466960992022e-05	 -1.85221045758575e-05	2.87762727091583e-11		1.00000000037247e+00
8.10000000000000e-01    	-3.99908712021832e-06 	 -9.51052478657143e-01   -3.09016994367924e-01 	-2.01374002692234e-05	 -3.45637287971768e-05	-1.14085033867253e-10		1.00000000080008e+00
8.40000000000000e-01    	-4.59127871964132e-06 	 -9.51053791007491e-01   -3.09016994374941e-01 	-1.91433566906799e-05	 -5.33581461730877e-05	-3.75884758052756e-10		1.00000000160678e+00
8.70000000000000e-01    	-5.13477328546926e-06 	 -9.51055703715858e-01   -3.09016994391908e-01 	-1.68588766920760e-05	 -7.45020704786421e-05	-7.80200254171504e-10		1.00000000291739e+00
9.00000000000000e-01    	-5.58816053393760e-06 	 -9.51058278437153e-01   -3.09016994423242e-01 	-1.31109551225664e-05	 -9.73689229853288e-05	-1.33247174963817e-09		1.00000000482630e+00
