0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.61140927040333e-14 	 -1.76226389067704e-13   1.00000000000000e+00 	-1.12101983256629e-11	 -3.52178767073172e-11	1.10633950799510e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.55504474315627e-12 	 -1.11684412275883e-11   1.00000000000000e+00 	-3.53919841347370e-10	 -1.11187197566006e-09	5.35327689430465e-19		1.00000000000000e+00
9.00000000000000e-02    	-3.98275250389514e-11 	 -1.25121799811322e-10   1.00000000000000e+00 	-2.62883071763323e-09	 -8.25871538724484e-09	1.86896969418069e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.18663837318152e-10 	 -6.86952665514675e-10   1.00000000000000e+00 	-1.07406689610847e-08	 -3.37428086601481e-08	2.16045313925417e-16		1.00000000000000e+00
1.50000000000000e-01    	-8.09674472511540e-10 	 -2.54366755106087e-09   1.00000000000000e+00 	-3.14924019916797e-08	 -9.89363155798531e-08	1.32202259928905e-15		1.00000000000001e+00
1.80000000000000e-01    	-2.33079704951530e-09 	 -7.32241645306667e-09   1.00000000000000e+00 	-7.45788773112068e-08	 -2.34296547591823e-07	5.20277067447223e-15		1.00000000000003e+00
2.10000000000000e-01    	-5.62629910966749e-09 	 -1.76755479248556e-08   1.00000000000000e+00 	-1.51882685526295e-07	 -4.77153921506943e-07	1.41767304180551e-14		1.00000000000013e+00
2.40000000000000e-01    	-1.19128154391303e-08 	 -3.74252445279624e-08   1.00000000000000e+00 	-2.76050331089417e-07	 -8.67238990421188e-07	2.56110982930157e-14		1.00000000000041e+00
2.70000000000000e-01    	-2.27725203733623e-08 	 -7.15420822280955e-08   1.00000000000000e+00 	-4.58408636359640e-07	 -1.44013679077609e-06	1.65763373889758e-14		1.00000000000114e+00
3.00000000000000e-01    	-4.00755688041024e-08 	 -1.25901385233108e-07   9.99999999999999e-01 	-7.06363092772748e-07	 -2.21911363807296e-06	-8.60914077391495e-14		1.00000000000271e+00
3.30000000000000e-01    	-6.58193403013163e-08 	 -2.06778211376412e-07   9.99999999999992e-01 	-1.02049478278381e-06	 -3.20599677973809e-06	-4.49990672231530e-13		1.00000000000566e+00
3.60000000000000e-01    	-1.01879482795717e-07 	 -3.20065241236067e-07   9.99999999999967e-01 	-1.39163396078096e-06	 -4.37198038404597e-06	-1.38510901007172e-12		1.00000000001053e+00
3.90000000000000e-01    	-1.49676782214394e-07 	 -4.70226208349939e-07   9.99999999999899e-01 	-1.79823055306949e-06	 -5.64936388742740e-06	-3.37147370918054e-12		1.00000000001757e+00
4.20000000000000e-01    	-2.09773829704428e-07 	 -6.59028750976514e-07   9.99999999999747e-01 	-2.20436001819478e-06	 -6.92528601665828e-06	-7.03064050575514e-12		1.00000000002641e+00
4.50000000000000e-01    	-2.81425546998116e-07 	 -8.84132267470419e-07   9.99999999999453e-01 	-2.55869401894976e-06	 -8.03848985626315e-06	-1.30028920787491e-11		1.00000000003558e+00
4.80000000000000e-01    	-3.62117022451739e-07 	 -1.13763587951329e-06   9.99999999998940e-01 	-2.79472781536160e-06	 -8.78003674824920e-06	-2.17075564681292e-11		1.00000000004245e+00
5.10000000000000e-01    	-4.47129952580061e-07 	 -1.40471627135162e-06   9.99999999998125e-01 	-2.83249078488685e-06	 -8.89868132525804e-06	-3.30025313472351e-11		1.00000000004360e+00
5.40000000000000e-01    	-5.29184471848296e-07 	 -1.66250244662711e-06   9.99999999996944e-01 	-2.58187562371117e-06	 -8.11133462457836e-06	-4.58194599991090e-11		1.00000000003623e+00
5.70000000000000e-01    	-5.98205590197264e-07 	 -1.87934212847095e-06   9.99999999995382e-01 	-1.94761013068180e-06	 -6.11869112836888e-06	-5.79219214427322e-11		1.00000000002062e+00
6.00000000000000e-01    	-6.41262309426708e-07 	 -2.01461093216622e-06   9.99999999993509e-01 	-8.35769297033432e-07	 -2.62569832473548e-06	-6.59941704554383e-11		1.00000000000380e+00
6.30000000000000e-01    	-6.42722432403377e-07 	 -2.01919953028873e-06   9.99999999991501e-01 	8.38407610788741e-07	 2.63387190227155e-06	-6.62889147630438e-11		1.00000000000382e+00
6.60000000000000e-01    	-5.84657035082833e-07 	 -1.83678555055846e-06   9.99999999989638e-01 	3.14176154562916e-06	 9.86990473219995e-06	-5.60154499926106e-11		1.00000000005364e+00
6.90000000000000e-01    	-4.47515729949387e-07 	 -1.40595648872401e-06   9.99999999988244e-01 	6.11400669581728e-06	 1.92070110730053e-05	-3.55145173799056e-11		1.00000000020315e+00
7.20000000000000e-01    	-2.11077673643208e-07 	 -6.63198948608147e-07   9.99999999987550e-01 	9.75865941779272e-06	 3.06560342036182e-05	-1.10434876523350e-11		1.00000000051751e+00
7.50000000000000e-01    	1.44335512384327e-07 	 4.53289650145540e-07   9.99999999987474e-01 	1.40347625758998e-05	 4.40880712496015e-05	2.28725959208964e-12		1.00000000107037e+00
7.80000000000000e-01    	6.36419167791726e-07 	 1.99907505681280e-06   9.99999999987317e-01 	1.88501012219103e-05	 5.92131987064992e-05	-2.18297684203575e-11		1.00000000193076e+00
8.10000000000000e-01    	1.27927253883456e-06 	 4.01841975947520e-06   9.99999999985410e-01 	2.40566006420950e-05	 7.55660718398805e-05	-1.21705003471852e-10		1.00000000314448e+00
8.40000000000000e-01    	2.08168851373984e-06 	 6.53891305798469e-06   9.99999999978773e-01 	2.94485478759511e-05	 9.25004054647590e-05	-3.45946348761484e-10		1.00000000471177e+00
8.70000000000000e-01    	3.04543932298381e-06 	 9.56609051817766e-06   9.99999999962870e-01 	3.47641815499537e-05	 1.09194035100467e-04	-7.48499144782576e-10		1.00000000656594e+00
9.00000000000000e-01    	4.16366571391653e-06 	 1.30783802546094e-05   9.99999999931567e-01 	3.96910535528795e-05	 1.24665808247518e-04	-1.38021652977547e-09		1.00000000855847e+00
9.30000000000000e-01    	5.41948657504714e-06 	 1.70227426379268e-05   9.99999999877391e-01 	4.38753837295522e-05	 1.37804979901534e-04	-2.27754894726186e-09		1.00000001045763e+00
9.60000000000000e-01    	6.78494944666903e-06 	 2.13113802845421e-05   9.99999999792151e-01 	4.69354121802403e-05	 1.47413107426880e-04	-3.44991721864096e-09		1.00000001196678e+00
9.90000000000000e-01    	8.22043891962635e-06 	 2.58198839049028e-05   9.99999999667921e-01 	4.84785123805026e-05	 1.52257688458309e-04	-4.86829664529290e-09		1.00000001276628e+00
1.02000000000000e+00    	9.67464902182679e-06 	 3.03871451365884e-05   9.99999999498322e-01 	4.81215740436072e-05	 1.51135999085426e-04	-6.45824533786721e-09		1.00000001257889e+00
1.05000000000000e+00    	1.10852071383318e-05 	 3.48173094471678e-05   9.99999999279889e-01 	4.55139112727482e-05	 1.42946810595886e-04	-8.10079544726580e-09		1.00000001125265e+00
1.08000000000000e+00    	1.23800110585793e-05 	 3.88839614563507e-05   9.99999999013263e-01 	4.03617142939005e-05	 1.26766936726248e-04	-9.64406883284821e-09		1.00000000884946e+00
1.11000000000000e+00    	1.34793081133293e-05 	 4.23366338646013e-05   9.99999998703856e-01 	3.24528576933217e-05	 1.01928935415860e-04	-1.09270631379904e-08		1.00000000572135e+00
1.14000000000000e+00    	1.42985072440320e-05 	 4.49096132016687e-05   9.99999998361615e-01 	2.16807199994146e-05	 6.80958032516912e-05	-1.18148301467795e-08		1.00000000255355e+00
