0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.94669497745250e-13 	 -3.09016994370963e-01   -9.51056516300000e-01 	3.41155631168326e-11	 -1.64723429715587e-10	-5.19325231104347e-21		1.00000000000000e+00
6.00000000000000e-02    	7.77229195745769e-12 	 -3.09016994404603e-01   -9.51056516300000e-01 	6.96944244288926e-10	 -3.00021862214502e-09	-1.35000651879706e-18		1.00000000000000e+00
9.00000000000000e-02    	6.96767660681414e-11 	 -3.09016994656962e-01   -9.51056516300000e-01 	4.20622193839549e-09	 -1.66672395869017e-08	-3.25802197500478e-17		1.00000000000000e+00
1.20000000000000e-01    	3.33230414410076e-10 	 -3.09016995660051e-01   -9.51056516300000e-01 	1.51085966317125e-08	 -5.60761344290369e-08	-2.81206743574182e-16		1.00000000000000e+00
1.50000000000000e-01    	1.11950705658153e-09 	 -3.09016998484721e-01   -9.51056516300000e-01 	4.04095467904487e-08	 -1.41902890862145e-07	-1.29117417256290e-15		1.00000000000001e+00
1.80000000000000e-01    	2.99089301994107e-09 	 -3.09017004873158e-01   -9.51056516300000e-01 	8.90462283230215e-08	 -2.97556301725158e-07	-3.51980054738600e-15		1.00000000000005e+00
2.10000000000000e-01    	6.79263093034589e-09 	 -3.09017017251476e-01   -9.51056516300000e-01 	1.70683422440429e-07	 -5.44265420983188e-07	-4.42952459404003e-15		1.00000000000016e+00
2.40000000000000e-01    	1.36487373889552e-08 	 -3.09017038571581e-01   -9.51056516300000e-01 	2.93892524995417e-07	 -8.94698326074170e-07	9.39125398996443e-15		1.00000000000044e+00
2.70000000000000e-01    	2.48956740860909e-08 	 -3.09017071947172e-01   -9.51056516299999e-01 	4.63852110902066e-07	 -1.34573910471381e-06	7.63914091032466e-14		1.00000000000101e+00
3.00000000000000e-01    	4.19423970039125e-08 	 -3.09017120070226e-01   -9.51056516299994e-01 	6.79779366034691e-07	 -1.87122068594808e-06	2.77573888069816e-13		1.00000000000198e+00
3.30000000000000e-01    	6.60525794168450e-08 	 -3.09017184420053e-01   -9.51056516299980e-01 	9.32358326812331e-07	 -2.41552017693794e-06	7.47301170863270e-13		1.00000000000335e+00
3.60000000000000e-01    	9.80533936957175e-08 	 -3.09017264304948e-01   -9.51056516299945e-01 	1.20146795054756e-06	 -2.88895829780679e-06	1.65964214840654e-12		1.00000000000489e+00
