0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.94669497659685e-13 	 3.09016994369037e-01   9.51056516300000e-01 	-3.41155630903724e-11	 -1.64723429724115e-10	5.19325231134920e-21		1.00000000000000e+00
6.00000000000000e-02    	-7.77229190183499e-12 	 3.09016994335397e-01   9.51056516300000e-01 	-6.96944235564692e-10	 -3.00021862524820e-09	1.35000652034030e-18		1.00000000000000e+00
9.00000000000000e-02    	-6.96767635171149e-11 	 3.09016994083038e-01   9.51056516300000e-01 	-4.20622167059754e-09	 -1.66672396897886e-08	3.25802199642118e-17		1.00000000000000e+00
1.20000000000000e-01    	-3.33230375919985e-10 	 3.09016993079949e-01   9.51056516300000e-01 	-1.51085936150025e-08	 -5.60761356642241e-08	2.81206749793385e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.11950674609280e-09 	 3.09016990255279e-01   9.51056516300000e-01 	-4.04095275581632e-08	 -1.41902899182262e-07	1.29117424033395e-15		1.00000000000001e+00
1.80000000000000e-01    	-2.99089135578900e-09 	 3.09016983866841e-01   9.51056516300000e-01 	-8.90461441087890e-08	 -2.97556339999969e-07	3.51980083817288e-15		1.00000000000005e+00
2.10000000000000e-01    	-6.79262427519189e-09 	 3.09016971488521e-01   9.51056516300000e-01 	-1.70683141787186e-07	 -5.44265554473567e-07	4.42952402671581e-15		1.00000000000016e+00
2.40000000000000e-01    	-1.36487161188668e-08 	 3.09016950168409e-01   9.51056516300000e-01 	-2.93891769370009e-07	 -8.94698701133921e-07	-9.39126906793127e-15		1.00000000000044e+00
2.70000000000000e-01    	-2.48956173528805e-08 	 3.09016916792800e-01   9.51056516299999e-01 	-4.63850407068057e-07	 -1.34573998487192e-06	-7.63915147252387e-14		1.00000000000101e+00
3.00000000000000e-01    	-4.19422671076683e-08 	 3.09016868669708e-01   9.51056516299994e-01 	-6.79776080627459e-07	 -1.87122244526326e-06	-2.77574369564433e-13		1.00000000000198e+00
3.30000000000000e-01    	-6.60523194196223e-08 	 3.09016804319810e-01   9.51056516299980e-01 	-9.32352858880094e-07	 -2.41552318699727e-06	-7.47302827260171e-13		1.00000000000335e+00
3.60000000000000e-01    	-9.80529336648786e-08 	 3.09016724434804e-01   9.51056516299945e-01 	-1.20146011080755e-06	 -2.88896263998829e-06	-1.65964669642354e-12		1.00000000000489e+00
3.90000000000000e-01    	-1.37983866817278e-07 	 3.09016632935417e-01   9.51056516299874e-01 	-1.45451679083944e-06	 -3.16590283221687e-06	-3.16887136635127e-12		1.00000000000607e+00
4.20000000000000e-01    	-1.84709958829235e-07 	 3.09016538036190e-01   9.51056516299749e-01 	-1.64574461562901e-06	 -3.08630969274039e-06	-5.28875358605519e-12		1.00000000000612e+00
4.50000000000000e-01    	-2.35528646342037e-07 	 3.09016453204166e-01   9.51056516299554e-01 	-1.71661233300908e-06	 -2.46133525208863e-06	-7.71582660473867e-12		1.00000000000450e+00
4.80000000000000e-01    	-2.85811064588130e-07 	 3.09016397885951e-01   9.51056516299290e-01 	-1.59765633852353e-06	 -1.08319739012261e-06	-9.63704291666281e-12		1.00000000000186e+00
5.10000000000000e-01    	-3.28719854688961e-07 	 3.09016397874144e-01   9.51056516298995e-01 	-1.21178267793508e-06	 1.26069686289780e-06	-9.60688173655071e-12		1.00000000000153e+00
5.40000000000000e-01    	-3.55048353530554e-07 	 3.09016485191180e-01   9.51056516298754e-01 	-4.79046811559383e-07	 4.76980315721826e-06	-5.61937256780971e-12		1.00000000001149e+00
5.70000000000000e-01    	-3.53223945112167e-07 	 3.09016697386807e-01   9.51056516298719e-01 	6.77213190901333e-07	 9.60945919509365e-06	4.48230013853418e-12		1.00000000004640e+00
6.00000000000000e-01    	-3.09512746273170e-07 	 3.09017076174591e-01   9.51056516299099e-01 	2.32313947634844e-06	 1.58880205390084e-05	2.21426258904181e-11		1.00000000012891e+00
6.30000000000000e-01    	-2.08453478740005e-07 	 3.09017665372177e-01   9.51056516300118e-01 	4.50638380318135e-06	 2.36335740608518e-05	4.67468028597463e-11		1.00000000028943e+00
6.60000000000000e-01    	-3.35355953700964e-08 	 3.09018508157666e-01   9.51056516301931e-01 	7.24788237085673e-06	 3.27719324416362e-05	7.39065143023340e-11		1.00000000056327e+00
6.90000000000000e-01    	2.31879005787478e-07 	 3.09019643708106e-01   9.51056516304481e-01 	1.05339419290507e-05	 4.31077620461530e-05	9.36848503004789e-11		1.00000000098462e+00
7.20000000000000e-01    	6.03409270239963e-07 	 3.09021103342480e-01   9.51056516307313e-01 	1.43092608115441e-05	 5.43107333051347e-05	8.92593676156092e-11		1.00000000157721e+00
7.50000000000000e-01    	1.09432100518759e-06 	 3.09022906347266e-01   9.51056516309357e-01 	1.84715305450561e-05	 6.59084944504944e-05	3.66581896997799e-11		1.00000000234256e+00
7.80000000000000e-01    	1.71406254880020e-06 	 3.09025055713709e-01   9.51056516308734e-01 	2.28682449688313e-05	 7.72880500865054e-05	-9.37845310946403e-11		1.00000000324820e+00
8.10000000000000e-01    	2.46674499712173e-06 	 3.09027534058468e-01   9.51056516302633e-01 	2.72962815431577e-05	 8.77067774896775e-05	-3.33779762109391e-10		1.00000000421878e+00
8.40000000000000e-01    	3.34965735079384e-06 	 3.09030300029550e-01   9.51056516287330e-01 	3.15047133322488e-05	 9.63138457842602e-05	-7.11153458558019e-10		1.00000000513445e+00
8.70000000000000e-01    	4.35191857961940e-06 	 3.09033285514092e-01   9.51056516258421e-01 	3.52011622905108e-05	 1.02182234457276e-04	-1.24212892787671e-09		1.00000000584017e+00
9.00000000000000e-01    	5.45337523773272e-06 	 3.09036393960955e-01   9.51056516211294e-01 	3.80618200045938e-05	 1.04350903857001e-04	-1.92301352564259e-09		1.00000000616891e+00
9.30000000000000e-01    	6.62385390720727e-06 	 3.09039500107396e-01   9.51056516141838e-01 	3.97450487236243e-05	 1.01875983701409e-04	-2.72315604998794e-09		1.00000000597919e+00
9.60000000000000e-01    	7.82287168664746e-06 	 3.09042451354696e-01   9.51056516047313e-01 	3.99082436482791e-05	 9.38891536088345e-05	-3.58150776416261e-09		1.00000000520392e+00
9.90000000000000e-01    	8.99989479923943e-06 	 3.09045070972811e-01   9.51056515927248e-01 	3.82273994775278e-05	 7.96607328682422e-05	-4.40918259626147e-09		1.00000000390358e+00
1.02000000000000e+00    	1.00952151952425e-05 	 3.09047163230723e-01   9.51056515784132e-01 	3.44185941063376e-05	 5.86644168036270e-05	-5.09990933660035e-09		1.00000000231308e+00
1.05000000000000e+00    	1.10414882234681e-05 	 3.09048520449970e-01   9.51056515623678e-01 	2.82603948872133e-05	 3.06401346818830e-05	-5.54912505015451e-09		1.00000000086873e+00
1.08000000000000e+00    	1.17659419447016e-05 	 3.09048931868076e-01   9.51056515454381e-01 	1.96160226502330e-05	 -4.34880382215490e-06	-5.68073002947004e-09		1.00000000020185e+00
1.11000000000000e+00    	1.21932317820282e-05 	 3.09048194081256e-01   9.51056515286203e-01 	8.45398924790796e-06	 -4.58682288056357e-05	-5.47842358826313e-09		1.00000000108768e+00
1.14000000000000e+00    	1.22488746500918e-05 	 3.09046122717880e-01   9.51056515128310e-01 	-5.13413282176311e-06	 -9.30791652234961e-05	-5.01643384274895e-09		1.00000000434505e+00
1.17000000000000e+00    	1.18631564786673e-05 	 3.09042564882217e-01   9.51056514985975e-01 	-2.09201367410614e-05	 -1.44720981166851e-04	-4.48282321891296e-09		1.00000001069091e+00
1.20000000000000e+00    	1.09753683448655e-05 	 3.09037411808706e-01   9.51056514856991e-01 	-3.85310429393598e-05	 -1.99114651652916e-04	-4.18790915610275e-09		1.00000002056564e+00
1.23000000000000e+00    	9.53819153048227e-06 	 3.09030611087111e-01   9.51056514728144e-01 	-5.74474706599467e-05	 -2.54188407124315e-04	-4.55112807964560e-09		1.00000003395598e+00
1.26000000000000e+00    	7.52202295341918e-06 	 3.09022177764619e-01   9.51056514572448e-01 	-7.70093578180027e-05	 -3.07527086582351e-04	-6.06214033668966e-09		1.00000005025167e+00
1.29000000000000e+00    	4.91901163252937e-06 	 3.09012203607680e-01   9.51056514347959e-01 	-9.64295670623337e-05	 -3.56445402810997e-04	-9.21607617257696e-09		1.00000006817599e+00
1.32000000000000e+00    	1.74656588413513e-06 	 3.09000863818389e-01   9.51056513998844e-01 	-1.14815563351705e-04	 -3.98084095607775e-04	-1.44281432139607e-08		1.00000008582678e+00
1.35000000000000e+00    	-1.94990883051105e-06 	 3.08988420550333e-01   9.51056513459198e-01 	-1.31198958146303e-04	 -4.29526652225252e-04	-2.19385679292450e-08		1.00000010085315e+00
1.38000000000000e+00    	-6.09526920245996e-06 	 3.08975222657983e-01   9.51056512659669e-01 	-1.44572304164103e-04	 -4.47932974056656e-04	-3.17239429132361e-08		1.00000011077254e+00
1.41000000000000e+00    	-1.05840936013902e-05 	 3.08961701241170e-01   9.51056511536395e-01 	-1.53932110391643e-04	 -4.50685131989571e-04	-4.34342716565615e-08		1.00000011340609e+00
1.44000000000000e+00    	-1.52815079582633e-05 	 3.08948360708875e-01   9.51056510041204e-01 	-1.58326647870371e-04	 -4.35539249134645e-04	-5.63751951901329e-08		1.00000010738088e+00
1.47000000000000e+00    	-2.00254956522624e-05 	 3.08935765279512e-01   9.51056508151467e-01 	-1.56906750667798e-04	 -4.00776647080571e-04	-6.95512397631438e-08		1.00000009262082e+00
1.50000000000000e+00    	-2.46307503021997e-05 	 3.08924521051097e-01   9.51056505877615e-01 	-1.48977500729702e-04	 -3.45346754005582e-04	-8.17782135758724e-08		1.00000007072934e+00
1.53000000000000e+00    	-2.88940631077712e-05 	 3.08915254005375e-01   9.51056503266282e-01 	-1.34048436527720e-04	 -2.68993955044745e-04	-9.18616403348391e-08		1.00000004516337e+00
1.56000000000000e+00    	-3.26011628678597e-05 	 3.08908584544804e-01   9.51056500397277e-01 	-1.11879759208431e-04	 -1.72360610396258e-04	-9.88247155083179e-08		1.00000002111263e+00
1.59000000000000e+00    	-3.55348497197107e-05 	 3.08905099389042e-01   9.51056497373352e-01 	-8.25219409598014e-05	 -5.70589025645107e-05	-1.02155817893195e-07		1.00000000503280e+00
1.62000000000000e+00    	-3.74841861136646e-05 	 3.08905321866148e-01   9.51056494302738e-01 	-4.63461818859288e-05	 7.42949893202222e-05	-1.02034701486095e-07		1.00000000383386e+00
