0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.26438524126079e-13 	 1.00000000000018e+00   -2.44929359291243e-16 	-7.08239970972119e-11	 3.52178767095253e-11	1.97397273978284e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.32920488550437e-11 	 1.00000000001117e+00   -2.44928280747602e-16 	-1.09210837790855e-09	 1.11187197659828e-09	1.96756704422269e-19		1.00000000000000e+00
9.00000000000000e-02    	-9.65603264487529e-11 	 1.00000000012512e+00   -2.44839446591681e-16 	-5.19141172220251e-09	 8.25871541542043e-09	1.08553820410777e-17		1.00000000000000e+00
1.20000000000000e-01    	-3.81744897697167e-10 	 1.00000000068695e+00   -2.42908692766801e-16 	-1.49608985878030e-08	 3.37428089287298e-08	1.81210178383030e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.06931461430594e-09 	 1.00000000254367e+00   -2.22936168973177e-16 	-3.21606425803793e-08	 9.89363168127057e-08	1.55787137095464e-15		1.00000000000001e+00
1.80000000000000e-01    	-2.38063142298205e-09 	 1.00000000732242e+00   -9.45113480721092e-17 	-5.61503064186493e-08	 2.34296550306628e-07	8.73679004585399e-15		1.00000000000003e+00
2.10000000000000e-01    	-4.46142639302827e-09 	 1.00000001767555e+00   4.97579994028761e-16 	-8.22655640273697e-08	 4.77153919662077e-07	3.62357362674702e-14		1.00000000000012e+00
2.40000000000000e-01    	-7.23875663538743e-09 	 1.00000003742524e+00   2.62740230231696e-15 	-1.00381892564174e-07	 8.67238949821878e-07	1.19700960230138e-13		1.00000000000038e+00
2.70000000000000e-01    	-1.02407842205765e-08 	 1.00000007154208e+00   8.93305856559437e-15 	-9.39124839652087e-08	 1.44013659956447e-06	3.30086259995878e-13		1.00000000000104e+00
3.00000000000000e-01    	-1.23958901129146e-08 	 1.00000012590137e+00   2.48511688790682e-14 	-3.94677358962770e-08	 2.21911302203405e-06	7.83752443495948e-13		1.00000000000246e+00
3.30000000000000e-01    	-1.18338816193072e-08 	 1.00000020677817e+00   5.99406910632217e-14 	9.26384698114765e-08	 3.20599519630062e-06	1.63585875075819e-12		1.00000000000514e+00
3.60000000000000e-01    	-5.71671048553603e-09 	 1.00000032006512e+00   1.28568946638124e-13 	3.36913527023853e-07	 4.37197694938224e-06	3.04211630281335e-12		1.00000000000961e+00
3.90000000000000e-01    	9.87137957544000e-09 	 1.00000047022594e+00   2.48842409049156e-13 	7.30199731691379e-07	 5.64935744586746e-06	5.07946809045157e-12		1.00000000001622e+00
4.20000000000000e-01    	3.99444461019901e-08 	 1.00000065902824e+00   4.38602459670277e-13 	1.30822632912416e-06	 6.92527551329351e-06	7.63298318655860e-12		1.00000000002484e+00
4.50000000000000e-01    	9.05192900307020e-08 	 1.00000088413137e+00   7.07919380559696e-13 	2.10134660769631e-06	 8.03847519269239e-06	1.02841317490722e-11		1.00000000003452e+00
4.80000000000000e-01    	1.68382696713140e-07 	 1.00000113763451e+00   1.04907266559801e-12 	3.12970194820843e-06	 8.78002025260226e-06	1.22690631049991e-11		1.00000000004344e+00
5.10000000000000e-01    	2.80709006180233e-07 	 1.00000140471445e+00   1.42750918487004e-12 	4.39814079185615e-06	 8.89866982166572e-06	1.26029022196601e-11		1.00000000004927e+00
5.40000000000000e-01    	4.34526475177684e-07 	 1.00000166250052e+00   1.78030778451006e-12 	5.89129004656135e-06	 8.11134183656637e-06	1.04714183650397e-11		1.00000000005025e+00
5.70000000000000e-01    	6.36043581262293e-07 	 1.00000187934097e+00   2.03133927657454e-12 	7.56922291976984e-06	 6.11873982419179e-06	5.95857504133120e-12		1.00000000004737e+00
6.00000000000000e-01    	8.89860085021481e-07 	 1.00000201461226e+00   2.13327352017472e-12 	9.36418511292594e-06	 2.62582128421717e-06	1.09730874934084e-12		1.00000000004729e+00
6.30000000000000e-01    	1.19810139254946e-06 	 1.00000201920617e+00   2.14439867937099e-12 	1.11788268983483e-05	 -2.63363323557571e-06	1.10384926235312e-12		1.00000000006595e+00
6.60000000000000e-01    	1.55952754216430e-06 	 1.00000183680165e+00   2.34175734954554e-12 	1.28863399258648e-05	 -9.86950501687611e-06	1.55029215847258e-11		1.00000000013173e+00
6.90000000000000e-01    	1.96867894782025e-06 	 1.00000140598752e+00   3.36112500493148e-12 	1.43328149576488e-05	 -1.92064099536921e-05	5.87106790666388e-11		1.00000000028716e+00
7.20000000000000e-01    	2.41512888025462e-06 	 1.00000066325135e+00   6.33999240165496e-12 	1.53420226702472e-05	 -3.06552091762440e-05	1.49566444092067e-10		1.00000000058756e+00
7.50000000000000e-01    	2.88291667986229e-06 	 9.99999546790777e-01   1.30247454899176e-11 	1.57226789909092e-05	 -4.40870331423492e-05	3.09348492438221e-10		1.00000000109543e+00
7.80000000000000e-01    	3.35023517199939e-06 	 9.99998001039038e-01   2.57919521591998e-11 	1.52780959832919e-05	 -5.92120069660762e-05	5.58015601577226e-10		1.00000000186974e+00
8.10000000000000e-01    	3.78944022669789e-06 	 9.99995981730982e-01   4.75312098995272e-11 	1.38179475956418e-05	 -7.55648454663478e-05	9.08796746458688e-10		1.00000000295049e+00
8.40000000000000e-01    	4.16743967732547e-06 	 9.99993461272812e-01   8.13482289108418e-11 	1.11717064123017e-05	 -9.24993246079155e-05	1.36177239360919e-09		1.00000000434047e+00
8.70000000000000e-01    	4.44650299887410e-06 	 9.99990434122776e-01   1.30074765068138e-10 	7.20314340985203e-06	 -1.09193328460963e-04	1.89766557647529e-09		1.00000000598753e+00
9.00000000000000e-01    	4.58551267752570e-06 	 9.99986921845523e-01   1.95616366998172e-10 	1.82513827326047e-06	 -1.24665722877654e-04	2.47355453476436e-09		1.00000000777244e+00
9.30000000000000e-01    	4.54165382522764e-06 	 9.99982977473580e-01   2.78224813360393e-10 	-4.98606667354941e-06	 -1.37805732926961e-04	3.02246790016413e-09		1.00000000950764e+00
9.60000000000000e-01    	4.27251134712844e-06 	 9.99978688799035e-01   3.75839821073871e-10 	-1.31781111215945e-05	 -1.47414823443612e-04	3.45866995143124e-09		1.00000001095240e+00
