0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.92709029401524e-13 	 9.51056516300963e-01   -3.09016994370000e-01 	-6.46801565265015e-11	 1.64723429728890e-10	2.85330901771023e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.17230098647655e-11 	 9.51056516334603e-01   -3.09016994370000e-01 	-9.45468669263895e-10	 3.00021862623537e-09	1.06768428938810e-18		1.00000000000000e+00
9.00000000000000e-02    	-8.11482981538377e-11 	 9.51056516586962e-01   -3.09016994370000e-01 	-4.22304429392687e-09	 1.66672397052237e-08	3.59020765932707e-17		1.00000000000000e+00
1.20000000000000e-01    	-3.03268689977846e-10 	 9.51056517590051e-01   -3.09016994370000e-01 	-1.12630046520851e-08	 5.60761356947468e-08	4.34853546083246e-16		1.00000000000000e+00
1.50000000000000e-01    	-7.92972949562136e-10 	 9.51056520414721e-01   -3.09016994370000e-01 	-2.18024825837331e-08	 1.41902898569282e-07	2.95021157531076e-15		1.00000000000001e+00
1.80000000000000e-01    	-1.61399375673459e-09 	 9.51056526803159e-01   -3.09016994370000e-01 	-3.24485368855352e-08	 2.97556334107636e-07	1.36730713944075e-14		1.00000000000004e+00
2.10000000000000e-01    	-2.66401729706820e-09 	 9.51056539181478e-01   -3.09016994369999e-01 	-3.53235973435982e-08	 5.44265524946658e-07	4.81326458066947e-14		1.00000000000015e+00
2.40000000000000e-01    	-3.52436181846321e-09 	 9.51056560501588e-01   -3.09016994369996e-01 	-1.70968455463763e-08	 8.94698596795723e-07	1.37008986795815e-13		1.00000000000040e+00
2.70000000000000e-01    	-3.28917135290629e-09 	 9.51056593877192e-01   -3.09016994369990e-01 	4.13790950238659e-08	 1.34573969802322e-06	3.27886182193664e-13		1.00000000000091e+00
3.00000000000000e-01    	-3.95076708641601e-10 	 9.51056642000271e-01   -3.09016994369975e-01 	1.64648731504181e-07	 1.87122180646693e-06	6.76144402084813e-13		1.00000000000176e+00
3.30000000000000e-01    	7.52328546500510e-09 	 9.51056706350142e-01   -3.09016994369947e-01 	3.81336108906726e-07	 2.41552203003862e-06	1.21923124370169e-12		1.00000000000299e+00
3.60000000000000e-01    	2.37241790289934e-08 	 9.51056786235106e-01   -3.09016994369900e-01 	7.21891705076555e-07	 2.88896101986872e-06	1.93593208951064e-12		1.00000000000443e+00
3.90000000000000e-01    	5.23685762235369e-08 	 9.51056877734445e-01   -3.09016994369831e-01 	1.21545528435479e-06	 3.16590149649837e-06	2.70691891497922e-12		1.00000000000575e+00
4.20000000000000e-01    	9.84242824431735e-08 	 9.51056972633662e-01   -3.09016994369740e-01 	1.88597934083510e-06	 3.08631088814492e-06	3.31243479766981e-12		1.00000000000654e+00
