0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.86184801002849e-13 	 -8.09016994371273e-01   -5.87785252290000e-01 	6.51916511866881e-11	 -2.09544386495906e-10	-3.59278158399974e-21		1.00000000000000e+00
6.00000000000000e-02    	1.30432866742520e-11 	 -8.09016994407918e-01   -5.87785252290000e-01 	1.10610837044857e-09	 -3.05540905705298e-09	-5.66615433926952e-19		1.00000000000000e+00
9.00000000000000e-02    	1.02552332290656e-10 	 -8.09016994631862e-01   -5.87785252290000e-01 	5.78514157468059e-09	 -1.36052780051824e-08	-6.20728943831956e-18		1.00000000000000e+00
1.20000000000000e-01    	4.39527469578576e-10 	 -8.09016995345834e-01   -5.87785252290000e-01 	1.84347403607327e-08	 -3.61360811904381e-08	6.48348672284728e-18		1.00000000000000e+00
1.50000000000000e-01    	1.34099620108849e-09 	 -8.09016996912019e-01   -5.87785252290000e-01 	4.43091454412535e-08	 -6.95213880311698e-08	3.26269123614878e-16		1.00000000000000e+00
1.80000000000000e-01    	3.27969616340167e-09 	 -8.09016999516549e-01   -5.87785252290000e-01 	8.82755285360371e-08	 -1.02356481348101e-07	2.02958067269450e-15		1.00000000000001e+00
2.10000000000000e-01    	6.84718628204964e-09 	 -8.09017002793373e-01   -5.87785252290000e-01 	1.53070488604638e-07	 -1.08588886405642e-07	6.92190542495501e-15		1.00000000000002e+00
2.40000000000000e-01    	1.26604357460039e-08 	 -8.09017005334358e-01   -5.87785252290000e-01 	2.37311650507948e-07	 -4.44307801165149e-08	1.39730672224247e-14		1.00000000000003e+00
2.70000000000000e-01    	2.12080252507840e-08 	 -8.09017004135030e-01   -5.87785252290000e-01 	3.33503126822419e-07	 1.52736944136290e-07	6.91137590111527e-15		1.00000000000007e+00
3.00000000000000e-01    	3.26397539054280e-08 	 -8.09016994044648e-01   -5.87785252290001e-01 	4.26303093677667e-07	 5.62898662385737e-07	-7.31613967641910e-14		1.00000000000025e+00
3.30000000000000e-01    	4.65116512394023e-08 	 -8.09016967303575e-01   -5.87785252290006e-01 	4.91328268500602e-07	 1.27901003858345e-06	-3.72885930816331e-13		1.00000000000094e+00
3.60000000000000e-01    	6.15064264731367e-08 	 -8.09016913258113e-01   -5.87785252290028e-01 	4.94751823463940e-07	 2.39956593492959e-06	-1.18274400336760e-12		1.00000000000300e+00
3.90000000000000e-01    	7.51564972849736e-08 	 -8.09016818341997e-01   -5.87785252290087e-01 	3.93908152917189e-07	 4.01830996622422e-06	-2.98212577671851e-12		1.00000000000815e+00
4.20000000000000e-01    	8.36022037800397e-08 	 -8.09016666403833e-01   -5.87785252290223e-01 	1.39051702143610e-07	 6.21156844145613e-06	-6.43420911108397e-12		1.00000000001930e+00
