0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.23672756957288e-13 	 8.09016994371382e-01   -5.87785252290000e-01 	-5.27033014939816e-11	 2.31310231332808e-10	6.17988688186837e-21		1.00000000000000e+00
6.00000000000000e-02    	-9.08290690615335e-12 	 8.09016994414820e-01   -5.87785252290000e-01 	-7.11835697550371e-10	 3.74258373381738e-09	1.82995113464695e-18		1.00000000000000e+00
9.00000000000000e-02    	-5.81837959979748e-11 	 8.09016994709192e-01   -5.87785252290000e-01 	-2.85657961064161e-09	 1.87094449148812e-08	5.10626366005822e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.95932236184182e-10 	 8.09016995770394e-01   -5.87785252290000e-01 	-6.46945156424697e-09	 5.69902844993097e-08	5.26384749566680e-16		1.00000000000000e+00
1.50000000000000e-01    	-4.39004941801888e-10 	 8.09016998484091e-01   -5.87785252290000e-01 	-9.22606393956756e-09	 1.30667395928059e-07	3.07901715049435e-15		1.00000000000001e+00
1.80000000000000e-01    	-6.83147710753791e-10 	 8.09017004042051e-01   -5.87785252290000e-01 	-5.19334108256883e-09	 2.47159712121239e-07	1.23595998000832e-14		1.00000000000003e+00
2.10000000000000e-01    	-5.79389434942538e-10 	 8.09017013717461e-01   -5.87785252289999e-01 	1.61295815821239e-08	 4.03486204601921e-07	3.75948545623279e-14		1.00000000000008e+00
2.40000000000000e-01    	6.10656691849910e-10 	 8.09017028464428e-01   -5.87785252289997e-01 	7.02136190690912e-08	 5.80413821830075e-07	9.16086625979720e-14		1.00000000000017e+00
2.70000000000000e-01    	4.16098837648294e-09 	 8.09017048350457e-01   -5.87785252289993e-01 	1.77173166353931e-07	 7.37316090450773e-07	1.84407464462739e-13		1.00000000000029e+00
3.00000000000000e-01    	1.20052100325725e-08 	 8.09017071855949e-01   -5.87785252289986e-01 	3.60600335110565e-07	 8.08587806859915e-07	3.10888827728930e-13		1.00000000000039e+00
3.30000000000000e-01    	2.68124444966874e-08 	 8.09017095099449e-01   -5.87785252289975e-01 	6.45526559390632e-07	 7.02402401130152e-07	4.38989529518997e-13		1.00000000000045e+00
3.60000000000000e-01    	5.19895569441008e-08 	 8.09017111069117e-01   -5.87785252289960e-01 	1.05556486121678e-06	 3.02462013796712e-07	5.15238068496072e-13		1.00000000000060e+00
3.90000000000000e-01    	9.15870375110175e-08 	 8.09017108957415e-01   -5.87785252289945e-01 	1.60937615184286e-06	 -5.26817665437684e-07	5.15970242708662e-13		1.00000000000143e+00
4.20000000000000e-01    	1.50091504989957e-07 	 8.09017073705426e-01   -5.87785252289929e-01 	2.31668937929450e-06	 -1.93151338440594e-06	5.78327392356872e-13		1.00000000000455e+00
4.50000000000000e-01    	2.32095859144824e-07 	 8.09016985863837e-01   -5.87785252289904e-01 	3.17418102111340e-06	 -4.05592724331283e-06	1.23805922697776e-12		1.00000000001326e+00
4.80000000000000e-01    	3.41848199161148e-07 	 8.09016821868588e-01   -5.87785252289836e-01 	4.16157766001611e-06	 -7.02731524119955e-06	3.77487672955689e-12		1.00000000003335e+00
5.10000000000000e-01    	4.82692126766089e-07 	 8.09016554810134e-01   -5.87785252289635e-01 	5.23838033519887e-06	 -1.09384112438553e-05	1.06192518888735e-11		1.00000000007354e+00
5.40000000000000e-01    	6.56423194376902e-07 	 8.09016155746601e-01   -5.87785252289117e-01 	6.34161650076068e-06	 -1.58288507732623e-05	2.57137427373023e-11		1.00000000014538e+00
5.70000000000000e-01    	8.62598159190292e-07 	 8.09015595574017e-01   -5.87785252287954e-01 	7.38500187498861e-06	 -2.16668524162634e-05	5.46631776171813e-11		1.00000000026200e+00
