0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	-8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.20183049480370e-13 	 5.87785252291273e-01   -8.09016994370000e-01 	-3.50812886151345e-11	 2.09544386512645e-10	6.94415011581200e-21		1.00000000000000e+00
6.00000000000000e-02    	-5.44240435924808e-12 	 5.87785252327918e-01   -8.09016994370000e-01 	-3.98524040218914e-10	 3.05540906069981e-09	1.74790581100144e-18		1.00000000000000e+00
9.00000000000000e-02    	-2.85218078490308e-11 	 5.87785252551862e-01   -8.09016994370000e-01 	-1.14988138890358e-09	 1.36052780795808e-08	4.15770022066497e-17		1.00000000000000e+00
1.20000000000000e-01    	-6.46091585478675e-11 	 5.87785253265834e-01   -8.09016994370000e-01 	-8.24214225069293e-10	 3.61360817324935e-08	3.62500395087079e-16		1.00000000000000e+00
1.50000000000000e-01    	-2.58731348920538e-11 	 5.87785254832019e-01   -8.09016994370000e-01 	4.83910403864212e-09	 6.95213901021976e-08	1.75776563917374e-15		1.00000000000000e+00
1.80000000000000e-01    	3.57915260868633e-10 	 5.87785257436550e-01   -8.09016994370000e-01 	2.38634973927744e-08	 1.02356485846522e-07	5.63030100097357e-15		1.00000000000001e+00
2.10000000000000e-01    	1.66057393863718e-09 	 5.87785260713373e-01   -8.09016994370000e-01 	6.84876385440977e-08	 1.08588889913301e-07	1.27199903048167e-14		1.00000000000001e+00
2.40000000000000e-01    	4.88438976695095e-09 	 5.87785263254358e-01   -8.09016994370000e-01 	1.54935615158579e-07	 4.44307674131514e-08	1.97668046358686e-14		1.00000000000001e+00
2.70000000000000e-01    	1.15664570127291e-08 	 5.87785262055029e-01   -8.09016994369999e-01 	3.02399021249640e-07	 -1.52737001789484e-07	1.58293833387083e-14		1.00000000000006e+00
3.00000000000000e-01    	2.38421850652082e-08 	 5.87785251964644e-01   -8.09016994369999e-01 	5.31201490473856e-07	 -5.62898775928526e-07	-1.49030200195840e-14		1.00000000000030e+00
