0.00000000000000e+00    	0.00000000000000e+00 	 1.22464679910000e-16  	2.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.52834876619723e-23 	 8.03777368693124e-13   2.00000000000000e+00 	1.29276390672634e-20	 1.60550236588704e-10	-1.75723237901625e-20		1.00000000000000e+00
6.00000000000000e-02    	7.06646469085138e-20 	 5.09147680845687e-11   2.00000000000000e+00 	1.28845615724684e-17	 5.06876976673467e-09	-8.50277100471195e-18		1.00000000000000e+00
9.00000000000000e-02    	5.88733601210096e-18 	 5.70402039036652e-10   2.00000000000000e+00 	7.10759593263573e-16	 3.76495924995897e-08	-2.96854087876439e-16		1.00000000000000e+00
1.20000000000000e-01    	1.32286156847539e-16 	 3.13166030838408e-09   2.00000000000000e+00 	1.18623188417892e-14	 1.53825737842802e-07	-3.43151279607718e-15		1.00000000000001e+00
1.50000000000000e-01    	1.43948430825667e-15 	 1.15959982294813e-08   2.00000000000000e+00 	1.01952139815957e-13	 4.51028000006272e-07	-2.09980828385584e-14		1.00000000000010e+00
1.80000000000000e-01    	9.84212733662068e-15 	 3.33812194674397e-08   2.00000000000000e+00 	5.71554551887250e-13	 1.06810425665131e-06	-8.26371702523160e-14		1.00000000000057e+00
2.10000000000000e-01    	4.85655677227532e-14 	 8.05787713402397e-08   1.99999999999999e+00 	2.36940884143291e-12	 2.17523522971576e-06	-2.25173261876303e-13		1.00000000000237e+00
2.40000000000000e-01    	1.87784370682896e-13 	 1.70613101528283e-07   1.99999999999999e+00 	7.82246222361970e-12	 3.95354316325163e-06	-4.06788761260385e-13		1.00000000000782e+00
2.70000000000000e-01    	5.99685128811877e-13 	 3.26143909225644e-07   1.99999999999997e+00 	2.15549558038654e-11	 6.56525158528615e-06	-2.63287199224458e-13		1.00000000002155e+00
3.00000000000000e-01    	1.63860430881694e-12 	 5.73955413590019e-07   1.99999999999998e+00 	5.11306561331833e-11	 1.01164254575141e-05	1.36741349171584e-12		1.00000000005117e+00
3.30000000000000e-01    	3.92624803228701e-12 	 9.42654097574336e-07   2.00000000000010e+00 	1.06587520706143e-10	 1.46153936274899e-05	7.14732595205066e-12		1.00000000010680e+00
3.60000000000000e-01    	8.39395393835799e-12 	 1.45910323717558e-06   2.00000000000050e+00 	1.97886619024945e-10	 1.99308356854662e-05	2.20000611428873e-11		1.00000000019862e+00
3.90000000000000e-01    	1.62084778804600e-11 	 2.14365183504075e-06   2.00000000000158e+00 	3.29664033445413e-10	 2.57541195385236e-05	5.35500050563524e-11		1.00000000033164e+00
4.20000000000000e-01    	2.85040541500891e-11 	 3.00435800880765e-06   2.00000000000398e+00 	4.93780041816638e-10	 3.15707371070874e-05	1.11669459156593e-10		1.00000000049836e+00
4.50000000000000e-01    	4.58843060106721e-11 	 4.03055140215921e-06   2.00000000000865e+00 	6.61996560802410e-10	 3.66455579709777e-05	2.06528152201444e-10		1.00000000067145e+00
4.80000000000000e-01    	6.77603571709058e-11 	 5.18621376234465e-06   2.00000000001681e+00 	7.83310920271233e-10	 4.00260845290239e-05	3.44786334393938e-10		1.00000000080104e+00
5.10000000000000e-01    	9.17564177742301e-11 	 6.40376924919499e-06   2.00000000002975e+00 	7.92262204867543e-10	 4.05669552629328e-05	5.24186956565596e-10		1.00000000082284e+00
5.40000000000000e-01    	1.13613546631932e-10 	 7.57895476565723e-06   2.00000000004851e+00 	6.34851531182592e-10	 3.69776417442277e-05	7.27761128099913e-10		1.00000000068367e+00
5.70000000000000e-01    	1.28195985263579e-10 	 8.56747560973461e-06   2.00000000007331e+00 	3.16519915952505e-10	 2.78936845681647e-05	9.19987401337051e-10		1.00000000038903e+00
6.00000000000000e-01    	1.32265268548217e-10 	 9.18413534135733e-06   2.00000000010307e+00 	-2.87537534126943e-11	 1.19700028723052e-05	1.04820115787291e-09		1.00000000007164e+00
6.30000000000000e-01    	1.29539750509941e-10 	 9.20505623759372e-06   2.00000000013496e+00 	-5.75644860216157e-11	 -1.20070985665731e-05	1.05288318569250e-09		1.00000000007209e+00
6.60000000000000e-01    	1.38127702064949e-10 	 8.37347691136557e-06   2.00000000016455e+00 	8.56191487368630e-10	 -4.49944869446855e-05	8.89707510010490e-10		1.00000000101225e+00
6.90000000000000e-01    	1.99695568006012e-10 	 6.40942929502596e-06   2.00000000018669e+00 	3.65835373481386e-09	 -8.75603159095210e-05	5.64085244310932e-10		1.00000000383340e+00
7.20000000000000e-01    	3.88785389151235e-10 	 3.02336491889915e-06   2.00000000019771e+00 	9.58177776325169e-09	 -1.39754130853583e-04	1.75403308765284e-10		1.00000000976561e+00
7.50000000000000e-01    	8.19711500902750e-10 	 -2.06646923424194e-06   2.00000000019892e+00 	2.00133876875958e-08	 -2.00988429622700e-04	-3.63337826130485e-11		1.00000002019817e+00
7.80000000000000e-01    	1.64773027927501e-09 	 -9.11339806436822e-06   2.00000000020142e+00 	3.62443133052067e-08	 -2.69941656418082e-04	3.46732564600364e-10		1.00000003643425e+00
8.10000000000000e-01    	3.06102762109217e-09 	 -1.83192212648015e-05   2.00000000023170e+00 	5.91116893289268e-08	 -3.44492520363586e-04	1.93312002889244e-09		1.00000005933755e+00
8.40000000000000e-01    	5.26082592316468e-09 	 -2.98097315503821e-05   2.00000000033713e+00 	8.85751729577777e-08	 -4.21694793249038e-04	5.49492221339691e-09		1.00000008891325e+00
