0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.88378378406258e-22 	 1.85813276196819e-12   1.00000000000000e+00 	6.90207109038900e-20	 3.71196420492000e-10	-2.84426795818806e-20		1.00000000000000e+00
6.00000000000000e-02    	3.77289521835308e-19 	 1.17716077142908e-10   1.00000000000000e+00 	6.87931417137609e-17	 1.17191306203429e-08	-1.37626414202837e-17		1.00000000000000e+00
9.00000000000000e-02    	3.14348946603531e-17 	 1.31878447520803e-09   1.00000000000000e+00 	3.79509657756727e-15	 8.70468600095069e-08	-4.80489991242238e-16		1.00000000000000e+00
1.20000000000000e-01    	7.06378268237468e-16 	 7.24048176907650e-09   1.00000000000000e+00 	6.33439835367980e-14	 3.55649200399903e-07	-5.55426932177192e-15		1.00000000000006e+00
1.50000000000000e-01    	7.68722534439687e-15 	 2.68102563449554e-08   1.00000000000000e+00 	5.44477909913479e-13	 1.04278874140096e-06	-3.39876358495660e-14		1.00000000000054e+00
1.80000000000000e-01    	5.25657271596316e-14 	 7.71782677223338e-08   9.99999999999997e-01 	3.05284118375868e-12	 2.46948547199272e-06	-1.33757070669949e-13		1.00000000000305e+00
2.10000000000000e-01    	2.59421645377941e-13 	 1.86300263947709e-07   9.99999999999990e-01 	1.26580395280533e-11	 5.02920175112161e-06	-3.64466931886560e-13		1.00000000001265e+00
2.40000000000000e-01    	1.00326726293529e-12 	 3.94462031854577e-07   9.99999999999975e-01 	4.17995128468293e-11	 9.14069702804140e-06	-6.58430981132900e-13		1.00000000004178e+00
2.70000000000000e-01    	3.20463545329386e-12 	 7.54053399111399e-07   9.99999999999956e-01 	1.15213523820909e-10	 1.51790364173158e-05	-4.26158403205245e-13		1.00000000011520e+00
3.00000000000000e-01    	8.75892573729144e-12 	 1.32700019327930e-06   9.99999999999972e-01 	2.73402361779865e-10	 2.33894449328510e-05	2.21330452615900e-12		1.00000000027353e+00
3.30000000000000e-01    	2.09944993029867e-11 	 2.17944136419943e-06   1.00000000000015e+00 	5.70218300894562e-10	 3.37911790903146e-05	1.15687090790484e-11		1.00000000057092e+00
3.60000000000000e-01    	4.49039192814285e-11 	 3.37348552060598e-06   1.00000000000081e+00 	1.05934067469890e-09	 4.60806226045316e-05	3.56094445213388e-11		1.00000000106171e+00
3.90000000000000e-01    	8.67565320887707e-11 	 4.95618009754588e-06   1.00000000000256e+00 	1.76636846080229e-09	 5.95442098596680e-05	8.66763924185356e-11		1.00000000177276e+00
4.20000000000000e-01    	1.52679914829003e-10 	 6.94615567655108e-06   1.00000000000644e+00 	2.64913164785384e-09	 7.29923844828157e-05	1.80748925126061e-10		1.00000000266394e+00
4.50000000000000e-01    	2.46014268829762e-10 	 9.31874210910372e-06   1.00000000001400e+00 	3.55860781995108e-09	 8.47255053868436e-05	3.34287832719504e-10		1.00000000358921e+00
