0.00000000000000e+00    	0.00000000000000e+00 	 4.59242549680000e-16  	7.50000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.43648493062058e-23 	 5.14147881129380e-13   7.50000000000000e+00 	5.26320078896220e-21	 1.02622197718268e-10	3.97167444635041e-21		1.00000000000000e+00
6.00000000000000e-02    	2.87718857765093e-20 	 3.25446207497362e-11   7.50000000000000e+00 	5.24619432720054e-18	 3.23990985153631e-09	1.92178557178017e-18		1.00000000000000e+00
9.00000000000000e-02    	2.39742552647175e-18 	 3.64595987128846e-10   7.50000000000000e+00 	2.89447096665690e-16	 2.40652646025249e-08	6.70945863047182e-17		1.00000000000000e+00
1.20000000000000e-01    	5.38799798060505e-17 	 2.00172812787972e-09   7.50000000000000e+00 	4.83192378720675e-15	 9.83239615118283e-08	7.75586191516348e-16		1.00000000000000e+00
1.50000000000000e-01    	5.86456535976885e-16 	 7.41205313361830e-09   7.50000000000000e+00 	4.15419767051916e-14	 2.88292845757019e-07	4.74596018307743e-15		1.00000000000004e+00
1.80000000000000e-01    	4.01112853412357e-15 	 2.13369611793527e-08   7.50000000000000e+00 	2.32986602361783e-13	 6.82722171818490e-07	1.86775489303041e-14		1.00000000000023e+00
2.10000000000000e-01    	1.98012534408698e-14 	 5.15051914045287e-08   7.50000000000000e+00 	9.66375915899413e-13	 1.39038985286353e-06	5.08933764751619e-14		1.00000000000097e+00
2.40000000000000e-01    	7.66046470702610e-14 	 1.09054286506130e-07   7.50000000000000e+00 	3.19260053851138e-12	 2.52706751985124e-06	9.19418824428188e-14		1.00000000000319e+00
2.70000000000000e-01    	2.44796252339438e-13 	 2.08468112596483e-07   7.50000000000000e+00 	8.80486088687245e-12	 4.19644692262348e-06	5.95078404922412e-14		1.00000000000880e+00
3.00000000000000e-01    	6.69435743800711e-13 	 3.66866890068601e-07   7.50000000000000e+00 	2.09091051664702e-11	 6.46632378484815e-06	-3.09061071710996e-13		1.00000000002091e+00
3.30000000000000e-01    	1.60565360549247e-12 	 6.02535613159407e-07   7.49999999999997e+00 	4.36497856402776e-11	 9.34202182742632e-06	-1.61542959174503e-12		1.00000000004364e+00
3.60000000000000e-01    	3.43710332112481e-12 	 9.32645034661359e-07   7.49999999999988e+00 	8.11928813391494e-11	 1.27396022825021e-05	-4.97242605571571e-12		1.00000000008115e+00
3.90000000000000e-01    	6.64770550652867e-12 	 1.37020204526362e-06   7.49999999999964e+00 	1.35614206274186e-10	 1.64617904258506e-05	-1.21033045645554e-11		1.00000000013550e+00
4.20000000000000e-01    	1.17152262001162e-11 	 1.92035731783296e-06   7.49999999999910e+00 	2.03886283839481e-10	 2.01797175432505e-05	-2.52393902386250e-11		1.00000000020361e+00
4.50000000000000e-01    	1.89115365811352e-11 	 2.57629046123075e-06   7.49999999999804e+00 	2.74899745341026e-10	 2.34234951998617e-05	-4.66792323412137e-11		1.00000000027433e+00
4.80000000000000e-01    	2.80358000860486e-11 	 3.31497894783314e-06   7.49999999999620e+00 	3.28346883951934e-10	 2.55842959073987e-05	-7.79281722210264e-11		1.00000000032728e+00
5.10000000000000e-01    	3.81735244516397e-11 	 4.09322893755500e-06   7.49999999999327e+00 	3.38025758852209e-10	 2.59300153794842e-05	-1.18476074471093e-10		1.00000000033618e+00
5.40000000000000e-01    	4.76553629957623e-11 	 4.84439644147623e-06   7.49999999998903e+00 	2.82267126420191e-10	 2.36357600093965e-05	-1.64487651836493e-10		1.00000000027932e+00
5.70000000000000e-01    	5.44605194680866e-11 	 5.47624964615155e-06   7.49999999998343e+00 	1.63313631549747e-10	 1.78293802084203e-05	-2.07934391525064e-10		1.00000000015894e+00
6.00000000000000e-01    	5.73354219015842e-11 	 5.87041273284704e-06   7.49999999997670e+00 	3.53206925858140e-11	 7.65111297092637e-06	-2.36913102935311e-10		1.00000000002927e+00
6.30000000000000e-01    	5.78402978285704e-11 	 5.88378517163068e-06   7.49999999996949e+00 	3.72656663604985e-11	 -7.67482424721533e-06	-2.37971328889984e-10		1.00000000002945e+00
6.60000000000000e-01    	6.33644139770624e-11 	 5.35224750418165e-06   7.49999999996281e+00 	4.22976316253397e-10	 -2.87600519441710e-05	-2.01090568513458e-10		1.00000000041357e+00
6.90000000000000e-01    	9.08584432971596e-11 	 4.09684677891492e-06   7.49999999995780e+00 	1.57674392098418e-09	 -5.59677286044046e-05	-1.27493834784687e-10		1.00000000156619e+00
7.20000000000000e-01    	1.70649820061509e-10 	 1.93250633632880e-06   7.49999999995531e+00 	4.00096164869736e-09	 -8.93295232470423e-05	-3.96444339517016e-11		1.00000000398988e+00
7.50000000000000e-01    	3.49308016544443e-10 	 -1.32086771430907e-06   7.49999999995504e+00 	8.26339631248387e-09	 -1.28469910164636e-04	8.21211565685630e-12		1.00000000825226e+00
7.80000000000000e-01    	6.90225590468654e-10 	 -5.82519829732877e-06   7.49999999995447e+00 	1.48971919216505e-08	 -1.72544163538395e-04	-7.83680629949440e-11		1.00000001488574e+00
8.10000000000000e-01    	1.27051466311987e-09 	 -1.17094739350301e-05   7.49999999994763e+00 	2.42568345544088e-08	 -2.20196374443649e-04	-4.36921382359689e-10		1.00000002424322e+00
8.40000000000000e-01    	2.17311637067999e-09 	 -1.90541002305341e-05   7.49999999992380e+00 	3.63471829553570e-08	 -2.69543341704865e-04	-1.24195549716304e-09		1.00000003632681e+00
8.70000000000000e-01    	3.47376401335984e-09 	 -2.78752195766793e-05   7.49999999986671e+00 	5.06579797762104e-08	 -3.18189291405413e-04	-2.68714344895426e-09		1.00000005062221e+00
9.00000000000000e-01    	5.22362107432623e-09 	 -3.81099824247383e-05   7.49999999975433e+00 	6.60494153552171e-08	 -3.63275072972559e-04	-4.95506031780989e-09		1.00000006598439e+00
9.30000000000000e-01    	7.42990408929920e-09 	 -4.96038385946571e-05   7.49999999955983e+00 	8.07409705033873e-08	 -4.01563803878428e-04	-8.17657527408055e-09		1.00000008062674e+00
9.60000000000000e-01    	1.00383375119749e-08 	 -6.21009472440497e-05   7.49999999925381e+00 	9.24517002469137e-08	 -4.29562956570713e-04	-1.23855153512983e-08		1.00000009226217e+00
9.90000000000000e-01    	1.29225027974241e-08 	 -7.52387714500612e-05   7.49999999880781e+00 	9.87223910284572e-08	 -4.43680689807315e-04	-1.74776758995847e-08		1.00000009842628e+00
1.02000000000000e+00    	1.58856119034130e-08 	 -8.85478231008009e-05   7.49999999819894e+00 	9.74181189514740e-08	 -4.40411931186969e-04	-2.31857876706515e-08		1.00000009698133e+00
1.05000000000000e+00    	1.86795643510541e-08 	 -1.01457354652149e-04   7.49999999741474e+00 	8.73664843861705e-08	 -4.16547442094760e-04	-2.90827171427748e-08		1.00000008675589e+00
1.08000000000000e+00    	2.10440850984513e-08 	 -1.13307558851011e-04   7.49999999645753e+00 	6.90387103289447e-08	 -3.69396972997072e-04	-3.46231759216831e-08		1.00000006822706e+00
1.11000000000000e+00    	2.27652820508165e-08 	 -1.23368542346384e-04   7.49999999534672e+00 	4.51376124552144e-08	 -2.97015780450038e-04	-3.92291305580819e-08		1.00000004410919e+00
1.14000000000000e+00    	2.37484263503547e-08 	 -1.30865994761790e-04   7.49999999411805e+00 	2.09298015821097e-08	 -1.98422356414705e-04	-4.24161152436304e-08		1.00000001968572e+00
1.17000000000000e+00    	2.40948155439367e-08 	 -1.35013095539711e-04   7.49999999281845e+00 	4.16069564446442e-09	 -7.37943318225672e-05	-4.39476630706932e-08		1.00000000272280e+00
1.20000000000000e+00    	2.41682013684646e-08 	 -1.35047804150127e-04   7.49999999149622e+00 	4.42834151947471e-09	 7.53707438184114e-05	-4.39947188223550e-08		1.00000000284038e+00
1.23000000000000e+00    	2.46335931979881e-08 	 -1.30274285051186e-04   7.49999999018670e+00 	3.19683011477900e-08	 2.46142606777001e-04	-4.32683665613373e-08		1.00000003029309e+00
1.26000000000000e+00    	2.64513929417375e-08 	 -1.20106848704267e-04   7.49999998889483e+00 	9.59116932148262e-08	 4.34105153052614e-04	-4.30899059016218e-08		1.00000009422364e+00
1.29000000000000e+00    	3.08135958245047e-08 	 -1.04114466188841e-04   7.49999998757693e+00 	2.02207832690659e-07	 6.33372755619744e-04	-4.53643927568117e-08		1.00000020058053e+00
1.32000000000000e+00    	3.90164751967657e-08 	 -8.20636592179336e-05   7.49999998612508e+00 	3.51529646538007e-07	 8.36683186646517e-04	-5.24335802388618e-08		1.00000035001938e+00
1.35000000000000e+00    	5.22752760713700e-08 	 -5.39573995883150e-05   7.49999998435785e+00 	5.37576681922281e-07	 1.03557107162408e-03	-6.68018174252158e-08		1.00000053620373e+00
1.38000000000000e+00    	7.14996389781003e-08 	 -2.00675893688553e-05   7.49999998202093e+00 	7.46228748721909e-07	 1.22062206071037e-03	-9.07523189661123e-08		1.00000074495911e+00
1.41000000000000e+00    	9.70616399138314e-08 	 1.90412515362642e-05   7.49999997880039e+00 	9.55959687147556e-07	 1.38180380512302e-03	-1.25898031298273e-07		1.00000095469089e+00
1.44000000000000e+00    	1.28598790709384e-07 	 6.24992824072237e-05   7.49999997434963e+00 	1.13978310694864e-06	 1.50886555393303e-03	-1.72736378945952e-07		1.00000113833765e+00
1.47000000000000e+00    	1.64899287507411e-07 	 1.09131505591320e-04   7.49999996832846e+00 	1.26877413167094e-06	 1.59179394236467e-03	-2.30294960169947e-07		1.00000126690401e+00
1.50000000000000e+00    	2.03913816536270e-07 	 1.57472245720576e-04   7.49999996045035e+00 	1.31691637596165e-06	 1.62130854342229e-03	-2.95960397056921e-07		1.00000131432074e+00
1.53000000000000e+00    	2.42925904789683e-07 	 2.05794845510829e-04   7.49999995053102e+00 	1.26670374556257e-06	 1.58937722040539e-03	-3.65570917089071e-07		1.00000126306005e+00
1.56000000000000e+00    	2.78891219550546e-07 	 2.52156835944588e-04   7.49999993852956e+00 	1.11463913436276e-06	 1.48972846125128e-03	-4.33823116817569e-07		1.00000110964554e+00
1.59000000000000e+00    	3.08927289698895e-07 	 2.94460122244471e-04   7.49999992457263e+00 	8.75580379728165e-07	 1.31833589092595e-03	-4.94996255370774e-07		1.00000086900489e+00
1.62000000000000e+00    	3.30902632575057e-07 	 3.30524966318850e-04   7.49999990895269e+00 	5.84847194710035e-07	 1.07384921072986e-03	-5.43938537267779e-07		1.00000057657622e+00
1.65000000000000e+00    	3.44043566462839e-07 	 3.58175774288438e-04   7.49999989209411e+00 	2.97163489604333e-07	 7.57946030460273e-04	-5.77197802992958e-07		1.00000028724126e+00
1.68000000000000e+00    	3.49454276342144e-07 	 3.75335950391652e-04   7.49999987448539e+00 	8.18809408104475e-08	 3.75580521196244e-04	-5.94124974799320e-07		1.00000007053054e+00
1.71000000000000e+00    	3.50437041858099e-07 	 3.80128393811725e-04   7.49999985658109e+00 	1.44877970198810e-08	 -6.48924502232482e-05	-5.97744486241770e-07		1.00000000210569e+00
1.74000000000000e+00    	3.52509663474587e-07 	 3.70977630622290e-04   7.49999983868387e+00 	1.65087088891342e-07	 -5.51735071078121e-04	-5.95182473276291e-07		1.00000015220597e+00
1.77000000000000e+00    	3.63048261589557e-07 	 3.46709125243415e-04   7.49999982082260e+00 	5.85229511366001e-07	 -1.06999846408393e-03	-5.97477870906665e-07		1.00000057244854e+00
1.80000000000000e+00    	3.90534558002136e-07 	 3.06641037063836e-04   7.49999980264669e+00 	1.29508257154515e-06	 -1.60185483765106e-03	-6.18675254119973e-07		1.00000128296967e+00
1.83000000000000e+00    	4.43452350303245e-07 	 2.50663605218920e-04   7.49999978335855e+00 	2.27327769887590e-06	 -2.12708915730289e-03	-6.74205765514642e-07		1.00000226225439e+00
1.86000000000000e+00    	5.28949287677288e-07 	 1.79301477555164e-04   7.49999976170378e+00 	3.45178724094993e-06	 -2.62374219776422e-03	-7.78690904460239e-07		1.00000344201190e+00
1.89000000000000e+00    	6.51445546476023e-07 	 9.37546592241568e-05   7.49999973603274e+00 	4.71777230961470e-06	 -3.06888924712588e-03	-9.43434068113338e-07		1.00000470904109e+00
1.92000000000000e+00    	8.11417650545845e-07 	 -4.08565739041745e-06   7.49999970443744e+00 	5.92350249697627e-06	 -3.43953129357033e-03	-1.17397329073830e-06		1.00000591518850e+00
1.95000000000000e+00    	1.00460144957581e-06 	 -1.11649316974836e-04   7.49999966495561e+00 	6.90424842133070e-06	 -3.71356858859331e-03	-1.46813192592696e-06		1.00000689529697e+00
1.98000000000000e+00    	1.22183437827079e-06 	 -2.25729417422105e-04   7.49999961582014e+00 	7.50263476626079e-06	 -3.87082040269942e-03	-1.81500215517569e-06		1.00000749162702e+00
2.01000000000000e+00    	1.44969022742889e-06 	 -3.42555293739393e-04   7.49999955572055e+00 	7.59652706447986e-06	 -3.89404990376165e-03	-2.19521738042449e-06		1.00000758181485e+00
2.04000000000000e+00    	1.67195344348768e-06 	 -4.57895760873332e-04   7.49999948403407e+00 	7.12636047130973e-06	 -3.76994969128798e-03	-2.58271361802829e-06		1.00000710626382e+00
