0.00000000000000e+00    	0.00000000000000e+00 	 4.28626379700000e-16  	7.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.03655612748807e-24 	 2.72834848759388e-13   7.00000000000000e+00 	1.47897832671767e-21	 5.44199795619923e-11	2.73837419300893e-21		1.00000000000000e+00
6.00000000000000e-02    	8.08516958269554e-21 	 1.72584161131161e-11   7.00000000000000e+00 	1.47423603467848e-18	 1.71810613905724e-09	1.32502502039046e-18		1.00000000000000e+00
9.00000000000000e-02    	6.73718753306193e-19 	 1.93343405264210e-10   7.00000000000000e+00 	8.13405202839775e-17	 1.27616757089797e-08	4.62601066903359e-17		1.00000000000000e+00
1.20000000000000e-01    	1.51418572598575e-17 	 1.06150545617382e-09   7.00000000000000e+00 	1.35793712880495e-15	 5.21406488547194e-08	5.34748061552242e-16		1.00000000000000e+00
1.50000000000000e-01    	1.64820746434730e-16 	 3.93057065632030e-09   7.00000000000000e+00 	1.16755190594145e-14	 1.52880089520563e-07	3.27222562220066e-15		1.00000000000001e+00
1.80000000000000e-01    	1.12738908753488e-15 	 1.13148717929221e-08   7.00000000000000e+00 	6.54874773751253e-14	 3.62043763074370e-07	1.28777216436787e-14		1.00000000000007e+00
2.10000000000000e-01    	5.56594702437340e-15 	 2.73129161612924e-08   7.00000000000000e+00 	2.71657829707849e-13	 7.37315990676631e-07	3.50897614135490e-14		1.00000000000027e+00
2.40000000000000e-01    	2.15352549550709e-14 	 5.78308805869293e-08   7.00000000000000e+00 	8.97599327580269e-13	 1.34008982305917e-06	6.33917209326088e-14		1.00000000000090e+00
2.70000000000000e-01    	6.88271095660279e-14 	 1.10549478554414e-07   7.00000000000000e+00 	2.47593232445412e-12	 2.22535241731748e-06	4.10292275675378e-14		1.00000000000248e+00
3.00000000000000e-01    	1.88251134815078e-13 	 1.94547467532112e-07   7.00000000000000e+00 	5.88100840244504e-12	 3.42905546791138e-06	-2.13090190120066e-13		1.00000000000588e+00
3.30000000000000e-01    	4.51619202674610e-13 	 3.19521278068005e-07   6.99999999999998e+00 	1.22808446424658e-11	 4.95402211438247e-06	-1.11379992611007e-12		1.00000000001227e+00
3.60000000000000e-01    	9.67004139370861e-13 	 4.94576464683680e-07   6.99999999999992e+00 	2.28526254555569e-11	 6.75574009593004e-06	-3.42836840548069e-12		1.00000000002282e+00
3.90000000000000e-01    	1.87091528961826e-12 	 7.26610509034545e-07   6.99999999999975e+00 	3.81907803948505e-11	 8.72959572567884e-06	-8.34493796549739e-12		1.00000000003810e+00
4.20000000000000e-01    	3.29855076504032e-12 	 1.01835478424767e-06   6.99999999999938e+00 	5.74614806856794e-11	 1.07011917571582e-05	-1.74019537158248e-11		1.00000000005726e+00
