0.00000000000000e+00    	0.00000000000000e+00 	 5.20474889640000e-16  	8.50000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.34026677524418e-23 	 7.83693826333046e-13   8.50000000000000e+00 	1.22385402654427e-20	 1.56458532432647e-10	1.78198825258322e-21		1.00000000000000e+00
6.00000000000000e-02    	6.69027360910379e-20 	 4.96175805445262e-11   8.50000000000000e+00 	1.21988530440405e-17	 4.93958960006960e-09	8.62255796429403e-19		1.00000000000000e+00
9.00000000000000e-02    	5.57460667309957e-18 	 5.55865455088751e-10   8.50000000000000e+00 	6.73032668739511e-16	 3.66900735516414e-08	3.01036165531655e-17		1.00000000000000e+00
1.20000000000000e-01    	1.25281588820031e-16 	 3.05184875924089e-09   8.50000000000000e+00 	1.12350729732383e-14	 1.49905410945668e-07	3.47985591673529e-16		1.00000000000001e+00
1.50000000000000e-01    	1.36358830318100e-15 	 1.13004687381793e-08   8.50000000000000e+00 	9.65890676278716e-14	 4.39533322817777e-07	2.12939036361420e-15		1.00000000000010e+00
1.80000000000000e-01    	9.32605809906232e-15 	 3.25304825708180e-08   8.50000000000000e+00 	5.41691799354260e-13	 1.04088307829058e-06	8.38013619455324e-15		1.00000000000054e+00
2.10000000000000e-01    	4.60367095783170e-14 	 7.85251809115638e-08   8.50000000000000e+00 	2.24668679121981e-12	 2.11979825734548e-06	2.28345500715210e-14		1.00000000000225e+00
2.40000000000000e-01    	1.78091003703480e-13 	 1.66264940559940e-07   8.50000000000000e+00 	7.42180451014100e-12	 3.85278511184149e-06	4.12519597581497e-14		1.00000000000742e+00
2.70000000000000e-01    	5.69064000431083e-13 	 3.17831966790848e-07   8.50000000000000e+00 	2.04666841044438e-11	 6.39793282097063e-06	2.66996386860968e-14		1.00000000002047e+00
3.00000000000000e-01    	1.55606431832337e-12 	 5.59327869361224e-07   8.50000000000000e+00 	4.85969921984739e-11	 9.85860322712262e-06	-1.38667760039843e-13		1.00000000004860e+00
3.30000000000000e-01    	3.73184558973807e-12 	 9.18630080507388e-07   8.49999999999999e+00 	1.01435470161477e-10	 1.42429129129600e-05	-7.24801741428035e-13		1.00000000010143e+00
3.60000000000000e-01    	7.98740331450198e-12 	 1.42191725202380e-06   8.49999999999995e+00 	1.88641771494686e-10	 1.94228882359602e-05	-2.23099978019078e-12		1.00000000018862e+00
3.90000000000000e-01    	1.54457841828351e-11 	 2.08901978191512e-06   8.49999999999984e+00 	3.14995932264561e-10	 2.50977627485653e-05	-5.43044170354984e-12		1.00000000031495e+00
4.20000000000000e-01    	2.72139606750434e-11 	 2.92779042261371e-06   8.49999999999960e+00 	4.73386891811140e-10	 3.07661408704613e-05	-1.13242657472410e-11		1.00000000047328e+00
4.50000000000000e-01    	4.39176168356116e-11 	 3.92783075725083e-06   8.49999999999912e+00 	6.37885694833769e-10	 3.57116273529421e-05	-2.09437718917650e-11		1.00000000063766e+00
4.80000000000000e-01    	6.50800659071331e-11 	 5.05404047651352e-06   8.49999999999830e+00 	7.61157118142887e-10	 3.90059994791391e-05	-3.49643681120844e-11		1.00000000076073e+00
5.10000000000000e-01    	8.85617112541351e-11 	 6.24056594478060e-06   8.49999999999699e+00 	7.82162026352121e-10	 3.95330858497923e-05	-5.31571697629068e-11		1.00000000078143e+00
5.40000000000000e-01    	1.10464748897906e-10 	 7.38580126288403e-06   8.49999999999509e+00 	6.50434465991009e-10	 3.60352478077766e-05	-7.38013820254347e-11		1.00000000064927e+00
5.70000000000000e-01    	1.26072773397997e-10 	 8.34912915246062e-06   8.49999999999257e+00 	3.71182432070667e-10	 2.71827998880753e-05	-9.32948175513228e-11		1.00000000036945e+00
6.00000000000000e-01    	1.32454705187996e-10 	 8.95007299861487e-06   8.49999999998955e+00 	7.04309239065237e-11	 1.16649412958022e-05	-1.06296820634892e-10		1.00000000006804e+00
6.30000000000000e-01    	1.33227004225171e-10 	 8.97046071569583e-06   8.49999999998632e+00 	7.15513293069173e-11	 -1.17010915549242e-05	-1.06771619464046e-10		1.00000000006846e+00
6.60000000000000e-01    	1.45567744337065e-10 	 8.16007461069182e-06   8.49999999998332e+00 	9.65037630188469e-10	 -4.38477796168144e-05	-9.02241701657641e-11		1.00000000096131e+00
6.90000000000000e-01    	2.08895563821154e-10 	 6.24608174377120e-06   8.49999999998107e+00 	3.64467865336520e-09	 -8.53287968583866e-05	-5.72032072517882e-11		1.00000000364050e+00
7.20000000000000e-01    	3.93736049909657e-10 	 2.94631293377624e-06   8.49999999997995e+00 	9.27857481548788e-09	 -1.36192425992065e-04	-1.77874389294706e-11		1.00000000927419e+00
7.50000000000000e-01    	8.08370079205025e-10 	 -2.01380422046877e-06   8.49999999997983e+00 	1.91861811194474e-08	 -1.95866137670214e-04	3.68456524039623e-12		1.00000001918177e+00
7.80000000000000e-01    	1.60015884756460e-09 	 -8.88113851021067e-06   8.49999999997958e+00 	3.46053548553195e-08	 -2.63062056639000e-04	-3.51617331528287e-11		1.00000003460082e+00
8.10000000000000e-01    	2.94828778022519e-09 	 -1.78523466693421e-05   8.49999999997651e+00 	5.63569830160153e-08	 -3.35712954231450e-04	-1.96035381642305e-10		1.00000005635159e+00
8.40000000000000e-01    	5.04536675598707e-09 	 -2.90500155334275e-05   8.49999999996582e+00 	8.44470681060281e-08	 -4.10947688402049e-04	-5.57233466553086e-10		1.00000008443900e+00
8.70000000000000e-01    	8.06705588991684e-09 	 -4.24987557719055e-05   8.49999999994020e+00 	1.17681784332585e-07	 -4.85113645432404e-04	-1.20565208062143e-09		1.00000011766762e+00
9.00000000000000e-01    	1.21316353710571e-08 	 -5.81027463972210e-05   8.49999999988978e+00 	1.53401620758548e-07	 -5.53851744902194e-04	-2.22320793799288e-09		1.00000015337588e+00
9.30000000000000e-01    	1.72549039851842e-08 	 -7.56263590650483e-05   8.49999999980252e+00 	1.87456179482504e-07	 -6.12227014403164e-04	-3.66861864136746e-09		1.00000018741096e+00
