0.00000000000000e+00    	0.00000000000000e+00 	 4.89858719660000e-16  	8.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.55989468890534e-23 	 6.86145999109230e-13   8.00000000000000e+00 	9.37930584970936e-21	 1.36977022112756e-10	3.42295169841811e-21		1.00000000000000e+00
6.00000000000000e-02    	5.12727159947250e-20 	 4.34394575433636e-11   8.00000000000000e+00 	9.34892679854296e-18	 4.32453419673962e-09	1.65627351279133e-18		1.00000000000000e+00
9.00000000000000e-02    	4.27227179308329e-18 	 4.86651631579522e-10   8.00000000000000e+00 	5.15800222282393e-16	 3.21215911849700e-08	5.78248623467698e-17		1.00000000000000e+00
1.20000000000000e-01    	9.60141102431286e-17 	 2.67184635972960e-09   8.00000000000000e+00 	8.61043462991874e-15	 1.31239865737371e-07	6.68431944103579e-16		1.00000000000001e+00
1.50000000000000e-01    	1.04504575429242e-15 	 9.89338540708826e-09   8.00000000000000e+00 	7.40256570915254e-14	 3.84804617190324e-07	4.09026285732382e-15		1.00000000000007e+00
1.80000000000000e-01    	7.14752330766377e-15 	 2.84799337339405e-08   8.00000000000000e+00 	4.15157811504358e-13	 9.11277015161751e-07	1.60970766100962e-14		1.00000000000042e+00
2.10000000000000e-01    	3.52832470440001e-14 	 6.87475798235193e-08   8.00000000000000e+00 	1.72191605568120e-12	 1.85585054554988e-06	4.38619961925360e-14		1.00000000000172e+00
2.40000000000000e-01    	1.36494355037037e-13 	 1.45562380593276e-07   8.00000000000000e+00 	5.68839449019788e-12	 3.37305369835293e-06	7.92392797834679e-14		1.00000000000569e+00
2.70000000000000e-01    	4.36158396322573e-13 	 2.78256964780481e-07   8.00000000000000e+00 	1.56870512274722e-11	 5.60129110167324e-06	5.12862940899449e-14		1.00000000001569e+00
3.00000000000000e-01    	1.19267890186651e-12 	 4.89682887499889e-07   8.00000000000000e+00 	3.72495166664545e-11	 8.63105444779957e-06	-2.66361489234947e-13		1.00000000003725e+00
3.30000000000000e-01    	2.86045846911366e-12 	 8.04246408947507e-07   7.99999999999998e+00 	7.77541719149431e-11	 1.24694496791832e-05	-1.39224338226398e-12		1.00000000007774e+00
3.60000000000000e-01    	6.12262499829000e-12 	 1.24486653335528e-06   7.99999999999990e+00 	1.44611124025936e-10	 1.70044378537343e-05	-4.28544042093056e-12		1.00000000014458e+00
3.90000000000000e-01    	1.18404322592738e-11 	 1.82890446708170e-06   7.99999999999969e+00 	2.41495925888734e-10	 2.19727026045418e-05	-1.04311235650293e-11		1.00000000024140e+00
4.20000000000000e-01    	2.08632762003841e-11 	 2.56323517328537e-06   7.99999999999922e+00 	3.62977477369610e-10	 2.69352798659801e-05	-2.17523401864079e-11		1.00000000036275e+00
4.50000000000000e-01    	3.36723647145279e-11 	 3.43875499904820e-06   7.99999999999831e+00 	4.89209672818012e-10	 3.12649766922048e-05	-4.02300741758837e-11		1.00000000048875e+00
4.80000000000000e-01    	4.99049089271986e-11 	 4.42473416714679e-06   7.99999999999672e+00 	5.83945723426434e-10	 3.41491484692334e-05	-6.71616903579891e-11		1.00000000058308e+00
5.10000000000000e-01    	6.79246088454817e-11 	 5.46351883940152e-06   7.99999999999420e+00 	6.00435996122052e-10	 3.46106044221269e-05	-1.02107533147931e-10		1.00000000059895e+00
5.40000000000000e-01    	8.47484885127240e-11 	 6.46615462453637e-06   7.99999999999055e+00 	5.00025170164175e-10	 3.15483013826251e-05	-1.41762194921585e-10		1.00000000049765e+00
5.70000000000000e-01    	9.67665761548923e-11 	 7.30953327293384e-06   7.99999999998572e+00 	2.86706307623538e-10	 2.37981203185328e-05	-1.79206374556787e-10		1.00000000028318e+00
6.00000000000000e-01    	1.01736789151232e-10 	 7.83565030318651e-06   7.99999999997992e+00 	5.70363309722138e-11	 1.02124754347992e-05	-2.04181414903833e-10		1.00000000005215e+00
6.30000000000000e-01    	1.02433708794310e-10 	 7.85349943310457e-06   7.99999999997371e+00 	5.87847304993406e-11	 -1.02441244700889e-05	-2.05093437416408e-10		1.00000000005247e+00
6.60000000000000e-01    	1.12023274881599e-10 	 7.14401894741530e-06   7.99999999996795e+00 	7.44421108690897e-10	 -3.83880520321213e-05	-1.73308087725714e-10		1.00000000073682e+00
6.90000000000000e-01    	1.60714095297509e-10 	 5.46834783159499e-06   7.99999999996363e+00 	2.79887144403036e-09	 -7.47040402502990e-05	-1.09879408527566e-10		1.00000000279035e+00
7.20000000000000e-01    	3.02553848600331e-10 	 2.57945133380318e-06   7.99999999996149e+00 	7.11736849437954e-09	 -1.19234359927255e-04	-3.41671971321909e-11		1.00000000710842e+00
7.50000000000000e-01    	6.20528141756532e-10 	 -1.76305444005899e-06   7.99999999996125e+00 	1.47113116503548e-08	 -1.71477770551602e-04	7.07753759689048e-12		1.00000001470231e+00
7.80000000000000e-01    	1.22758280033490e-09 	 -7.77529931172525e-06   7.99999999996077e+00 	2.65298507418352e-08	 -2.30306757378080e-04	-6.75408032431211e-11		1.00000002652060e+00
8.10000000000000e-01    	2.26107330597713e-09 	 -1.56294532364686e-05   7.99999999995487e+00 	4.32029819919979e-08	 -2.93911493823181e-04	-3.76556725853310e-10		1.00000004319198e+00
8.40000000000000e-01    	3.86867723883321e-09 	 -2.54328391329709e-05   7.99999999993433e+00 	6.47366904629725e-08	 -3.59778339541456e-04	-1.07036805874059e-09		1.00000006472023e+00
8.70000000000000e-01    	6.18513183379147e-09 	 -3.72070033105289e-05   7.99999999988512e+00 	9.02179735034441e-08	 -4.24709487706535e-04	-2.31589013426334e-09		1.00000009018907e+00
9.00000000000000e-01    	9.30126457732161e-09 	 -5.08680560210809e-05   7.99999999978827e+00 	1.17611031510068e-07	 -4.84888630604844e-04	-4.27047359748780e-09		1.00000011755849e+00
9.30000000000000e-01    	1.32294400296016e-08 	 -6.62097083129544e-05   7.99999999962065e+00 	1.43737759808147e-07	 -5.35995275706023e-04	-7.04690682454471e-09		1.00000014364547e+00
9.60000000000000e-01    	1.78722868400362e-08 	 -8.28904715813967e-05   7.99999999935690e+00 	1.64528400190517e-07	 -5.73367703608922e-04	-1.06743433275954e-08		1.00000016437526e+00
9.90000000000000e-01    	2.30037344448759e-08 	 -1.00426442606648e-04   7.99999999897253e+00 	1.75596562608921e-07	 -5.92211634202678e-04	-1.50629753120508e-08		1.00000017535731e+00
1.02000000000000e+00    	2.82722212241531e-08 	 -1.18190963045694e-04   7.99999999844777e+00 	1.73135901603694e-07	 -5.87848603626471e-04	-1.99824593019776e-08		1.00000017278299e+00
1.05000000000000e+00    	3.32347361518029e-08 	 -1.35422216582060e-04   7.99999999777192e+00 	1.55058578557172e-07	 -5.55995017338547e-04	-2.50646742977584e-08		1.00000015456523e+00
1.08000000000000e+00    	3.74266755323629e-08 	 -1.51239512671848e-04   7.99999999694695e+00 	1.22209879360903e-07	 -4.93060010619587e-04	-2.98396685911473e-08		1.00000012155409e+00
1.11000000000000e+00    	4.04663256519520e-08 	 -1.64668611847844e-04   7.99999999598962e+00 	7.94163705978927e-08	 -3.96447796514519e-04	-3.38092693607268e-08		1.00000007858543e+00
1.14000000000000e+00    	4.21846911815125e-08 	 -1.74675987942308e-04   7.99999999493070e+00 	3.60774981869612e-08	 -2.64848284798201e-04	-3.65559440563787e-08		1.00000003507231e+00
1.17000000000000e+00    	4.27625733187014e-08 	 -1.80211416376836e-04   7.99999999381065e+00 	6.01276756644449e-09	 -9.84985692496459e-05	-3.78758955772991e-08		1.00000000485098e+00
