0.00000000000000e+00    	0.00000000000000e+00 	 1.83697019870000e-16  	3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.53836500526854e-24 	 -2.89121358543800e-13   3.00000000000000e+00 	1.66281532204839e-21	 -5.77959456043980e-11	4.90116551911625e-21		1.00000000000000e+00
6.00000000000000e-02    	9.09071001802570e-21 	 -1.83284102137619e-11   3.00000000000000e+00 	1.65761421623577e-18	 -1.82468956722812e-09	2.37154109854074e-18		1.00000000000000e+00
9.00000000000000e-02    	7.57604285552331e-19 	 -2.05336904826197e-10   3.00000000000000e+00 	9.14722303349066e-17	 -1.35533515637755e-08	8.27967340621858e-17		1.00000000000000e+00
1.20000000000000e-01    	1.70303143296696e-17 	 -1.12735574926579e-09   3.00000000000000e+00 	1.52741696360832e-15	 -5.53752156696888e-08	9.57096647852302e-16		1.00000000000000e+00
1.50000000000000e-01    	1.85422264134227e-16 	 -4.17440460113542e-09   3.00000000000000e+00 	1.31366030249042e-14	 -1.62364069392209e-07	5.85665736671156e-15		1.00000000000001e+00
1.80000000000000e-01    	1.26870425287445e-15 	 -1.20167939267573e-08   3.00000000000000e+00 	7.37110547161858e-14	 -3.84503298337728e-07	2.30486561865465e-14		1.00000000000007e+00
2.10000000000000e-01    	6.26609340541377e-15 	 -2.90072836243466e-08   3.00000000000000e+00 	3.05921563656567e-13	 -7.83055694496453e-07	6.28039546798116e-14		1.00000000000031e+00
2.40000000000000e-01    	2.42560428816425e-14 	 -6.14184426526523e-08   3.00000000000000e+00 	1.01144091273076e-12	 -1.42322285200975e-06	1.13459043554213e-13		1.00000000000101e+00
2.70000000000000e-01    	7.75695111365608e-14 	 -1.17407460748425e-07   3.00000000000001e+00 	2.79215062834013e-12	 -2.36340307910935e-06	7.34344619312828e-14		1.00000000000279e+00
3.00000000000000e-01    	2.12320508321762e-13 	 -2.06616299871565e-07   3.00000000000000e+00 	6.63878236702183e-12	 -3.64177834855757e-06	-3.81390642280678e-13		1.00000000000663e+00
3.30000000000000e-01    	5.09832231036114e-13 	 -3.39342912667642e-07   2.99999999999997e+00 	1.38812994291286e-11	 -5.26134693452933e-06	-1.99348862071802e-12		1.00000000001384e+00
3.60000000000000e-01    	1.09291164446299e-12 	 -5.25257720515903e-07   2.99999999999986e+00 	2.58753308125216e-11	 -7.17483523962861e-06	-6.13612305381682e-12		1.00000000002574e+00
3.90000000000000e-01    	2.11762196316975e-12 	 -7.71686093211509e-07   2.99999999999956e+00 	4.33439379432529e-11	 -9.27113982344457e-06	-1.49358412447050e-11		1.00000000004298e+00
4.20000000000000e-01    	3.74061224092596e-12 	 -1.08152884574745e-06   2.99999999999889e+00 	6.54329334271546e-11	 -1.13650446338530e-05	-3.11461653904298e-11		1.00000000006458e+00
4.50000000000000e-01    	6.05710125138115e-12 	 -1.45094479207038e-06   2.99999999999759e+00 	8.87707885905436e-11	 -1.31919125159408e-05	-5.76035742995287e-11		1.00000000008701e+00
4.80000000000000e-01    	9.01753355886347e-12 	 -1.86696784117365e-06   2.99999999999531e+00 	1.07104863651501e-10	 -1.44088570259426e-05	-9.61657043965942e-11		1.00000000010381e+00
5.10000000000000e-01    	1.23518336515457e-11 	 -2.30527159106399e-06   2.99999999999170e+00 	1.12317546148635e-10	 -1.46035632797683e-05	-1.46203033269737e-10		1.00000000010663e+00
5.40000000000000e-01    	1.55556696055865e-11 	 -2.72832271610685e-06   2.99999999998647e+00 	9.76754504160376e-11	 -1.33114582403678e-05	-2.02982701279662e-10		1.00000000008860e+00
5.70000000000000e-01    	1.80156500814099e-11 	 -3.08417704634650e-06   2.99999999997955e+00 	6.38968967270290e-11	 -1.00413547054721e-05	-2.56597282564249e-10		1.00000000005041e+00
6.00000000000000e-01    	1.93589092800209e-11 	 -3.30616633128739e-06   2.99999999997125e+00 	2.79514856284468e-11	 -4.30904149125193e-06	-2.92357882509520e-10		1.00000000000928e+00
6.30000000000000e-01    	2.00949304999133e-11 	 -3.31369757422908e-06   2.99999999996236e+00 	3.34489535704371e-11	 4.32239550709357e-06	-2.93663765044560e-10		1.00000000000934e+00
6.60000000000000e-01    	2.25642262615431e-11 	 -3.01434009740098e-06   2.99999999995411e+00 	1.60196423263488e-10	 1.61974157335356e-05	-2.48151799285136e-10		1.00000000013118e+00
6.90000000000000e-01    	3.21173989406565e-11 	 -2.30730912580431e-06   2.99999999994793e+00 	5.29321828264870e-10	 3.15205469532053e-05	-1.57331219944649e-10		1.00000000049677e+00
7.20000000000000e-01    	5.83283679442776e-11 	 -1.08837106303720e-06   2.99999999994486e+00 	1.29971115347811e-09	 5.03096249061661e-05	-4.89224214121652e-11		1.00000000126553e+00
7.50000000000000e-01    	1.15920103709660e-10 	 7.43901437386888e-07   2.99999999994452e+00 	2.65184937238189e-09	 7.23531567553554e-05	1.01339973613729e-11		1.00000000261749e+00
7.80000000000000e-01    	2.24985623444188e-10 	 3.28070199364965e-06   2.99999999994382e+00 	4.75684632521139e-09	 9.71754001820909e-05	-9.67085464755401e-11		1.00000000472153e+00
