0.00000000000000e+00    	0.00000000000000e+00 	 0.00000000000000e+00   0.00000000000000e+00	0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.00000000000000e-02    	1.66655001031654e-07 	 0.00000000000000e+00   -4.99979168263738e-05	4.99966669305304e-05	 0.00000000000000e+00	-9.99966668749818e-03		1.00004999666693e+00
2.00000000000000e-02    	1.33296013201009e-06 	 0.00000000000000e+00   -1.99966676885040e-04	1.99946683549108e-04	 0.00000000000000e+00	-1.99973339997664e-02		1.00019994668355e+00
3.00000000000000e-02    	4.49716725437598e-06 	 0.00000000000000e+00   -4.49831366338902e-04	4.49730192209830e-04	 0.00000000000000e+00	-2.99910050585115e-02		1.00044973019221e+00
4.00000000000000e-02    	1.06547368768104e-05 	 0.00000000000000e+00   -7.99467319904736e-04	7.99147745906939e-04	 0.00000000000000e+00	-3.99786879701408e-02		1.00079914774591e+00
5.00000000000000e-02    	2.07969554018339e-05 	 0.00000000000000e+00   -1.24870040646590e-03	1.24792078011334e-03	 0.00000000000000e+00	-4.99583982952485e-02		1.00124792078011e+00
6.00000000000000e-02    	3.59095677750027e-05 	 0.00000000000000e+00   -1.79730742682989e-03	1.79569226983663e-03	 0.00000000000000e+00	-5.99281614908488e-02		1.00179569226984e+00
7.00000000000000e-02    	5.69714304972860e-05 	 0.00000000000000e+00   -2.44501662155424e-03	2.44202756841440e-03	 0.00000000000000e+00	-6.98860153165768e-02		1.00244202756841e+00
8.00000000000000e-02    	8.49531898150581e-05 	 0.00000000000000e+00   -3.19150828620412e-03	3.18641542363366e-03	 0.00000000000000e+00	-7.98300121963371e-02		1.00318641542363e+00
9.00000000000000e-02    	1.20815989722734e-04 	 0.00000000000000e+00   -4.03641549086966e-03	4.02826916586220e-03	 0.00000000000000e+00	-8.97582215271916e-02		1.00402826916586e+00
1.00000000000000e-01    	1.65510214202508e-04 	 0.00000000000000e+00   -4.97932490026433e-03	4.96692806203313e-03	 0.00000000000000e+00	-9.96687319276526e-02		1.00496692806203e+00
1.10000000000000e-01    	2.19974267886353e-04 	 0.00000000000000e+00   -6.01977769025239e-03	6.00165882853235e-03	 0.00000000000000e+00	-1.09559653417965e-01		1.00600165882853e+00
1.20000000000000e-01    	2.85133399060171e-04 	 0.00000000000000e+00   -7.15727055621759e-03	7.13165729531014e-03	 0.00000000000000e+00	-1.19429119525434e-01		1.00713165729531e+00
1.30000000000000e-01    	3.61898568641654e-04 	 0.00000000000000e+00   -8.39125680828934e-03	8.35605021287802e-03	 0.00000000000000e+00	-1.29275289308344e-01		1.00835605021288e+00
1.40000000000000e-01    	4.51165368455317e-04 	 0.00000000000000e+00   -9.72114754808999e-03	9.67389719326414e-03	 0.00000000000000e+00	-1.39096349292597e-01		1.00967389719326e+00
1.50000000000000e-01    	5.53812991803517e-04 	 0.00000000000000e+00   -1.11463129213598e-02	1.10841927754894e-02	 0.00000000000000e+00	-1.48890515315714e-01		1.01108419277549e+00
1.60000000000000e-01    	6.70703258994555e-04 	 0.00000000000000e+00   -1.26660834405558e-02	1.25858686056943e-02	 0.00000000000000e+00	-1.58656034273482e-01		1.01258586860569e+00
