0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.48541921890888e-13 	 -9.99999999997973e-01   1.22464679910000e-16 	-1.07711495505375e-10	 4.05005582174539e-10	-2.36962016215478e-36		1.00000000000000e+00
6.00000000000000e-02    	-2.02149905253105e-11 	 -9.99999999871562e-01   1.22464679910000e-16 	-1.66091474412436e-09	 1.27865277382694e-08	-1.14659494560059e-33		1.00000000000000e+00
9.00000000000000e-02    	-1.46852126241770e-10 	 -9.99999998561099e-01   1.22464679910000e-16 	-7.89526753769746e-09	 9.49752275438677e-08	-4.00306439703825e-32		1.00000000000000e+00
1.20000000000000e-01    	-5.80569535311290e-10 	 -9.99999992100044e-01   1.22464679910000e-16 	-2.27529588277809e-08	 3.88042305924585e-07	-4.62738006340948e-31		1.00000000000008e+00
1.50000000000000e-01    	-1.62624027315769e-09 	 -9.99999970747822e-01   1.22464679910000e-16 	-4.89103371324165e-08	 1.13776766482913e-06	-2.83158237580474e-30		1.00000000000065e+00
1.80000000000000e-01    	-3.62048181458350e-09 	 -9.99999915792207e-01   1.22464679910000e-16 	-8.53916675619853e-08	 2.69441042412553e-06	-1.11435867086659e-29		1.00000000000363e+00
2.10000000000000e-01    	-6.78478086936805e-09 	 -9.99999796731189e-01   1.22464679909999e-16 	-1.25097322799721e-07	 5.48727039549661e-06	-3.03645160958657e-29		1.00000000001506e+00
2.40000000000000e-01    	-1.10077622074622e-08 	 -9.99999569609667e-01   1.22464679909998e-16 	-1.52614950213211e-07	 9.97324877679935e-06	-5.48552782514986e-29		1.00000000004974e+00
2.70000000000000e-01    	-1.55707555108272e-08 	 -9.99999177266029e-01   1.22464679909996e-16 	-1.42689652158397e-07	 1.65615727928048e-05	-3.55041217443925e-29		1.00000000013715e+00
3.00000000000000e-01    	-1.88417750531028e-08 	 -9.99998552134092e-01   1.22464679909998e-16 	-5.97020168992087e-08	 2.55198033394776e-05	1.84395152996700e-28		1.00000000032563e+00
3.30000000000000e-01    	-1.79726481967473e-08 	 -9.99997622050810e-01   1.22464679910013e-16 	1.41559127948062e-07	 3.68689505837287e-05	9.63813180104677e-28		1.00000000067967e+00
3.60000000000000e-01    	-8.64128953340965e-09 	 -9.99996319250593e-01   1.22464679910068e-16 	5.13637292224208e-07	 5.02777430886755e-05	2.96669409702738e-27		1.00000000126406e+00
3.90000000000000e-01    	1.51149175911549e-08 	 -9.99994592400869e-01   1.22464679910213e-16 	1.11259422870423e-06	 6.49676205667696e-05	7.22117506189557e-27		1.00000000211101e+00
4.20000000000000e-01    	6.09287808687022e-08 	 -9.99992421174221e-01   1.22464679910537e-16 	1.99271956635687e-06	 7.96406793206185e-05	1.50585134499088e-26		1.00000000317330e+00
4.50000000000000e-01    	1.37954870700852e-07 	 -9.99989832487804e-01   1.22464679911166e-16 	3.20000168931420e-06	 9.24424777123409e-05	2.78500608634843e-26		1.00000000427793e+00
4.80000000000000e-01    	2.56511400223540e-07 	 -9.99986917201268e-01   1.22464679912267e-16 	4.76475606291346e-06	 1.00970255902746e-04	4.64939089770817e-26		1.00000000510885e+00
5.10000000000000e-01    	4.27494891327571e-07 	 -9.99983845780784e-01   1.22464679914012e-16 	6.69394933491990e-06	 1.02334759582719e-04	7.06856724761394e-26		1.00000000525861e+00
5.40000000000000e-01    	6.61567980514554e-07 	 -9.99980881238225e-01   1.22464679916541e-16 	8.96386546632190e-06	 9.32805741384103e-05	9.81371487766879e-26		1.00000000439081e+00
5.70000000000000e-01    	9.68141107333715e-07 	 -9.99978387566295e-01   1.22464679919886e-16 	1.15138172062250e-05	 7.03658365246504e-05	1.24058462352202e-25		1.00000000254196e+00
6.00000000000000e-01    	1.35419000246981e-06 	 -9.99976831931928e-01   1.22464679923899e-16 	1.42415999964102e-05	 3.01976231510327e-05	1.41348143538887e-25		1.00000000055736e+00
6.30000000000000e-01    	1.82297085871264e-06 	 -9.99976779073397e-01   1.22464679928200e-16 	1.70013110647338e-05	 -3.02855086950844e-05	1.41980431168188e-25		1.00000000060313e+00
6.60000000000000e-01    	2.37271183625101e-06 	 -9.99978876674138e-01   1.22464679932189e-16 	1.96040194051536e-05	 -1.13497106124724e-04	1.19978075885228e-25		1.00000000663296e+00
6.90000000000000e-01    	2.99537146013831e-06 	 -9.99983830951585e-01   1.22464679935175e-16 	2.18215888414317e-05	 -2.20870174008146e-04	7.60699767411970e-26		1.00000002462991e+00
7.20000000000000e-01    	3.67556048259462e-06 	 -9.99992372285192e-01   1.22464679936662e-16 	2.33937518808145e-05	 -3.52529570082298e-04	2.36560981397664e-26		1.00000006241218e+00
7.50000000000000e-01    	4.38972372321663e-06 	 -1.00000521138795e+00   1.22464679936825e-16 	2.40383366344245e-05	 -5.06993308893462e-04	-4.90314341942207e-27		1.00000012881002e+00
7.80000000000000e-01    	5.10567297030132e-06 	 -1.00002298726459e+00   1.22464679937161e-16 	2.34643905411780e-05	 -6.80927929144088e-04	4.67353946075666e-26		1.00000023210668e+00
8.10000000000000e-01    	5.78255263385411e-06 	 -1.00004620895494e+00   1.22464679941244e-16 	2.13878407712759e-05	 -8.68982855331113e-04	2.60627279872092e-25		1.00000037779425e+00
8.40000000000000e-01    	6.37130818690151e-06 	 -1.00007519378526e+00   1.22464679955458e-16 	1.75492828566449e-05	 -1.06372682263862e-03	7.40893648599627e-25		1.00000056591121e+00
8.70000000000000e-01    	6.81571493671820e-06 	 -1.00011000549342e+00   1.22464679989519e-16 	1.17334764072249e-05	 -1.25570589742158e-03	1.60310455630946e-24		1.00000078846718e+00
9.00000000000000e-01    	7.05401185222323e-06 	 -1.00015039610652e+00   1.22464680056564e-16 	3.79011027427870e-06	 -1.43363747632817e-03	2.95622897560277e-24		1.00000102766486e+00
9.30000000000000e-01    	7.02117116603980e-06 	 -1.00019575578508e+00   1.22464680172602e-16 	-6.34467255093978e-06	 -1.58474804832207e-03	4.87840810079800e-24		1.00000125573253e+00
9.60000000000000e-01    	6.65181681739209e-06 	 -1.00024507496731e+00   1.22464680355189e-16 	-1.86266787357071e-05	 -1.69525471688358e-03	7.38989839210383e-24		1.00000143711672e+00
