0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	5.24681436759863e-13 	 8.09016994372027e-01   -5.87785252290000e-01 	8.71404304963656e-11	 4.05005582095868e-10	1.13733019636108e-20		1.00000000000000e+00
6.00000000000000e-02    	1.63542716797801e-11 	 8.09016994498438e-01   -5.87785252290000e-01 	1.34370840104016e-09	 1.27865276992550e-08	5.50323242296064e-18		1.00000000000000e+00
9.00000000000000e-02    	1.18805933158571e-10 	 8.09016995808901e-01   -5.87785252290000e-01 	6.38741375372849e-09	 9.49752261360836e-08	1.92132309709245e-16		1.00000000000000e+00
1.20000000000000e-01    	4.69692137560164e-10 	 8.09017002269956e-01   -5.87785252290000e-01 	1.84076664768156e-08	 3.88042288788160e-07	2.22097150521470e-15		1.00000000000008e+00
1.50000000000000e-01    	1.31567254444243e-09 	 8.09017023622176e-01   -5.87785252290000e-01 	3.95704649075526e-08	 1.13776755134861e-06	1.35905489247414e-14		1.00000000000065e+00
1.80000000000000e-01    	2.92914439227776e-09 	 8.09017078577783e-01   -5.87785252289999e-01 	6.90898791299422e-08	 2.69440991911934e-06	5.34850956983038e-14		1.00000000000363e+00
2.10000000000000e-01    	5.48956130576713e-09 	 8.09017197638771e-01   -5.87785252289996e-01 	1.01233106896553e-07	 5.48726870822745e-06	1.45738451011913e-13		1.00000000001506e+00
2.40000000000000e-01    	8.90762642616686e-09 	 8.09017424760205e-01   -5.87785252289990e-01 	1.23558091004314e-07	 9.97324426536634e-06	2.63285111785679e-13		1.00000000004974e+00
2.70000000000000e-01    	1.26039063598568e-08 	 8.09017817103633e-01   -5.87785252289983e-01 	1.15686505166328e-07	 1.65615627627931e-05	1.70407055753309e-13		1.00000000013715e+00
3.00000000000000e-01    	1.52621819519970e-08 	 8.09018442235144e-01   -5.87785252289989e-01 	4.88889985275186e-08	 2.55197843780892e-05	-8.85027251212576e-13		1.00000000032563e+00
3.30000000000000e-01    	1.45854106888128e-08 	 8.09019372317684e-01   -5.87785252290062e-01 	-1.13294739025236e-07	 3.68689197530258e-05	-4.62594559131863e-12		1.00000000067966e+00
3.60000000000000e-01    	7.08772778298422e-09 	 8.09020675116787e-01   -5.87785252290325e-01 	-4.13257043593919e-07	 5.02776997950414e-05	-1.42390445227980e-11		1.00000000126401e+00
3.90000000000000e-01    	-1.20411727991141e-08 	 8.09022401965058e-01   -5.87785252291024e-01 	-8.96296536689035e-07	 6.49675677940784e-05	-3.46590378072349e-11		1.00000000211079e+00
4.20000000000000e-01    	-4.89630709048838e-08 	 8.09024573190037e-01   -5.87785252292576e-01 	-1.60642344382406e-06	 7.96406212007111e-05	-7.22755554848030e-11		1.00000000317260e+00
4.50000000000000e-01    	-1.11076815478046e-07 	 8.09027161874586e-01   -5.87785252295599e-01 	-2.58116153130841e-06	 9.24424084900729e-05	-1.33670734615901e-10		1.00000000427613e+00
4.80000000000000e-01    	-2.06736163561250e-07 	 8.09030077158436e-01   -5.87785252300879e-01 	-3.84561538009780e-06	 1.00970134003069e-04	-2.23155274488576e-10		1.00000000510488e+00
5.10000000000000e-01    	-3.44783046732253e-07 	 8.09033148573074e-01   -5.87785252309258e-01 	-5.40616609297121e-06	 1.02334460758656e-04	-3.39268309685871e-10		1.00000000525078e+00
5.40000000000000e-01    	-5.33891621535766e-07 	 8.09036113100803e-01   -5.87785252321396e-01 	-7.24424192136949e-06	 9.32798206394660e-05	-4.71026949624379e-10		1.00000000437680e+00
5.70000000000000e-01    	-7.81732953985430e-07 	 8.09038606737160e-01   -5.87785252337449e-01 	-9.31068137808271e-06	 7.03641055434076e-05	-5.95440369798359e-10		1.00000000251890e+00
6.00000000000000e-01    	-1.09398660225716e-06 	 8.09040162294597e-01   -5.87785252356710e-01 	-1.15212627413291e-05	 3.01940472876277e-05	-6.78421980362186e-10		1.00000000052221e+00
6.30000000000000e-01    	-1.47324317836669e-06 	 8.09040215002563e-01   -5.87785252377352e-01 	-1.37540096787121e-05	 -3.02922249872480e-05	-6.81448702427659e-10		1.00000000055340e+00
6.60000000000000e-01    	-1.91786042563964e-06 	 8.09038117131821e-01   -5.87785252396500e-01 	-1.58488872673737e-05	 -1.13508719941627e-04	-5.75831679546329e-10		1.00000000656771e+00
6.90000000000000e-01    	-2.42085327933480e-06 	 8.09033162405863e-01   -5.87785252410831e-01 	-1.76104600969855e-05	 -2.20888847691601e-04	-3.65075543222317e-10		1.00000002455101e+00
7.20000000000000e-01    	-2.96891408871499e-06 	 8.09024620376380e-01   -5.87785252417966e-01 	-1.88139755450686e-05	 -3.52557689206651e-04	-1.13513307223248e-10		1.00000006232544e+00
7.50000000000000e-01    	-3.54167041826629e-06 	 8.09011780259380e-01   -5.87785252418748e-01 	-1.92151433455229e-05	 -5.07033154309910e-04	2.35029637885281e-11		1.00000012872591e+00
7.80000000000000e-01    	-4.11129194188876e-06 	 8.08994002988956e-01   -5.87785252420363e-01 	-1.85635977955853e-05	 -6.80981211972830e-04	-2.24500542017045e-10		1.00000023203998e+00
8.10000000000000e-01    	-4.64255214940567e-06 	 8.08970779489350e-01   -5.87785252439970e-01 	-1.66196569159307e-05	 -8.69050164051047e-04	-1.25140713606434e-09		1.00000037776213e+00
8.40000000000000e-01    	-5.09343261961935e-06 	 8.08941792440428e-01   -5.87785252508215e-01 	-1.31735599476245e-05	 -1.06380707657879e-03	-3.55697676608296e-09		1.00000056592936e+00
8.70000000000000e-01    	-5.41632633770238e-06 	 8.08906978167147e-01   -5.87785252671731e-01 	-8.06592033532739e-06	 -1.25579594093805e-03	-7.69584849813308e-09		1.00000078854394e+00
9.00000000000000e-01    	-5.55985261650396e-06 	 8.08866584770072e-01   -5.87785252993575e-01 	-1.20774586653880e-06	 -1.43373197016174e-03	-1.41908660738228e-08		1.00000102779388e+00
9.30000000000000e-01    	-5.47124259615205e-06 	 8.08821222278037e-01   -5.87785253550584e-01 	7.40186756154776e-06	 -1.58483980637793e-03	-2.34167806494364e-08		1.00000125588521e+00
9.60000000000000e-01    	-5.09919645833891e-06 	 8.08771900485810e-01   -5.87785254426991e-01 	1.76622888268997e-05	 -1.69533558838603e-03	-3.54704192595503e-08		1.00000143723632e+00
9.90000000000000e-01    	-4.39705887841071e-06 	 8.08720050269823e-01   -5.87785255704258e-01 	2.93638235669647e-05	 -1.75104416090703e-03	-5.00533116845413e-08		1.00000153350777e+00
1.02000000000000e+00    	-3.32611643878966e-06 	 8.08667524572399e-01   -5.87785257447981e-01 	4.21872401733759e-05	 -1.73813363467332e-03	-6.64000243294727e-08		1.00000151144301e+00
1.05000000000000e+00    	-1.85879797214283e-06 	 8.08616575914191e-01   -5.87785259693777e-01 	5.57106980905774e-05	 -1.64394052248757e-03	-8.32873522251910e-08		1.00000135282115e+00
1.08000000000000e+00    	1.84378225924475e-08 	 8.08569808225053e-01   -5.87785262435042e-01 	6.94234931670415e-05	 -1.45785030672823e-03	-9.91537828837835e-08		1.00000106507301e+00
1.11000000000000e+00    	2.30271147942993e-06 	 8.08530101948990e-01   -5.87785265616151e-01 	8.27451111005540e-05	 -1.17219106934395e-03	-1.12344079911336e-07		1.00000069043910e+00
1.14000000000000e+00    	4.97295571345897e-06 	 8.08500512737307e-01   -5.87785269134813e-01 	9.50473562650522e-05	 -7.83092242589818e-04	-1.21470957645811e-07		1.00000031113369e+00
1.17000000000000e+00    	7.98882620268507e-06 	 8.08484145539408e-01   -5.87785272856608e-01 	1.05676988586145e-04	 -2.91257070964582e-04	-1.25857229284897e-07		1.00000004799916e+00
1.20000000000000e+00    	1.12902687606927e-05 	 8.08484007464640e-01   -5.87785276643210e-01 	1.13976501240669e-04	 2.97403614487047e-04	-1.25992183086623e-07		1.00000005071978e+00
1.23000000000000e+00    	1.47976609228376e-05 	 8.08502844342552e-01   -5.87785280393389e-01 	1.19301465461351e-04	 9.71326949444071e-04	-1.23911538605625e-07		1.00000047885433e+00
1.26000000000000e+00    	1.84124175012425e-05 	 8.08542967368236e-01   -5.87785284092998e-01 	1.21034192963789e-04	 1.71308890469905e-03	-1.23398043889017e-07		1.00000147466036e+00
1.29000000000000e+00    	2.20179665126725e-05 	 8.08606077496112e-01   -5.87785287867040e-01 	1.18595121835914e-04	 2.49946890714259e-03	-1.29905745862550e-07		1.00000313069992e+00
1.32000000000000e+00    	2.54810693639767e-05 	 8.08693096253269e-01   -5.87785292024405e-01 	1.11454992562033e-04	 3.30181635186198e-03	-1.50139076430894e-07		1.00000545719184e+00
1.35000000000000e+00    	2.86535714494862e-05 	 8.08804012302670e-01   -5.87785297084494e-01 	9.91521372147383e-05	 4.08673440333022e-03	-1.91268324129732e-07		1.00000835557973e+00
1.38000000000000e+00    	3.13748078310744e-05 	 8.08937753329056e-01   -5.87785303775379e-01 	8.13196323298492e-05	 4.81708176422857e-03	-2.59831311943562e-07		1.00001160537749e+00
1.41000000000000e+00    	3.34750230717579e-05 	 8.09092092595405e-01   -5.87785312995792e-01 	5.77263154209751e-05	 5.45327699641405e-03	-3.60447804109163e-07		1.00001487067066e+00
1.44000000000000e+00    	3.47802560737656e-05 	 8.09263598795870e-01   -5.87785325738144e-01 	2.83335570243811e-05	 5.95487323013702e-03	-4.94544844746669e-07		1.00001773050193e+00
