0.00000000000000e+00    	0.00000000000000e+00 	 3.52671151380000e+00  	4.85410196620000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.52775158477094e-13 	 3.52671151379989e+00   4.85410196620000e+00 	-2.53732877502357e-11	 -2.21747334940429e-11	-3.43493823619494e-22		1.00000000000000e+00
6.00000000000000e-02    	-4.76198737954212e-12 	 3.52671151379297e+00   4.85410196620000e+00 	-3.91256936290004e-10	 -7.00083794019940e-10	-1.66207347407690e-19		1.00000000000000e+00
9.00000000000000e-02    	-3.45935423949408e-11 	 3.52671151372122e+00   4.85410196620000e+00 	-1.85986655140859e-09	 -5.20005263876882e-09	-5.80273543362254e-18		1.00000000000000e+00
1.20000000000000e-01    	-1.36763293533170e-10 	 3.52671151336746e+00   4.85410196620000e+00 	-5.35986668154235e-09	 -2.12459653326848e-08	-6.70772671898962e-17		1.00000000000000e+00
1.50000000000000e-01    	-3.83090876544843e-10 	 3.52671151219839e+00   4.85410196620000e+00 	-1.15218182271137e-08	 -6.22946813448619e-08	-4.10458624503537e-16		1.00000000000000e+00
1.80000000000000e-01    	-8.52881043050693e-10 	 3.52671150918948e+00   4.85410196620000e+00 	-2.01163144459467e-08	 -1.47523468764758e-07	-1.61534458994372e-15		1.00000000000001e+00
2.10000000000000e-01    	-1.59834312106364e-09 	 3.52671150267069e+00   4.85410196620000e+00 	-2.94723199812193e-08	 -3.00437199351910e-07	-4.40155938265260e-15		1.00000000000005e+00
2.40000000000000e-01    	-2.59334459130050e-09 	 3.52671149023541e+00   4.85410196620000e+00 	-3.59626363245692e-08	 -5.46051958734081e-07	-7.95167613910931e-15		1.00000000000015e+00
2.70000000000000e-01    	-3.66884529928489e-09 	 3.52671146875395e+00   4.85410196620000e+00 	-3.36448940482053e-08	 -9.06773598077739e-07	-5.14658735980216e-15		1.00000000000041e+00
3.00000000000000e-01    	-4.44092823382062e-09 	 3.52671143452694e+00   4.85410196620000e+00 	-1.41395619271142e-08	 -1.39725150770765e-06	2.67294331219737e-14		1.00000000000098e+00
3.30000000000000e-01    	-4.23958032739119e-09 	 3.52671138360334e+00   4.85410196620000e+00 	3.31886734918269e-08	 -2.01863604055165e-06	1.39711909083596e-13		1.00000000000204e+00
3.60000000000000e-01    	-2.04804576939808e-09 	 3.52671131227287e+00   4.85410196620001e+00 	1.20702386534919e-07	 -2.75278958542729e-06	4.30044806475276e-13		1.00000000000380e+00
3.90000000000000e-01    	3.53652940254800e-09 	 3.52671121772499e+00   4.85410196620003e+00 	2.61600639972486e-07	 -3.55708474642650e-06	1.04676528914781e-12		1.00000000000636e+00
4.20000000000000e-01    	1.43104745325302e-08 	 3.52671109884674e+00   4.85410196620008e+00 	4.68683715355557e-07	 -4.36045915015163e-06	2.18285143580743e-12		1.00000000000962e+00
4.50000000000000e-01    	3.24293591119836e-08 	 3.52671095711186e+00   4.85410196620017e+00 	7.52825878911049e-07	 -5.06137878331698e-06	4.03709517547680e-12		1.00000000001309e+00
4.80000000000000e-01    	6.03246037856220e-08 	 3.52671079749511e+00   4.85410196620033e+00 	1.12124285473081e-06	 -5.52828769211865e-06	6.73968713797720e-12		1.00000000001591e+00
5.10000000000000e-01    	1.00566470521736e-07 	 3.52671062932983e+00   4.85410196620058e+00 	1.57567150853637e-06	 -5.60299245121809e-06	1.02465080055940e-11		1.00000000001694e+00
5.40000000000000e-01    	1.55672881644994e-07 	 3.52671046701651e+00   4.85410196620095e+00 	2.11060416460961e-06	 -5.10725010730978e-06	1.42258608531838e-11		1.00000000001527e+00
5.70000000000000e-01    	2.27868063121327e-07 	 3.52671033048462e+00   4.85410196620143e+00 	2.71173662273019e-06	 -3.85260722799687e-06	1.79833959846706e-11		1.00000000001110e+00
6.00000000000000e-01    	3.18799903390365e-07 	 3.52671024531281e+00   4.85410196620201e+00 	3.35479536408793e-06	 -1.65328759921900e-06	2.04896611204102e-11		1.00000000000699e+00
6.30000000000000e-01    	4.29229836263679e-07 	 3.52671024242221e+00   4.85410196620263e+00 	4.00490425975895e-06	 1.65833779371819e-06	2.05812145078996e-11		1.00000000000939e+00
6.60000000000000e-01    	5.58713634984762e-07 	 3.52671035727561e+00   4.85410196620321e+00 	4.61663364476855e-06	 6.21442538717630e-06	1.73915962914175e-11		1.00000000002997e+00
6.90000000000000e-01    	7.05295375775108e-07 	 3.52671062854098e+00   4.85410196620365e+00 	5.13484500014841e-06	 1.20934440378376e-05	1.10265579363370e-11		1.00000000008631e+00
7.20000000000000e-01    	8.65239639774654e-07 	 3.52671109620942e+00   4.85410196620386e+00 	5.49640361839303e-06	 1.93022352457328e-05	3.42879471073880e-12		1.00000000020139e+00
7.50000000000000e-01    	1.03282845875514e-06 	 3.52671179919535e+00   4.85410196620388e+00 	5.63278123804218e-06	 2.77596557091975e-05	-7.10349532751152e-13		1.00000000040116e+00
7.80000000000000e-01    	1.20024932173962e-06 	 3.52671277248685e+00   4.85410196620393e+00 	5.47351317179113e-06	 3.72831801001162e-05	6.77698276357611e-12		1.00000000071000e+00
8.10000000000000e-01    	1.35759857906864e-06 	 3.52671404395566e+00   4.85410196620452e+00 	4.95041297583749e-06	 4.75798299459490e-05	3.77854808877417e-11		1.00000000114417e+00
