0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.21425458685642e-13 	 3.09016994371858e-01   -9.51056516300000e-01 	5.33831595431014e-11	 3.71196420471597e-10	2.70505957557241e-20		1.00000000000000e+00
6.00000000000000e-02    	1.00188018121900e-11 	 3.09016994487716e-01   -9.51056516300000e-01 	8.23170153680869e-10	 1.17191306105260e-08	1.30890497922521e-17		1.00000000000000e+00
9.00000000000000e-02    	7.27817936136683e-11 	 3.09016995688784e-01   -9.51056516300000e-01 	3.91299899904278e-09	 8.70468596558637e-08	4.56973135189834e-16		1.00000000000000e+00
1.20000000000000e-01    	2.87738617852648e-10 	 3.09017001610482e-01   -9.51056516300000e-01 	1.12767505207005e-08	 3.55649196096368e-07	5.28242396496780e-15		1.00000000000006e+00
1.50000000000000e-01    	8.05997155878660e-10 	 3.09017021180256e-01   -9.51056516300000e-01 	2.42414376676137e-08	 1.04278871290447e-06	3.23241616718397e-14		1.00000000000054e+00
1.80000000000000e-01    	1.79443943500014e-09 	 3.09017071548265e-01   -9.51056516299998e-01 	4.23260265673989e-08	 2.46948534518263e-06	1.27210527792948e-13		1.00000000000305e+00
2.10000000000000e-01    	3.36303428870673e-09 	 3.09017180670254e-01   -9.51056516299991e-01 	6.20199143652269e-08	 5.02920132744382e-06	3.46628629897888e-13		1.00000000001265e+00
2.40000000000000e-01    	5.45717906304902e-09 	 3.09017388832000e-01   -9.51056516299976e-01 	7.57043300626620e-08	 9.14069589521610e-06	6.26205060620576e-13		1.00000000004178e+00
2.70000000000000e-01    	7.72215575371117e-09 	 3.09017748423314e-01   -9.51056516299957e-01 	7.09019789657216e-08	 1.51790338987790e-05	4.05300986305189e-13		1.00000000011520e+00
3.00000000000000e-01    	9.35214676830685e-09 	 3.09018321370001e-01   -9.51056516299973e-01 	3.00238802982655e-08	 2.33894401716540e-05	-2.10497595984171e-12		1.00000000027353e+00
3.30000000000000e-01    	8.94085761518301e-09 	 3.09019173810986e-01   -9.51056516300146e-01 	-6.92514623348240e-08	 3.37911713487451e-05	-1.10024894457810e-11		1.00000000057092e+00
3.60000000000000e-01    	4.35415455297404e-09 	 3.09020367854863e-01   -9.51056516300772e-01 	-2.52879729147063e-07	 4.60806117335314e-05	-3.38665751330711e-11		1.00000000106174e+00
3.90000000000000e-01    	-7.35312634194527e-09 	 3.09021950549075e-01   -9.51056516302434e-01 	-5.48604805057347e-07	 5.95441966084822e-05	-8.24341048604327e-11		1.00000000177291e+00
4.20000000000000e-01    	-2.99541300704492e-08 	 3.09023940524235e-01   -9.51056516306127e-01 	-9.83399880228937e-07	 7.29923698889520e-05	-1.71902364765645e-10		1.00000000266443e+00
4.50000000000000e-01    	-6.79806212280351e-08 	 3.09026313110198e-01   -9.51056516313315e-01 	-1.58029366751594e-06	 8.47254880052348e-05	-3.17926502809872e-10		1.00000000359045e+00
4.80000000000000e-01    	-1.26551090137432e-07 	 3.09028985031651e-01   -9.51056516325875e-01 	-2.35473978807955e-06	 9.25413421822573e-05	-5.30759217492369e-10		1.00000000428472e+00
5.10000000000000e-01    	-2.11085688916952e-07 	 3.09031800050867e-01   -9.51056516345802e-01 	-3.31074260751647e-06	 9.37918053826819e-05	-8.06925982594858e-10		1.00000000440393e+00
5.40000000000000e-01    	-3.26904528149286e-07 	 3.09034517107334e-01   -9.51056516374672e-01 	-4.43700343106387e-06	 8.54931030188269e-05	-1.12030490390341e-09		1.00000000366438e+00
5.70000000000000e-01    	-4.78714492560156e-07 	 3.09036802584911e-01   -9.51056516412855e-01 	-5.70339771294238e-06	 6.44905070963563e-05	-1.41621424046072e-09		1.00000000209578e+00
6.00000000000000e-01    	-6.69999702567630e-07 	 3.09038228299328e-01   -9.51056516458664e-01 	-7.05813626744012e-06	 2.76740682844581e-05	-1.61358195553388e-09		1.00000000040784e+00
6.30000000000000e-01    	-9.02341878833682e-07 	 3.09038276631224e-01   -9.51056516507761e-01 	-8.42599759443562e-06	 -2.77624166301825e-05	-1.62078413588461e-09		1.00000000042087e+00
6.60000000000000e-01    	-1.17470879781544e-06 	 3.09036353929941e-01   -9.51056516553302e-01 	-9.70803582699966e-06	 -1.04031365814455e-04	-1.36958620456151e-09		1.00000000545839e+00
6.90000000000000e-01    	-1.48276106572786e-06 	 3.09031812887074e-01   -9.51056516587388e-01 	-1.07831560585434e-05	 -2.02446466631359e-04	-8.68321475165078e-10		1.00000002055042e+00
7.20000000000000e-01    	-1.81823843747932e-06 	 3.09023984041757e-01   -9.51056516604358e-01 	-1.15118893426645e-05	 -3.23122323507459e-04	-2.69995061268303e-10		1.00000005227028e+00
7.50000000000000e-01    	-2.16849521797281e-06 	 3.09012215956169e-01   -9.51056516606219e-01 	-1.17425775672869e-05	 -4.64700586025634e-04	5.59123693598604e-11		1.00000010804226e+00
7.80000000000000e-01    	-2.51625785675149e-06 	 3.08995922922001e-01   -9.51056516610060e-01 	-1.13199838814996e-05	 -6.24125633910581e-04	-5.33879798118356e-10		1.00000019483046e+00
8.10000000000000e-01    	-2.83967450748736e-06 	 3.08974638365581e-01   -9.51056516656689e-01 	-1.00960797249448e-05	 -7.96492698969656e-04	-2.97616367820684e-09		1.00000031725122e+00
8.40000000000000e-01    	-3.11271421239867e-06 	 3.08948071454606e-01   -9.51056516818994e-01 	-7.94244423471111e-06	 -9.74989601293037e-04	-8.45954537000860e-09		1.00000047533379e+00
8.70000000000000e-01    	-3.30595150262773e-06 	 3.08916163818926e-01   -9.51056517207886e-01 	-4.76338466061833e-06	 -1.15095003182427e-03	-1.83031584560739e-08		1.00000066235411e+00
9.00000000000000e-01    	-3.38774102569988e-06 	 3.08879142827305e-01   -9.51056517973336e-01 	-5.08603308588415e-07	 -1.31403158073512e-03	-3.37505260614711e-08		1.00000086333925e+00
9.30000000000000e-01    	-3.32574861572072e-06 	 3.08837567554185e-01   -9.51056519298088e-01 	4.81593692763449e-06	 -1.45252564028469e-03	-5.56929677731645e-08		1.00000105492641e+00
9.60000000000000e-01    	-3.08876427220569e-06 	 3.08792363461908e-01   -9.51056521382482e-01 	1.11402971728272e-05	 -1.55379914374698e-03	-8.43608119640855e-08		1.00000120720722e+00
9.90000000000000e-01    	-2.64868472977271e-06 	 3.08744841942834e-01   -9.51056524420264e-01 	1.83271292791647e-05	 -1.60486016484408e-03	-1.19044230012940e-07		1.00000128795519e+00
1.02000000000000e+00    	-1.98252547657041e-06 	 3.08696701229389e-01   -9.51056528567451e-01 	2.61732113781041e-05	 -1.59303109243640e-03	-1.57922769076367e-07		1.00000126921576e+00
1.05000000000000e+00    	-1.07431066276660e-06 	 3.08650005792869e-01   -9.51056533908758e-01 	3.44160006384080e-05	 -1.50670486334853e-03	-1.98087190566665e-07		1.00000113567138e+00
1.08000000000000e+00    	8.33010458379168e-08 	 3.08607142204073e-01   -9.51056540428475e-01 	4.27445063411831e-05	 -1.33615206287273e-03	-2.35823582842955e-07		1.00000089356434e+00
1.11000000000000e+00    	1.48776464244668e-06 	 3.08570750496562e-01   -9.51056547994307e-01 	5.08130655950788e-05	 -1.07434007356127e-03	-2.67195078925018e-07		1.00000057839415e+00
1.14000000000000e+00    	3.12582970427835e-06 	 3.08543631318366e-01   -9.51056556362965e-01 	5.82560661432652e-05	 -7.17720332949140e-04	-2.88902100538472e-07		1.00000025925813e+00
1.17000000000000e+00    	4.97315014467766e-06 	 3.08528630528772e-01   -9.51056565214746e-01 	6.47014624487487e-05	 -2.66936566870845e-04	-2.99334045869064e-07		1.00000003772075e+00
1.20000000000000e+00    	6.99425694062517e-06 	 3.08528504330892e-01   -9.51056574220652e-01 	6.97811916419964e-05	 2.72594058187816e-04	-2.99654853886295e-07		1.00000003958851e+00
1.23000000000000e+00    	9.14278142602648e-06 	 3.08545769455965e-01   -9.51056583139935e-01 	7.31373599930738e-05	 8.90273322596398e-04	-2.94706815514605e-07		1.00000039896780e+00
1.26000000000000e+00    	1.13618000687766e-05 	 3.08582544253993e-01   -9.51056591938984e-01 	7.44242804865798e-05	 1.57013008515853e-03	-2.93487747342433e-07		1.00000123542301e+00
