0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.88378146948757e-22 	 1.85788783260836e-12   -1.00000000000000e+00 	6.90206725246451e-20	 3.71196420492000e-10	2.84426795818806e-20		1.00000000000000e+00
6.00000000000000e-02    	3.77289513632265e-19 	 1.17715832213549e-10   -1.00000000000000e+00 	6.87931410046064e-17	 1.17191306203429e-08	1.37626414202837e-17		1.00000000000000e+00
9.00000000000000e-02    	3.14348946005023e-17 	 1.31878423027867e-09   -1.00000000000000e+00 	3.79509657442276e-15	 8.70468600095069e-08	4.80489991242238e-16		1.00000000000000e+00
1.20000000000000e-01    	7.06378268006361e-16 	 7.24048152414714e-09   -1.00000000000000e+00 	6.33439835279474e-14	 3.55649200399903e-07	5.55426932177192e-15		1.00000000000006e+00
1.50000000000000e-01    	7.68722534375896e-15 	 2.68102561000261e-08   -1.00000000000000e+00 	5.44477909894565e-13	 1.04278874140096e-06	3.39876358495660e-14		1.00000000000054e+00
1.80000000000000e-01    	5.25657271582285e-14 	 7.71782674774044e-08   -9.99999999999997e-01 	3.05284118372540e-12	 2.46948547199272e-06	1.33757070669949e-13		1.00000000000305e+00
2.10000000000000e-01    	2.59421645375303e-13 	 1.86300263702780e-07   -9.99999999999990e-01 	1.26580395280047e-11	 5.02920175112161e-06	3.64466931886560e-13		1.00000000001265e+00
2.40000000000000e-01    	1.00326726293102e-12 	 3.94462031609647e-07   -9.99999999999975e-01 	4.17995128467706e-11	 9.14069702804140e-06	6.58430981132900e-13		1.00000000004178e+00
2.70000000000000e-01    	3.20463545328785e-12 	 7.54053398866470e-07   -9.99999999999956e-01 	1.15213523820854e-10	 1.51790364173158e-05	4.26158403205245e-13		1.00000000011520e+00
3.00000000000000e-01    	8.75892573728415e-12 	 1.32700019303437e-06   -9.99999999999972e-01 	2.73402361779844e-10	 2.33894449328510e-05	-2.21330452615900e-12		1.00000000027353e+00
3.30000000000000e-01    	2.09944993029798e-11 	 2.17944136395450e-06   -1.00000000000015e+00 	5.70218300894620e-10	 3.37911790903146e-05	-1.15687090790484e-11		1.00000000057092e+00
3.60000000000000e-01    	4.49039192814255e-11 	 3.37348552036105e-06   -1.00000000000081e+00 	1.05934067469911e-09	 4.60806226045316e-05	-3.56094445213388e-11		1.00000000106171e+00
3.90000000000000e-01    	8.67565320887770e-11 	 4.95618009730095e-06   -1.00000000000256e+00 	1.76636846080272e-09	 5.95442098596680e-05	-8.66763924185356e-11		1.00000000177276e+00
4.20000000000000e-01    	1.52679914829027e-10 	 6.94615567630616e-06   -1.00000000000644e+00 	2.64913164785463e-09	 7.29923844828157e-05	-1.80748925126061e-10		1.00000000266394e+00
4.50000000000000e-01    	2.46014268829817e-10 	 9.31874210885879e-06   -1.00000000001400e+00 	3.55860781995235e-09	 8.47255053868436e-05	-3.34287832719504e-10		1.00000000358921e+00
4.80000000000000e-01    	3.63790555757515e-10 	 1.19906642363464e-05   -1.00000000002721e+00 	4.22454798064936e-09	 9.25413727909371e-05	-5.58073440110955e-10		1.00000000428195e+00
5.10000000000000e-01    	4.93561659576170e-10 	 1.48056849202709e-05   -1.00000000004816e+00 	4.29947503798569e-09	 9.37918804164614e-05	-8.48452472758232e-10		1.00000000439846e+00
5.40000000000000e-01    	6.12879499582623e-10 	 1.75227451101581e-05   -1.00000000007851e+00 	3.49650602051142e-09	 8.54932922201535e-05	-1.17795897278674e-09		1.00000000365455e+00
5.70000000000000e-01    	6.94639516293883e-10 	 1.98082316201143e-05   -1.00000000011866e+00 	1.84481400217995e-09	 6.44909417411195e-05	-1.48909769116953e-09		1.00000000207954e+00
6.00000000000000e-01    	7.21843352608922e-10 	 2.12339653542361e-05   -1.00000000016683e+00 	5.79543222677889e-11	 2.76749661754310e-05	-1.69662532885888e-09		1.00000000038295e+00
6.30000000000000e-01    	7.14551892990126e-10 	 2.12823350564967e-05   -1.00000000021845e+00 	-3.43746341823368e-11	 -2.77607301826926e-05	-1.70420369495775e-09		1.00000000038533e+00
6.60000000000000e-01    	7.69521238651768e-10 	 1.93597015703902e-05   -1.00000000026634e+00 	4.90575823953339e-09	 -1.04028449605069e-04	-1.44008647277122e-09		1.00000000541096e+00
6.90000000000000e-01    	1.10915079937559e-09 	 1.48187713237521e-05   -1.00000000030218e+00 	1.99246601423437e-08	 -2.02441777697634e-04	-9.13032128983774e-10		1.00000002049134e+00
7.20000000000000e-01    	2.13132784681166e-09 	 6.99010073918811e-06   -1.00000000032002e+00 	5.16066370726614e-08	 -3.23115262834287e-04	-2.83908990393027e-10		1.00000005220174e+00
7.50000000000000e-01    	4.44650722697037e-09 	 -4.77773017594916e-06   -1.00000000032198e+00 	1.07370473874808e-07	 -4.64690580896628e-04	5.88101002318627e-11		1.00000010796867e+00
7.80000000000000e-01    	8.88442775447707e-09 	 -2.10704143677145e-05   -1.00000000032602e+00 	1.94143190996476e-07	 -6.24112254673761e-04	-5.61223285540395e-10		1.00000019475805e+00
8.10000000000000e-01    	1.64520461889464e-08 	 -4.23545164882550e-05   -1.00000000037504e+00 	3.16455694574931e-07	 -7.96475797874640e-04	-3.12895911323871e-09		1.00000031718685e+00
8.40000000000000e-01    	2.82282653359530e-08 	 -6.89208703785972e-05   -1.00000000054568e+00 	4.74188288636348e-07	 -9.74969449717511e-04	-8.89411146748035e-09		1.00000047528271e+00
8.70000000000000e-01    	4.51909065789234e-08 	 -1.00827861965628e-04   -1.00000000095455e+00 	6.60395897197270e-07	 -1.15092742216789e-03	-1.92436436262749e-08		1.00000066231696e+00
9.00000000000000e-01    	6.79870082350691e-08 	 -1.37848154537286e-04   -1.00000000175934e+00 	8.59815750349526e-07	 -1.31400785368172e-03	-3.54850408850696e-08		1.00000086330832e+00
9.30000000000000e-01    	9.66772006674703e-08 	 -1.79422721205027e-04   -1.00000000315218e+00 	1.04874677730775e-06	 -1.45250260020836e-03	-5.85555029492138e-08		1.00000105488190e+00
9.60000000000000e-01    	1.30505168237838e-07 	 -2.24626158122704e-04   -1.00000000534371e+00 	1.19693444398945e-06	 -1.55377883716599e-03	-8.86972767165786e-08		1.00000120711433e+00
9.90000000000000e-01    	1.67759155140718e-07 	 -2.72147133611326e-04   -1.00000000853765e+00 	1.27185861799751e-06	 -1.60484451975127e-03	-1.25164117937588e-07		1.00000128776295e+00
1.02000000000000e+00    	2.05798494089417e-07 	 -3.20287465527690e-04   -1.00000001289805e+00 	1.24539887227884e-06	 -1.59302144840456e-03	-1.66042023079653e-07		1.00000126885865e+00
1.05000000000000e+00    	2.41309070445742e-07 	 -3.66982707513129e-04   -1.00000001851398e+00 	1.10227925267500e-06	 -1.50670145911666e-03	-2.08272146350329e-07		1.00000113507463e+00
1.08000000000000e+00    	2.70824180929623e-07 	 -4.09846273581725e-04   -1.00000002536893e+00 	8.49059381899909e-07	 -1.33615358268940e-03	-2.47949489660606e-07		1.00000089265319e+00
1.11000000000000e+00    	2.91501368390008e-07 	 -4.46238063668892e-04   -1.00000003332380e+00 	5.21869891754786e-07	 -1.07434337721079e-03	-2.80934544389587e-07		1.00000057710686e+00
1.14000000000000e+00    	3.02085774461569e-07 	 -4.73357308213465e-04   -1.00000004212278e+00 	1.90741236128796e-07	 -7.17720498229727e-04	-3.03757856060662e-07		1.00000025756139e+00
1.17000000000000e+00    	3.03925243078911e-07 	 -4.88357978696782e-04   -1.00000005142973e+00 	-4.16045152499535e-08	 -2.66927350210261e-04	-3.14725965031431e-07		1.00000003562516e+00
