0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-8.41502775043851e-13 	 -8.09016994368142e-01   5.87785252290000e-01 	-1.39758925870684e-10	 3.71196420544987e-10	-1.67181875964908e-20		1.00000000000000e+00
6.00000000000000e-02    	-2.62295623190197e-11 	 -8.09016994252284e-01   5.87785252290000e-01 	-2.15508719388406e-09	 1.17191306460303e-08	-8.08947767881530e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.90545096151576e-10 	 -8.09016993051216e-01   5.87785252290000e-01 	-1.02443506884921e-08	 8.70468609352560e-08	-2.82424933957528e-16		1.00000000000000e+00
1.20000000000000e-01    	-7.53306930598811e-10 	 -8.09016987129518e-01   5.87785252290000e-01 	-2.95226872960029e-08	 3.55649211666291e-07	-3.26471770264489e-15		1.00000000000006e+00
1.50000000000000e-01    	-2.11010016431875e-09 	 -8.09016967559743e-01   5.87785252290000e-01 	-6.34629392028554e-08	 1.04278881600454e-06	-1.99774325307852e-14		1.00000000000055e+00
1.80000000000000e-01    	-4.69771334612556e-09 	 -8.09016917191726e-01   5.87785252289999e-01 	-1.10799934312046e-07	 2.46948580398302e-06	-7.86204430252621e-14		1.00000000000306e+00
2.10000000000000e-01    	-8.80359969410704e-09 	 -8.09016808069710e-01   5.87785252289994e-01 	-1.62324450069389e-07	 5.02920286031882e-06	-2.14228320920224e-13		1.00000000001266e+00
2.40000000000000e-01    	-1.42834505870809e-08 	 -8.09016599907885e-01   5.87785252289985e-01 	-1.98045266437286e-07	 9.14069999380668e-06	-3.87016043853372e-13		1.00000000004180e+00
2.70000000000000e-01    	-2.02052708900791e-08 	 -8.09016240316379e-01   5.87785252289974e-01 	-1.85206875176738e-07	 1.51790430109153e-05	-2.50489203917182e-13		1.00000000011522e+00
3.00000000000000e-01    	-2.44525430719571e-08 	 -8.09015667369305e-01   5.87785252289983e-01 	-7.76141352152073e-08	 2.33894573978036e-05	1.30095056225269e-12		1.00000000027354e+00
3.30000000000000e-01    	-2.33314943051146e-08 	 -8.09014814927647e-01   5.87785252290090e-01 	1.83366297240779e-07	 3.37911993579753e-05	6.79992744012948e-12		1.00000000057094e+00
