y	z	phi	r	period	thetamin	thetamax
1.49429204710039e+00	1.30733614120000e-01	8.72664626008919e-02	1.49999999996278e+00	1.63704999999999e+02	-1.40541391353092e-01	1.56870193169250e-01
1.59391151690041e+00	1.39449188400000e-01	8.72664626045760e-02	1.59999999995412e+00	1.73318999999999e+02	-1.54749618128077e-01	1.59357287353342e-01
1.69353098680043e+00	1.48164762670000e-01	8.72664625968399e-02	1.70000000004420e+00	1.77153333333333e+02	3.21838714067754e-02	3.12407827454603e+00
1.79315045660045e+00	1.56880336950000e-01	8.72664626003398e-02	1.80000000003554e+00	1.81653333333332e+02	-1.84686378122910e-01	1.97409828369949e-01
1.89276992640047e+00	1.65595911220000e-01	8.72664625982281e-02	1.90000000002601e+00	1.85735555555554e+02	-2.00459791237809e-01	2.13251309325675e-01
1.99238939620049e+00	1.74311485500000e-01	8.72664626013086e-02	2.00000000001734e+00	1.87749999999999e+02	-2.17424391567193e-01	2.23726276830645e-01
2.09200886600050e+00	1.83027059770000e-01	8.72664625993523e-02	2.10000000000780e+00	1.94533333333332e+02	-2.74889357189107e-01	2.74889357189107e-01
2.19162833580052e+00	1.91742634040000e-01	8.72664625975735e-02	2.19999999999826e+00	1.94797777777776e+02	-2.84942453680594e-01	2.95803388283005e-01
2.29124780560053e+00	2.00458208320000e-01	8.72664626002811e-02	2.29999999998959e+00	1.96059999999998e+02	-3.26599972267195e-01	3.42747758506646e-01
2.39086727540055e+00	2.09173782590000e-01	8.72664625986118e-02	2.39999999998005e+00	1.96839999999998e+02	-3.37407050995544e-01	3.57042005080480e-01
2.49048674520056e+00	2.17889356870000e-01	8.72664626010612e-02	2.49999999997138e+00	2.05534999999999e+02	-3.67315013057719e-01	3.83981162085013e-01
2.59010621500057e+00	2.26604931140000e-01	8.72664625994906e-02	2.59999999996184e+00	1.99186666666665e+02	-4.15632708069930e-01	4.43907041952238e-01
2.68972568480058e+00	2.35320505420000e-01	8.72664626017260e-02	2.69999999995316e+00	2.05062499999999e+02	-5.88263224384689e-01	6.07898178469625e-01
2.78934515470059e+00	2.44036079690000e-01	8.72664625971312e-02	2.80000000004324e+00	1.97609999999998e+02	-5.86378268792535e-01	6.47482245904857e-01
9.84807753009973e-02	1.73648177670000e-02	1.74532925202844e-01	9.99999999998332e-02	1.01733750000000e+02	-1.64136133101399e-01	1.68366926284887e-01
1.96961550599995e-01	3.47296355330000e-02	1.74532925199656e-01	1.99999999997524e-01	1.02433750000000e+02	-1.66552742834930e-01	1.70392131549077e-01
2.95442325899992e-01	5.20944533000000e-02	1.74532925201298e-01	2.99999999996372e-01	1.03776000000000e+02	-1.68275126499555e-01	1.69901257696953e-01
3.93923101199989e-01	6.94592710670000e-02	1.74532925202119e-01	3.99999999995220e-01	1.05376000000000e+02	2.55865268342369e-02	3.12080578219854e+00
4.92403876509987e-01	8.68240888330000e-02	1.74532925197168e-01	5.00000000003743e-01	1.07850666666666e+02	-1.63697921203052e-01	1.69621837196514e-01
5.90884651809984e-01	1.04188906600000e-01	1.74532925198404e-01	6.00000000002591e-01	1.10982857142857e+02	-1.68683890543687e-01	1.73774953638567e-01
6.89365427109982e-01	1.21553724370000e-01	1.74532925203507e-01	7.00000000001961e-01	1.14300000000000e+02	-1.68075206967054e-01	1.72525796559640e-01
7.87846202409979e-01	1.38918542130000e-01	1.74532925195024e-01	7.99999999999594e-01	1.18888571428571e+02	-1.66127419521828e-01	1.80298858382840e-01
8.86326977709977e-01	1.56283359900000e-01	1.74532925199368e-01	8.99999999998964e-01	1.23518461538461e+02	-1.72595609729719e-01	1.78853286378601e-01
9.84807753009974e-01	1.73648177670000e-01	1.74532925202844e-01	9.99999999998333e-01	1.29304615384615e+02	-1.77311489368608e-01	1.79699099785336e-01
1.08328852829997e+00	1.91012995430000e-01	1.74532925198314e-01	1.09999999998612e+00	1.35364999999999e+02	-1.78422827769815e-01	1.85154047029297e-01
1.18176930359997e+00	2.08377813200000e-01	1.74532925201298e-01	1.19999999998549e+00	1.40697499999999e+02	-1.75919371123986e-01	1.75335776655350e-01
1.28025007889997e+00	2.25742630970000e-01	1.74532925203822e-01	1.29999999998486e+00	1.48545454545454e+02	-1.85211166895725e-01	1.86924762888593e-01
1.37873085419997e+00	2.43107448730000e-01	1.74532925198952e-01	1.39999999998250e+00	1.58220000000000e+02	-1.96820779747401e-01	2.07722106255357e-01
1.47721162949996e+00	2.60472266500000e-01	1.74532925201298e-01	1.49999999998186e+00	1.65304999999999e+02	-1.96604795252466e-01	2.04089282750479e-01
1.57569240479996e+00	2.77837084270000e-01	1.74532925203349e-01	1.59999999998123e+00	1.74204999999999e+02	-2.16837212940273e-01	2.29964582242773e-01
1.67417318009996e+00	2.95201902030000e-01	1.74532925199366e-01	1.69999999997887e+00	1.82076666666666e+02	-2.25435452833847e-01	2.35036010383568e-01
1.77265395539996e+00	3.12566719800000e-01	1.74532925201297e-01	1.79999999997824e+00	1.92253333333332e+02	-2.38394522529905e-01	2.51453075993327e-01
1.87113473069996e+00	3.29931537570000e-01	1.74532925203025e-01	1.89999999997761e+00	2.02014999999999e+02	-2.62704465682683e-01	2.66658384436702e-01
1.96961550599996e+00	3.47296355330000e-01	1.74532925199655e-01	1.99999999997525e+00	2.07531249999999e+02	-2.75085706729956e-01	2.93346214028947e-01
2.06809628129995e+00	3.64661173100000e-01	1.74532925201297e-01	2.09999999997461e+00	2.12624999999999e+02	-2.93738913110646e-01	3.06305283725005e-01
2.16657705659995e+00	3.82025990870000e-01	1.74532925202789e-01	2.19999999997398e+00	2.34311428571427e+02	-3.19971211768120e-01	3.36307493566787e-01
2.26505783189995e+00	3.99390808630000e-01	1.74532925199870e-01	2.29999999997161e+00	2.39634285714284e+02	-3.53115014263493e-01	3.81467887962141e-01
2.36353860719995e+00	4.16755626400000e-01	1.74532925201297e-01	2.39999999997099e+00	2.68580000000000e+02	-3.56884925447800e-01	3.88457931616378e-01
2.46201938249995e+00	4.34120444170000e-01	1.74532925202610e-01	2.49999999997036e+00	2.68811428571429e+02	-4.07150407905237e-01	4.53803058811046e-01
2.56050015779995e+00	4.51485261930000e-01	1.74532925200034e-01	2.59999999996799e+00	3.39676000000009e+02	-3.94636397168438e-01	4.33225626930033e-01
3.05290403429994e+00	5.38309350770000e-01	1.74532925202355e-01	3.09999999996311e+00	4.25300000000029e+02	1.98580071633411e-01	2.95985151857962e+00
9.65925826289662e-02	2.58819045100000e-02	2.61799387796561e-01	9.99999999999921e-02	1.01633750000000e+02	-2.43918489612467e-01	2.49686802790309e-01
1.93185165259932e-01	5.17638090210000e-02	2.61799387798803e-01	2.00000000002174e-01	1.02233750000000e+02	-2.42171913696722e-01	2.55024825179485e-01
2.89777747889899e-01	7.76457135310000e-02	2.61799387797192e-01	3.00000000003133e-01	1.03676000000000e+02	-2.43918489612467e-01	2.49850863739996e-01
3.86370330519865e-01	1.03527618040000e-01	2.61799387793973e-01	4.00000000003832e-01	1.05176000000000e+02	-2.63451632824371e-01	2.67454254575611e-01
4.82962913139832e-01	1.29409522550000e-01	2.61799387799149e-01	4.99999999995132e-01	1.07650666666666e+02	-2.51013253021824e-01	2.54442825001993e-01
5.79555495769800e-01	1.55291427060000e-01	2.61799387798285e-01	5.99999999996092e-01	1.10650666666666e+02	-2.50140588395827e-01	2.56961335112621e-01
6.76148078399768e-01	1.81173331570000e-01	2.61799387797668e-01	6.99999999997051e-01	1.13800000000000e+02	-2.49128297429671e-01	2.55516202491970e-01
7.72740661029736e-01	2.07055236080000e-01	2.61799387797206e-01	7.99999999998011e-01	1.18188571428571e+02	-2.52441249682547e-01	2.56071217194104e-01
8.69333243659705e-01	2.32937140590000e-01	2.61799387796846e-01	8.99999999998972e-01	1.22518461538461e+02	-2.52667825152715e-01	2.58104276439927e-01
9.65925826289675e-01	2.58819045100000e-01	2.61799387796557e-01	9.99999999999934e-01	1.28204615384615e+02	-2.58867234655799e-01	2.59001874340953e-01
1.06251840889965e+00	2.84700949610000e-01	2.61799387801026e-01	1.09999999998158e+00	1.34264999999999e+02	-2.53652190850840e-01	2.59600272941637e-01
1.15911099149962e+00	3.10582854120000e-01	2.61799387806908e-01	1.19999999995357e+00	1.41397499999999e+02	-2.54645719527538e-01	2.66092897759056e-01
1.25570357419959e+00	3.36464758630000e-01	2.61799387791976e-01	1.30000000002214e+00	1.47945454545454e+02	-2.64454781589683e-01	2.74647696215754e-01
1.35229615679956e+00	3.62346663140000e-01	2.61799387797664e-01	1.39999999999413e+00	1.57145454545453e+02	-2.69391570045325e-01	2.78502188740735e-01
1.44888873939954e+00	3.88228567650000e-01	2.61799387802592e-01	1.49999999996612e+00	1.66219999999999e+02	-2.80596583843128e-01	2.86984488905428e-01
1.54548132209951e+00	4.14110472160000e-01	2.61799387790729e-01	1.60000000003470e+00	1.76004999999999e+02	-2.84157055517197e-01	2.98199974678743e-01
1.64207390469949e+00	4.39992376670000e-01	2.61799387795485e-01	1.70000000000669e+00	1.94976666666665e+02	-2.98796877282925e-01	3.16484043922636e-01
1.73866648729946e+00	4.65874281180000e-01	2.61799387799714e-01	1.79999999997867e+00	2.01684999999999e+02	-2.98765461356389e-01	3.20568114372303e-01
1.83525906989944e+00	4.91756185690000e-01	2.61799387803497e-01	1.89999999995067e+00	2.16314999999998e+02	-3.14434154716168e-01	3.27919441181703e-01
1.93185165259942e+00	5.17638090210000e-01	2.61799387798790e-01	2.00000000002184e+00	2.46449999999998e+02	-3.38955407374813e-01	3.72278729450390e-01
2.02844423519940e+00	5.43519994720000e-01	2.61799387802256e-01	2.09999999999383e+00	3.87000000000020e+02	-3.37721210260903e-01	3.69137136796801e-01
2.12503681779939e+00	5.69401899230000e-01	2.61799387805406e-01	2.19999999996584e+00	5.03670000000029e+02	-3.25783158177261e-01	3.70812652878715e-01
2.22162940049937e+00	5.95283803740000e-01	2.61799387797030e-01	2.30000000003442e+00	4.64060000000021e+02	-3.52800854998134e-01	3.85944657493506e-01
2.31822198309936e+00	6.21165708250000e-01	2.61799387800136e-01	2.40000000000643e+00	4.27690000000012e+02	-5.02419205125347e-01	5.21975619393944e-01
2.41481456569934e+00	6.47047612760000e-01	2.61799387802994e-01	2.49999999997842e+00	4.11276000000026e+02	2.01883577139147e-01	2.93812216939229e+00
2.51140714839933e+00	6.72929517270000e-01	2.61799387795676e-01	2.60000000004702e+00	4.08976000000025e+02	2.03622327842422e-01	2.93756865068666e+00
2.60799973099932e+00	6.98811421780000e-01	2.61799387798486e-01	2.70000000001902e+00	4.16200000000027e+02	2.10957946688555e-01	2.93948352620885e+00
2.70459231359931e+00	7.24693326290000e-01	2.61799387801096e-01	2.79999999999102e+00	4.13600000000026e+02	2.18078890036691e-01	2.93079178653392e+00
2.80118489619930e+00	7.50575230800000e-01	2.61799387803526e-01	2.89999999996303e+00	4.43647500000016e+02	1.97684717727138e-01	2.95089797951689e+00
9.39692620789352e-02	3.42020143330000e-02	3.49065850401758e-01	1.00000000000472e-01	1.01533750000000e+02	-3.27259706724449e-01	3.31123865688364e-01
1.87938524159871e-01	6.84040286650000e-02	3.49065850393639e-01	2.00000000002481e-01	1.02333750000000e+02	-3.27257290114715e-01	3.36378893399824e-01
2.81907786239806e-01	1.02606043000000e-01	3.49065850401470e-01	3.00000000004577e-01	1.03576000000000e+02	-3.28004712982300e-01	3.34950896739101e-01
3.75877048309743e-01	1.36808057330000e-01	3.49065850402188e-01	3.99999999995567e-01	1.04876000000000e+02	-3.27842646694615e-01	3.45642511737454e-01
4.69846310389679e-01	1.71010071660000e-01	3.49065850395779e-01	4.99999999995953e-01	1.07450666666666e+02	-3.34789057117552e-01	3.36329933514313e-01
5.63815572469617e-01	2.05212086000000e-01	3.49065850407167e-01	5.99999999999761e-01	1.10250666666666e+02	-3.31752184219082e-01	3.34893776872672e-01
6.57784834549555e-01	2.39414100330000e-01	3.49065850401877e-01	7.00000000000149e-01	1.13100000000000e+02	-3.33008821280518e-01	3.42747758506646e-01
7.51754096629495e-01	2.73616114660000e-01	3.49065850397909e-01	8.00000000000539e-01	1.17399999999999e+02	-3.37328511179204e-01	3.43533156670044e-01
8.45723358709436e-01	3.07818128990000e-01	3.49065850394822e-01	9.00000000000930e-01	1.21818461538461e+02	-3.35230376085556e-01	3.48459745149537e-01
9.39692620789378e-01	3.42020143330000e-01	3.49065850401749e-01	1.00000000000474e+00	1.27104615384615e+02	-3.41334041812531e-01	3.47224528038012e-01
1.03366188289932e+00	3.76222157660000e-01	3.49065850389546e-01	1.10000000003332e+00	1.32865000000000e+02	-3.61097515596932e-01	3.53115014263493e-01
1.12763114489927e+00	4.10424171990000e-01	3.49065850410727e-01	1.19999999995855e+00	1.39797499999999e+02	-3.46659041360366e-01	3.50601740140621e-01
1.22160040699921e+00	4.44626186320000e-01	3.49065850402342e-01	1.29999999997773e+00	1.46545454545454e+02	-3.48324085466768e-01	3.60759556387228e-01
1.31556966909916e+00	4.78828200660000e-01	3.49065850401865e-01	1.40000000000035e+00	1.56145454545453e+02	8.53466004225227e-02	3.07561920786441e+00
1.40953893119911e+00	5.13030214990000e-01	3.49065850395187e-01	1.50000000001954e+00	1.62819999999999e+02	8.56869396266616e-02	3.08064575611015e+00
1.50350819329906e+00	5.47232229320000e-01	3.49065850389344e-01	1.60000000003873e+00	1.77538888888888e+02	-3.68652807929372e-01	3.83543583108263e-01
1.59747745529902e+00	5.81434243650000e-01	3.49065850404304e-01	1.69999999996396e+00	1.93076666666665e+02	-3.81206088574341e-01	3.89714568677814e-01
1.69144671739898e+00	6.15636257990000e-01	3.49065850403822e-01	1.79999999998659e+00	2.08284999999999e+02	-3.78750410316785e-01	4.00710142965378e-01
1.78541597949894e+00	6.49838272320000e-01	3.49065850398445e-01	1.90000000000579e+00	2.41831428571427e+02	-3.82758184944865e-01	4.26104683581896e-01
1.87938524159890e+00	6.84040286650000e-01	3.49065850393606e-01	2.00000000002499e+00	2.66250000000000e+02	-4.08603394507522e-01	4.40608369665969e-01
1.97335450369886e+00	7.18242300980000e-01	3.49065850389228e-01	2.10000000004419e+00	3.39900000000009e+02	-4.39822971502571e-01	4.66002910282486e-01
2.06732376569883e+00	7.52444315320000e-01	3.49065850405063e-01	2.19999999997286e+00	3.39536000000009e+02	2.67055010509217e-01	2.92670771608425e+00
2.16129302779880e+00	7.86646329650000e-01	3.49065850400566e-01	2.29999999999207e+00	3.42888000000010e+02	2.88049139749144e-01	2.85772357739918e+00
2.25526228989877e+00	8.20848343980000e-01	3.49065850396443e-01	2.40000000001128e+00	3.31160000000017e+02	-6.67117199989792e-01	9.85360535798439e-01
2.44320081399871e+00	8.89252372650000e-01	3.49065850405918e-01	2.59999999995916e+00	3.35576000000008e+02	3.16694979429377e-01	2.82670034994498e+00
2.53717007609869e+00	9.23454386980000e-01	3.49065850402054e-01	2.69999999997838e+00	3.25716666666682e+02	3.28950930769631e-01	2.82083604365828e+00
2.63113933819867e+00	9.57656401310000e-01	3.49065850398466e-01	2.79999999999760e+00	3.53198000000012e+02	3.32537582382480e-01	2.82596731165914e+00
2.72510860029866e+00	9.91858415640000e-01	3.49065850395125e-01	2.90000000001683e+00	3.37898000000009e+02	3.40391564016454e-01	2.81651635375959e+00
2.81907786239865e+00	1.02606043000000e+00	3.49065850401403e-01	3.00000000004632e+00	3.22931666666682e+02	3.57042005080480e-01	2.78635706428513e+00
9.06307787039049e-02	4.22618261740000e-02	4.36332312996935e-01	1.00000000000188e-01	1.01633750000000e+02	-4.14604550474209e-01	4.16418106233327e-01
1.81261557409810e-01	8.45236523480000e-02	4.36332312992708e-01	2.00000000002189e-01	1.02333750000000e+02	-4.10606159824186e-01	4.25092392615739e-01
2.71892336109715e-01	1.26785478520000e-01	4.36332312993710e-01	2.99999999997906e-01	1.03276000000000e+02	-4.10511912044578e-01	4.30241113909122e-01
3.62523114809622e-01	1.69047304700000e-01	4.36332313012334e-01	3.99999999997006e-01	1.04876000000000e+02	-4.03443328574001e-01	4.25581084806298e-01
4.53153893519529e-01	2.11309130870000e-01	4.36332312996931e-01	5.00000000000943e-01	1.06950666666666e+02	-4.31256895533783e-01	4.35250208862346e-01
5.43784672219437e-01	2.53570957040000e-01	4.36332312993705e-01	5.99999999995818e-01	1.09650666666666e+02	1.11369459569758e-01	3.07632606621147e+00
6.34415450929346e-01	2.95832783220000e-01	4.36332312998309e-01	7.00000000003984e-01	1.12700000000000e+02	1.03672557568463e-01	3.07561920786441e+00
7.25046229629258e-01	3.38094609390000e-01	4.36332312995715e-01	7.99999999998862e-01	1.16399999999999e+02	-4.26685402223923e-01	4.32597308399315e-01
8.15677008329171e-01	3.80356435570000e-01	4.36332313003767e-01	8.99999999997968e-01	1.20818461538461e+02	-4.20240377295194e-01	4.35927396612120e-01
9.06307787039085e-01	4.22618261740000e-01	4.36332312996919e-01	1.00000000000191e+00	1.25804615384615e+02	-4.22344292375326e-01	4.39404092482093e-01
9.96938565739002e-01	4.64880087910000e-01	4.36332312995157e-01	1.09999999999679e+00	1.31465000000000e+02	1.42052347819818e-01	3.08394442839642e+00
1.08756934439892e+00	5.07141914090000e-01	4.36332313015328e-01	1.19999999995965e+00	1.37397499999999e+02	1.14196892957989e-01	3.05700527139189e+00
1.17820012309884e+00	5.49403740260000e-01	4.36332313012420e-01	1.29999999995454e+00	1.44551818181818e+02	1.35952422084098e-01	3.08237363206963e+00
1.26883090189877e+00	5.91665566440000e-01	4.36332312986211e-01	1.40000000004429e+00	1.53245454545454e+02	-4.52703501382289e-01	4.83805268652829e-01
1.35946168059869e+00	6.33927392610000e-01	4.36332312985632e-01	1.50000000003918e+00	1.62219999999999e+02	1.48283173249438e-01	3.07530504859905e+00
1.45009245929862e+00	6.76189218790000e-01	4.36332312990787e-01	1.60000000003830e+00	1.74204999999999e+02	1.24642688531175e-01	3.03121803169367e+00
1.54072323799856e+00	7.18451044960000e-01	4.36332312990002e-01	1.70000000003320e+00	1.86776666666666e+02	1.24799768163855e-01	3.06692746818948e+00
1.63135401669850e+00	7.60712871130000e-01	4.36332312989304e-01	1.80000000002810e+00	2.03984999999999e+02	-4.73438012895982e-01	5.63078123278411e-01
1.72198479539843e+00	8.02974697310000e-01	4.36332312993452e-01	1.90000000002723e+00	2.20514999999998e+02	1.48859131902596e-01	3.03854841455205e+00
1.81261557409838e+00	8.45236523480000e-01	4.36332312992649e-01	2.00000000002214e+00	2.40449999999998e+02	-5.10770605596141e-01	5.55276501521996e-01
1.90324635279832e+00	8.87498349660000e-01	4.36332312996240e-01	2.10000000002127e+00	2.54357142857141e+02	2.98451302091030e-01	2.96880505764235e+00
1.99387713149827e+00	9.29760175830000e-01	4.36332312995384e-01	2.20000000001618e+00	2.78346666666671e+02	-6.16380478634317e-01	6.96176932035498e-01
2.08450791019823e+00	9.72022002000000e-01	4.36332312994600e-01	2.30000000001110e+00	2.76240000000004e+02	-8.16185771402628e-01	9.60384874202400e-01
2.17513868889819e+00	1.01428382820000e+00	4.36332313005210e-01	2.40000000001870e+00	2.66880000000000e+02	-9.06663639826014e-01	1.00106849906639e+00
2.26576946759815e+00	1.05654565440000e+00	4.36332313014972e-01	2.50000000002631e+00	2.80860000000005e+02	4.10606159824186e-01	2.75266348307538e+00
2.35640024629811e+00	1.09880748050000e+00	4.36332312989124e-01	2.59999999999164e+00	2.85180000000006e+02	4.11443917865143e-01	2.73538472348063e+00
2.44703102499808e+00	1.14106930670000e+00	4.36332312998757e-01	2.69999999999925e+00	2.86916666666673e+02	4.20580716499334e-01	2.73868339576690e+00
2.53766180369805e+00	1.18333113290000e+00	4.36332313007701e-01	2.80000000000686e+00	2.77565000000004e+02	4.36563569124472e-01	2.71527853049766e+00
2.62829258239803e+00	1.22559295900000e+00	4.36332312984776e-01	2.89999999997222e+00	2.83431666666673e+02	4.25109845908259e-01	2.73339504813336e+00
2.71892336109801e+00	1.26785478520000e+00	4.36332312993588e-01	2.99999999997984e+00	3.32798000000008e+02	3.50994439222320e-01	2.74166790878781e+00
2.80955413979799e+00	1.31011661140000e+00	4.36332313001833e-01	3.09999999998746e+00	3.72300000000017e+02	2.46772102939478e-01	2.90000417852874e+00
2.99081569719797e+00	1.39464026370000e+00	4.36332312989356e-01	3.29999999996045e+00	2.76570000000004e+02	6.42874576679591e-01	2.54458532965261e+00
8.66025403778751e-02	5.00000000000000e-02	5.23598775601143e-01	9.99999999995074e-02	1.01639375000000e+02	1.49801609698673e-01	3.04938690920693e+00
1.73205080759751e-01	1.00000000000000e-01	5.23598775591141e-01	2.00000000002480e-01	1.02333750000000e+02	1.30847334022015e-01	3.04781611288014e+00
2.59807621139627e-01	1.50000000000000e-01	5.23598775591140e-01	3.00000000003720e-01	1.03233749999999e+02	1.36030961900438e-01	3.05289502100344e+00
