y	z	phi	r	period	thetamin	thetamax
2.07846096908514e+00	1.20000000000000e+00	5.23598775597781e-01	2.40000000000215e+00	4.41966666666672e+02	5.17514557825847e-01	2.63669944424974e+00
2.12503681780098e+00	5.69401899230000e-01	2.61799387805219e-01	2.19999999996737e+00	6.53425925925949e+02	2.22038102316792e-01	2.92465140089281e+00
3.99999999982575e-01	6.92820323030000e-01	1.04719755121699e+00	7.99999999993408e-01	3.27568750000003e+02	1.02276044834117e+00	2.12518271039838e+00
1.54072323799235e+00	7.18451044960000e-01	4.36332312991546e-01	1.70000000002757e+00	5.22169696969712e+02	4.14128368510807e-01	2.73131321940158e+00
3.64661173049120e-01	2.06809628130000e+00	1.39626340161746e+00	2.09999999996582e+00	2.73900000000003e+02	1.37906193515331e+00	1.76789984988112e+00
8.45723358708027e-01	3.07818128990000e-01	3.49065850395358e-01	8.99999999999606e-01	4.23802564102573e+02	-3.52584500032368e-01	3.56542716248035e-01
3.27660817715832e-01	2.29430574540000e-01	6.10865238196821e-01	3.99999999999953e-01	3.41175000000006e+02	-6.07304766523947e-01	6.12390104807653e-01
2.25166604978453e+00	1.30000000000000e+00	5.23598775608878e-01	2.59999999995236e+00	4.43841666666673e+02	5.20539462752303e-01	2.63425685596158e+00
1.72021929298154e+00	1.20451051630000e+00	6.10865238190428e-01	2.09999999995791e+00	4.07733333333339e+02	5.99604373864148e-01	2.55185859264456e+00
5.14230087735968e-01	6.12835554500000e-01	8.72664626013736e-01	7.99999999995165e-01	3.43768750000007e+02	8.31712488940562e-01	2.41475377725526e+00
1.48492424047253e+00	1.48492424050000e+00	7.85398163406698e-01	2.09999999999224e+00	3.51162222222226e+02	7.66297280063622e-01	2.40111926513868e+00
1.72072930903948e-01	2.45745613290000e-01	9.59931088606925e-01	3.00000000001922e-01	3.30075000000004e+02	9.25984434645592e-01	2.22193948985322e+00
4.64880087884558e-01	9.96938565740000e-01	1.13446401382108e+00	1.09999999998695e+00	3.13950980392161e+02	1.11695836139881e+00	2.03135380981116e+00
4.78828200626319e-01	1.31556966910000e+00	1.22173047641584e+00	1.39999999998962e+00	2.98266666666671e+02	1.20371330827160e+00	1.94585415743885e+00
1.34985398026832e+00	1.60869333050000e+00	8.72664626008685e-01	2.09999999991462e+00	3.30158333333338e+02	8.58387832715851e-01	2.28927856667088e+00
1.39467257730791e+00	1.22018039850000e-01	8.72664626033277e-02	1.39999999997983e+00	4.43988888888895e+02	-2.45544554698909e-01	2.50856173389145e-01
1.14999999995840e+00	1.99185842870000e+00	1.04719755121135e+00	2.29999999997555e+00	3.02425925925932e+02	1.03973626864432e+00	2.11760798144472e+00
9.23454386927516e-01	2.53717007610000e+00	1.22173047641127e+00	2.69999999996166e+00	2.89250000000003e+02	1.21214425547945e+00	1.94283071015001e+00
1.47841150226651e+00	1.76190221920000e+00	8.72664626008702e-01	2.30000000001213e+00	3.29497916666671e+02	8.73667099486279e-01	2.28246131061259e+00
8.35623892568136e-01	9.95857776050000e-01	8.72664626009213e-01	1.29999999998076e+00	3.47577777777781e+02	8.48675075428503e-01	2.30932192780079e+00
9.01067248709010e-01	6.30934079990000e-01	6.10865238205513e-01	1.09999999999493e+00	4.06620512820518e+02	5.12040332626966e-01	2.68401968359444e+00
6.88291723597063e-01	9.82982453150000e-01	9.59931088614930e-01	1.19999999998875e+00	3.31587500000004e+02	9.39837362251421e-01	2.20944284336153e+00
1.83544459625698e+00	2.62128654170000e+00	9.59931088609430e-01	3.19999999994164e+00	3.55600000000004e+02	9.39467103117248e-01	2.20579074190173e+00
1.63135401669201e+00	7.60712871130000e-01	4.36332312990828e-01	1.80000000002222e+00	5.12124242424256e+02	4.17277424223868e-01	2.73082941413293e+00
1.19999999995740e+00	2.07846096910000e+00	1.04719755121558e+00	2.39999999999372e+00	3.02664705882355e+02	1.03733961424874e+00	2.11837592631560e+00
2.02844423520095e+00	5.43519994720000e-01	2.61799387802065e-01	2.09999999999533e+00	6.61211111111135e+02	2.20286060259983e-01	2.92404212231757e+00
1.99238939621042e+00	1.74311485500000e-01	8.72664626008759e-02	2.00000000002723e+00	3.43331250000007e+02	4.29525528915804e-02	3.11150317728541e+00
1.12866647294446e+00	3.10098564860000e+00	1.22173047640532e+00	3.29999999999576e+00	3.27862500000003e+02	1.20789001542772e+00	1.94221111826555e+00
7.52444315272832e-01	2.06732376570000e+00	1.22173047641016e+00	2.19999999995782e+00	2.85012280701759e+02	1.20539544126112e+00	1.94450085598807e+00
2.77837084228257e-01	1.57569240480000e+00	1.39626340161724e+00	1.59999999997402e+00	2.84566666666672e+02	1.37662135711044e+00	1.76979573275207e+00
6.15636257948857e-01	1.69144671740000e+00	1.22173047641275e+00	1.79999999997347e+00	2.88348148148151e+02	1.20632669908343e+00	1.94409233386645e+00
1.14715287266549e+00	1.63830408860000e+00	9.59931088618187e-01	1.99999999999704e+00	3.16341176470593e+02	9.49755819057754e-01	2.20521852323983e+00
5.49403740230505e-01	1.17820012310000e+00	1.13446401380342e+00	1.29999999994312e+00	3.08200000000003e+02	1.11614896495820e+00	2.03501284125475e+00
2.71892336108490e-01	1.26785478520000e-01	4.36332312995435e-01	2.99999999996796e-01	3.38675000000006e+02	-4.22997997513346e-01	4.27064258480850e-01
1.36808057319658e-01	3.75877048310000e-01	1.22173047641722e+00	3.99999999992271e-01	3.26275000000003e+02	1.19807581087760e+00	1.95078623821319e+00
2.39086727541165e+00	2.09173782590000e-01	8.72664625982087e-02	2.39999999999111e+00	3.05354901960787e+02	5.00141550451495e-02	3.11132864436021e+00
4.51485261872657e-01	2.56050015780000e+00	1.39626340161659e+00	2.59999999995809e+00	2.78073684210530e+02	1.37937235442741e+00	1.76530279995415e+00
8.20848343930403e-01	2.25526228990000e+00	1.22173047641805e+00	2.39999999999547e+00	2.85625925925928e+02	1.20866735822533e+00	1.94668788779692e+00
2.12132034355336e-01	2.12132034360000e-01	7.85398163408441e-01	3.00000000002409e-01	6.68631578947367e+01	6.03185789489240e-01	2.64050862534222e+00
1.93185165260108e-01	5.17638090210000e-02	2.61799387798575e-01	2.00000000002344e-01	3.34525000000005e+02	-2.51866316257761e-01	2.54596632142325e-01
5.17638090163019e-01	1.93185165260000e+00	1.30899693901887e+00	2.00000000001024e+00	2.78801754385968e+02	1.29195517674154e+00	1.85692809769435e+00
1.22160040699725e+00	4.44626186320000e-01	3.49065850402858e-01	1.29999999997589e+00	5.90585185185193e+02	-4.25728644461239e-01	4.35047750669115e-01
2.80118489620112e+00	7.50575230800000e-01	2.61799387803363e-01	2.89999999996478e+00	6.60548148148172e+02	2.31189803377673e-01	2.91236110963286e+00
9.19238815521040e-01	9.19238815540000e-01	7.85398163407761e-01	1.29999999998304e+00	3.66777777777785e+02	7.56706964336106e-01	2.39653623585580e+00
1.09581416790641e+00	9.58713170220000e-02	8.72664625988975e-02	1.10000000000543e+00	4.70327777777790e+02	-1.39368394096070e-01	1.41754124169369e-01
1.74311485440058e-02	1.99238939620000e-01	1.48352986422342e+00	2.00000000001163e-01	3.25575000000003e+02	1.44641781764596e+00	1.70086839682336e+00
2.65898093310673e+00	4.68850079700000e-01	1.74532925200860e-01	2.69999999997404e+00	4.07261538461544e+02	2.41177651406355e-02	3.12572761068916e+00
7.37236839850863e-01	5.16218792720000e-01	6.10865238207591e-01	8.99999999994767e-01	3.81797619047625e+02	-7.08337513598769e-01	7.39923609736736e-01
2.12119911196159e+00	2.52794666230000e+00	8.72664625999527e-01	3.30000000000308e+00	3.63060000000006e+02	8.78097586625873e-01	2.27266739551503e+00
1.95015988355665e+00	2.78511695060000e+00	9.59931088608713e-01	3.39999999999311e+00	3.81540476190482e+02	9.63565736764160e-01	2.18771536416983e+00
3.42020143303990e-02	9.39692620790000e-02	1.22173047641780e+00	9.99999999996430e-02	3.28025000000004e+02	1.19666013068807e+00	1.95229991467356e+00
1.86408406806272e+00	2.22152888500000e+00	8.72664625994643e-01	2.89999999994735e+00	3.45440000000003e+02	8.70770943758751e-01	2.29032576422208e+00
2.44036079628573e-01	2.78934515470000e+00	1.48352986421960e+00	2.80000000003729e+00	2.85850000000002e+02	1.46326927670145e+00	1.69383251908276e+00
1.73866648730085e+00	4.65874281180000e-01	2.61799387799515e-01	1.79999999998002e+00	7.01233333333351e+02	2.19982885584322e-01	2.92485766707714e+00
2.60000000001754e+00	4.61024259567988e-22	1.77317022909568e-22	2.60000000001754e+00	2.72173684210529e+02	5.46898921112423e-02	3.10622729628938e+00
4.10424171960524e-01	1.12763114490000e+00	1.22173047640746e+00	1.19999999994915e+00	3.05203921568630e+02	1.20413506420842e+00	1.94557087707564e+00
8.89252372598377e-01	2.44320081400000e+00	1.22173047640781e+00	2.59999999994271e+00	2.87727777777780e+02	1.20752611427867e+00	1.94171369942873e+00
5.36231110171011e-01	4.49951326780000e-01	6.98131700808370e-01	6.99999999990227e-01	3.53791111111116e+02	4.83154510174585e-01	2.72915389805101e+00
4.94974746819289e-01	4.94974746830000e-01	7.85398163408268e-01	6.99999999991601e-01	3.47391111111115e+02	7.16489292036365e-01	2.43408182190404e+00
1.77808695265726e+00	2.53937133730000e+00	9.59931088605832e-01	3.09999999998561e+00	3.37975000000005e+02	9.58499918610246e-01	2.19011847855030e+00
2.19162833581108e+00	1.91742634040000e-01	8.72664625971552e-02	2.20000000000878e+00	3.20341176470594e+02	4.66975308008597e-02	3.11107993494180e+00
1.92836282904621e-01	2.29813332940000e-01	8.72664626009816e-01	3.00000000002437e-01	3.30775000000004e+02	7.56731130433441e-01	2.39936230035834e+00
1.20451051626436e+00	1.72021929300000e+00	9.59931088623413e-01	2.09999999995258e+00	3.14454901960789e+02	9.47417077860082e-01	2.20162813163573e+00
1.03923048449117e+00	6.00000000000000e-01	5.23598775619197e-01	1.19999999995656e+00	4.48750000000007e+02	-6.56435784967587e-01	6.89642419316031e-01
1.01428382815373e+00	2.17513868890000e+00	1.13446401380748e+00	2.40000000000079e+00	2.91109259259262e+02	1.12294265907159e+00	2.03032157222498e+00
4.58861149064211e-01	6.55321635430000e-01	9.59931088613050e-01	7.99999999989486e-01	3.33868750000005e+02	9.32845448601556e-01	2.21616323364634e+00
1.47447367968342e+00	1.03243758540000e+00	6.10865238195221e-01	1.79999999995160e+00	4.14184615384622e+02	5.94849348983465e-01	2.54825052108180e+00
2.68972568481233e+00	2.35320505420000e-01	8.72664626013467e-02	2.69999999996487e+00	2.85977777777780e+02	5.48207918051419e-02	3.10816610775560e+00
8.42648887416276e-01	7.07066370660000e-01	6.98131700809611e-01	1.09999999999191e+00	3.81361904761911e+02	6.69052826431198e-01	2.47716997345289e+00
5.13030214954329e-01	1.40953893120000e+00	1.22173047642226e+00	1.50000000000817e+00	2.93870370370374e+02	1.20468733625031e+00	1.94410993382529e+00
2.89777747890161e-01	7.76457135310000e-02	2.61799387796966e-01	3.00000000003386e-01	3.40575000000006e+02	5.38354741092433e-02	3.10389354174672e+00
1.31011661134876e+00	2.80955413980000e+00	1.13446401380832e+00	3.09999999996763e+00	3.10500000000003e+02	1.13332954978252e+00	2.02514916432032e+00
2.32937140565981e-01	8.69333243660000e-01	1.30899693902391e+00	8.99999999993040e-01	3.08378431372552e+02	1.28773882870646e+00	1.86047211340690e+00
1.73205080758671e+00	1.00000000000000e+00	5.23598775593841e-01	2.00000000001544e+00	4.47997222222230e+02	5.11747989977257e-01	2.63879122135826e+00
1.29999999995566e+00	2.25166604980000e+00	1.04719755120376e+00	2.59999999994359e+00	3.05594117647061e+02	1.04090631052364e+00	2.11577289240262e+00
9.52627944151827e-01	5.50000000000000e-01	5.23598775603324e-01	1.09999999999043e+00	4.33335897435909e+02	-6.05740400357554e-01	6.20889588090058e-01
6.42787609672711e-01	7.66044443120000e-01	8.72664626008415e-01	9.99999999991894e-01	3.47131111111114e+02	8.39789604206600e-01	2.41329293667134e+00
1.81865334788627e+00	1.05000000000000e+00	5.23598775612835e-01	2.09999999994713e+00	4.44977777777784e+02	5.18609627265098e-01	2.63615527552225e+00
1.87938524159548e-01	6.84040286650000e-02	3.49065850394191e-01	2.00000000002178e-01	3.33925000000005e+02	-3.35542763776111e-01	3.40101839360623e-01
2.31822198310103e+00	6.21165708250000e-01	2.61799387799956e-01	2.40000000000804e+00	6.50718518518540e+02	2.16877885345163e-01	2.92848047193878e+00
2.26604931080442e-01	2.59010621500000e+00	1.48352986421821e+00	2.59999999995608e+00	2.73773684210529e+02	1.45996950595621e+00	1.69055383874974e+00
1.69047304690352e-01	3.62523114810000e-01	1.13446401380482e+00	3.99999999993271e-01	3.27475000000003e+02	1.10959686614942e+00	2.03987537988402e+00
1.44888873940074e+00	3.88228567650000e-01	2.61799387802385e-01	1.49999999996728e+00	8.02638095238116e+02	-3.91096869445393e-01	4.23224890316105e-01
2.53570957025643e-01	5.43784672220000e-01	1.13446401382328e+00	5.99999999990261e-01	3.25870833333337e+02	1.11219448520549e+00	2.04039050867943e+00
1.08328852830350e+00	1.91012995430000e-01	1.74532925197756e-01	1.09999999998959e+00	4.85400000000007e+02	-2.06632565498829e-01	2.09611549837016e-01
2.36353860720636e+00	4.16755626400000e-01	1.74532925200833e-01	2.39999999997730e+00	9.19155555555575e+02	7.64615319689085e-02	3.06754626674246e+00
2.37554092837828e+00	1.66337166540000e+00	6.10865238204748e-01	2.89999999994067e+00	4.18864102564111e+02	6.11894982456692e-01	2.54653573509172e+00
6.49999999972848e-01	1.12583302490000e+00	1.04719755120708e+00	1.29999999996930e+00	3.19300000000006e+02	1.02761495698922e+00	2.12306213535720e+00
1.64999999995230e+00	2.85788383250000e+00	1.04719755121084e+00	3.29999999998598e+00	3.37743750000005e+02	1.05561440151434e+00	2.09845822889184e+00
4.00000000003513e-01	1.20259088745981e-22	3.00647721862312e-22	4.00000000003513e-01	3.50800000000004e+02	-2.20298653860001e-02	2.26023311459180e-02
1.24999999995649e+00	2.16506350950000e+00	1.04719755121945e+00	2.50000000001194e+00	3.03700000000002e+02	1.04047977890567e+00	2.11613754154991e+00
2.12979531517919e+00	1.49129873450000e+00	6.10865238187873e-01	2.60000000001549e+00	4.06507692307697e+02	6.09298805194350e-01	2.54997839704128e+00
9.84807753013207e-01	1.73648177670000e-01	1.74532925202283e-01	1.00000000000152e+00	4.60625000000010e+02	-1.92659457019367e-01	1.94841576375639e-01
2.26576946759017e+00	1.05654565440000e+00	4.36332313016321e-01	2.50000000001907e+00	4.89306060606069e+02	4.28847032169092e-01	2.72684530344951e+00
4.01503505436102e-01	5.73406431000000e-01	9.59931088606271e-01	6.99999999992597e-01	3.33272916666672e+02	9.33058835880342e-01	2.22025914198136e+00
1.00000000000884e-01	3.04277228007771e-23	3.04277228005081e-22	1.00000000000884e-01	3.32625000000005e+02	-1.47606991118734e-02	1.52612954856371e-02
1.72198479539169e+00	8.02974697310000e-01	4.36332312994951e-01	1.90000000002112e+00	5.02751515151526e+02	4.20018854736288e-01	2.72894445854077e+00
4.99999999978530e-01	8.66025403780000e-01	1.04719755121297e+00	9.99999999985421e-01	3.25556250000003e+02	1.02572127475081e+00	2.12449279201170e+00
1.28557521936933e+00	1.53208888620000e+00	8.72664625986402e-01	1.99999999996851e+00	3.31318750000004e+02	8.60988373301323e-01	2.29551687208301e+00
9.64181414505331e-01	1.14906666470000e+00	8.72664626018893e-01	1.50000000000076e+00	3.44087500000007e+02	8.53583813949737e-01	2.29985526193797e+00
1.18333113285033e+00	2.53766180370000e+00	1.13446401380357e+00	2.79999999998764e+00	2.99933333333339e+02	1.12712490429168e+00	2.02510553108902e+00
7.07106781175008e-01	7.07106781190000e-01	7.85398163408049e-01	9.99999999994282e-01	3.57931111111117e+02	7.51797401970645e-01	2.39898996345125e+00
1.89276992641005e+00	1.65595911220000e-01	8.72664625977887e-02	1.90000000003555e+00	3.55617777777783e+02	4.17988902560122e-02	3.11451212491585e+00
3.44145861798025e-01	4.91491226570000e-01	9.59931088610842e-01	5.99999999989990e-01	3.32289583333338e+02	9.28033299419672e-01	2.21843565233243e+00
2.06809628130588e+00	3.64661173100000e-01	1.74532925200807e-01	2.09999999998045e+00	9.08150000000017e+02	8.90641517292706e-02	3.05452720477289e+00
1.13302465533526e-01	1.29505310750000e+00	1.48352986422334e+00	1.29999999997745e+00	2.88237037037040e+02	1.45602823517262e+00	1.69056082006675e+00
1.02606042994554e+00	2.81907786240000e+00	1.22173047641071e+00	3.00000000002896e+00	3.02050000000006e+02	1.21403902854865e+00	1.93964347042367e+00
1.25570357420065e+00	3.36464758630000e-01	2.61799387791765e-01	1.30000000002317e+00	6.49974074074096e+02	-3.28187684862124e-01	3.40265900310311e-01
7.76457135252303e-01	2.89777747890000e+00	1.30899693901637e+00	3.00000000001738e+00	2.94424074074078e+02	1.30001067500954e+00	1.85003903380398e+00
6.00000000005228e-01	1.77525382081704e-22	2.95875636800262e-22	6.00000000005228e-01	3.78380952380957e+02	-3.48163143220168e-02	3.62667585823731e-02
2.07055236058504e-01	7.72740661030000e-01	1.30899693902373e+00	7.99999999992703e-01	3.11488235294121e+02	1.28870585019514e+00	1.86023125797012e+00
9.99999999961915e-01	1.73205080760000e+00	1.04719755122087e+00	2.00000000000791e+00	3.03841176470591e+02	1.03696833511695e+00	2.11934982003821e+00
4.16755626344908e-01	2.36353860720000e+00	1.39626340161621e+00	2.39999999996147e+00	2.74424561403512e+02	1.38156772929367e+00	1.77421445111484e+00
2.49999999988938e-01	4.33012701890000e-01	1.04719755121354e+00	4.99999999992547e-01	3.28866666666670e+02	1.02075343303445e+00	2.12706068467352e+00
2.21171051957885e+00	1.54865637810000e+00	6.10865238183809e-01	2.69999999997140e+00	4.10438461538467e+02	6.09500390722956e-01	2.54933262521804e+00
5.03579715170126e-01	2.85594248370000e+00	1.39626340161507e+00	2.89999999995403e+00	2.87933333333336e+02	1.38243166727341e+00	1.76773491626681e+00
2.05212085984611e-01	5.63815572470000e-01	1.22173047641205e+00	5.99999999994858e-01	3.23670833333336e+02	1.19908403601993e+00	1.94991674691310e+00
2.20000000001602e+00	4.54863139169994e-22	2.06755972348492e-22	2.20000000001602e+00	2.95405555555560e+02	4.68254385017559e-02	3.10672097513495e+00
1.15701769737155e+00	1.37887999760000e+00	8.72664626019439e-01	1.79999999994787e+00	3.35533333333339e+02	8.58000369621908e-01	2.29450707444436e+00
2.39414100312139e-01	6.57784834550000e-01	1.22173047641721e+00	6.99999999994458e-01	3.21503921568634e+02	1.20022583834990e+00	1.94887952267192e+00
7.66044443106910e-02	6.42787609690000e-02	6.98131700808140e-01	9.99999999992980e-02	3.29725000000004e+02	-7.14200812964747e-01	8.69294395211564e-01
3.36464758596506e-01	1.25570357420000e+00	1.30899693902789e+00	1.30000000001387e+00	2.94400000000004e+02	1.28910256551745e+00	1.85763630243826e+00
2.34923155199559e+00	8.55050358310000e-01	3.49065850393081e-01	2.50000000002753e+00	5.49616666666678e+02	3.26745270927423e-01	2.82595683968363e+00
4.49951326767648e-01	5.36231110180000e-01	8.72664626008298e-01	6.99999999989173e-01	3.41272916666674e+02	8.31747875011661e-01	2.40737731770463e+00
6.72929517215309e-01	2.51140714840000e+00	1.30899693901961e+00	2.60000000003351e+00	2.83415789473689e+02	1.29699530706078e+00	1.85356060956900e+00
7.24693326233592e-01	2.70459231360000e+00	1.30899693901332e+00	2.79999999997709e+00	2.87788888888891e+02	1.29990128026535e+00	1.85190603743811e+00
2.37473777367236e+00	1.99264159000000e+00	6.98131700790014e-01	3.09999999998453e+00	4.08961538461545e+02	6.92302301096071e-01	2.46426527747583e+00
1.73648177642231e-01	9.84807753010000e-01	1.39626340161940e+00	9.99999999993537e-01	3.04380392156865e+02	1.37337995344025e+00	1.77534707793995e+00
3.46410161506900e-01	2.00000000000000e-01	5.23598775606893e-01	3.99999999994046e-01	3.43275000000007e+02	-5.13859838372170e-01	5.17785760620228e-01
5.49999999976580e-01	9.52627944160000e-01	1.04719755121373e+00	1.09999999998579e+00	3.24079166666669e+02	1.02760747700671e+00	2.12172172249167e+00
4.91756185644666e-01	1.83525906990000e+00	1.30899693901452e+00	1.89999999993947e+00	2.80914035087723e+02	1.29141592010782e+00	1.85578711267016e+00
3.00000000002642e-01	9.07008216223883e-23	3.02336072071965e-22	3.00000000002642e-01	3.42675000000007e+02	-2.11579435670024e-02	2.18436559622841e-02
5.43519994671473e-01	2.02844423520000e+00	1.30899693901503e+00	2.09999999998185e+00	2.77700000000003e+02	1.29271301707464e+00	1.85638804295723e+00
1.08979522906670e+00	1.55638888410000e+00	9.59931088582188e-01	1.89999999995963e+00	3.17952941176476e+02	9.45716053119869e-01	2.20239607650660e+00
1.80000000001398e+00	4.22980418131977e-22	2.34989121182607e-22	1.80000000001398e+00	3.42116666666674e+02	-5.13221999863714e-01	5.39097299356008e-01
1.21553724350161e-01	6.89365427110000e-01	1.39626340161931e+00	6.99999999998534e-01	3.11807843137259e+02	1.37168667239988e+00	1.77657064560503e+00
3.10582854088772e-01	1.15911099150000e+00	1.30899693901321e+00	1.19999999994585e+00	3.00370370370376e+02	1.28968777970452e+00	1.85699541753693e+00
9.06307787034951e-02	4.22618261740000e-02	4.36332312998666e-01	9.99999999998165e-02	3.30525000000004e+02	-4.20784114485239e-01	4.25893015991760e-01
1.06489765758726e+00	7.45649367260000e-01	6.10865238195204e-01	1.30000000001157e+00	4.21066666666675e+02	5.86417538700705e-01	2.55990143835302e+00
1.43394109086058e+00	2.04788011070000e+00	9.59931088597306e-01	2.49999999997181e+00	3.14858823529416e+02	9.54199863665645e-01	2.20389007834631e+00
2.84700949581110e-01	1.06251840890000e+00	1.30899693901932e+00	1.09999999997444e+00	3.03950980392159e+02	1.28958608518677e+00	1.85963721135926e+00
6.92820323023919e-01	4.00000000000000e-01	5.23598775600569e-01	7.99999999996855e-01	3.81980952380958e+02	-5.32758923907617e-01	5.38797752149504e-01
1.54865637805916e+00	2.21171051960000e+00	9.59931088627971e-01	2.69999999996530e+00	3.20117647058829e+02	9.54799820596018e-01	2.19983742382318e+00
2.78898376726223e-01	3.18782303390000e+00	1.48352986421599e+00	3.20000000000061e+00	3.05400000000002e+02	1.46633837106304e+00	1.68409001186498e+00
4.39992376628253e-01	1.64207390470000e+00	1.30899693902321e+00	1.69999999999638e+00	2.85588888888891e+02	1.29184770120339e+00	1.85679700115881e+00
5.90403804008113e-01	3.34834636020000e+00	1.39626340161056e+00	3.39999999994880e+00	3.33616666666672e+02	1.38638483802918e+00	1.76386464865051e+00
1.81173331551078e-01	6.76148078400000e-01	1.30899693902342e+00	6.99999999992378e-01	3.17607843137260e+02	1.28858313173211e+00	1.86287204379482e+00
7.25046229626062e-01	3.38094609390000e-01	4.36332312997404e-01	7.99999999995966e-01	3.93180952380961e+02	-4.36242046751331e-01	4.40183105294568e-01
8.66025403772507e-01	5.00000000000000e-01	5.23598775604265e-01	9.99999999989667e-01	4.13415384615391e+02	-5.70670305524586e-01	5.78518003973253e-01
2.25742630934883e-01	1.28025007890000e+00	1.39626340161768e+00	1.29999999997879e+00	2.90037037037040e+02	1.37593118847436e+00	1.77293537410587e+00
1.26186815996330e+00	1.80213449740000e+00	9.59931088590904e-01	2.19999999996553e+00	3.13554901960789e+02	9.49972738550502e-01	2.20346820733283e+00
2.05060966536767e+00	2.05060966540000e+00	7.85398163405331e-01	2.89999999991917e+00	3.61020000000006e+02	7.89168074581756e-01	2.38391904536028e+00
1.49129873445983e+00	2.12979531520000e+00	9.59931088624271e-01	2.60000000000949e+00	3.17482352941182e+02	9.60557661798347e-01	2.20171789142583e+00
6.57784834548446e-01	2.39414100330000e-01	3.49065850402419e-01	6.99999999999107e-01	3.82480952380958e+02	-3.43326335153682e-01	3.46046430792916e-01
1.02606042992222e-01	2.81907786240000e-01	1.22173047641801e+00	3.00000000002099e-01	3.27075000000003e+02	1.19973932782090e+00	1.95315433267555e+00
5.95283803688689e-01	2.22162940050000e+00	1.30899693901949e+00	2.30000000002175e+00	2.77554385964916e+02	1.30344679197441e+00	1.85673361814913e+00
1.37873085420432e+00	2.43107448730000e-01	1.74532925198413e-01	1.39999999998678e+00	5.82400000000019e+02	-2.93515694685259e-01	3.03176257442029e-01
1.89280223995678e+00	2.70320174620000e+00	9.59931088605348e-01	3.30000000003699e+00	3.39243750000005e+02	9.81150801642628e-01	2.17283019897782e+00
9.19253331725165e-01	7.71345131620000e-01	6.98131700804708e-01	1.19999999998404e+00	3.85900000000006e+02	6.72861826556357e-01	2.47174226799138e+00
1.09999999995949e+00	1.90525588830000e+00	1.04719755120669e+00	2.19999999995743e+00	3.02505555555561e+02	1.03642712438254e+00	2.11487529450160e+00
6.97336288664195e-01	6.10090199230000e-02	8.72664625992065e-02	6.99999999999942e-01	3.95380952380961e+02	-9.38065286395304e-02	9.66498896828233e-02
