y	z	phi	r	period	thetamin	thetamax
1.35946168072036e+00	6.33927392610000e-01	4.36332312951352e-01	1.50000000014945e+00	9.65716666666697e+02	4.33112180528653e-01	2.71807978394711e+00
1.45009245942680e+00	6.76189218790000e-01	4.36332312956930e-01	1.60000000015447e+00	9.46972222222248e+02	4.34408960162885e-01	2.71835280330867e+00
1.54072323813296e+00	7.18451044960000e-01	4.36332312956590e-01	1.70000000015501e+00	9.21988888888909e+02	4.30470691833808e-01	2.71646266926709e+00
1.63135401683882e+00	7.60712871130000e-01	4.36332312956358e-01	1.80000000015528e+00	8.97433333333375e+02	4.29598515411797e-01	2.71643699278867e+00
1.72198479554438e+00	8.02974697310000e-01	4.36332312960988e-01	1.90000000015950e+00	8.72880952380989e+02	4.28513237949648e-01	2.71873428241661e+00
1.81261557424963e+00	8.45236523480000e-01	4.36332312960688e-01	2.00000000015922e+00	8.48414285714316e+02	4.31722150445815e-01	2.72021083096379e+00
1.90324635295455e+00	8.87498349660000e-01	4.36332312964800e-01	2.10000000016286e+00	8.34300000000028e+02	4.28002729143440e-01	2.71948041067183e+00
1.99387713165915e+00	9.29760175830000e-01	4.36332312964479e-01	2.20000000016199e+00	8.27928571428597e+02	4.29502839635529e-01	2.72018726901889e+00
2.08450791036342e+00	9.72022002000000e-01	4.36332312964247e-01	2.30000000016082e+00	8.25400000000026e+02	4.26196313367625e-01	2.72049357430262e+00
2.17513868906735e+00	1.01428382820000e+00	4.36332312975423e-01	2.40000000017202e+00	8.24857142857168e+02	4.25018216122529e-01	2.72234711396824e+00
2.26576946777094e+00	1.05654565440000e+00	4.36332312985762e-01	2.50000000018291e+00	8.27033333333359e+02	4.24316967762353e-01	2.72514313142993e+00
2.35640024647419e+00	1.09880748050000e+00	4.36332312960503e-01	2.60000000015123e+00	8.33642857142885e+02	4.21267939892306e-01	2.72934588426873e+00
2.44703102517709e+00	1.14106930670000e+00	4.36332312970737e-01	2.70000000016149e+00	8.47119047619078e+02	4.16826513278294e-01	2.73075087431659e+00
2.53766180387965e+00	1.18333113290000e+00	4.36332312980292e-01	2.80000000017145e+00	8.73042857142894e+02	4.14077619706403e-01	2.73648428090939e+00
2.62829258258188e+00	1.22559295900000e+00	4.36332312957983e-01	2.90000000013885e+00	9.03519047619091e+02	4.16543769939471e-01	2.74170281537285e+00
2.71892336128376e+00	1.26785478520000e+00	4.36332312967421e-01	3.00000000014819e+00	9.00857142857185e+02	4.28473968041478e-01	2.72669298380570e+00
2.80955413998531e+00	1.31011661140000e+00	4.36332312976296e-01	3.10000000015723e+00	9.64733333333366e+02	4.21209035030052e-01	2.73622248152159e+00
2.90018491868652e+00	1.35237843760000e+00	4.36332312984660e-01	3.20000000016596e+00	9.54488888888915e+02	4.53174740280328e-01	2.70132088313671e+00
2.99081569738742e+00	1.39464026370000e+00	4.36332312965094e-01	3.30000000013215e+00	1.20933333333317e+03	3.71414791470653e-01	2.78784932079558e+00
8.66025403804490e-02	5.00000000000000e-02	5.23598775588273e-01	1.00000000001737e-01	9.45894444444470e+02	-5.15253325113592e-01	5.16695327126180e-01
1.73205080764892e-01	1.00000000000000e-01	5.23598775578288e-01	2.00000000006932e-01	9.52094444444471e+02	-5.16829194586419e-01	5.18298107993566e-01
2.59807621147323e-01	1.50000000000000e-01	5.23598775578313e-01	3.00000000010385e-01	9.63394444444474e+02	-5.17437383919356e-01	5.20876061965188e-01
3.46410161519737e-01	2.00000000000000e-01	5.23598775590847e-01	4.00000000005163e-01	9.84294444444479e+02	-5.20969244798133e-01	5.23359883656932e-01
4.33012701902128e-01	2.50000000000000e-01	5.23598775588390e-01	5.00000000008581e-01	1.03419444444448e+03	-5.28823226432108e-01	5.30687101317792e-01
5.19615242284490e-01	3.00000000000000e-01	5.23598775586777e-01	6.00000000011974e-01	1.07679444444444e+03	-5.46632758401494e-01	5.49319558528843e-01
6.06217782666817e-01	3.50000000000000e-01	5.23598775585649e-01	7.00000000015337e-01	1.11263333333326e+03	-5.91211488259596e-01	5.99956232241350e-01
6.92820323049104e-01	4.00000000000000e-01	5.23598775584828e-01	8.00000000018666e-01	1.13083333333324e+03	-6.97355029280594e-01	7.28409672661330e-01
7.79422863431346e-01	4.50000000000000e-01	5.23598775584215e-01	9.00000000021955e-01	1.12353333333325e+03	5.11787883217303e-01	2.63407708704862e+00
8.66025403803539e-01	5.00000000000000e-01	5.23598775588749e-01	1.00000000001654e+00	1.09369444444442e+03	5.13248973133972e-01	2.63062688845002e+00
9.52627944185676e-01	5.50000000000000e-01	5.23598775587938e-01	1.10000000001974e+00	1.03289444444448e+03	5.17397870098713e-01	2.62790734814282e+00
1.03923048452775e+00	6.00000000000000e-01	5.23598775603956e-01	1.19999999998824e+00	9.77955555555588e+02	5.20661862466079e-01	2.62588276621051e+00
1.12583302492977e+00	6.50000000000000e-01	5.23598775594453e-01	1.30000000000866e+00	9.55833333333361e+02	5.21565467019726e-01	2.62796469467539e+00
1.21243556533171e+00	7.00000000000000e-01	5.23598775586336e-01	1.40000000002901e+00	9.26966666666688e+02	5.24488893516816e-01	2.62791808863053e+00
1.29903810573359e+00	7.50000000000000e-01	5.23598775579322e-01	1.50000000004930e+00	8.93057142857184e+02	5.20829862073223e-01	2.62640001833428e+00
1.38564064613538e+00	8.00000000000000e-01	5.23598775573212e-01	1.60000000006952e+00	8.47690476190506e+02	5.20977701727510e-01	2.62466602238912e+00
1.47224318643710e+00	8.50000000000000e-01	5.23598775597254e-01	1.70000000000308e+00	8.20533333333358e+02	5.23483583867667e-01	2.62662278581335e+00
1.55884572683874e+00	9.00000000000000e-01	5.23598775590868e-01	1.80000000002317e+00	8.08295238095259e+02	5.22483107437986e-01	2.62944323788458e+00
1.64544826724029e+00	9.50000000000000e-01	5.23598775585179e-01	1.90000000004318e+00	7.99528571428591e+02	5.20449702962201e-01	2.62857057325858e+00
1.73205080764175e+00	1.00000000000000e+00	5.23598775580081e-01	2.00000000006311e+00	7.87714285714302e+02	5.24271398640798e-01	2.63150272640193e+00
1.81865334794313e+00	1.05000000000000e+00	5.23598775599297e-01	2.09999999999637e+00	7.78557142857158e+02	5.21520088459174e-01	2.62943451123832e+00
1.90525588834441e+00	1.10000000000000e+00	5.23598775594061e-01	2.20000000001615e+00	7.71057142857156e+02	5.19163893968981e-01	2.63325678230018e+00
1.99185842874560e+00	1.15000000000000e+00	5.23598775589301e-01	2.30000000003585e+00	7.67775000000033e+02	5.19242433785321e-01	2.62987209021507e+00
2.07846096914670e+00	1.20000000000000e+00	5.23598775584956e-01	2.40000000005547e+00	7.67933333333346e+02	5.17647202848998e-01	2.63194778536119e+00
2.16506350954770e+00	1.25000000000000e+00	5.23598775580978e-01	2.50000000007500e+00	7.67433333333346e+02	5.18480597566826e-01	2.63097912762633e+00
2.25166604984861e+00	1.30000000000000e+00	5.23598775596555e-01	2.60000000000785e+00	7.72519047619061e+02	5.16058953229683e-01	2.63207868505509e+00
2.33826859024942e+00	1.35000000000000e+00	5.23598775592477e-01	2.70000000002722e+00	7.81719047619063e+02	5.14069277882410e-01	2.63642455489255e+00
2.42487113065013e+00	1.40000000000000e+00	5.23598775588709e-01	2.80000000004651e+00	7.92342857142875e+02	5.17137566707416e-01	2.64200960849894e+00
2.51147367105075e+00	1.45000000000000e+00	5.23598775585216e-01	2.90000000006571e+00	8.07819047619069e+02	5.13598038984371e-01	2.64164745267915e+00
2.59807621145128e+00	1.50000000000000e+00	5.23598775581972e-01	3.00000000008484e+00	8.20257142857167e+02	5.09775767922504e-01	2.64097986424026e+00
2.68467875175171e+00	1.55000000000000e+00	5.23598775595081e-01	3.10000000001728e+00	8.53514285714320e+02	5.02183585676328e-01	2.64501157481237e+00
2.77128129215205e+00	1.60000000000000e+00	5.23598775591760e-01	3.20000000003624e+00	9.45788888888913e+02	5.00455709716854e-01	2.65778738493696e+00
2.85788383255230e+00	1.65000000000000e+00	5.23598775588655e-01	3.30000000005512e+00	1.14105999999990e+03	4.63138076981712e-01	2.68896769202384e+00
2.94448637295246e+00	1.70000000000000e+00	5.23598775585745e-01	3.40000000007393e+00	1.67279999999961e+03	3.01404399185405e-01	2.79614312540106e+00
8.19152044251032e-02	5.73576436350000e-02	6.10865238218931e-01	9.99999999968305e-02	9.44994444444470e+02	-6.06231902366103e-01	6.07782076132427e-01
1.63830408852216e-01	1.14715287270000e-01	6.10865238213168e-01	1.99999999995307e-01	9.49294444444471e+02	-6.07236923886893e-01	6.08713890246347e-01
2.45745613278347e-01	1.72072930910000e-01	6.10865238226777e-01	2.99999999995848e-01	9.57094444444473e+02	-6.11163914703881e-01	6.11883040730231e-01
3.27660817704506e-01	2.29430574540000e-01	6.10865238213062e-01	3.99999999990675e-01	9.68094444444475e+02	-6.17480036063074e-01	6.20427275950806e-01
4.09576022120702e-01	2.86788218180000e-01	6.10865238232645e-01	4.99999999983077e-01	9.83994444444479e+02	-6.37296613473296e-01	6.42055858594111e-01
4.91491226546944e-01	3.44145861810000e-01	6.10865238222445e-01	5.99999999977972e-01	1.00639444444448e+03	-6.99510510906807e-01	7.12565573711725e-01
5.73406430973241e-01	4.01503505450000e-01	6.10865238226816e-01	6.99999999978649e-01	1.02929444444448e+03	5.67717208430212e-01	2.62213030831872e+00
6.55321635399602e-01	4.58861149080000e-01	6.10865238219809e-01	7.99999999973642e-01	1.02299444444449e+03	5.98642881165168e-01	2.54596835262540e+00
7.37236839826034e-01	5.16218792720000e-01	6.10865238223415e-01	8.99999999974429e-01	9.94894444444481e+02	6.01201350129723e-01	2.54165317650926e+00
8.19152044252545e-01	5.73576436350000e-01	6.10865238218063e-01	9.99999999969544e-01	9.68894444444475e+02	6.05812510013492e-01	2.54083818363246e+00
9.01067248679145e-01	6.30934079990000e-01	6.10865238221085e-01	1.09999999997047e+00	9.51855555555582e+02	6.08321610522935e-01	2.54133901724390e+00
9.82982453105839e-01	6.88291723620000e-01	6.10865238216732e-01	1.19999999996573e+00	9.22055555555575e+02	6.09699358257683e-01	2.53947500560277e+00
1.06489765755263e+00	7.45649367260000e-01	6.10865238210483e-01	1.29999999998320e+00	8.80885714285753e+02	6.07741098836945e-01	2.53894542284117e+00
1.14681286194954e+00	8.03007010890000e-01	6.10865238219712e-01	1.39999999995407e+00	8.29300000000026e+02	6.09559915636392e-01	2.53679910786019e+00
1.22872806634656e+00	8.60364654530000e-01	6.10865238233129e-01	1.49999999993076e+00	8.08457142857164e+02	6.12767647082689e-01	2.53934934189663e+00
1.31064327084370e+00	9.17722298160000e-01	6.10865238203857e-01	1.59999999998373e+00	7.94733333333351e+02	6.13386725635014e-01	2.53831261632095e+00
1.39255847524096e+00	9.75079941800000e-01	6.10865238216548e-01	1.69999999996062e+00	7.74180952380966e+02	6.10182973126781e-01	2.53788326532495e+00
1.47447367963836e+00	1.03243758540000e+00	6.10865238209580e-01	1.79999999991469e+00	7.54295833333363e+02	6.09086093191764e-01	2.53955878140687e+00
1.55638888403589e+00	1.08979522910000e+00	6.10865238246419e-01	1.89999999992621e+00	7.28366666666690e+02	6.10240092993210e-01	2.54032037962592e+00
1.63830408853356e+00	1.14715287270000e+00	6.10865238209899e-01	1.99999999996241e+00	7.12000000000020e+02	6.10749777955191e-01	2.53897235077820e+00
1.72021929293137e+00	1.20451051630000e+00	6.10865238204131e-01	2.09999999991681e+00	7.01525000000018e+02	6.10243152986054e-01	2.53878385521898e+00
1.80213449732933e+00	1.26186816000000e+00	6.10865238236082e-01	2.19999999992869e+00	6.97750000000017e+02	6.10929815380339e-01	2.54186261601950e+00
1.88404970182744e+00	1.31922580360000e+00	6.10865238204665e-01	2.29999999996525e+00	6.95925000000016e+02	6.11563369898813e-01	2.54292290354009e+00
1.96596490622569e+00	1.37658344720000e+00	6.10865238199731e-01	2.39999999992000e+00	6.95775000000016e+02	6.09563222576028e-01	2.54148562490107e+00
2.04788011062410e+00	1.43394109090000e+00	6.10865238227921e-01	2.49999999993225e+00	6.96766666666683e+02	6.11892489129189e-01	2.54347268225447e+00
2.12979531512266e+00	1.49129873450000e+00	6.10865238200343e-01	2.59999999996918e+00	6.97929166666683e+02	6.09610346465831e-01	2.54231141497001e+00
2.21171051952137e+00	1.54865637810000e+00	6.10865238196020e-01	2.69999999992431e+00	7.01429166666684e+02	6.09842038924034e-01	2.54343341234630e+00
2.29362572392023e+00	1.60601402180000e+00	6.10865238221230e-01	2.79999999993693e+00	7.07200000000019e+02	6.09259535286181e-01	2.54474240928529e+00
2.37554092831924e+00	1.66337166540000e+00	6.10865238216425e-01	2.89999999989231e+00	7.22666666666689e+02	6.07845818592065e-01	2.54273528064550e+00
2.45745613281841e+00	1.72072930910000e+00	6.10865238220096e-01	2.99999999998710e+00	7.55100000000030e+02	6.07494259414163e-01	2.54821561449676e+00
2.53937133721772e+00	1.77808695270000e+00	6.10865238215583e-01	3.09999999994272e+00	7.75514285714302e+02	6.04002603579174e-01	2.54029181969271e+00
2.62128654161718e+00	1.83544459630000e+00	6.10865238211324e-01	3.19999999989847e+00	9.34588888888910e+02	5.44019127846633e-01	2.59691902727366e+00
2.70320174611678e+00	1.89280224000000e+00	6.10865238214741e-01	3.29999999999361e+00	1.24165999999981e+03	5.05450842036062e-01	2.64543045383285e+00
2.78511695051653e+00	1.95015988360000e+00	6.10865238210709e-01	3.39999999994960e+00	1.83949999999946e+03	4.31026512072520e-01	2.73137919284731e+00
7.66044443017872e-02	6.42787609690000e-02	6.98131700865373e-01	9.99999999924773e-02	9.42794444444469e+02	-7.03301320112422e-01	7.04862511724835e-01
1.53208888599599e-01	1.28557521940000e-01	6.98131700885810e-01	1.99999999983195e-01	9.45294444444470e+02	-7.09509742926552e-01	7.11230396833949e-01
2.29813332909459e-01	1.92836282910000e-01	6.98131700864254e-01	2.99999999982499e-01	9.49294444444471e+02	-7.25959960994472e-01	7.33198121253328e-01
3.06417777209393e-01	2.57115043870000e-01	6.98131700850276e-01	3.99999999967772e-01	9.54494444444472e+02	-7.86432270979255e-01	8.22468956709808e-01
3.83022221509424e-01	3.21393804840000e-01	6.98131700857085e-01	4.99999999959546e-01	9.58594444444473e+02	5.95763776845134e-01	2.61317676925599e+00
4.59626665809575e-01	3.85672565810000e-01	6.98131700861496e-01	5.99999999951413e-01	9.62894444444474e+02	6.74925366730902e-01	2.47110286148659e+00
5.36231110109870e-01	4.49951326780000e-01	6.98131700864514e-01	6.99999999943390e-01	9.61594444444474e+02	6.85351527350003e-01	2.45984538160458e+00
6.12835554420331e-01	5.14230087750000e-01	6.98131700858610e-01	7.99999999943155e-01	9.53994444444472e+02	6.89651582294604e-01	2.45700336522657e+00
6.89439998720979e-01	5.78508848720000e-01	6.98131700861026e-01	8.99999999935402e-01	9.43494444444470e+02	6.94217570301549e-01	2.45539489821864e+00
7.66044443021837e-01	6.42787609690000e-01	6.98131700862824e-01	9.99999999927810e-01	9.21494444444465e+02	6.95242308221055e-01	2.45425930487415e+00
8.42648887322924e-01	7.07066370660000e-01	6.98131700864161e-01	1.09999999992039e+00	8.86233333333372e+02	6.93329863693183e-01	2.45151041130226e+00
9.19253331624260e-01	7.71345131620000e-01	6.98131700858758e-01	1.19999999990674e+00	8.25542857142882e+02	6.97184859678525e-01	2.44979649797680e+00
9.95857775925862e-01	8.35623892590000e-01	6.98131700859948e-01	1.29999999989972e+00	8.04285714285735e+02	6.97622064656150e-01	2.45255162486745e+00
1.07246222026775e+00	8.99902653560000e-01	6.98131700842471e-01	1.39999999992356e+00	7.88457142857160e+02	6.99247124856052e-01	2.45191640173749e+00
1.14906666455994e+00	9.64181414530000e-01	6.98131700848621e-01	1.49999999990933e+00	7.67154166666699e+02	6.97255545513231e-01	2.45146328741246e+00
1.22567110885244e+00	1.02846017550000e+00	6.98131700853878e-01	1.59999999989533e+00	7.27216666666690e+02	6.97233649564433e-01	2.44912672787635e+00
1.30227555314527e+00	1.09273893650000e+00	6.98131700871910e-01	1.69999999990087e+00	7.01354166666684e+02	6.98194801162996e-01	2.44774050011795e+00
1.37887999743845e+00	1.15701769740000e+00	6.98131700845255e-01	1.79999999984240e+00	6.92116666666682e+02	6.99276636787040e-01	2.45365636074563e+00
1.45548444173198e+00	1.22129645840000e+00	6.98131700861606e-01	1.89999999984848e+00	6.84366666666680e+02	7.01352292564833e-01	2.45038990992248e+00
1.53208888602587e+00	1.28557521940000e+00	6.98131700876206e-01	1.99999999985484e+00	6.77550000000012e+02	7.00130102791265e-01	2.44955691187039e+00
1.60869333032014e+00	1.34985398030000e+00	6.98131700852822e-01	2.09999999979720e+00	6.69495833333343e+02	6.99845203457484e-01	2.45057690948519e+00
1.68529777471479e+00	1.41413274130000e+00	6.98131700837054e-01	2.19999999988074e+00	6.60866666666691e+02	6.99075765256765e-01	2.45009320394964e+00
1.76190221900983e+00	1.47841150230000e+00	6.98131700850496e-01	2.29999999988798e+00	6.53300000000022e+02	6.96920442296848e-01	2.45271992447389e+00
1.83850666330525e+00	1.54269026320000e+00	6.98131700830797e-01	2.39999999983123e+00	6.49655555555577e+02	6.99661243887661e-01	2.45114912814710e+00
1.91511110760108e+00	1.60696902420000e+00	6.98131700843211e-01	2.49999999983907e+00	6.47966666666688e+02	6.98114247505212e-01	2.44957833182030e+00
1.99171555189730e+00	1.67124778520000e+00	6.98131700854573e-01	2.59999999984721e+00	6.49966666666688e+02	6.99668933100450e-01	2.45452634024971e+00
2.06831999619392e+00	1.73552654620000e+00	6.98131700864999e-01	2.69999999985565e+00	6.58066666666690e+02	6.96781084468881e-01	2.45063076535925e+00
2.14492444049093e+00	1.79980530710000e+00	6.98131700847231e-01	2.79999999980012e+00	6.68400000000010e+02	6.97538288852054e-01	2.45049462967760e+00
2.22152888478835e+00	1.86408406810000e+00	6.98131700857013e-01	2.89999999980917e+00	6.76466666666678e+02	6.95360117945565e-01	2.45274610441267e+00
2.29813332918616e+00	1.92836282910000e+00	6.98131700844634e-01	2.99999999989514e+00	6.90200000000015e+02	6.99436334413598e-01	2.45832766736055e+00
2.37473777348436e+00	1.99264159000000e+00	6.98131700828996e-01	3.09999999984051e+00	7.00525000000019e+02	6.99685043832007e-01	2.45857550411433e+00
2.45134221778294e+00	2.05692035100000e+00	6.98131700838198e-01	3.19999999985046e+00	7.84919047619062e+02	6.74993621571293e-01	2.48107279817254e+00
2.52794666208190e+00	2.12119911200000e+00	6.98131700846768e-01	3.29999999986070e+00	6.86870833333346e+02	7.53573829816584e-01	2.40813548873170e+00
2.60455110638123e+00	2.18547787290000e+00	6.98131700832234e-01	3.39999999980694e+00	7.01650000000016e+02	7.91053030173910e-01	2.36731572818605e+00
7.07106781025488e-02	7.07106781190000e-02	7.85398163513776e-01	9.99999999888555e-02	9.38594444444468e+02	6.55681802730726e-01	2.55819889781817e+00
1.41421356207137e-01	1.41421356240000e-01	7.85398163513637e-01	1.99999999980567e-01	9.38694444444468e+02	6.71305990194579e-01	2.51777707234198e+00
2.12132034310804e-01	2.12132034360000e-01	7.85398163513404e-01	2.99999999970921e-01	9.38694444444468e+02	7.10026119650073e-01	2.46803518866014e+00
2.82842712404589e-01	2.82842712470000e-01	7.85398163513080e-01	3.99999999947215e-01	9.40594444444469e+02	7.58449361152313e-01	2.38567671228457e+00
3.53553390508530e-01	3.53553390590000e-01	7.85398163512664e-01	4.99999999937762e-01	9.40794444444469e+02	7.68594569691560e-01	2.37453353730768e+00
4.24264068612665e-01	4.24264068710000e-01	7.85398163512159e-01	5.99999999928446e-01	9.39794444444469e+02	7.73601080214930e-01	2.37109742034281e+00
4.94974746717032e-01	4.94974746830000e-01	7.85398163511563e-01	6.99999999919295e-01	9.34594444444468e+02	7.75552126421766e-01	2.36886558056182e+00
5.65685424821666e-01	5.65685424950000e-01	7.85398163510881e-01	7.99999999910332e-01	9.17494444444464e+02	7.76953263145299e-01	2.37274675648595e+00
6.36396102926603e-01	6.36396103070000e-01	7.85398163510112e-01	8.99999999901583e-01	8.95166666666708e+02	7.72696133100321e-01	2.37483460660364e+00
7.07106781031876e-01	7.07106781190000e-01	7.85398163509259e-01	9.99999999893072e-01	8.27533333333359e+02	7.73372844851207e-01	2.37454662727707e+00
7.77817459137518e-01	7.77817459310000e-01	7.85398163508324e-01	1.09999999988482e+00	8.04442857142877e+02	7.71376188186926e-01	2.37556016490697e+00
8.48528137233561e-01	8.48528137420000e-01	7.85398163507309e-01	1.19999999986271e+00	7.91685714285732e+02	7.75083267518162e-01	2.37596557995894e+00
9.19238815340034e-01	9.19238815540000e-01	7.85398163506215e-01	1.29999999985505e+00	7.69600000000013e+02	7.77765521245886e-01	2.37657295453863e+00
9.89949493446966e-01	9.89949493660000e-01	7.85398163505047e-01	1.39999999984771e+00	7.28025000000024e+02	7.77145441157441e-01	2.37724316097140e+00
1.06066017157438e+00	1.06066017180000e+00	7.85398163503807e-01	1.49999999986900e+00	6.98737500000017e+02	7.77892000950121e-01	2.37802855913479e+00
1.13137084966231e+00	1.13137084990000e+00	7.85398163502493e-01	1.59999999983408e+00	6.88508333333348e+02	7.71086463531095e-01	2.37679964200854e+00
1.20208152775076e+00	1.20208152800000e+00	7.85398163501118e-01	1.69999999979953e+00	6.76195833333345e+02	7.77435434325465e-01	2.37540308527429e+00
1.27279220583977e+00	1.27279220610000e+00	7.85398163499676e-01	1.79999999976538e+00	6.61388888888913e+02	7.79361817513051e-01	2.38315506714679e+00
1.34350288402935e+00	1.34350288430000e+00	7.85398163498174e-01	1.89999999987305e+00	6.39955555555575e+02	7.77428990032842e-01	2.37668465561076e+00
1.41421356211951e+00	1.41421356240000e+00	7.85398163496617e-01	1.99999999983971e+00	6.21277777777793e+02	7.78521566144591e-01	2.37794129267219e+00
1.48492424021028e+00	1.48492424050000e+00	7.85398163495002e-01	2.09999999980680e+00	6.14777777777792e+02	7.85502883152568e-01	2.38047900140459e+00
1.55563491830166e+00	1.55563491860000e+00	7.85398163493338e-01	2.19999999977433e+00	6.10755555555569e+02	7.83356128172615e-01	2.37564618470582e+00
1.62634559639366e+00	1.62634559670000e+00	7.85398163491629e-01	2.29999999974229e+00	6.07455555555568e+02	7.86486500852442e-01	2.37106469541934e+00
1.69705627448630e+00	1.69705627480000e+00	7.85398163489873e-01	2.39999999971070e+00	6.06700000000012e+02	7.85570950993396e-01	2.37084573593136e+00
1.76776695267957e+00	1.76776695300000e+00	7.85398163488080e-01	2.49999999982098e+00	6.05922222222234e+02	7.80842854049743e-01	2.36539486867786e+00
1.83847763077348e+00	1.83847763110000e+00	7.85398163486250e-01	2.59999999979030e+00	6.05466666666678e+02	7.83740100608054e-01	2.36808766238094e+00
1.90918830886803e+00	1.90918830920000e+00	7.85398163484388e-01	2.69999999976006e+00	6.07166666666678e+02	7.83059422199776e-01	2.37103851548056e+00
1.97989898696323e+00	1.97989898730000e+00	7.85398163482496e-01	2.79999999973028e+00	6.09466666666679e+02	7.84730574958560e-01	2.37336853003197e+00
2.05060966505906e+00	2.05060966540000e+00	7.85398163480580e-01	2.89999999970095e+00	6.16225925925940e+02	7.84941204466017e-01	2.36385997626710e+00
2.12132034325554e+00	2.12132034360000e+00	7.85398163478638e-01	2.99999999981350e+00	6.25955555555572e+02	7.88135836995577e-01	2.36933681945986e+00
2.19203102135263e+00	2.19203102170000e+00	7.85398163476683e-01	3.09999999978506e+00	6.54355555555580e+02	7.89356570140971e-01	2.36455112665089e+00
2.26274169945035e+00	2.26274169980000e+00	7.85398163474711e-01	3.19999999975707e+00	6.81641666666678e+02	7.93723383929461e-01	2.36656174594919e+00
2.33345237754868e+00	2.33345237790000e+00	7.85398163472727e-01	3.29999999972951e+00	6.95770833333348e+02	8.02814367670787e-01	2.36041818698217e+00
2.40416305564760e+00	2.40416305600000e+00	7.85398163470738e-01	3.39999999970236e+00	1.37149999999969e+03	6.16537558266997e-01	2.49756615960389e+00
6.42787609464357e-02	7.66044443120000e-02	8.72664626168023e-01	9.99999999857967e-02	9.38394444444468e+02	8.48705558918863e-01	2.29607859464043e+00
1.28557521894926e-01	1.53208888620000e-01	8.72664626147298e-01	1.99999999969850e-01	9.37594444444468e+02	8.51345429184054e-01	2.29736475297925e+00
1.92836282842523e-01	2.29813332940000e-01	8.72664626168382e-01	2.99999999962521e-01	9.37394444444468e+02	8.54670281409103e-01	2.29177438750123e+00
2.57115043780283e-01	3.06417777250000e-01	8.72664626181693e-01	3.99999999941209e-01	9.33794444444467e+02	8.59415010313863e-01	2.29101392261287e+00
3.21393804728257e-01	3.83022221560000e-01	8.72664626174031e-01	4.99999999926463e-01	9.29094444444466e+02	8.62215339765475e-01	2.28814759331559e+00
3.85672565676496e-01	4.59626665870000e-01	8.72664626168585e-01	5.99999999911886e-01	9.18694444444464e+02	8.64888311514904e-01	2.28508977646610e+00
4.49951326625054e-01	5.36231110180000e-01	8.72664626164346e-01	6.99999999897515e-01	9.01666666666709e+02	8.65105832658419e-01	2.28242596769524e+00
5.14230087573978e-01	6.12835554500000e-01	8.72664626168851e-01	7.99999999891040e-01	8.66966666666701e+02	8.65980014962027e-01	2.28364115318694e+00
5.78508848523317e-01	6.89439998810000e-01	8.72664626164859e-01	8.99999999877170e-01	8.19366666666691e+02	8.68752008479900e-01	2.28168330443191e+00
6.42787609473118e-01	7.66044443120000e-01	8.72664626161312e-01	9.99999999863598e-01	8.00942857142877e+02	8.69583606535262e-01	2.27938254981207e+00
7.07066370423425e-01	8.42648887430000e-01	8.72664626158057e-01	1.09999999985035e+00	7.83542857142873e+02	8.68793789251764e-01	2.27917713798472e+00
7.71345131364282e-01	9.19253331740000e-01	8.72664626161378e-01	1.19999999983103e+00	7.54450000000030e+02	8.69514306697315e-01	2.28113459186888e+00
8.35623892315729e-01	9.95857776050000e-01	8.72664626157947e-01	1.29999999981852e+00	7.09725000000019e+02	8.73431480037260e-01	2.27970594905583e+00
8.99902653267803e-01	1.07246222040000e+00	8.72664626173029e-01	1.39999999983705e+00	6.92454166666682e+02	8.70914933422041e-01	2.27867569146502e+00
9.64181414220543e-01	1.14906666470000e+00	8.72664626164333e-01	1.49999999981770e+00	6.78016666666679e+02	8.73028963478519e-01	2.27872651134618e+00
1.02846017517398e+00	1.22567110900000e+00	8.72664626156391e-01	1.59999999979881e+00	6.59548148148172e+02	8.70152442705076e-01	2.27859715164868e+00
1.09273893615815e+00	1.30227555330000e+00	8.72664626135534e-01	1.69999999979967e+00	6.32125925925943e+02	8.73635029061274e-01	2.27716915498795e+00
1.15701769704307e+00	1.37887999760000e+00	8.72664626159234e-01	1.79999999973673e+00	6.14437037037050e+02	8.73546017269422e-01	2.27851861183234e+00
1.22129645802878e+00	1.45548444190000e+00	8.72664626139802e-01	1.89999999973858e+00	6.07151851851864e+02	8.75076353690830e-01	2.27736907452046e+00
1.28557521901529e+00	1.53208888620000e+00	8.72664626122007e-01	1.99999999974094e+00	6.00700000000011e+02	8.77041039096541e-01	2.27732087963316e+00
1.34985397990262e+00	1.60869333050000e+00	8.72664626142086e-01	2.09999999967955e+00	5.93288888888898e+02	8.76394394608677e-01	2.27657256971636e+00
1.41413274089080e+00	1.68529777490000e+00	8.72664626154441e-01	2.19999999975959e+00	5.86160000000020e+02	8.74473535100482e-01	2.27848495191105e+00
1.47841150187983e+00	1.76190221920000e+00	8.72664626137491e-01	2.29999999976358e+00	5.79643333333352e+02	8.72634479400994e-01	2.27527603941488e+00
1.54269026276973e+00	1.83850666350000e+00	8.72664626153595e-01	2.39999999970384e+00	5.74200000000017e+02	8.74540854943059e-01	2.27498432009705e+00
1.60696902376050e+00	1.91511110780000e+00	8.72664626137502e-01	2.49999999970894e+00	5.70460000000016e+02	8.74885221830087e-01	2.27445024934594e+00
1.67124778475215e+00	1.99171555210000e+00	8.72664626122387e-01	2.59999999971461e+00	5.70000000000016e+02	8.76897049433251e-01	2.27268048548442e+00
