r	y_f	p_y_max	p_x_f	p_y_f	gama_f	w0=15.000000|lambda=1|E0=30.000000|time=100|kdamp=1.1800000000e-08|px=-2000
-25.000000	-5.0000010772e+01	5.1313791646e-01	-1.9935474696e+03	-2.8683245448e-04	1.9935477204e+03
-24.900000	-4.9900011217e+01	5.2465361288e-01	-1.9932562097e+03	-2.9862800892e-04	1.9932564606e+03
-24.800000	-4.9800011678e+01	5.3637974800e-01	-1.9929530961e+03	-3.1084839709e-04	1.9929533469e+03
-24.700000	-4.9700012155e+01	5.4831890751e-01	-1.9926377110e+03	-3.2350613174e-04	1.9926379619e+03
-24.600000	-4.9600012649e+01	5.6047367719e-01	-1.9923096256e+03	-3.3661396982e-04	1.9923098765e+03
-24.500000	-4.9500013162e+01	5.7284664197e-01	-1.9919683989e+03	-3.5018491535e-04	1.9919686499e+03
-24.400000	-4.9400013692e+01	5.8544038504e-01	-1.9916135783e+03	-3.6423221493e-04	1.9916138294e+03
-24.300000	-4.9300014241e+01	5.9825748681e-01	-1.9912446991e+03	-3.7876936068e-04	1.9912449502e+03
-24.200000	-4.9200014809e+01	6.1130052399e-01	-1.9908612843e+03	-3.9381008621e-04	1.9908615355e+03
-24.100000	-4.9100015397e+01	6.2457206853e-01	-1.9904628446e+03	-4.0936836687e-04	1.9904630958e+03
-24.000000	-4.9000016005e+01	6.3807468662e-01	-1.9900488782e+03	-4.2545841148e-04	1.9900491295e+03
-23.900000	-4.8900016635e+01	6.5181093765e-01	-1.9896188707e+03	-4.4209467093e-04	1.9896191220e+03
-23.800000	-4.8800017285e+01	6.6578337313e-01	-1.9891722949e+03	-4.5929182556e-04	1.9891725463e+03
-23.700000	-4.8700017958e+01	6.7999453558e-01	-1.9887086109e+03	-4.7706478563e-04	1.9887088623e+03
-23.600000	-4.8600018654e+01	6.9444695750e-01	-1.9882272657e+03	-4.9542868957e-04	1.9882275171e+03
-23.500000	-4.8500019373e+01	7.0914316016e-01	-1.9877276932e+03	-5.1439889906e-04	1.9877279448e+03
-23.400000	-4.8400020116e+01	7.2408565252e-01	-1.9872093145e+03	-5.3399099103e-04	1.9872095661e+03
-23.300000	-4.8300020883e+01	7.3927693004e-01	-1.9866715372e+03	-5.5422075661e-04	1.9866717889e+03
-23.200000	-4.8200021676e+01	7.5471947348e-01	-1.9861137558e+03	-5.7510419813e-04	1.9861140076e+03
-23.100000	-4.8100022494e+01	7.7041574777e-01	-1.9855353516e+03	-5.9665751679e-04	1.9855356034e+03
-23.000000	-4.8000023340e+01	7.8636820072e-01	-1.9849356924e+03	-6.1889711380e-04	1.9849359443e+03
-22.900000	-4.7900024212e+01	8.0257926182e-01	-1.9843141328e+03	-6.4183957822e-04	1.9843143848e+03
-22.800000	-4.7800025112e+01	8.1905134101e-01	-1.9836700143e+03	-6.6550168313e-04	1.9836702664e+03
-22.700000	-4.7700026041e+01	8.3578682736e-01	-1.9830026648e+03	-6.8990037727e-04	1.9830029170e+03
-22.600000	-4.7600027000e+01	8.5278808784e-01	-1.9823113992e+03	-7.1505277770e-04	1.9823116515e+03
-22.500000	-4.7500027988e+01	8.7005746597e-01	-1.9815955192e+03	-7.4097615887e-04	1.9815957715e+03
-22.400000	-4.7400029008e+01	8.8759728054e-01	-1.9808543133e+03	-7.6768795088e-04	1.9808545658e+03
-22.300000	-4.7300030059e+01	9.0540982426e-01	-1.9800870572e+03	-7.9520571637e-04	1.9800873097e+03
-22.200000	-4.7200031142e+01	9.2349736241e-01	-1.9792930136e+03	-8.2354715544e-04	1.9792932663e+03
-22.100000	-4.7100032258e+01	9.4186213151e-01	-1.9784714326e+03	-8.5273008615e-04	1.9784716853e+03
-22.000000	-4.7000033408e+01	9.6050633786e-01	-1.9776215517e+03	-8.8277243766e-04	1.9776218045e+03
-21.900000	-4.6900034593e+01	9.7943215628e-01	-1.9767425959e+03	-9.1369223255e-04	1.9767428489e+03
-21.800000	-4.6800035813e+01	9.9864172856e-01	-1.9758337784e+03	-9.4550758316e-04	1.9758340315e+03
-21.700000	-4.6700037070e+01	1.0181371622e+00	-1.9748943004e+03	-9.7823667389e-04	1.9748945535e+03
-21.600000	-4.6600038363e+01	1.0379205287e+00	-1.9739233512e+03	-1.0118977452e-03	1.9739236045e+03
-21.500000	-4.6500039695e+01	1.0579938626e+00	-1.9729201091e+03	-1.0465090865e-03	1.9729203625e+03
-21.400000	-4.6400041065e+01	1.0783591595e+00	-1.9718837413e+03	-1.0820890187e-03	1.9718839949e+03
-21.300000	-4.6300042474e+01	1.0990183750e+00	-1.9708134043e+03	-1.1186558781e-03	1.9708136580e+03
-21.200000	-4.6200043924e+01	1.1199734229e+00	-1.9697082445e+03	-1.1562279977e-03	1.9697084984e+03
-21.100000	-4.6100045416e+01	1.1412261741e+00	-1.9685673983e+03	-1.1948237029e-03	1.9685676523e+03
-21.000000	-4.6000046949e+01	1.1627784546e+00	-1.9673899927e+03	-1.2344612786e-03	1.9673902468e+03
-20.900000	-4.5900048525e+01	1.1846320444e+00	-1.9661751457e+03	-1.2751589649e-03	1.9661754000e+03
-20.800000	-4.5800050146e+01	1.2067886761e+00	-1.9649219672e+03	-1.3169349337e-03	1.9649222217e+03
-20.700000	-4.5700051811e+01	1.2292500328e+00	-1.9636295589e+03	-1.3598072730e-03	1.9636298136e+03
-20.600000	-4.5600053521e+01	1.2520177472e+00	-1.9622970153e+03	-1.4037939589e-03	1.9622972701e+03
-20.500000	-4.5500055278e+01	1.2750933996e+00	-1.9609234242e+03	-1.4489128529e-03	1.9609236792e+03
-20.400000	-4.5400057082e+01	1.2984785168e+00	-1.9595078674e+03	-1.4951816607e-03	1.9595081226e+03
-20.300000	-4.5300058935e+01	1.3221745701e+00	-1.9580494212e+03	-1.5426179322e-03	1.9580496766e+03
-20.200000	-4.5200060837e+01	1.3461829742e+00	-1.9565471573e+03	-1.5912390310e-03	1.9565474129e+03
-20.100000	-4.5100062789e+01	1.3705050854e+00	-1.9550001436e+03	-1.6410621041e-03	1.9550003993e+03
-20.000000	-4.5000064793e+01	1.3951422000e+00	-1.9534074446e+03	-1.6921040719e-03	1.9534077006e+03
-19.900000	-4.4900066848e+01	1.4200955529e+00	-1.9517681228e+03	-1.7443816079e-03	1.9517683790e+03
-19.800000	-4.4800068956e+01	1.4453663162e+00	-1.9500812390e+03	-1.7979110983e-03	1.9500814954e+03
