0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.43119423634876e-12 	 1.00000000000574e+00   -2.44929074166420e-16 	-9.02026582866032e-10	 1.14685692451425e-09	1.04665439074145e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.69289812463439e-10 	 1.00000000036370e+00   -2.44357200792847e-16 	-1.39092791534172e-08	 3.62076936549355e-08	1.04325793180756e-16		1.00000000000000e+00
9.00000000000000e-02    	-1.22980860641178e-09 	 1.00000000407455e+00   -1.97254896428563e-16 	-6.61186760422484e-08	 2.68941981679739e-07	5.75582121505774e-15		1.00000000000004e+00
1.20000000000000e-01    	-4.86196200015999e-09 	 1.00000002237036e+00   8.26483826079726e-16 	-1.90543982926053e-07	 1.09882210247040e-06	9.60826203181858e-14		1.00000000000062e+00
1.50000000000000e-01    	-1.36189026120587e-08 	 1.00000008283360e+00   1.14164671299351e-14 	-4.09598358693365e-07	 3.22182535706419e-06	8.26026482910974e-13		1.00000000000527e+00
1.80000000000000e-01    	-3.03196366182023e-08 	 1.00000023845186e+00   7.95108767005716e-14 	-7.15111201686641e-07	 7.62978523483096e-06	4.63248970662267e-12		1.00000000002936e+00
2.10000000000000e-01    	-5.68190484443081e-08 	 1.00000057559807e+00   3.93454322230223e-13 	-1.04762892753916e-06	 1.55383585059706e-05	1.92132085760433e-11		1.00000000012127e+00
2.40000000000000e-01    	-9.21845804684190e-08 	 1.00000121874056e+00   1.52274654781206e-12 	-1.27808623006911e-06	 2.82413650672362e-05	6.34688616231161e-11		1.00000000039960e+00
2.70000000000000e-01    	-1.30398121264440e-07 	 1.00000232974500e+00   4.86618636695826e-12 	-1.19499685853876e-06	 4.68976284356632e-05	1.75021241031776e-10		1.00000000110041e+00
3.00000000000000e-01    	-1.57793436663978e-07 	 1.00000409994006e+00   1.33064286080140e-11 	-5.00084610765898e-07	 7.22648107971879e-05	4.15568248471938e-10		1.00000000261123e+00
3.30000000000000e-01    	-1.50520021301677e-07 	 1.00000673367144e+00   3.19119095871982e-11 	1.18524435975936e-06	 1.04402401244410e-04	8.67379633136711e-10		1.00000000545063e+00
3.60000000000000e-01    	-7.23850070110354e-08 	 1.00001042283207e+00   6.83005860787398e-11 	4.30098222554375e-06	 1.42372309170037e-04	1.61301717382514e-09		1.00000001014419e+00
