0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.67010681405925e-12 	 9.51056516319503e-01   -3.09016994370000e-01 	-9.43959242039888e-10	 3.42304238433878e-09	4.73510135408477e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.78889237261222e-10 	 9.51056517083620e-01   -3.09016994370000e-01 	-1.47716849998164e-08	 7.03999630492662e-08	2.54952624010629e-16		1.00000000000000e+00
9.00000000000000e-02    	-1.31623225033946e-09 	 9.51056523354968e-01   -3.09016994370000e-01 	-7.13462139670179e-08	 4.26738264359043e-07	1.06431093625283e-14		1.00000000000009e+00
1.20000000000000e-01    	-5.27658136742197e-09 	 9.51056550146782e-01   -3.09016994369998e-01 	-2.09380672156740e-07	 1.53772183458119e-06	1.50204947615679e-13		1.00000000000120e+00
1.50000000000000e-01    	-1.50152760935136e-08 	 9.51056630293223e-01   -3.09016994369983e-01 	-4.60105029733261e-07	 4.12322605218432e-06	1.14877162737184e-12		1.00000000000861e+00
1.80000000000000e-01    	-3.40578350867948e-08 	 9.51056821478219e-01   -3.09016994369894e-01 	-8.26641666170415e-07	 9.10545466798757e-06	5.89059718156284e-12		1.00000000004180e+00
2.10000000000000e-01    	-6.53239600738392e-08 	 9.51057210646472e-01   -3.09016994369512e-01 	-1.26181392331036e-06	 1.74869669268378e-05	2.26999121975164e-11		1.00000000015369e+00
2.40000000000000e-01    	-1.09301512188774e-07 	 9.51057913772522e-01   -3.09016994368229e-01 	-1.64755245898088e-06	 3.01648516765938e-05	7.03552545050397e-11		1.00000000045632e+00
2.70000000000000e-01    	-1.61668278057892e-07 	 9.51059069262001e-01   -3.09016994364646e-01 	-1.77922721290141e-06	 4.76950021809822e-05	1.83086525706538e-10		1.00000000113899e+00
3.00000000000000e-01    	-2.10557814327575e-07 	 9.51060823790412e-01   -3.09016994356090e-01 	-1.35808932879473e-06	 7.00277667792349e-05	4.11488141269136e-10		1.00000000245287e+00
3.30000000000000e-01    	-2.33755062824396e-07 	 9.51063310115827e-01   -3.09016994338215e-01 	5.45398750926315e-09	 9.62421490306267e-05	8.13672782346206e-10		1.00000000463128e+00
3.60000000000000e-01    	-1.96178309398536e-07 	 9.51066617281329e-01   -3.09016994305091e-01 	2.77577865990762e-06	 1.24309641003859e-04	1.43200982246669e-09		1.00000000773030e+00
3.90000000000000e-01    	-4.80476102194996e-08 	 9.51070754584241e-01   -3.09016994250204e-01 	7.46228785025269e-06	 1.50920251898817e-04	2.25623274270968e-09		1.00000001141630e+00
4.20000000000000e-01    	2.75851297741405e-07 	 9.51075611654469e-01   -3.09016994168641e-01 	1.45763050553868e-05	 1.71402054848282e-04	3.18415684345604e-09		1.00000001479557e+00
4.50000000000000e-01    	8.55429263012295e-07 	 9.51080917870081e-01   -3.09016994060199e-01 	2.45763264912858e-05	 1.79761513472136e-04	4.00508811159874e-09		1.00000001645910e+00
4.80000000000000e-01    	1.78277565714299e-06 	 9.51086205060780e-01   -3.09016993932180e-01 	3.78046979860823e-05	 1.68865060323536e-04	4.44384642591662e-09		1.00000001497230e+00
5.10000000000000e-01    	3.15766403210714e-06 	 9.51090777931334e-01   -3.09016993799426e-01 	5.44199841124607e-05	 1.30773177433915e-04	4.30848692038091e-09		1.00000001003158e+00
5.40000000000000e-01    	5.08102812873516e-06 	 9.51093696811137e-01   -3.09016993677913e-01 	7.43302083741531e-05	 5.72270637633389e-05	3.77490329619748e-09		1.00000000439996e+00
5.70000000000000e-01    	7.64651894606889e-06 	 9.51093777154211e-01   -3.09016993567670e-01 	9.71326501320994e-05	 -5.97244736839380e-05	3.81108413883725e-09		1.00000000650088e+00
6.00000000000000e-01    	1.09304259452694e-05 	 9.51089609649271e-01   -3.09016993421404e-01 	1.22065924369867e-04	 -2.26983200830294e-04	6.69239137191805e-09		1.00000003321073e+00
6.30000000000000e-01    	1.49804120294781e-05 	 9.51079603850614e-01   -3.09016993097639e-01 	1.47979650453116e-04	 -4.49582532798779e-04	1.64938787953840e-08		1.00000011201121e+00
6.60000000000000e-01    	1.98036599192223e-05 	 9.51062056933585e-01   -3.09016992301587e-01 	1.73326214643633e-04	 -7.29840525506578e-04	3.93818837969842e-08		1.00000028135455e+00
6.90000000000000e-01    	2.53551474499800e-05 	 9.51035247566558e-01   -3.09016990522986e-01 	1.96178086399727e-04	 -1.06654276788883e-03	8.34873750848008e-08		1.00000058799949e+00
7.20000000000000e-01    	3.15268563125845e-05 	 9.50997553054276e-01   -3.09016986986679e-01 	2.14273025387570e-04	 -1.45421908001510e-03	1.58152850328537e-07		1.00000108033246e+00
7.50000000000000e-01    	3.81387727632160e-05 	 9.50947585946542e-01   -3.09016980636950e-01 	2.25088459998121e-04	 -1.88258012901262e-03	2.72423657797376e-07		1.00000179738480e+00
7.80000000000000e-01    	4.49325631873505e-05 	 9.50884344340933e-01   -3.09016970178372e-01 	2.25945404329398e-04	 -2.33617809707787e-03	4.32811759745047e-07		1.00000275438601e+00
8.10000000000000e-01    	5.15688061222713e-05 	 9.50807368268296e-01   -3.09016954191812e-01 	2.14141473848003e-04	 -2.79434913940227e-03	6.40583738441102e-07		1.00000392711434e+00
8.40000000000000e-01    	5.76286364995809e-05 	 9.50716892968698e-01   -3.09016931332919e-01 	1.87111698839152e-04	 -3.23148458138874e-03	8.89079982902299e-07		1.00000523873837e+00
8.70000000000000e-01    	6.26206020527686e-05 	 9.50613988671781e-01   -3.09016900601584e-01 	1.42614652382473e-04	 -3.61766292067155e-03	1.16180052215770e-06		1.00000655389117e+00
9.00000000000000e-01    	6.59934318392275e-05 	 9.50500675804494e-01   -3.09016861646565e-01 	7.89395954669369e-05	 -3.91965627740390e-03	1.43212207244026e-06		1.00000768493989e+00
9.30000000000000e-01    	6.71552497286108e-05 	 9.50380004455235e-01   -3.09016815043628e-01 	-4.87236064145358e-06	 -4.10230376776358e-03	1.66546723404154e-06		1.00000841442596e+00
9.60000000000000e-01    	6.54995031667882e-05 	 9.50256087493230e-01   -3.09016762464435e-01 	-1.08803752059100e-04	 -4.13022134586039e-03	1.82447567439775e-06		1.00000853524855e+00
9.90000000000000e-01    	6.04374924706360e-05 	 9.50134078009366e-01   -3.09016706644004e-01 	-2.31648057152772e-04	 -3.96979409568690e-03	1.87721264108070e-06		1.00000790643350e+00
1.02000000000000e+00    	5.14368619886700e-05 	 9.50020083708628e-01   -3.09016651063908e-01 	-3.70828626893958e-04	 -3.59137397253794e-03	1.80773181203637e-06		1.00000651772083e+00
1.05000000000000e+00    	3.80647566367304e-05 	 9.49921013507588e-01   -3.09016599301031e-01 	-5.22273139569651e-04	 -2.97158484505692e-03	1.62749034475139e-06		1.00000455153383e+00
1.08000000000000e+00    	2.00335913137355e-05 	 9.49844354801136e-01   -3.09016554048565e-01 	-6.80369714560668e-04	 -2.09561862584693e-03	1.38535555055446e-06		1.00000242725820e+00
1.11000000000000e+00    	-2.75340142077581e-06 	 9.49797883555028e-01   -3.09016515892094e-01 	-8.38030026144074e-04	 -9.59392523750127e-04	1.17344445229119e-06		1.00000081136453e+00
1.14000000000000e+00    	-3.01603808364292e-05 	 9.49789313415507e-01   -3.09016482008317e-01 	-9.86879869734863e-04	 4.28570819373536e-04	1.12600172409185e-06		1.00000057880288e+00
1.17000000000000e+00    	-6.17848862415364e-05 	 9.49825894230580e-01   -3.09016445030777e-01 	-1.11758807480987e-03	 2.04568022820158e-03	1.40910637979533e-06		1.00000271690265e+00
1.20000000000000e+00    	-9.69357560995908e-05 	 9.49913974540286e-01   -3.09016392375909e-01 	-1.22033062029872e-03	 3.85436397394162e-03	2.20026738009647e-06		1.00000817263326e+00
1.23000000000000e+00    	-1.34626783503354e-04 	 9.50058546471702e-01   -3.09016306324046e-01 	-1.28536944030552e-03	 5.80182869470929e-03	3.65885058859269e-06		1.00001765654622e+00
1.26000000000000e+00    	-1.73589017052291e-04 	 9.50262794797197e-01   -3.09016165088238e-01 	-1.30370686333107e-03	 7.82058625164522e-03	5.89054136951894e-06		1.00003143013388e+00
1.29000000000000e+00    	-2.12303176687937e-04 	 9.50527674398695e-01   -3.09015944973018e-01 	-1.26775988980129e-03	 9.82981415024095e-03	8.91130241627352e-06		1.00004911506424e+00
1.32000000000000e+00    	-2.49051777590795e-04 	 9.50851541758717e-01   -3.09015623533007e-01 	-1.17198698991638e-03	 1.17375761860726e-02	1.26180406838537e-05		1.00006956978374e+00
1.35000000000000e+00    	-2.81988452129263e-04 	 9.51229866153004e-01   -3.09015183410554e-01 	-1.01339702460311e-03	 1.34438851055679e-02	1.67739307458829e-05		1.00009087852136e+00
1.38000000000000e+00    	-3.09219927569861e-04 	 9.51655044817395e-01   -3.09014616300170e-01 	-7.91877581549580e-04	 1.48445407776140e-02	2.10156200285286e-05		1.00011048784755e+00
1.41000000000000e+00    	-3.28894500370857e-04 	 9.52116343483088e-01   -3.09013926303118e-01 	-5.10299201869741e-04	 1.58356286783064e-02	2.48871335017422e-05		1.00012550620424e+00
1.44000000000000e+00    	-3.39289978715371e-04 	 9.52599979417971e-01   -3.09013131848383e-01 	-1.74381274773611e-04	 1.63185176233973e-02	2.79012738415273e-05		1.00013315373741e+00
1.47000000000000e+00    	-3.38894194705518e-04 	 9.53089358675394e-01   -3.09012265408776e-01 	2.07658838487535e-04	 1.62051556351438e-02	2.96241055743517e-05		1.00013131691240e+00
1.50000000000000e+00    	-3.26472421464788e-04 	 9.53565472892112e-01   -3.09011370457598e-01 	6.25615237874201e-04	 1.54234309933559e-02	2.97724868367020e-05		1.00011913015622e+00
1.53000000000000e+00    	-3.01118280587938e-04 	 9.54007453957087e-01   -3.09010495489360e-01 	1.06787259948916e-03	 1.39223434902341e-02	2.83095907623554e-05		1.00009748164946e+00
1.56000000000000e+00    	-2.62287694656283e-04 	 9.54393277420817e-01   -3.09009685433372e-01 	1.52194842712005e-03	 1.16767195483366e-02	2.55200586832378e-05		1.00006932897560e+00
1.59000000000000e+00    	-2.09818641118222e-04 	 9.54700597813558e-01   -3.09008971354839e-01 	1.97489304650337e-03	 8.69120459854052e-03	2.20458679666299e-05		1.00003971807421e+00
1.62000000000000e+00    	-1.43942279656411e-04 	 9.54907691258206e-01   -3.09008359872080e-01 	2.41346523604760e-03	 5.00327734330396e-03	1.88668856357244e-05		1.00001542885826e+00
1.65000000000000e+00    	-6.52927984543714e-05 	 9.54994473122012e-01   -3.09007824112805e-01 	2.82404647100694e-03	 6.85053904826301e-04	1.72166181535319e-05		1.00000422240795e+00
1.68000000000000e+00    	2.50765215440004e-05 	 9.54943551307998e-01   -3.09007298181620e-01 	3.19231891984069e-03	 -4.15631372539286e-03	1.84334172354021e-05		1.00001373299753e+00
1.71000000000000e+00    	1.25665358528935e-04 	 9.54741269687235e-01   -3.09006676931355e-01 	3.50280242133554e-03	 -9.37979037377186e-03	2.37592237707818e-05		1.00005012407217e+00
1.74000000000000e+00    	2.34484709357653e-04 	 9.54378691832181e-01   -3.09005822282623e-01 	3.73841092591116e-03	 -1.48132434184030e-02	3.41100588995511e-05		1.00011669772098e+00
1.77000000000000e+00    	3.49005254751997e-04 	 9.53852473397248e-01   -3.09004576441138e-01 	3.88023473482334e-03	 -2.02578688486890e-02	4.98527124793951e-05		1.00021269735851e+00
1.80000000000000e+00    	4.66105784757626e-04 	 9.53165572822218e-01   -3.09002781214154e-01 	3.90776761423987e-03	 -2.54941839619810e-02	7.06281670729618e-05		1.00033255922816e+00
1.83000000000000e+00    	5.82037802713839e-04 	 9.52327754733855e-01   -3.09000301386737e-01 	3.79976776416079e-03	 -3.02894326971174e-02	9.52623232906785e-05		1.00046584001808e+00
1.86000000000000e+00    	6.92426884204713e-04 	 9.51355848149691e-01   -3.08997048993344e-01 	3.53586571802404e-03	 -3.44061779002261e-02	1.21797453269521e-04		1.00059797234389e+00
1.89000000000000e+00    	7.92332976140832e-04 	 9.50273731413744e-01   -3.08993004531386e-01 	3.09891600218216e-03	 -3.76117985078024e-02	1.47663524693033e-04		1.00071188284735e+00
1.92000000000000e+00    	8.76389650057326e-04 	 9.49112026386700e-01   -3.08988230904674e-01 	2.47794663764414e-03	 -3.96885720107630e-02	1.69988377957128e-04		1.00079036359461e+00
1.95000000000000e+00    	9.39035947731202e-04 	 9.47907494430955e-01   -3.08982876285980e-01 	1.67141172238648e-03	 -4.04440017957202e-02	1.86022104138967e-04		1.00081893742206e+00
1.98000000000000e+00    	9.74844053506213e-04 	 9.46702135297292e-01   -3.08977163191129e-01 	6.90321337176152e-04	 -3.97210379891315e-02	1.93627087721689e-04		1.00078882632348e+00
2.01000000000000e+00    	9.78932382224537e-04 	 9.45541997127194e-01   -3.08971362806346e-01 	-4.39265954262869e-04	 -3.74078288749517e-02	1.91764716436624e-04		1.00069954301450e+00
2.04000000000000e+00    	9.47438135248065e-04 	 9.44475712457986e-01   -3.08965755853839e-01 	-1.67492815991793e-03	 -3.34466178115842e-02	1.80896475788452e-04		1.00056060003925e+00
2.07000000000000e+00    	8.78007818322157e-04 	 9.43552783218777e-01   -3.08960583772665e-01 	-2.95822791435596e-03	 -2.78413628800919e-02	1.63214552265293e-04		1.00039188283312e+00
2.10000000000000e+00    	7.70250978896801e-04 	 9.42821649350942e-01   -3.08955996398416e-01 	-4.21706486307412e-03	 -2.06636076445648e-02	1.42628058123469e-04		1.00022236960573e+00
2.13000000000000e+00    	6.26094231676843e-04 	 9.42327592367316e-01   -3.08952004229768e-01 	-5.37014134493491e-03	 -1.20560874632314e-02	1.24457232658031e-04		1.00008709778328e+00
2.16000000000000e+00    	4.49972331895922e-04 	 9.42110546769852e-01   -3.08948444304753e-01 	-6.33334560971467e-03	 -2.23354324374975e-03	1.14829025153647e-04		1.00002255632948e+00
2.19000000000000e+00    	2.48803002810235e-04 	 9.42202916338737e-01   -3.08944968229021e-01 	-7.02751438984065e-03	 8.51973559476537e-03	1.19819721582645e-04		1.00006099124497e+00
2.22000000000000e+00    	3.17134937758657e-05 	 9.42627514039437e-01   -3.08941058703414e-01 	-7.38671110460083e-03	 1.98559796538873e-02	1.44446272692521e-04		1.00022439696984e+00
2.25000000000000e+00    	-1.90481737906001e-04 	 9.43395757301825e-01   -3.08936076991517e-01 	-7.36591622237264e-03	 3.13737279049708e-02	1.91656705217636e-04		1.00051916736100e+00
2.28000000000000e+00    	-4.06015261591099e-04 	 9.44506248713819e-01   -3.08929338576192e-01 	-6.94694149020218e-03	 4.26311375284456e-02	2.61498819437704e-04		1.00093243641350e+00
