0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.50208535925671e-12 	 5.87785252256609e-01   8.09016994370000e-01 	-1.07623674291802e-09	 -5.43197863158809e-09	-7.57374982376895e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.99186470431245e-10 	 5.87785251357803e-01   8.09016994370000e-01 	-1.62464246612431e-08	 -7.28736734047990e-08	-1.19897864929954e-16		1.00000000000000e+00
9.00000000000000e-02    	-1.41999013901743e-09 	 5.87785246360018e-01   8.09016994370000e-01 	-7.54031909374866e-08	 -2.89496968627888e-07	-4.59798150886188e-15		1.00000000000004e+00
1.20000000000000e-01    	-5.49579276263524e-09 	 5.87785232526864e-01   8.09016994369999e-01 	-2.11197645805124e-07	 -6.43981285751787e-07	-4.96554512685905e-14		1.00000000000023e+00
1.50000000000000e-01    	-1.50141413891602e-08 	 5.87785208787487e-01   8.09016994369995e-01 	-4.37793353634142e-07	 -8.78986685974783e-07	-2.50453289675152e-13		1.00000000000048e+00
1.80000000000000e-01    	-3.24075544297922e-08 	 5.87785187202464e-01   8.09016994369982e-01 	-7.26568052894100e-07	 -3.56323322056127e-07	-6.22393051039253e-13		1.00000000000033e+00
2.10000000000000e-01    	-5.83068344853456e-08 	 5.87785205976194e-01   8.09016994369968e-01 	-9.82300624323817e-07	 2.04068405535054e-06	1.14646057111697e-13		1.00000000000256e+00
2.40000000000000e-01    	-8.92346322873567e-08 	 5.87785344557770e-01   8.09016994370058e-01 	-1.02363547567710e-06	 7.94539929031577e-06	8.13240931807181e-12		1.00000000003209e+00
2.70000000000000e-01    	-1.14823642430801e-07 	 5.87785738768160e-01   8.09016994370705e-01 	-5.71514302037646e-07	 1.94689725387452e-05	4.18478273989102e-11		1.00000000018968e+00
3.00000000000000e-01    	-1.14848489334370e-07 	 5.87786593455474e-01   8.09016994373231e-01 	7.51194183078368e-07	 3.90732386829267e-05	1.42934126211512e-10		1.00000000076364e+00
3.30000000000000e-01    	-5.64462277099543e-08 	 5.87788189966246e-01   8.09016994380703e-01 	3.40642372185748e-06	 6.93524698549761e-05	3.87540153333500e-10		1.00000000241068e+00
3.60000000000000e-01    	1.08041677014896e-07 	 5.87790885767622e-01   8.09016994399049e-01 	7.91261986280013e-06	 1.12730169696349e-04	8.89479721406976e-10		1.00000000638535e+00
3.90000000000000e-01    	4.42150275367624e-07 	 5.87795103882728e-01   8.09016994437993e-01 	1.48013202493270e-05	 1.71086538929191e-04	1.78263980703950e-09		1.00000001474484e+00
4.20000000000000e-01    	1.02485686582741e-06 	 5.87801310407600e-01   8.09016994510975e-01 	2.45598973148030e-05	 2.45341256057821e-04	3.16846049009560e-09		1.00000003039776e+00
4.50000000000000e-01    	1.94825391461507e-06 	 5.87809979238855e-01   8.09016994632838e-01 	3.75632060456415e-05	 3.35024058994603e-04	5.01926208174885e-09		1.00000005682606e+00
4.80000000000000e-01    	3.31305532777331e-06 	 5.87821544210838e-01   8.09016994813987e-01 	5.39983011405837e-05	 4.37871579179677e-04	7.04168027616889e-09		1.00000009732366e+00
5.10000000000000e-01    	5.22180717943750e-06 	 5.87836340053606e-01   8.09016995050141e-01 	7.37876950448709e-05	 5.49492355887801e-04	8.52626734161601e-09		1.00000015369322e+00
5.40000000000000e-01    	7.76985525312573e-06 	 5.87854534856475e-01   8.09016995307993e-01 	9.65177245596410e-05	 6.63142468992296e-04	8.23545766161989e-09		1.00000022453678e+00
