0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.43588275436588e-12 	 9.51056516307058e-01   -3.09016994370000e-01 	-4.04819548473664e-10	 1.23879646162176e-09	4.98287121241011e-20		1.00000000000000e+00
6.00000000000000e-02    	-7.61764392445858e-11 	 9.51056516583591e-01   -3.09016994370000e-01 	-6.26741475076795e-09	 2.54776934398460e-08	2.98484429352540e-17		1.00000000000000e+00
9.00000000000000e-02    	-5.55324860624301e-10 	 9.51056518853187e-01   -3.09016994370000e-01 	-2.99236969658061e-08	 1.54436250715932e-07	1.30136716831806e-15		1.00000000000001e+00
1.20000000000000e-01    	-2.20391884225576e-09 	 9.51056528549124e-01   -3.09016994370000e-01 	-8.66741078042748e-08	 5.56500308802165e-07	1.88245673130060e-14		1.00000000000016e+00
1.50000000000000e-01    	-6.20075394181957e-09 	 9.51056557554055e-01   -3.09016994369998e-01 	-1.87482208459421e-07	 1.49219199592113e-06	1.46388900995883e-13		1.00000000000113e+00
1.80000000000000e-01    	-1.38779509143389e-08 	 9.51056626743733e-01   -3.09016994369987e-01 	-3.30042654630084e-07	 3.29525544671654e-06	7.60167448857829e-13		1.00000000000548e+00
2.10000000000000e-01    	-2.61820750224129e-08 	 9.51056767583329e-01   -3.09016994369937e-01 	-4.89436695018547e-07	 6.32851450767357e-06	2.95995389734957e-12		1.00000000002014e+00
2.40000000000000e-01    	-4.28658636913987e-08 	 9.51057022043827e-01   -3.09016994369769e-01 	-6.09754051630128e-07	 1.09166222486537e-05	9.25843920672073e-12		1.00000000005977e+00
2.70000000000000e-01    	-6.14608544573238e-08 	 9.51057440213910e-01   -3.09016994369295e-01 	-5.98096288149976e-07	 1.72607525407202e-05	2.43011117533922e-11		1.00000000014915e+00
3.00000000000000e-01    	-7.61225411396107e-08 	 9.51058075175022e-01   -3.09016994368154e-01 	-3.22279844602648e-07	 2.53429334270462e-05	5.50828445715795e-11		1.00000000032118e+00
3.30000000000000e-01    	-7.64761102305042e-08 	 9.51058974971833e-01   -3.09016994365749e-01 	3.86672755393828e-07	 3.48298559783122e-05	1.09889731303137e-10		1.00000000060663e+00
3.60000000000000e-01    	-4.66184654885592e-08 	 9.51060171828600e-01   -3.09016994361252e-01 	1.72651739420645e-06	 4.49874060580058e-05	1.95292628234354e-10		1.00000000101342e+00
3.90000000000000e-01    	3.55522711919258e-08 	 9.51061669109683e-01   -3.09016994353723e-01 	3.90996764510662e-06	 5.46176998730787e-05	3.11202082338314e-10		1.00000000149919e+00
4.20000000000000e-01    	1.98507957848149e-07 	 9.51063426871691e-01   -3.09016994342392e-01 	7.14531661707143e-06	 6.20299543847457e-05	4.45363896742680e-10		1.00000000194939e+00
4.50000000000000e-01    	4.76606363884408e-07 	 9.51065347175162e-01   -3.09016994327087e-01 	1.16123132263596e-05	 6.50550539050423e-05	5.70540180538165e-10		1.00000000218350e+00
4.80000000000000e-01    	9.08828632003635e-07 	 9.51067260585071e-01   -3.09016994308625e-01 	1.74346597369441e-05	 6.11112194122548e-05	6.49422296233751e-10		1.00000000201927e+00
5.10000000000000e-01    	1.53666374506955e-06 	 9.51068915463647e-01   -3.09016994288887e-01 	2.46509953732263e-05	 4.73248548255892e-05	6.53175805128091e-10		1.00000000142366e+00
5.40000000000000e-01    	2.40112764246930e-06 	 9.51069971722221e-01   -3.09016994270053e-01 	3.31866249220880e-05	 2.07066113496317e-05	5.98418206269668e-10		1.00000000076506e+00
5.70000000000000e-01    	3.53897654575976e-06 	 9.51070000633415e-01   -3.09016994252440e-01 	4.28285008101824e-05	 -2.16217852781520e-05	6.03594746276614e-10		1.00000000115089e+00
6.00000000000000e-01    	4.97825090080610e-06 	 9.51068492101296e-01   -3.09016994230416e-01 	5.32060426287193e-05	 -8.21590729398816e-05	9.58995233524462e-10		1.00000000479050e+00
6.30000000000000e-01    	6.73336264358101e-06 	 9.51064870444545e-01   -3.09016994186182e-01 	6.37802650728366e-05	 -1.62728016325416e-04	2.19588406267874e-09		1.00000001527416e+00
6.60000000000000e-01    	8.80000859164035e-06 	 9.51058519275427e-01   -3.09016994081773e-01 	7.38433864087527e-05	 -2.64168712470988e-04	5.13138207841450e-09		1.00000003761898e+00
6.90000000000000e-01    	1.11502513235899e-05 	 9.51048815474549e-01   -3.09016993850436e-01 	8.25306237366202e-05	 -3.86042615984634e-04	1.08598089547232e-08		1.00000007792010e+00
7.20000000000000e-01    	1.37281513699629e-05 	 9.51035171596501e-01   -3.09016993389453e-01 	8.88452797890066e-05	 -5.26370429056410e-04	2.06615634466865e-08		1.00000014247965e+00
7.50000000000000e-01    	1.64463573868221e-05 	 9.51017085331003e-01   -3.09016992557177e-01 	9.16975264222509e-05	 -6.81427832289821e-04	3.58102102554080e-08		1.00000023637614e+00
7.80000000000000e-01    	1.91840618367134e-05 	 9.50994193931171e-01   -3.09016991177422e-01 	8.99565290597936e-05	 -8.45622350273296e-04	5.72786201073836e-08		1.00000036158460e+00
8.10000000000000e-01    	2.17867071843483e-05 	 9.50966330851933e-01   -3.09016989053837e-01 	8.25147635318147e-05	 -1.01147235739574e-03	8.53745597976953e-08		1.00000051494238e+00
8.40000000000000e-01    	2.40677810723180e-05 	 9.50933581265942e-01   -3.09016985995504e-01 	6.83625703746144e-05	 -1.16970533445182e-03	1.19370632430872e-07		1.00000068644178e+00
8.70000000000000e-01    	2.58129681103897e-05 	 9.50896332688546e-01   -3.09016981852543e-01 	4.66701796666257e-05	 -1.30948708249330e-03	1.57225367707032e-07		1.00000085846691e+00
9.00000000000000e-01    	2.67868306781589e-05 	 9.50855316690142e-01   -3.09016976557278e-01 	1.68736252074107e-05	 -1.41878688127113e-03	1.95511820296352e-07		1.00000100661998e+00
9.30000000000000e-01    	2.67420715500239e-05 	 9.50811637638861e-01   -3.09016970162978e-01 	-2.12398407639786e-05	 -1.48487582981426e-03	2.29667195908814e-07		1.00000110265310e+00
9.60000000000000e-01    	2.54312877600098e-05 	 9.50766784624661e-01   -3.09016962869227e-01 	-6.74519947705362e-05	 -1.49494718928675e-03	2.54643961939677e-07		1.00000111970784e+00
9.90000000000000e-01    	2.26209597298704e-05 	 9.50722623181165e-01   -3.09016955021451e-01 	-1.21045395862655e-04	 -1.43683888941478e-03	2.65976780290914e-07		1.00000103957849e+00
1.02000000000000e+00    	1.81072363495124e-05 	 9.50681364144178e-01   -3.09016947073066e-01 	-1.80752986568846e-04	 -1.29982992987773e-03	2.61184937132377e-07		1.00000086111441e+00
1.05000000000000e+00    	1.17328828637377e-05 	 9.50645507951418e-01   -3.09016939502765e-01 	-2.44732061210881e-04	 -1.07547470081536e-03	2.41319821175751e-07		1.00000060826965e+00
1.08000000000000e+00    	3.40456580057808e-06 	 9.50617763867638e-01   -3.09016932686780e-01 	-3.10568832364585e-04	 -7.58432756919620e-04	2.12362554607589e-07		1.00000033583659e+00
1.11000000000000e+00    	-6.89052589828845e-06 	 9.50600944969424e-01   -3.09016926736002e-01 	-3.75318918121129e-04	 -3.47246780886885e-04	1.86104680790741e-07		1.00000013072232e+00
1.14000000000000e+00    	-1.90698615427212e-05 	 9.50597841187748e-01   -3.09016921319226e-01 	-4.35587433638550e-04	 1.54981206813694e-04	1.80132199146474e-07		1.00000010687780e+00
1.17000000000000e+00    	-3.29437656631942e-05 	 9.50611074214759e-01   -3.09016915504363e-01 	-4.87649964430091e-04	 7.40065533203674e-04	2.16602142496063e-07		1.00000039274969e+00
1.20000000000000e+00    	-4.82078394017797e-05 	 9.50642939556036e-01   -3.09016907656631e-01 	-5.27612602041560e-04	 1.39441204442037e-03	3.19661198121003e-07		1.00000111137944e+00
