0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	-8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.53258846165175e-12 	 -5.87785252277916e-01   -8.09016994370000e-01 	-4.20194932016485e-10	 1.96582897683607e-09	5.28530205851631e-20		1.00000000000000e+00
6.00000000000000e-02    	-7.85357047013699e-11 	 -5.87785251952639e-01   -8.09016994370000e-01 	-6.43883231945605e-09	 2.63729273537027e-08	2.65641559970297e-17		1.00000000000000e+00
9.00000000000000e-02    	-5.67385248406544e-10 	 -5.87785250143944e-01   -8.09016994370000e-01 	-3.03952637029955e-08	 1.04768731683425e-07	8.53398922523407e-16		1.00000000000001e+00
1.20000000000000e-01    	-2.22939920955328e-09 	 -5.87785245137736e-01   -8.09016994370000e-01 	-8.68853193802227e-08	 2.33056325203800e-07	8.53979635259901e-15		1.00000000000003e+00
1.50000000000000e-01    	-6.20062374679166e-09 	 -5.87785236546474e-01   -8.09016994369999e-01 	-1.84888911303718e-07	 3.18104600721516e-07	4.12536663935687e-14		1.00000000000007e+00
1.80000000000000e-01    	-1.36861401698021e-08 	 -5.87785228734869e-01   -8.09016994369997e-01 	-3.18411124917613e-07	 1.28953344408601e-07	1.00044847540512e-13		1.00000000000006e+00
2.10000000000000e-01    	-2.53664829591761e-08 	 -5.87785235529048e-01   -8.09016994369995e-01 	-4.56949462930349e-07	 -7.38520679122109e-07	-1.26516320894904e-14		1.00000000000038e+00
2.40000000000000e-01    	-4.05335421305988e-08 	 -5.87785285681533e-01   -8.09016994370008e-01 	-5.37238815914105e-07	 -2.87542927603667e-06	-1.21785171266495e-12		1.00000000000428e+00
2.70000000000000e-01    	-5.60162933148826e-08 	 -5.87785428345739e-01   -8.09016994370105e-01 	-4.57730865869453e-07	 -7.04579489605349e-06	-6.19208740391864e-12		1.00000000002493e+00
3.00000000000000e-01    	-6.49987375977281e-08 	 -5.87785737655957e-01   -8.09016994370475e-01 	-7.71307539503171e-08	 -1.41405556978745e-05	-2.08293841119040e-11		1.00000000009998e+00
3.30000000000000e-01    	-5.58684245858957e-08 	 -5.87786315431381e-01   -8.09016994371554e-01 	7.81953673290729e-07	 -2.50985886379508e-05	-5.55505024353098e-11		1.00000000031528e+00
3.60000000000000e-01    	-1.12600737852231e-08 	 -5.87787291039834e-01   -8.09016994374157e-01 	2.32358053668093e-06	 -4.07969904132908e-05	-1.25197433567499e-10		1.00000000083490e+00
3.90000000000000e-01    	9.25281079979903e-08 	 -5.87788817575261e-01   -8.09016994379576e-01 	4.76307119432100e-06	 -6.19162709755042e-05	-2.45668881245137e-10		1.00000000192816e+00
4.20000000000000e-01    	2.85570177682960e-07 	 -5.87791063722332e-01   -8.09016994389497e-01 	8.30599069838312e-06	 -8.87893732842942e-05	-4.25386026724237e-10		1.00000000397627e+00
4.50000000000000e-01    	6.03644237239392e-07 	 -5.87794200992833e-01   -8.09016994405568e-01 	1.31224382626247e-05	 -1.21246267340766e-04	-6.50569619555139e-10		1.00000000743643e+00
4.80000000000000e-01    	1.08674051802789e-06 	 -5.87798386405257e-01   -8.09016994428449e-01 	1.93181366221313e-05	 -1.58468023085810e-04	-8.65428219473067e-10		1.00000001274265e+00
5.10000000000000e-01    	1.77667855850918e-06 	 -5.87803741117556e-01   -8.09016994456232e-01 	2.69043207425200e-05	 -1.98865525381501e-04	-9.51581702854478e-10		1.00000002013567e+00
