0.00000000000000e+00    	0.00000000000000e+00 	 -2.85316954890000e+00  	9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.64937292303795e-13 	 -2.85316954890010e+00   9.27050983120000e-01 	-6.06097157469554e-11	 -1.92653152033887e-11	1.68282604198586e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.13750612211574e-11 	 -2.85316954890611e+00   9.27050983120000e-01 	-9.34603821920443e-10	 -6.08229856343924e-10	8.14273892310922e-20		1.00000000000000e+00
9.00000000000000e-02    	-8.26343356579840e-11 	 -2.85316954896844e+00   9.27050983120000e-01 	-4.44270308038083e-09	 -4.51778387559969e-09	2.84284422545492e-18		1.00000000000000e+00
1.20000000000000e-01    	-3.26689412136416e-10 	 -2.85316954927578e+00   9.27050983120000e-01 	-1.28032287015373e-08	 -1.84584054775118e-08	3.28621259496471e-17		1.00000000000000e+00
1.50000000000000e-01    	-9.15097426361414e-10 	 -2.85316955029147e+00   9.27050983120000e-01 	-2.75224171719078e-08	 -5.41213581452910e-08	2.01089634327433e-16		1.00000000000000e+00
1.80000000000000e-01    	-2.03729552219548e-09 	 -2.85316955290560e+00   9.27050983120000e-01 	-4.80522890325807e-08	 -1.28167773589841e-07	7.91380755049128e-16		1.00000000000001e+00
2.10000000000000e-01    	-3.81799796012427e-09 	 -2.85316955856909e+00   9.27050983120000e-01 	-7.04012356028575e-08	 -2.61018589807775e-07	2.15638782152042e-15		1.00000000000004e+00
2.40000000000000e-01    	-6.19478359789951e-09 	 -2.85316956937281e+00   9.27050983120000e-01 	-8.59049617317783e-08	 -4.74407684107898e-07	3.89564142259391e-15		1.00000000000012e+00
2.70000000000000e-01    	-8.76386790576559e-09 	 -2.85316958803582e+00   9.27050983120000e-01 	-8.03689448568516e-08	 -7.87801174808549e-07	2.52138672071681e-15		1.00000000000031e+00
3.00000000000000e-01    	-1.06081910367651e-08 	 -2.85316961777211e+00   9.27050983120000e-01 	-3.37770539748646e-08	 -1.21392639679478e-06	-1.30951423800550e-14		1.00000000000074e+00
3.30000000000000e-01    	-1.01272977190085e-08 	 -2.85316966201433e+00   9.27050983119999e-01 	7.92751958673300e-08	 -1.75378276776774e-06	-6.84469069281324e-14		1.00000000000154e+00
3.60000000000000e-01    	-4.89247076254958e-09 	 -2.85316972398594e+00   9.27050983119995e-01 	2.88318225371233e-07	 -2.39161238724485e-06	-2.10685217749118e-13		1.00000000000290e+00
