0.00000000000000e+00    	0.00000000000000e+00 	 -2.42705098310000e+00  	1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.10434202696091e-13 	 -2.42705098310010e+00   1.76335575690000e+00 	-5.15577036940688e-11	 -1.92653152020480e-11	3.20092534593094e-22		1.00000000000000e+00
6.00000000000000e-02    	-9.67620502248011e-12 	 -2.42705098310611e+00   1.76335575690000e+00 	-7.95021496547488e-10	 -6.08229856220872e-10	1.54884098238513e-19		1.00000000000000e+00
9.00000000000000e-02    	-7.02929644053626e-11 	 -2.42705098316844e+00   1.76335575690000e+00 	-3.77918896439686e-09	 -4.51778387221513e-09	5.40741104679408e-18		1.00000000000000e+00
1.20000000000000e-01    	-2.77898612153679e-10 	 -2.42705098347578e+00   1.76335575690000e+00 	-1.08910768139766e-08	 -1.84584054385256e-08	6.25074779166332e-17		1.00000000000000e+00
1.50000000000000e-01    	-7.78428361956768e-10 	 -2.42705098449147e+00   1.76335575690000e+00 	-2.34119661771989e-08	 -5.41213578912424e-08	3.82495212510655e-16		1.00000000000000e+00
1.80000000000000e-01    	-1.73302706041325e-09 	 -2.42705098710560e+00   1.76335575690000e+00 	-4.08757172458058e-08	 -1.28167772466110e-07	1.50529563727237e-15		1.00000000000001e+00
2.10000000000000e-01    	-3.24778294484166e-09 	 -2.42705099276909e+00   1.76335575690000e+00 	-5.98868628994785e-08	 -2.61018586063417e-07	4.10169334433834e-15		1.00000000000004e+00
2.40000000000000e-01    	-5.26959727395859e-09 	 -2.42705100357281e+00   1.76335575690000e+00 	-7.30751086640281e-08	 -4.74407674109741e-07	7.40995031438520e-15		1.00000000000012e+00
2.70000000000000e-01    	-7.45499005386364e-09 	 -2.42705102223582e+00   1.76335575690000e+00 	-6.83658628348906e-08	 -7.87801152596383e-07	4.79596305363857e-15		1.00000000000031e+00
3.00000000000000e-01    	-9.02386284423111e-09 	 -2.42705105197211e+00   1.76335575690000e+00 	-2.87323712920551e-08	 -1.21392635482013e-06	-2.49084380973570e-14		1.00000000000074e+00
3.30000000000000e-01    	-8.61478575133336e-09 	 -2.42705109621432e+00   1.76335575690000e+00 	6.74357341098708e-08	 -1.75378269953143e-06	-1.30193744222270e-13		1.00000000000154e+00
3.60000000000000e-01    	-4.16176648188969e-09 	 -2.42705115818594e+00   1.76335575689999e+00 	2.45258554740961e-07	 -2.39161229142914e-06	-4.00747077724750e-13		1.00000000000289e+00
3.90000000000000e-01    	7.18572007711881e-09 	 -2.42705124032875e+00   1.76335575689997e+00 	5.31556025388659e-07	 -3.09038060535399e-06	-9.75452056484894e-13		1.00000000000492e+00
4.20000000000000e-01    	2.90777281522091e-08 	 -2.42705134360969e+00   1.76335575689993e+00 	9.52338060422148e-07	 -3.78834894281973e-06	-2.03413953201586e-12		1.00000000000763e+00
4.50000000000000e-01    	6.58942876244628e-08 	 -2.42705146674836e+00   1.76335575689984e+00 	1.52970143826941e-06	 -4.39730504329423e-06	-3.76205797522563e-12		1.00000000001084e+00
4.80000000000000e-01    	1.22575975739435e-07 	 -2.42705160542274e+00   1.76335575689969e+00 	2.27830943470520e-06	 -4.80295387635177e-06	-6.28052812712408e-12		1.00000000001413e+00
5.10000000000000e-01    	2.04345531828897e-07 	 -2.42705175152407e+00   1.76335575689946e+00 	3.20169282197081e-06	 -4.86785818781173e-06	-9.54843642533217e-12		1.00000000001697e+00
5.40000000000000e-01    	3.16319387019614e-07 	 -2.42705189254129e+00   1.76335575689912e+00 	4.28866147697265e-06	 -4.43716223068710e-06	-1.32566848563171e-11		1.00000000001904e+00
5.70000000000000e-01    	4.63017213518100e-07 	 -2.42705201115985e+00   1.76335575689866e+00 	5.51014971116263e-06	 -3.34714002192746e-06	-1.67582315838097e-11		1.00000000002078e+00
6.00000000000000e-01    	6.47787544843020e-07 	 -2.42705208515725e+00   1.76335575689812e+00 	6.81683160642473e-06	 -1.43639217076678e-06	-1.90937645917468e-11		1.00000000002427e+00
6.30000000000000e-01    	8.72177513229113e-07 	 -2.42705208766956e+00   1.76335575689754e+00 	8.13783231726217e-06	 1.44071396897802e-06	-1.91791111811298e-11		1.00000000003415e+00
6.60000000000000e-01    	1.13528406364065e-06 	 -2.42705198788713e+00   1.76335575689700e+00 	9.38082607287726e-06	 5.39899240311360e-06	-1.62068408659359e-11		1.00000000005857e+00
6.90000000000000e-01    	1.43313188661249e-06 	 -2.42705175221579e+00   1.76335575689660e+00 	1.04337516390092e-05	 1.05066139539417e-05	-1.02754786625171e-11		1.00000000010963e+00
7.20000000000000e-01    	1.75812904491222e-06 	 -2.42705134591186e+00   1.76335575689640e+00 	1.11682930763824e-05	 1.67695210610523e-05	-3.19530537109074e-12		1.00000000020297e+00
7.50000000000000e-01    	2.09865421064472e-06 	 -2.42705073516712e+00   1.76335575689638e+00 	1.14451711789590e-05	 2.41172174347612e-05	6.62068854815584e-13		1.00000000035632e+00
7.80000000000000e-01    	2.43882906420714e-06 	 -2.42704988958448e+00   1.76335575689633e+00 	1.11211739065360e-05	 3.23911294796233e-05	-6.31456827444665e-12		1.00000000058643e+00
8.10000000000000e-01    	2.75852538602796e-06 	 -2.42704878494928e+00   1.76335575689578e+00 	1.00577286340913e-05	 4.13367259070962e-05	-3.52093223623168e-11		1.00000000090494e+00
8.40000000000000e-01    	3.03364854901796e-06 	 -2.42704740616688e+00   1.76335575689386e+00 	8.13069228595065e-06	 5.06004934640615e-05	-1.00085974157839e-10		1.00000000131326e+00
8.70000000000000e-01    	3.23672757164716e-06 	 -2.42704575020604e+00   1.76335575688926e+00 	5.24091516465559e-06	 5.97326984421375e-05	-2.16553141009815e-10		1.00000000179773e+00
9.00000000000000e-01    	3.33782693258805e-06 	 -2.42704382886391e+00   1.76335575688020e+00 	1.32502846034291e-06	 6.81966185185488e-05	-3.99325479859826e-10		1.00000000232627e+00
9.30000000000000e-01    	3.30577752734656e-06 	 -2.42704167115191e+00   1.76335575686453e+00 	-3.63417828418066e-06	 7.53846152541573e-05	-6.58951119576462e-10		1.00000000284802e+00
9.60000000000000e-01    	3.10970423567642e-06 	 -2.42703932509622e+00   1.76335575683986e+00 	-9.59847809036458e-06	 8.06410466705003e-05	-9.98157830737227e-10		1.00000000329755e+00
9.90000000000000e-01    	2.72080653016978e-06 	 -2.42703685875307e+00   1.76335575680392e+00 	-1.64667338202693e-05	 8.32916084673990e-05	-1.40854920487261e-09		1.00000000360432e+00
1.02000000000000e+00    	2.11432751044632e-06 	 -2.42703436025721e+00   1.76335575675485e+00 	-2.40699200645863e-05	 8.26782619793372e-05	-1.86858651777967e-09		1.00000000370753e+00
1.05000000000000e+00    	1.27162691842939e-06 	 -2.42703193675417e+00   1.76335575669165e+00 	-3.21692662185669e-05	 7.81984799962394e-05	-2.34384585304078e-09		1.00000000357493e+00
1.08000000000000e+00    	1.82256350059080e-07 	 -2.42702971211069e+00   1.76335575661451e+00 	-4.04580431746935e-05	 6.93471428384796e-05	-2.79037901119380e-09		1.00000000322294e+00
1.11000000000000e+00    	-1.15407871859150e-06 	 -2.42702782335339e+00   1.76335575652498e+00 	-4.85673711737222e-05	 5.57590717353771e-05	-3.16159708245256e-09		1.00000000273393e+00
1.14000000000000e+00    	-2.72579416064751e-06 	 -2.42702641585002e+00   1.76335575642596e+00 	-5.60762448168797e-05	 3.72499188444741e-05	-3.41845165666181e-09		1.00000000226605e+00
1.17000000000000e+00    	-4.50806652273320e-06 	 -2.42702563731925e+00   1.76335575632122e+00 	-6.25257595053254e-05	 1.38529650991129e-05	-3.54188345772532e-09		1.00000000205069e+00
1.20000000000000e+00    	-6.46195935468708e-06 	 -2.42702563082909e+00   1.76335575621466e+00 	-6.74372903571001e-05	 -1.41506732291423e-05	-3.54567325495419e-09		1.00000000237401e+00
1.23000000000000e+00    	-8.53414833955528e-06 	 -2.42702652701853e+00   1.76335575610912e+00 	-7.03341307127551e-05	 -4.62108474303210e-05	-3.48714178105878e-09		1.00000000354117e+00
1.26000000000000e+00    	-1.06573385777033e-05 	 -2.42702843584615e+00   1.76335575600500e+00 	-7.07658551042330e-05	 -8.14983873171559e-05	-3.47279836439145e-09		1.00000000582490e+00
1.29000000000000e+00    	-1.27514418650089e-05 	 -2.42703143823084e+00   1.76335575589879e+00 	-6.83344446048329e-05	 -1.18908160059910e-04	-3.65620575491230e-09		1.00000000940437e+00
