0.00000000000000e+00    	0.00000000000000e+00 	 -4.11449676600000e+00  	-5.66311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.36626540964384e-12 	 -4.11449676601335e+00   -5.66311896060000e+00 	-2.35793254687169e-10	 -2.17236808599542e-09	-4.57608165568071e-19		1.00000000000000e+00
6.00000000000000e-02    	-5.10691542788319e-11 	 -4.11449676637281e+00   -5.66311896060000e+00 	-4.48638322374451e-09	 -2.91437893596329e-08	-1.13460427574003e-16		1.00000000000000e+00
9.00000000000000e-02    	-4.36760403776322e-10 	 -4.11449676837153e+00   -5.66311896060000e+00 	-2.57718636528669e-08	 -1.15776219758432e-07	-2.58244819000619e-15		1.00000000000001e+00
1.20000000000000e-01    	-2.01420336675056e-09 	 -4.11449677390372e+00   -5.66311896060000e+00 	-8.91358844504820e-08	 -2.57542299833406e-07	-2.06522049887949e-14		1.00000000000004e+00
1.50000000000000e-01    	-6.56815488833640e-09 	 -4.11449678339762e+00   -5.66311896060000e+00 	-2.31083771376247e-07	 -3.51526130069654e-07	-8.46990478220127e-14		1.00000000000009e+00
1.80000000000000e-01    	-1.71038124027872e-08 	 -4.11449679202994e+00   -5.66311896060000e+00 	-4.95497357712077e-07	 -1.42501672203880e-07	-1.84021779410883e-13		1.00000000000013e+00
2.10000000000000e-01    	-3.79636063817617e-08 	 -4.11449678452193e+00   -5.66311896060001e+00 	-9.26128876620007e-07	 8.16113842699168e-07	-2.79046310647884e-14		1.00000000000076e+00
2.40000000000000e-01    	-7.46735165541324e-08 	 -4.11449672910013e+00   -5.66311896059999e+00 	-1.55619657667463e-06	 3.17753910002108e-06	1.44837234642445e-12		1.00000000000626e+00
2.70000000000000e-01    	-1.33444784642160e-07 	 -4.11449657144670e+00   -5.66311896059989e+00 	-2.39599838319983e-06	 7.78607413639602e-06	6.65335178665730e-12		1.00000000003318e+00
3.00000000000000e-01    	-2.20289580864335e-07 	 -4.11449622963803e+00   -5.66311896059952e+00 	-3.41979366556057e-06	 1.56262774095772e-05	1.93000827164745e-11		1.00000000012794e+00
3.30000000000000e-01    	-3.39750605103984e-07 	 -4.11449559115626e+00   -5.66311896059862e+00 	-4.55344754302555e-06	 2.77356976474117e-05	4.24359989738172e-11		1.00000000039500e+00
3.60000000000000e-01    	-4.93291709134630e-07 	 -4.11449451303934e+00   -5.66311896059690e+00 	-5.66446306595485e-06	 4.50836344115988e-05	7.27716279731448e-11		1.00000000103231e+00
3.90000000000000e-01    	-6.77445726482190e-07 	 -4.11449282610437e+00   -5.66311896059438e+00 	-6.55602629767781e-06	 6.84221733076029e-05	8.97356225889592e-11		1.00000000236229e+00
4.20000000000000e-01    	-8.81862676868674e-07 	 -4.11449034393698e+00   -5.66311896059217e+00 	-6.96654717565588e-06	 9.81193415598256e-05	3.89625567851391e-11		1.00000000483797e+00
4.50000000000000e-01    	-1.08744205669135e-06 	 -4.11448687699528e+00   -5.66311896059377e+00 	-6.57589239456524e-06	 1.33987361259972e-04	-1.87546065517232e-10		1.00000000899793e+00
4.80000000000000e-01    	-1.26476277317286e-06 	 -4.11448225175008e+00   -5.66311896060695e+00 	-5.01908187126373e-06	 1.75121362098136e-04	-7.68879021586562e-10		1.00000001534634e+00
5.10000000000000e-01    	-1.37303951235008e-06 	 -4.11447633429816e+00   -5.66311896064599e+00 	-1.90767457184872e-06	 2.19765310277173e-04	-1.96112710235300e-09		1.00000002415022e+00
5.40000000000000e-01    	-1.35983171819430e-06 	 -4.11446905737655e+00   -5.66311896073388e+00 	3.14156857983493e-06	 2.65222127197299e-04	-4.08064912378435e-09		1.00000003517632e+00
5.70000000000000e-01    	-1.16170872247927e-06 	 -4.11446044920926e+00   -5.66311896090340e+00 	1.04718459813326e-05	 3.07823891348049e-04	-7.45491801934931e-09		1.00000004743260e+00
6.00000000000000e-01    	-7.06031144171995e-07 	 -4.11445066217428e+00   -5.66311896119632e+00 	2.03470889326451e-05	 3.42975601733914e-04	-1.23371915291364e-08		1.00000005902313e+00
6.30000000000000e-01    	8.60545519572559e-08 	 -4.11443999892628e+00   -5.66311896165947e+00 	3.29107585875697e-05	 3.65282281665678e-04	-1.87924043771259e-08		1.00000006725713e+00
6.60000000000000e-01    	1.29539159449307e-06 	 -4.11442893338770e+00   -5.66311896233729e+00 	4.81455716088225e-05	 3.68764359283830e-04	-2.65768070144305e-08		1.00000006915257e+00
6.90000000000000e-01    	2.99943408040580e-06 	 -4.11441812395664e+00   -5.66311896326111e+00 	6.58373655489152e-05	 3.47160504746540e-04	-3.50499078768522e-08		1.00000006242749e+00
7.20000000000000e-01    	5.26588734942177e-06 	 -4.11440841639954e+00   -5.66311896443685e+00 	8.55463863952242e-05	 2.94310741156944e-04	-4.31694126671008e-08		1.00000004696850e+00
7.50000000000000e-01    	8.14563745687220e-06 	 -4.11440083421041e+00   -5.66311896583460e+00 	1.06589095251539e-04	 2.04606048390980e-04	-4.96223770997357e-08		1.00000002661244e+00
7.80000000000000e-01    	1.16653266099240e-05 	 -4.11439655472937e+00   -5.66311896738460e+00 	1.28033155617789e-04	 7.34842613954101e-05	-5.31334532159148e-08		1.00000001089621e+00
8.10000000000000e-01    	1.58200020245989e-05 	 -4.11439687000829e+00   -5.66311896898538e+00 	1.48707615206949e-04	 -1.02053737235619e-04	-5.29608964209838e-08		1.00000001626446e+00
8.40000000000000e-01    	2.05663144394777e-05 	 -4.11440313226539e+00   -5.66311897052918e+00 	1.67229501594001e-04	 -3.22938287385498e-04	-4.95438473729075e-08		1.00000006612742e+00
8.70000000000000e-01    	2.58167662665075e-05 	 -4.11441668474772e+00   -5.66311897194797e+00 	1.82047190276440e-04	 -5.87569757627530e-04	-4.52063949772752e-08		1.00000018918968e+00
9.00000000000000e-01    	3.14355073261960e-05 	 -4.11443877987008e+00   -5.66311897327958e+00 	1.91500058351904e-04	 -8.91437501622177e-04	-4.47664636807153e-08		1.00000041566646e+00
9.30000000000000e-01    	3.72361497766065e-05 	 -4.11447048756619e+00   -5.66311897474834e+00 	1.93893170723099e-04	 -1.22685409215791e-03	-5.58561417319477e-08		1.00000077138247e+00
9.60000000000000e-01    	4.29820261108206e-05 	 -4.11451259780711e+00   -5.66311897684837e+00 	1.87585088386804e-04	 -1.58283729750040e-03	-8.87515613263436e-08		1.00000127028023e+00
9.90000000000000e-01    	4.83892481294290e-05 	 -4.11456552214901e+00   -5.66311898041233e+00 	1.71086326138885e-04	 -1.94516739344105e-03	-1.55549228319341e-07		1.00000190647155e+00
1.02000000000000e+00    	5.31328426886083e-05 	 -4.11462919990016e+00   -5.66311898664465e+00 	1.43165463003370e-04	 -2.29664041611511e-03	-2.68619179775044e-07		1.00000264752331e+00
1.05000000000000e+00    	5.68561416874481e-05 	 -4.11470301498592e+00   -5.66311899709815e+00 	1.02959336025244e-04	 -2.61752907102010e-03	-4.38409903643506e-07		1.00000343102374e+00
1.08000000000000e+00    	5.91834863678639e-05 	 -4.11478572978780e+00   -5.66311901357810e+00 	5.00830354238382e-05	 -2.88625255655671e-03	-6.70858416752285e-07		1.00000416647261e+00
1.11000000000000e+00    	5.97361643600975e-05 	 -4.11487544209754e+00   -5.66311903796787e+00 	-1.52654952203422e-05	 -3.08024497534434e-03	-9.64840553154337e-07		1.00000474406028e+00
1.14000000000000e+00    	5.81513258644502e-05 	 -4.11496957083414e+00   -5.66311907198573e+00 	-9.22125619638668e-05	 -3.17699982083649e-03	-1.31024033416076e-06		1.00000505090361e+00
1.17000000000000e+00    	5.41034182284241e-05 	 -4.11506487531252e+00   -5.66311911690120e+00 	-1.79135044844527e-04	 -3.15525583352803e-03	-1.68727845223276e-06		1.00000499385332e+00
1.20000000000000e+00    	4.73274358288873e-05 	 -4.11515751163614e+00   -5.66311917325736e+00 	-2.73614561090390e-04	 -2.99627795491620e-03	-2.06767897143858e-06		1.00000452626515e+00
1.23000000000000e+00    	3.76430122115053e-05 	 -4.11524312824194e+00   -5.66311924066097e+00 	-3.72428765653086e-04	 -2.68517681924932e-03	-2.41804671357664e-06		1.00000367443504e+00
1.26000000000000e+00    	2.49781017237587e-05 	 -4.11531700080184e+00   -5.66311931770768e+00 	-4.71588980767349e-04	 -2.21220185540434e-03	-2.70547731773263e-06		1.00000255811700e+00
1.29000000000000e+00    	9.39073748339473e-06 	 -4.11537420464644e+00   -5.66311940210434e+00 	-5.66432085540915e-04	 -1.57393723380693e-03	-2.90496150001754e-06		1.00000139906510e+00
1.32000000000000e+00    	-8.91284947113450e-06 	 -4.11540982070566e+00   -5.66311949102904e+00 	-6.51771902613251e-04	 -7.74327138732721e-04	-3.00764169366507e-06		1.00000051219896e+00
1.35000000000000e+00    	-2.95655634034740e-05 	 -4.11541916875705e+00   -5.66311958173484e+00 	-7.22111089153706e-04	 1.74542357458758e-04	-3.02852762662505e-06		1.00000027595928e+00
1.38000000000000e+00    	-5.20339930194866e-05 	 -4.11539805964428e+00   -5.66311967235583e+00 	-7.71908926021076e-04	 1.25197284408620e-03	-3.01198648605316e-06		1.00000108164365e+00
1.41000000000000e+00    	-7.56217056863498e-05 	 -4.11534305619908e+00   -5.66311976282302e+00 	-7.95893854472773e-04	 2.42855377941353e-03	-3.03329693321614e-06		1.00000326565951e+00
1.44000000000000e+00    	-9.94823792999785e-05 	 -4.11525173099418e+00   -5.66311985574961e+00 	-7.89402883542216e-04	 3.66647970965443e-03	-3.19486961870567e-06		1.00000703309556e+00
1.47000000000000e+00    	-1.22643234147808e-04 	 -4.11512290789765e+00   -5.66311995711273e+00 	-7.48724062623977e-04	 4.92031414164408e-03	-3.61641366200762e-06		1.00001238496933e+00
1.50000000000000e+00    	-1.44038443598724e-04 	 -4.11495687380287e+00   -5.66312007655124e+00 	-6.71414163258700e-04	 6.13820969888796e-03	-4.41932326329546e-06		1.00001906403569e+00
1.53000000000000e+00    	-1.62551338232457e-04 	 -4.11475554696466e+00   -5.66312022712531e+00 	-5.56562541607131e-04	 7.26357170123242e-03	-5.70674947634130e-06		1.00002653428211e+00
1.56000000000000e+00    	-1.77063372293672e-04 	 -4.11452258913873e+00   -5.66312042444523e+00 	-4.04974571665695e-04	 8.23712842951035e-03	-7.54201885984726e-06		1.00003400659480e+00
1.59000000000000e+00    	-1.86507107901144e-04 	 -4.11426345021565e+00   -5.66312068517275e+00 	-2.19254280378638e-04	 8.99934735630723e-03	-9.92902809927008e-06		1.00004051739110e+00
1.62000000000000e+00    	-1.89920002334248e-04 	 -4.11398533623394e+00   -5.66312102501550e+00 	-3.77548997738368e-06	 9.49311392948171e-03	-1.27987400234360e-05		1.00004505867993e+00
1.65000000000000e+00    	-1.86495645271955e-04 	 -4.11369709447674e+00   -5.66312145645821e+00 	2.35457174953551e-04	 9.66656944925516e-03	-1.60057307235602e-05		1.00004674803790e+00
1.68000000000000e+00    	-1.75629332352833e-04 	 -4.11340901269501e+00   -5.66312198658035e+00 	4.91043272280182e-04	 9.47598840067721e-03	-1.93377775319222e-05		1.00004501691355e+00
1.71000000000000e+00    	-1.56955468546984e-04 	 -4.11313253322288e+00   -5.66312261537517e+00 	7.54491886434825e-04	 8.88856427125535e-03	-2.25397492141264e-05		1.00003978737891e+00
1.74000000000000e+00    	-1.30375196373375e-04 	 -4.11287988671123e+00   -5.66312333498932e+00 	1.01656361336175e-03	 7.88496709459066e-03	-2.53507276187294e-05		1.00003160287579e+00
1.77000000000000e+00    	-9.60737081481482e-05 	 -4.11266365425221e+00   -5.66312413023097e+00 	1.26761259233067e-03	 6.46153613238703e-03	-2.75506640974046e-05		1.00002167928996e+00
1.80000000000000e+00    	-5.45277533702996e-05 	 -4.11249627064744e+00   -5.66312498054569e+00 	1.49789545257394e-03	 4.63197742141061e-03	-2.90103778644402e-05		1.00001184980340e+00
