0.00000000000000e+00    	0.00000000000000e+00 	 -4.11449676600000e+00  	5.66311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-8.39121317822082e-13 	 -4.11449676598395e+00   5.66311896060000e+00 	-1.30482991957569e-10	 2.71154747605524e-09	-3.71865920688555e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.76725341018997e-11 	 -4.11449676545621e+00   5.66311896060000e+00 	-1.16160722522926e-09	 4.61663503123187e-08	-7.10752845477189e-17		1.00000000000000e+00
9.00000000000000e-02    	-6.26145280401087e-11 	 -4.11449676171288e+00   5.66311896060000e+00 	-1.07621582648731e-09	 2.42215673603800e-07	-1.04429294179401e-15		1.00000000000003e+00
1.20000000000000e-01    	3.99605156150056e-11 	 -4.11449674757916e+00   5.66311896060000e+00 	1.17638229955606e-08	 7.74138653138236e-07	-1.75258130176835e-15		1.00000000000030e+00
1.50000000000000e-01    	1.03807507356273e-09 	 -4.11449670965929e+00   5.66311896060000e+00 	6.47622516255227e-08	 1.86622337041338e-06	4.22192723988794e-14		1.00000000000174e+00
1.80000000000000e-01    	4.79218730877507e-09 	 -4.11449662786518e+00   5.66311896060000e+00 	2.05114901491451e-07	 3.72953977383235e-06	3.92454074912881e-13		1.00000000000698e+00
2.10000000000000e-01    	1.48912345409962e-08 	 -4.11449647686861e+00   5.66311896060003e+00 	5.00701440992429e-07	 6.48902739957091e-06	1.95666821169231e-12		1.00000000002118e+00
2.40000000000000e-01    	3.72388297017836e-08 	 -4.11449622992606e+00   5.66311896060016e+00 	1.03711064827135e-06	 1.00997368297704e-05	6.99465781638424e-12		1.00000000005154e+00
2.70000000000000e-01    	8.04872169766483e-08 	 -4.11449586525663e+00   5.66311896060053e+00 	1.91044087418409e-06	 1.42621739564014e-05	1.98288569777477e-11		1.00000000010353e+00
3.00000000000000e-01    	1.56192255397769e-07 	 -4.11449537483337e+00   5.66311896060149e+00 	3.21595263025374e-06	 1.83479974416540e-05	4.68489139698470e-11		1.00000000017350e+00
