0.00000000000000e+00    	0.00000000000000e+00 	 -5.51091059620000e-16  	-3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.70211499025028e-13 	 1.07476825477315e-11   -3.00000000000000e+00 	-9.47021785452571e-11	 1.78509404049757e-09	4.00223768244777e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.77734366164007e-11 	 3.35020884939388e-10   -3.00000000000000e+00 	-1.46031037235916e-09	 2.75262091878999e-08	1.95786051842214e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.29115377698502e-10 	 2.43376866902832e-09   -3.00000000000000e+00 	-6.94167832173163e-09	 1.30847715539036e-07	6.97397215523526e-17		1.00000000000001e+00
1.20000000000000e-01    	-5.10448484975076e-10 	 9.62174611295304e-09   -3.00000000000000e+00 	-2.00048682990528e-08	 3.77084227728858e-07	8.32727435643458e-16		1.00000000000007e+00
1.50000000000000e-01    	-1.42982593854139e-09 	 2.69517019253081e-08   -3.00000000000000e+00 	-4.30032235064201e-08	 8.10597877428302e-07	5.36307225010509e-15		1.00000000000033e+00
1.80000000000000e-01    	-3.18323273304434e-09 	 6.00029942796009e-08   -3.00000000000000e+00 	-7.50803170980827e-08	 1.41524957129563e-06	2.29336828806330e-14		1.00000000000100e+00
2.10000000000000e-01    	-5.96552011877041e-09 	 1.12448753203326e-07   -3.00000000000000e+00 	-1.09999255693453e-07	 2.07347777600527e-06	7.23118226562478e-14		1.00000000000216e+00
2.40000000000000e-01    	-9.67914937451549e-09 	 1.82450565603175e-07   -3.00000000000000e+00 	-1.34222775132880e-07	 2.53010026957390e-06	1.77182703330923e-13		1.00000000000321e+00
2.70000000000000e-01    	-1.36932364684301e-08 	 2.58116132410344e-07   -2.99999999999999e+00 	-1.25573508383969e-07	 2.36705797775247e-06	3.42206082075854e-13		1.00000000000281e+00
3.00000000000000e-01    	-1.65749484257049e-08 	 3.12436104186992e-07   -2.99999999999998e+00 	-5.27770415920988e-08	 9.94833467007749e-07	5.00829504309485e-13		1.00000000000050e+00
3.30000000000000e-01    	-1.58235914439537e-08 	 2.98273696544732e-07   -2.99999999999996e+00 	1.23867147005062e-07	 -2.33478865439882e-06	4.41219581927674e-13		1.00000000000273e+00
3.60000000000000e-01    	-7.64387499572425e-09 	 1.44098077278814e-07   -2.99999999999996e+00 	4.50526438564877e-07	 -8.49154106382011e-06	-2.53265585624998e-13		1.00000000003615e+00
3.90000000000000e-01    	1.32018949093351e-08 	 -2.48784455070582e-07   -2.99999999999999e+00 	9.76532946376143e-07	 -1.84040104417179e-05	-2.17310477721689e-12		1.00000000016983e+00
4.20000000000000e-01    	5.34230704657316e-08 	 -1.00674972556223e-06   -3.00000000000010e+00 	1.74980332543036e-06	 -3.29727399743539e-05	-5.85099067513451e-12		1.00000000054513e+00
4.50000000000000e-01    	1.21075550728256e-07 	 -2.28144759977391e-06   -3.00000000000036e+00 	2.81116973696312e-06	 -5.29627907257848e-05	-1.12130316550643e-11		1.00000000140648e+00
4.80000000000000e-01    	2.25253999662491e-07 	 -4.24393592086983e-06   -3.00000000000078e+00 	4.18793213883203e-06	 -7.88818542424967e-05	-1.66415878012617e-11		1.00000000311994e+00
5.10000000000000e-01    	3.75584077602411e-07 	 -7.07504191493492e-06   -3.00000000000131e+00 	5.88705184846123e-06	 -1.10852175870277e-04	-1.76909429140737e-11		1.00000000616143e+00
5.40000000000000e-01    	5.81511399677453e-07 	 -1.09519118434302e-05   -3.00000000000171e+00 	7.88849826060797e-06	 -1.48486301183473e-04	-5.67223269475635e-12		1.00000001105520e+00
5.70000000000000e-01    	8.51400382301613e-07 	 -1.60310292939399e-05   -3.00000000000138e+00 	1.01393289620543e-05	 -1.90777831633693e-04	3.34700589797652e-11		1.00000001824949e+00
6.00000000000000e-01    	1.19147421694352e-06 	 -2.24283268882935e-05   -2.99999999999924e+00 	1.25491229395796e-05	 -2.36018833761412e-04	1.19392656939601e-10		1.00000002793118e+00
6.30000000000000e-01    	1.60464596939067e-06 	 -3.01973623210161e-05   -2.99999999999351e+00 	1.49873915271409e-05	 -2.81755192051436e-04	2.76039679393128e-10		1.00000003980530e+00
6.60000000000000e-01    	2.08930911439306e-06 	 -3.93068522775599e-05   -2.99999999998172e+00 	1.72835558468470e-05	 -3.24789979454353e-04	5.28255386991278e-10		1.00000005289362e+00
6.90000000000000e-01    	2.63817235116500e-06 	 -4.96191309922046e-05   -2.99999999996066e+00 	1.92299958219022e-05	 -3.61242846112797e-04	8.96185983291222e-10		1.00000006543309e+00
7.20000000000000e-01    	3.23723677012431e-06 	 -6.08712990381101e-05   -2.99999999992670e+00 	2.05885378511748e-05	 -3.86670556869017e-04	1.38797382284446e-09		1.00000007496900e+00
7.50000000000000e-01    	3.86502165525430e-06 	 -7.26609301221945e-05   -2.99999999987625e+00 	2.11005518254934e-05	 -3.96250258770548e-04	1.99206145972601e-09		1.00000007872975e+00
7.80000000000000e-01    	4.49214665627860e-06 	 -8.44381912230737e-05   -2.99999999980642e+00 	2.05005743902672e-05	 -3.85023000362481e-04	2.67124219599585e-09		1.00000007433149e+00
8.10000000000000e-01    	5.08137114332298e-06 	 -9.55060921782101e-05   -2.99999999971586e+00 	1.85330733625794e-05	 -3.48190669392254e-04	3.36117796668094e-09		1.00000006079011e+00
8.40000000000000e-01    	5.58817508250818e-06 	 -1.05030309594104e-04   -2.99999999960549e+00 	1.49716375040969e-05	 -2.81455113718800e-04	3.97618459698163e-09		1.00000003972056e+00
8.70000000000000e-01    	5.96193931454873e-06 	 -1.12059629350703e-04   -2.99999999947896e+00 	9.63954700281688e-06	 -1.81384032706539e-04	4.42442454264189e-09		1.00000001649654e+00
9.00000000000000e-01    	6.14774731532204e-06 	 -1.15557532898349e-04   -2.99999999934244e+00 	2.43039296162218e-06	 -4.57845514822040e-05	4.63312749410936e-09		1.00000000105107e+00
9.30000000000000e-01    	6.08878728827903e-06 	 -1.14444834155333e-04   -2.99999999920360e+00 	-6.67278626130329e-06	 1.25937511978242e-04	4.58214497835481e-09		1.00000000795239e+00
9.60000000000000e-01    	5.72928603517129e-06 	 -1.07652583022376e-04   -2.99999999906945e+00 	-1.75814552830871e-05	 3.32456561327805e-04	4.34133407647241e-09		1.00000005541823e+00
9.90000000000000e-01    	5.01785886071711e-06 	 -9.41837220618179e-05   -2.99999999894313e+00 	-3.00901324443457e-05	 5.70268852709108e-04	4.10448843340777e-09		1.00000016305598e+00
1.02000000000000e+00    	3.91111784484473e-06 	 -7.31812538871505e-05   -2.99999999881980e+00 	-4.38707931708751e-05	 8.33520661072088e-04	4.21049708506053e-09		1.00000034834061e+00
1.05000000000000e+00    	2.37734917960948e-06 	 -4.39999910529714e-05   -2.99999999868228e+00 	-5.84739590880895e-05	 1.11394462255095e-03	5.14187256639325e-09		1.00000062214572e+00
1.08000000000000e+00    	4.00053030685905e-07 	 -6.27836203362957e-06   -2.99999999849711e+00 	-7.33367750452880e-05	 1.40092224076760e-03	7.49239326241769e-09		1.00000098398022e+00
1.11000000000000e+00    	-2.01886111156107e-06 	 3.99937202958476e-05   -2.99999999821216e+00 	-8.77978052563940e-05	 1.68168548761201e-03	1.18996888493303e-08		1.00000141788626e+00
1.14000000000000e+00    	-4.85641449381457e-06 	 9.44152172823788e-05   -2.99999999775669e+00 	-1.01117758519797e-04	 1.94166412049618e-03	1.89450214828888e-08		1.00000189014039e+00
1.17000000000000e+00    	-8.06659560304656e-06 	 1.56126930447034e-04   -2.99999999704495e+00 	-1.12504972903475e-04	 2.16497801352280e-03	2.90305528063560e-08		1.00000234989082e+00
1.20000000000000e+00    	-1.15792159711670e-05 	 2.23781314271919e-04   -2.99999999598336e+00 	-1.21144327369363e-04	 2.33506577021241e-03	4.22527250514480e-08		1.00000273360031e+00
1.23000000000000e+00    	-1.52996688743284e-05 	 2.95532987758048e-04   -2.99999999448141e+00 	-1.26228339846516e-04	 2.43543252558642e-03	5.82972584475541e-08		1.00000297362817e+00
1.26000000000000e+00    	-1.91096417469098e-05 	 3.69053158887283e-04   -2.99999999246496e+00 	-1.26989543886942e-04	 2.45049157953102e-03	7.63847324914432e-08		1.00000301051313e+00
1.29000000000000e+00    	-2.28688131116176e-05 	 4.41570297916828e-04   -2.99999998989001e+00 	-1.22733734569537e-04	 2.36646678485631e-03	9.52940361932966e-08		1.00000280761037e+00
1.32000000000000e+00    	-2.64175607083567e-05 	 5.09938300307176e-04   -2.99999998675450e+00 	-1.12874207894913e-04	 2.17231590274987e-03	1.13483045391941e-07		1.00000236584569e+00
1.35000000000000e+00    	-2.95807178553301e-05 	 5.70732104885125e-04   -2.99999998310472e+00 	-9.69675172021455e-05	 1.86062987901147e-03	1.29311664581171e-07		1.00000173567163e+00
1.38000000000000e+00    	-3.21724331612385e-05 	 6.20369326861873e-04   -2.99999997903387e+00 	-7.47513577387731e-05	 1.42845958917463e-03	1.41353132006281e-07		1.00000102304177e+00
1.41000000000000e+00    	-3.40022028219165e-05 	 6.55254988761132e-04   -2.99999997467022e+00 	-4.61848202679351e-05	 8.78020387700535e-04	1.48757888344150e-07		1.00000038652636e+00
1.44000000000000e+00    	-3.48821397756908e-05 	 6.71944954216734e-04   -2.99999997015430e+00 	-1.14903532253809e-05	 2.17226028184499e-04	1.51614168705833e-07		1.00000002365960e+00
1.47000000000000e+00    	-3.46355042189629e-05 	 6.67322265321846e-04   -2.99999996560619e+00 	2.88046244196016e-05	 -5.39992655321685e-04	1.51235252055893e-07		1.00000014621089e+00
1.50000000000000e+00    	-3.31064326429033e-05 	 6.38779332306447e-04   -2.99999996108620e+00 	7.38302468060006e-05	 -1.37362247686767e-03	1.50299316321609e-07		1.00000094614437e+00
1.53000000000000e+00    	-3.01706617844961e-05 	 5.84397902868452e-04   -2.99999995655444e+00 	1.22346419427970e-04	 -2.25778526454830e-03	1.52777378863823e-07		1.00000255627822e+00
1.56000000000000e+00    	-2.57468541496372e-05 	 5.03118020821141e-04   -2.99999995183619e+00 	1.72731715313071e-04	 -3.16125589747515e-03	1.63609181827949e-07		1.00000501167500e+00
1.59000000000000e+00    	-1.98079099381004e-05 	 3.94886833678884e-04   -2.99999994660097e+00 	2.22996584987043e-04	 -4.04828600019026e-03	1.88124802345784e-07		1.00000821913975e+00
1.62000000000000e+00    	-1.23914255988624e-05 	 2.60778175822113e-04   -2.99999994036220e+00 	2.70828007263148e-04	 -4.87972390943347e-03	2.31256977649086e-07		1.00001194245534e+00
1.65000000000000e+00    	-3.60827111524922e-06 	 1.03074368527902e-04   -2.99999993250249e+00 	3.13670775343090e-04	 -5.61440647064813e-03	2.96638662626339e-07		1.00001580984975e+00
1.68000000000000e+00    	6.35184946799245e-06 	 -7.46973512275196e-05   -2.99999992232616e+00 	3.48847202009128e-04	 -6.21078319051220e-03	3.85723290218474e-07		1.00001934757401e+00
1.71000000000000e+00    	1.72189751269065e-05 	 -2.67779950113960e-04   -2.99999990913562e+00 	3.73712350206721e-04	 -6.62871900970158e-03	4.97092098527779e-07		1.00002203954557e+00
1.74000000000000e+00    	2.86465555693956e-05 	 -4.70257629679376e-04   -2.99999989232371e+00 	3.85836446173651e-04	 -6.83140919239325e-03	6.26115329803099e-07		1.00002340823688e+00
1.77000000000000e+00    	4.02208293583592e-05 	 -6.75184976955575e-04   -2.99999987146909e+00 	3.83200657437702e-04	 -6.78732922083330e-03	7.65106575384818e-07		1.00002310707367e+00
1.80000000000000e+00    	5.14760463510208e-05 	 -8.74774017749540e-04   -2.99999984641847e+00 	3.64387827948978e-04	 -6.47213470826025e-03	9.04050949958986e-07		1.00002101043277e+00
1.83000000000000e+00    	6.19150704777739e-05 	 -1.06063635072010e-03   -2.99999981733831e+00 	3.28746999429979e-04	 -5.87042166871043e-03	1.03190249621449e-06		1.00001728481373e+00
1.86000000000000e+00    	7.10342560362212e-05 	 -1.22407484916470e-03   -2.99999978472038e+00 	2.76510422625736e-04	 -4.97725636904607e-03	1.13834429193011e-06		1.00001242469295e+00
1.89000000000000e+00    	7.83508899222044e-05 	 -1.35641674186019e-03   -2.99999974932992e+00 	2.08844785742998e-04	 -3.79938670240773e-03	1.21580113300090e-06		1.00000723945226e+00
1.92000000000000e+00    	8.34310296466705e-05 	 -1.44937733258204e-03   -2.99999971209347e+00 	1.27824626151542e-04	 -2.35605374108894e-03	1.26140756730640e-06		1.00000278366110e+00
1.95000000000000e+00    	8.59153331277593e-05 	 -1.49544130626406e-03   -2.99999967393243e+00 	3.63248736989640e-05	 -6.79332935355232e-04	1.27858219846443e-06		1.00000023140716e+00
1.98000000000000e+00    	8.55405397392444e-05 	 -1.48824662263181e-03   -2.99999963555992e+00 	-6.21598242930800e-05	 1.18605071291975e-03	1.27785866218548e-06		1.00000070529064e+00
2.01000000000000e+00    	8.21546540653908e-05 	 -1.42295454552775e-03   -2.99999959726741e+00 	-1.63750420496949e-04	 3.18347046292657e-03	1.27668456229814e-06		1.00000508063710e+00
2.04000000000000e+00    	7.57245858856547e-05 	 -1.29658852589342e-03   -2.99999955873519e+00 	-2.64445487738224e-04	 5.24572347435921e-03	1.29802296630419e-06		1.00001379367880e+00
2.07000000000000e+00    	6.63359387930070e-05 	 -1.10832456134097e-03   -2.99999951890294e+00 	-3.60376009408863e-04	 7.29692430132409e-03	1.36776682551120e-06		1.00002668713240e+00
2.10000000000000e+00    	5.41856908273131e-05 	 -8.59716376946517e-04   -2.99999947593316e+00 	-4.48017898642791e-04	 9.25492977987927e-03	1.51118358633242e-06		1.00004292630244e+00
2.13000000000000e+00    	3.95695110521529e-05 	 -5.54840344355710e-04   -2.99999942729085e+00 	-5.24331871925962e-04	 1.10342319593333e-02	1.74881437211385e-06		1.00006101273967e+00
2.16000000000000e+00    	2.28662287522175e-05 	 -2.00347454966786e-04   -2.99999936994700e+00 	-5.86810756490902e-04	 1.25492298724806e-02	2.09242280483481e-06		1.00007891064737e+00
2.19000000000000e+00    	4.52235421844253e-06 	 1.94587196882349e-04   -2.99999930069427e+00 	-6.33429538151225e-04	 1.37177675662073e-02	2.54168618367036e-06		1.00009428474841e+00
2.22000000000000e+00    	-1.49605746068730e-05 	 6.18423218143511e-04   -2.99999921654192e+00 	-6.62511447863850e-04	 1.44648062211247e-02	3.08231647051781e-06		1.00010482928038e+00
2.25000000000000e+00    	-3.50337198491319e-05 	 1.05752361833248e-03   -2.99999911513843e+00 	-6.72541347357064e-04	 1.47260834008274e-02	3.68617379957212e-06		1.00010864902658e+00
2.28000000000000e+00    	-5.51028212716472e-05 	 1.49653055978852e-03   -2.99999899515633e+00 	-6.61972407360314e-04	 1.44516031788740e-02	4.31369291361228e-06		1.00010463805570e+00
2.31000000000000e+00    	-7.45248298561293e-05 	 1.91884073737102e-03   -2.99999885656946e+00 	-6.29080468384270e-04	 1.36087974867439e-02	4.91860586452535e-06		1.00009279326244e+00
2.34000000000000e+00    	-9.26015592608729e-05 	 2.30716841404990e-03   -2.99999870075897e+00 	-5.71920059155908e-04	 1.21852017142824e-02	5.45455541975475e-06		1.00007440036385e+00
2.37000000000000e+00    	-1.08574109220293e-04 	 2.64417971539519e-03   -2.99999853040209e+00 	-4.88425487521339e-04	 1.01904965373442e-02	5.88281143982535e-06		1.00005204105274e+00
2.40000000000000e+00    	-1.21622836952270e-04 	 2.91317760978406e-03   -2.99999834912651e+00 	-3.76679911925211e-04	 7.65778336910738e-03	6.17999346245310e-06		1.00002939135411e+00
2.43000000000000e+00    	-1.30877928784955e-04 	 3.09881322238878e-03   -2.99999816094867e+00 	-2.35346788969847e-04	 4.64398301748055e-03	6.34453091747859e-06		1.00001081094488e+00
2.46000000000000e+00    	-1.35444962367302e-04 	 3.18779595819040e-03   -2.99999796955276e+00 	-6.42252189592089e-05	 1.22927628547668e-03	6.40060807208926e-06		1.00000075764273e+00
2.49000000000000e+00    	-1.34448189710665e-04 	 3.16957261480202e-03   -2.99999777750207e+00 	1.35141501194525e-04	 -2.48445877582461e-03	6.39856946374269e-06		1.00000309541500e+00
2.52000000000000e+00    	-1.27091719370769e-04 	 3.03694456167236e-03   -2.99999758549910e+00 	3.58900592668348e-04	 -6.37621629314070e-03	6.41119549331719e-06		1.00002039228456e+00
2.55000000000000e+00    	-1.12735616891099e-04 	 2.78659244339602e-03   -2.99999739182012e+00 	6.00477994599794e-04	 -1.03093958336517e-02	6.52585229150480e-06		1.00005332070788e+00
2.58000000000000e+00    	-9.09806184690311e-05 	 2.41947993241304e-03   -2.99999719203980e+00 	8.50427559872149e-04	 -1.41362090375892e-02	6.83319584664064e-06		1.00010027281252e+00
2.61000000000000e+00    	-6.17522082568511e-05 	 1.94111184123972e-03   -2.99999697913066e+00 	1.09662741547626e-03	 -1.77028235825074e-02	7.41376403346769e-06		1.00015728393560e+00
2.64000000000000e+00    	-2.53728064255616e-05 	 1.36162722082035e-03   -2.99999674397383e+00 	1.32487045821224e-03	 -2.08550686163500e-02	8.32430936988214e-06		1.00021832078703e+00
2.67000000000000e+00    	1.73897687713842e-05 	 6.95714524446285e-04   -2.99999647625667e+00 	1.51984290059595e-03	 -2.34444948582818e-02	9.58600863682497e-06		1.00027593910555e+00
2.70000000000000e+00    	6.53082665557345e-05 	 -3.76570287667601e-05   -2.99999616566834e+00 	1.66642472713524e-03	 -2.53345623871019e-02	1.11766610968282e-05		1.00032225664914e+00
2.73000000000000e+00    	1.16724191047654e-04 	 -8.15688654868905e-04   -2.99999580324612e+00 	1.75118765428851e-03	 -2.64067198872731e-02	1.30286266776679e-05		1.00035012954623e+00
2.76000000000000e+00    	1.69621544785659e-04 	 -1.61237782240097e-03   -2.99999538268263e+00 	1.76391909749743e-03	 -2.65661393089088e-02	1.50335808406461e-05		1.00035437290711e+00
2.79000000000000e+00    	2.21743924133604e-04 	 -2.39930462773439e-03   -2.99999490138565e+00 	1.69897328428370e-03	 -2.57468769297516e-02	1.70542438237218e-05		1.00033283884550e+00
2.82000000000000e+00    	2.70746819744796e-04 	 -3.14655911047876e-03   -2.99999436109329e+00 	1.55624941980380e-03	 -2.39162429671536e-02	1.89421883996282e-05		1.00028716324300e+00
2.85000000000000e+00    	3.14371425586791e-04 	 -3.82378462095801e-03   -2.99999376788934e+00 	1.34162497336371e-03	 -2.10781754306531e-02	2.05597800315618e-05		1.00022302006091e+00
2.88000000000000e+00    	3.50621935218320e-04 	 -4.40130704179453e-03   -2.99999313153507e+00 	1.06672916921181e-03	 -1.72754299236396e-02	2.18034084821275e-05		1.00014977821602e+00
2.91000000000000e+00    	3.77925975795125e-04 	 -4.85131411078994e-03   -2.99999246412765e+00 	7.48022938289540e-04	 -1.25904178280755e-02	2.26245821779719e-05		1.00007953617264e+00
2.94000000000000e+00    	3.95258106073445e-04 	 -5.14904339857111e-03   -2.99999177820125e+00 	4.05248051645076e-04	 -7.14455463747593e-03	2.30453097763396e-05		1.00002560438123e+00
2.97000000000000e+00    	4.02209512655335e-04 	 -5.27393219053387e-03   -2.99999108448999e+00 	5.94072998547072e-05	 -1.09602245784271e-03	2.31645820183158e-05		1.00000060266535e+00
3.00000000000000e+00    	3.98993112332155e-04 	 -5.21067853750704e-03   -2.99999038965653e+00 	-2.69475837508791e-04	 5.36409114777277e-03	2.31537214889893e-05		1.00001442320957e+00
3.03000000000000e+00    	3.86381658862545e-04 	 -4.95016121958133e-03   -2.99998969433713e+00 	-5.64511461418931e-04	 1.20172418618847e-02	2.32398306129340e-05		1.00007236403935e+00
3.06000000000000e+00    	3.65586112566019e-04 	 -4.49016835761792e-03   -2.99998899185185e+00 	-8.13688931655633e-04	 1.86243433863198e-02	2.36783791316238e-05		1.00017374931405e+00
