0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
7.80000000000000e-01    	4.35937517867983e-06 	 9.26965919917639e-01   -2.85316954851809e+00 	2.42703305322739e-05	 -5.07105315055896e-04	4.53562760405724e-09		1.00000012887242e+00
8.10000000000000e-01    	5.08469965264353e-06 	 9.26950587699519e-01   -2.85316954836712e+00 	2.38665325260391e-05	 -5.10995705815138e-04	5.51528257187452e-09		1.00000013084310e+00
8.40000000000000e-01    	5.77695044118167e-06 	 9.26935530864768e-01   -2.85316954818861e+00 	2.20220842402991e-05	 -4.87830893477566e-04	6.35118266142057e-09		1.00000011923197e+00
8.70000000000000e-01    	6.38919037363139e-06 	 9.26921640875308e-01   -2.85316954798858e+00 	1.84959421238495e-05	 -4.32390093458493e-04	6.93488780600900e-09		1.00000009365164e+00
9.00000000000000e-01    	6.86797238499574e-06 	 9.26909954830184e-01   -2.85316954777568e+00 	1.30988048087254e-05	 -3.40252853038864e-04	7.20597323240200e-09		1.00000005797179e+00
9.30000000000000e-01    	7.15521838939896e-06 	 9.26901625295546e-01   -2.85316954755905e+00 	5.71477667833078e-06	 -2.08210617358286e-04	7.19976710402501e-09		1.00000002169216e+00
9.60000000000000e-01    	7.19072965500782e-06 	 9.26897877825816e-01   -2.85316954734474e+00 	-3.67848159629488e-06	 -3.46717244640558e-05	7.09526852938854e-09		1.00000000060783e+00
9.90000000000000e-01    	6.91525729263335e-06 	 9.26899956745156e-01   -2.85316954713079e+00 	-1.49928534060148e-05	 1.79965286371873e-04	7.25187443287830e-09		1.00000001630614e+00
1.02000000000000e+00    	6.27400987479846e-06 	 9.26909060533005e-01   -2.85316954690155e+00 	-2.80177874210697e-05	 4.32996355919557e-04	8.22176375664075e-09		1.00000009413542e+00
1.05000000000000e+00    	5.22042856568423e-06 	 9.26926268947074e-01   -2.85316954662218e+00 	-4.24146451588919e-05	 7.19180661256795e-04	1.07255252916216e-08		1.00000025950988e+00
1.08000000000000e+00    	3.72002434044827e-06 	 9.26952464777745e-01   -2.85316954623448e+00 	-5.77183263088943e-05	 1.03061779312208e-03	1.55825568572885e-08		1.00000053275208e+00
1.11000000000000e+00    	1.75405206140382e-06 	 9.26988253812804e-01   -2.85316954565561e+00 	-7.33465210778962e-05	 1.35675439667338e-03	2.35950480876824e-08		1.00000092308068e+00
1.14000000000000e+00    	-6.77204246966284e-07 	 9.27033887154093e-01   -2.85316954478080e+00 	-8.86162640111873e-05	 1.68453648992978e-03	3.53943836220668e-08		1.00000142275700e+00
1.17000000000000e+00    	-3.55174090738183e-06 	 9.27089190423984e-01   -2.85316954349102e+00 	-1.02766817570625e-04	 1.99871744905413e-03	5.12701458529745e-08		1.00000200271423e+00
1.20000000000000e+00    	-6.82390762209209e-06 	 9.27153504590395e-01   -2.85316954166572e+00 	-1.14987407980209e-04	 2.28232424178916e-03	7.10124082716460e-08		1.00000261110962e+00
1.23000000000000e+00    	-1.04233637378754e-05 	 9.27225643093266e-01   -2.85316953919957e+00 	-1.24448071520545e-04	 2.51727619672601e-03	9.38051022990183e-08		1.00000317607835e+00
1.26000000000000e+00    	-1.42549850076259e-05 	 9.27303869651923e-01   -2.85316953602114e+00 	-1.30331913281011e-04	 2.68514178659648e-03	1.18209341915675e-07		1.00000361347989e+00
1.29000000000000e+00    	-1.81997418356271e-05 	 9.27385900562674e-01   -2.85316953211039e+00 	-1.31867443417562e-04	 2.76801000677699e-03	1.42268726375250e-07		1.00000383962685e+00
1.32000000000000e+00    	-2.21165387834392e-05 	 9.27468934463989e-01   -2.85316952751083e+00 	-1.28360279739225e-04	 2.74944441333661e-03	1.63753023655915e-07		1.00000378795331e+00
1.35000000000000e+00    	-2.58449950259728e-05 	 9.27549711471771e-01   -2.85316952233247e+00 	-1.19224260243858e-04	 2.61548023269202e-03	1.80533144492636e-07		1.00000342746978e+00
1.38000000000000e+00    	-2.92091577162012e-05 	 9.27624602302548e-01   -2.85316951674185e+00 	-1.04012707606863e-04	 2.35561864381626e-03	1.91051729915117e-07		1.00000277987507e+00
1.41000000000000e+00    	-3.20221699166464e-05 	 9.27689726554796e-01   -2.85316951093737e+00 	-8.24510135871076e-05	 1.96376780746950e-03	1.94824562252093e-07		1.00000193158924e+00
1.44000000000000e+00    	-3.40919505480936e-05 	 9.27741097766582e-01   -2.85316950511015e+00 	-5.44716622026278e-05	 1.43907786098659e-03	1.92884202198846e-07		1.00000103695561e+00
1.47000000000000e+00    	-3.52279690687414e-05 	 9.27774791280397e-01   -2.85316949939374e+00 	-2.02521455846933e-05	 7.86617217254963e-04	1.88064936213489e-07		1.00000030958837e+00
1.50000000000000e+00    	-3.52491930056950e-05 	 9.27787129400049e-01   -2.85316949380891e+00 	1.97450869602372e-05	 1.78403069281118e-05	1.85032630288176e-07		1.00000000035409e+00
1.53000000000000e+00    	-3.39932338015926e-05 	 9.27774876901539e-01   -2.85316948821222e+00 	6.47333586505796e-05	 -8.49197531703790e-04	1.89987638453438e-07		1.00000036266338e+00
1.56000000000000e+00    	-3.13266031233823e-05 	 9.27735438742983e-01   -2.85316948225893e+00 	1.13568014588101e-04	 -1.78991403095391e-03	2.10013451921384e-07		1.00000160834369e+00
1.59000000000000e+00    	-2.71558152655851e-05 	 9.27667050888531e-01   -2.85316947539036e+00 	1.64725039010650e-04	 -2.77358805864904e-03	2.52104261511025e-07		1.00000385995511e+00
1.62000000000000e+00    	-2.14388424524089e-05 	 9.27568954590754e-01   -2.85316946685411e+00 	2.16300291301779e-04	 -3.76407402199446e-03	3.21972964086089e-07		1.00000710749432e+00
1.65000000000000e+00    	-1.41961744186708e-05 	 9.27441544325692e-01   -2.85316945576127e+00 	2.66037920189675e-04	 -4.72084022211817e-03	4.22805991673370e-07		1.00001117849190e+00
1.68000000000000e+00    	-5.52049087620008e-06 	 9.27286479887043e-01   -2.85316944117919e+00 	3.11395331989992e-04	 -5.60031308005646e-03	5.54179540031278e-07		1.00001573011326e+00
1.71000000000000e+00    	4.41622619424218e-06 	 9.27106753941063e-01   -2.85316942225137e+00 	3.49649206275348e-04	 -6.35749313528327e-03	7.11370619951826e-07		1.00002026978159e+00
1.74000000000000e+00    	1.53593834881857e-05 	 9.26906707616759e-01   -2.85316939832942e+00 	3.78042538712234e-04	 -6.94779314533820e-03	8.85276114640395e-07		1.00002420708028e+00
1.77000000000000e+00    	2.69734283454503e-05 	 9.26691988426521e-01   -2.85316936909625e+00 	3.93966934616285e-04	 -7.32903426838940e-03	1.06308935542421e-06		1.00002693461445e+00
1.80000000000000e+00    	3.88493518945206e-05 	 9.26469446926929e-01   -2.85316933465696e+00 	3.95168081505929e-04	 -7.46352392072708e-03	1.22977950296855e-06		1.00002792978428e+00
1.83000000000000e+00    	5.05184814454492e-05 	 9.26246970965242e-01   -2.85316929557423e+00 	3.79956446331374e-04	 -7.32012911085837e-03	1.37028514041164e-06		1.00002686396865e+00
1.86000000000000e+00    	6.14723920836206e-05 	 9.26033259027999e-01   -2.85316925282987e+00 	3.47400848418599e-04	 -6.87625239189618e-03	1.47218832908007e-06		1.00002370148736e+00
1.89000000000000e+00    	7.11880633039423e-05 	 9.25837537018660e-01   -2.85316920770352e+00 	2.97480681849657e-04	 -6.11961445992821e-03	1.52850283135604e-06		1.00001876891298e+00
1.92000000000000e+00    	7.91566939115122e-05 	 9.25669225640343e-01   -2.85316916157161e+00 	2.31173993357502e-04	 -5.04974817083108e-03	1.54011637252945e-06		1.00001277661857e+00
1.95000000000000e+00    	8.49139725705265e-05 	 9.25537568340261e-01   -2.85316911564439e+00 	1.50463736644412e-04	 -3.67911357886619e-03	1.51739578896962e-06		1.00000677923620e+00
1.98000000000000e+00    	8.80691908980726e-05 	 9.25451232369976e-01   -2.85316907067304e+00 	5.82531334689593e-05	 -2.03375266661207e-03	1.48051316779302e-06		1.00000206977062e+00
2.01000000000000e+00    	8.83304751014694e-05 	 9.25417897805456e-01   -2.85316902667019e+00 	-4.18076408910845e-05	 -1.53415792708655e-04	1.45818718259770e-06		1.00000001264321e+00
2.04000000000000e+00    	8.55236621835609e-05 	 9.25443851218562e-01   -2.85316898269342e+00 	-1.45568681062198e-04	 1.90889055236882e-03	1.48474921737602e-06		1.00000183252611e+00
2.07000000000000e+00    	7.96029697863239e-05 	 9.25533601956892e-01   -2.85316893674003e+00 	-2.48674779950950e-04	 4.08796361382967e-03	1.59571554531500e-06		1.00000838660893e+00
2.10000000000000e+00    	7.06525568597396e-05 	 9.25689539537845e-01   -2.85316888579150e+00 	-3.46871114678493e-04	 6.30807597543922e-03	1.82233750044062e-06		1.00001995587358e+00
2.13000000000000e+00    	5.88792354360010e-05 	 9.25911650383560e-01   -2.85316882602801e+00 	-4.36279648585545e-04	 8.48523575508743e-03	2.18586365494282e-06		1.00003609413387e+00
2.16000000000000e+00    	4.45978084606951e-05 	 9.26197310947426e-01   -2.85316875320799e+00 	-5.13607220612836e-04	 1.05299837935108e-02	2.69243028067655e-06		1.00005557063511e+00
2.19000000000000e+00    	2.82115784577365e-05 	 9.26541172200603e-01   -2.85316866317928e+00 	-5.76254527716908e-04	 1.23506480635006e-02	3.32955265273221e-06		1.00007643237302e+00
2.22000000000000e+00    	1.01912972120596e-05 	 9.26935147518094e-01   -2.85316855246028e+00 	-6.22309688849421e-04	 1.38569492317715e-02	4.06508821838277e-06		1.00009619653706e+00
2.25000000000000e+00    	-8.94395984634719e-06 	 9.27368512351906e-01   -2.85316841880689e+00 	-6.50429169011134e-04	 1.49638284051915e-02	4.84927406769391e-06		1.00011216333077e+00
2.28000000000000e+00    	-2.86409101793651e-05 	 9.27828119874713e-01   -2.85316826166925e+00 	-6.59629851809400e-04	 1.55953498477319e-02	5.62002421564520e-06		1.00012181762023e+00
2.31000000000000e+00    	-4.83191064943593e-05 	 9.28298732211132e-01   -2.85316808244426e+00 	-6.49035572849585e-04	 1.56885187509394e-02	6.31115463636660e-06		1.00012326785632e+00
2.34000000000000e+00    	-6.73703784472639e-05 	 9.28763462126098e-01   -2.85316788444788e+00 	-6.17635832003864e-04	 1.51968474757929e-02	6.86265842597363e-06		1.00011565615899e+00
2.37000000000000e+00    	-8.51519995684341e-05 	 9.29204315261464e-01   -2.85316767256554e+00 	-5.64120419186218e-04	 1.40935032580455e-02	7.23166857861226e-06		1.00009946761221e+00
2.40000000000000e+00    	-1.00976781016357e-04 	 9.29602818319890e-01   -2.85316745258439e+00 	-4.86849001402523e-04	 1.23738762562497e-02	7.40241350920940e-06		1.00007667200588e+00
2.43000000000000e+00    	-1.14104854466254e-04 	 9.29940714089422e-01   -2.85316723026480e+00 	-3.83998486121086e-04	 1.00574191440247e-02	7.39337066181046e-06		1.00005064831204e+00
2.46000000000000e+00    	-1.23742814733311e-04 	 9.30200699998410e-01   -2.85316701025951e+00 	-2.53904182088701e-04	 7.18862847278392e-03	7.26000921683739e-06		1.00002587011505e+00
2.49000000000000e+00    	-1.29055868905935e-04 	 9.30367183156820e-01   -2.85316679503125e+00 	-9.55763605982489e-05	 3.83706411491467e-03	7.09199668321110e-06		1.00000736609595e+00
2.52000000000000e+00    	-1.29197518077642e-04 	 9.30427021821774e-01   -2.85316658394259e+00 	9.06634966086804e-05	 9.63364566067925e-05	7.00448967170476e-06		1.00000000877482e+00
2.55000000000000e+00    	-1.23359079529969e-04 	 9.30370221240706e-01   -2.85316637269016e+00 	3.02516671525270e-04	 -3.91796864195921e-03	7.12404920099239e-06		1.00000772099288e+00
2.58000000000000e+00    	-1.10838234978107e-04 	 9.30190551224713e-01   -2.85316615322481e+00 	5.35125895838930e-04	 -8.07141093163206e-03	7.57068444435157e-06		1.00003271651055e+00
2.61000000000000e+00    	-9.11221522639266e-05 	 9.29886053891829e-01   -2.85316591424040e+00 	7.80702327736162e-04	 -1.22147970154879e-02	8.43837759809123e-06		1.00007490261153e+00
2.64000000000000e+00    	-6.39771185357806e-05 	 9.29459412961022e-01   -2.85316564223381e+00 	1.02847392179597e-03	 -1.61891459831389e-02	9.77701601478455e-06		1.00013156449632e+00
2.67000000000000e+00    	-2.95336681379279e-05 	 9.28918160720245e-01   -2.85316532304670e+00 	1.26503702951775e-03	 -1.98313576393063e-02	1.15788227064074e-05		1.00019742211154e+00
2.70000000000000e+00    	1.16455100423185e-05 	 9.28274705031663e-01   -2.85316494371026e+00 	1.47514328570968e-03	 -2.29803832535084e-02	1.37720550688710e-05		1.00026510198640e+00
2.73000000000000e+00    	5.85275782770732e-05 	 9.27546165954294e-01   -2.85316449434231e+00 	1.64289131083026e-03	 -2.54836712075591e-02	1.62239318724139e-05		1.00032600528692e+00
2.76000000000000e+00    	1.09612185702487e-04 	 9.26754019129266e-01   -2.85316396980586e+00 	1.75322608699755e-03	 -2.72036443651949e-02	1.87535296166970e-05		1.00037148720870e+00
2.79000000000000e+00    	1.62981581719550e-04 	 9.25923550399300e-01   -2.85316337083836e+00 	1.79358819983782e-03	 -2.80239617134492e-02	2.11539135014565e-05		1.00039420222042e+00
2.82000000000000e+00    	2.16399648860658e-04 	 9.25083132829497e-01   -2.85316270440695e+00 	1.75551062393460e-03	 -2.78553214037001e-02	2.32212388320740e-05		1.00038942481780e+00
2.85000000000000e+00    	2.67454969389720e-04 	 9.24263343261470e-01   -2.85316198313326e+00 	1.63594095043971e-03	 -2.66405724880797e-02	2.47872011792227e-05		1.00035613509374e+00
2.88000000000000e+00    	3.13736591013771e-04 	 9.23495940964325e-01   -2.85316122375498e+00 	1.43807765586104e-03	 -2.43589155236384e-02	2.57502459816988e-05		1.00029766844470e+00
2.91000000000000e+00    	3.53025482572434e-04 	 9.22812736233357e-01   -2.85316044473429e+00 	1.17155219423852e-03	 -2.10289865150852e-02	2.61005543878983e-05		1.00022177115359e+00
2.94000000000000e+00    	3.83480665696012e-04 	 9.22244382319418e-01   -2.85315966326923e+00 	8.51862074941344e-04	 -1.67106354789874e-02	2.59341292702530e-05		1.00013997604320e+00
2.97000000000000e+00    	4.03797464956329e-04 	 9.21819130007444e-01   -2.85315889209007e+00 	4.99056843739912e-04	 -1.15052337317999e-02	2.54523639525895e-05		1.00006630785602e+00
3.00000000000000e+00    	4.13316809234207e-04 	 9.21561590237157e-01   -2.85315813650783e+00 	1.35787757748631e-04	 -5.55437783015546e-03	2.49452403125851e-05		1.00001543496771e+00
3.03000000000000e+00    	4.12069264102281e-04 	 9.21491555604867e-01   -2.85315739220684e+00 	-2.15062108592912e-04	 9.63092278691016e-04	2.47586137173315e-05		1.00000048720560e+00
3.06000000000000e+00    	4.00745227898349e-04 	 9.21622935223757e-01   -2.85315664422254e+00 	-5.32864897982050e-04	 7.83577542206859e-03	2.52486220677786e-05		1.00003084150388e+00
3.09000000000000e+00    	3.80592677298586e-04 	 9.21962857934553e-01   -2.85315586741705e+00 	-8.01501355874632e-04	 1.48260216872009e-02	2.67287243749928e-05		1.00011022094463e+00
3.12000000000000e+00    	3.53254659847888e-04 	 9.22510995198872e-01   -2.85315502856687e+00 	-1.01103217687027e-03	 2.16777107884234e-02	2.94167935414415e-05		1.00023544538095e+00
3.15000000000000e+00    	3.20568680655718e-04 	 9.23259146801337e-01   -2.85315408993340e+00 	-1.15849831587916e-03	 2.81252384481922e-02	3.33906416794049e-05		1.00039610768488e+00
3.18000000000000e+00    	2.84357414447315e-04 	 9.24191120302654e-01   -2.85315301393407e+00 	-1.24767409912034e-03	 3.39033732680364e-02	3.85600416970045e-05		1.00057533294424e+00
3.21000000000000e+00    	2.46243277806707e-04 	 9.25282920516844e-01   -2.85315176831225e+00 	-1.28774930915804e-03	 3.87575917665640e-02	4.46616211363416e-05		1.00075162313757e+00
3.24000000000000e+00    	2.07517439285554e-04 	 9.26503250205315e-01   -2.85315033105793e+00 	-1.29108593468362e-03	 4.24544752899011e-02	5.12800817165374e-05		1.00090161954344e+00
3.27000000000000e+00    	1.69086788792027e-04 	 9.27814309757602e-01   -2.85314869428986e+00 	-1.27035533180690e-03	 4.47917581699357e-02	5.78954118547592e-05		1.00100345591536e+00
3.30000000000000e+00    	1.31511047083824e-04 	 9.29172873290498e-01   -2.85314686638733e+00 	-1.23548616749955e-03	 4.56076437386947e-02	6.39516499536858e-05		1.00104025277872e+00
3.33000000000000e+00    	9.51280703187424e-05 	 9.30531611663011e-01   -2.85314487185338e+00 	-1.19092173229809e-03	 4.47890413037203e-02	6.89389386723112e-05		1.00100323739140e+00
3.36000000000000e+00    	6.02504122520499e-05 	 9.31840628467396e-01   -2.85314274868037e+00 	-1.13368367979657e-03	 4.22784107345332e-02	7.24776799216563e-05		1.00089397765495e+00
3.39000000000000e+00    	2.74024272493794e-05 	 9.33049171273662e-01   -2.85314054334120e+00 	-1.05266313315918e-03	 3.80789243516577e-02	7.43920586148553e-05		1.00072529602965e+00
3.42000000000000e+00    	-2.44332232752606e-06 	 9.34107475134334e-01   -2.85313830390173e+00 	-9.29412930135846e-04	 3.22576688322363e-02	7.47604095411531e-05		1.00052057779738e+00
3.45000000000000e+00    	-2.76769776072257e-05 	 9.34968686978008e-01   -2.85313607209340e+00 	-7.40508462559873e-04	 2.49466223560933e-02	7.39320345650789e-05		1.00031139540930e+00
3.48000000000000e+00    	-4.59549571701637e-05 	 9.35590807721713e-01   -2.85313387544485e+00 	-4.61300032585368e-04	 1.63411706813485e-02	7.25040879213107e-05		1.00013361703014e+00
3.51000000000000e+00    	-5.42326685851135e-05 	 9.35938575205364e-01   -2.85313172069572e+00 	-7.06275927949687e-05	 6.69598864270196e-03	7.12577017948903e-05		1.00002242291352e+00
3.54000000000000e+00    	-4.89464543314730e-05 	 9.35985198666395e-01   -2.85312958965999e+00 	4.44151229435637e-04	 -3.68177607758145e-03	7.10589579088074e-05		1.00000687887373e+00
3.57000000000000e+00    	-2.63424569420129e-05 	 9.35713848776055e-01   -2.85312743844986e+00 	1.08261271670191e-03	 -1.44419212461543e-02	7.27366426224348e-05		1.00010486771648e+00
3.60000000000000e+00    	1.70753109898468e-05 	 9.35118810356203e-01   -2.85312520052728e+00 	1.82801909276371e-03	 -2.52029233569512e-02	7.69537797938789e-05		1.00031921651112e+00
3.63000000000000e+00    	8.40294651137061e-05 	 9.34206220055407e-01   -2.85312279347607e+00 	2.64608041587170e-03	 -3.55655063384926e-02	8.40925957653967e-05		1.00063575493495e+00
3.66000000000000e+00    	1.75956042454571e-04 	 9.32994337648005e-01   -2.85312012877646e+00 	3.48618803504754e-03	 -4.51274123547980e-02	9.41720739241645e-05		1.00102379877865e+00
3.69000000000000e+00    	2.92571174288599e-04 	 9.31513332974543e-01   -2.85311712332828e+00 	4.28523085537188e-03	 -5.34986616202703e-02	1.06813463133799e-04		1.00143920504829e+00
3.72000000000000e+00    	4.31590913998238e-04 	 9.29804604174460e-01   -2.85311371111066e+00 	4.97371059290729e-03	 -6.03166004139761e-02	1.21262583044626e-04		1.00182974840398e+00
3.75000000000000e+00    	5.88661432981474e-04 	 9.27919669682980e-01   -2.85310985324986e+00 	5.48350070652458e-03	 -6.52601333443884e-02	1.36469648636676e-04		1.00214219171138e+00
3.78000000000000e+00    	7.57531627413477e-04 	 9.25918691343690e-01   -2.85310554490746e+00 	5.75630657033675e-03	 -6.80626853515246e-02	1.51218978110711e-04		1.00233012878481e+00
3.81000000000000e+00    	9.30469825387531e-04 	 9.23868687511489e-01   -2.85310081776638e+00 	5.75172210959436e-03	 -6.85235937909835e-02	1.64293583117992e-04		1.00236150774341e+00
3.84000000000000e+00    	1.09889480320153e-03 	 9.21841486018735e-01   -2.85309573742263e+00 	5.45375692728031e-03	 -6.65177435840038e-02	1.74654126540456e-04		1.00222471740633e+00
3.87000000000000e+00    	1.25416209877872e-03 	 9.19911453630079e-01   -2.85309039562101e+00 	4.87482563777671e-03	 -6.20032953522977e-02	1.81608524884215e-04		1.00193223600261e+00
3.90000000000000e+00    	1.38842224231254e-03 	 9.18153029068953e-01   -2.85308489794560e+00 	4.05643631704967e-03	 -5.50273088800354e-02	1.84947771177103e-04		1.00152108994462e+00
3.93000000000000e+00    	1.49545027780263e-03 	 9.16638088228475e-01   -2.85307934823955e+00 	3.06617386492600e-03	 -4.57289524119792e-02	1.85025519649866e-04		1.00104973540045e+00
3.96000000000000e+00    	1.57133840533531e-03 	 9.15433187283020e-01   -2.85307383162622e+00 	1.99102920344237e-03	 -3.43398592196131e-02	1.82763839223726e-04		1.00059143686678e+00
3.99000000000000e+00    	1.61494883924707e-03 	 9.14596761798982e-01   -2.85306839845519e+00 	9.27645937237291e-04	 -2.11811110891334e-02	1.79575521693589e-04		1.00022474086643e+00
4.02000000000000e+00    	1.62804500138031e-03 	 9.14176401436506e-01   -2.85306305169545e+00 	-2.94142050045728e-05	 -6.65635961258587e-03	1.77204293535623e-04		1.00002216944918e+00
4.05000000000000e+00    	1.61505711788589e-03 	 9.14206358866304e-01   -2.85305774013039e+00 	-7.99835718664750e-04	 8.75921486468732e-03	1.77497335903244e-04		1.00003869679504e+00
4.08000000000000e+00    	1.58249056081971e-03 	 9.14705473759052e-01   -2.85305235909872e+00 	-1.32833149858701e-03	 2.45340588633561e-02	1.82137741363176e-04		1.00030181329589e+00
4.11000000000000e+00    	1.53804430866769e-03 	 9.15675685755013e-01   -2.85304675948580e+00 	-1.59226050225821e-03	 4.00990167388497e-02	1.92375129560049e-04		1.00080492776820e+00
4.14000000000000e+00    	1.48956094839829e-03 	 9.17101269177305e-01   -2.85304076434395e+00 	-1.60466710239472e-03	 5.48687678561346e-02	2.08797644408877e-04		1.00150546690421e+00
4.17000000000000e+00    	1.44396590255681e-03 	 9.18948852890582e-01   -2.85303419115984e+00 	-1.41199927574859e-03	 6.82646559142421e-02	2.31185905094907e-04		1.00232834462364e+00
4.20000000000000e+00    	1.40636259093262e-03 	 9.21168207521902e-01   -2.85302687669277e+00 	-1.08661172901288e-03	 7.97375324022311e-02	2.58478961478593e-04		1.00317462169356e+00
4.23000000000000e+00    	1.37942949239730e-03 	 9.23693710784529e-01   -2.85301870071799e+00 	-7.15010822342030e-04	 8.87893811431706e-02	2.88865783018411e-04		1.00393433494811e+00
4.26000000000000e+00    	1.36321966682009e-03 	 9.26446358660414e-01   -2.85300960503345e+00 	-3.83482495538088e-04	 9.49928306865404e-02	3.19996625395961e-04		1.00450181052027e+00
4.29000000000000e+00    	1.35540347357193e-03 	 9.29336184896293e-01   -2.85299960467576e+00 	-1.63155209266561e-04	 9.80080791603952e-02	3.49290372157321e-04		1.00479138740541e+00
4.32000000000000e+00    	1.35193209400555e-03 	 9.32264980407922e-01   -2.85298878928788e+00 	-9.66611445534161e-05	 9.75971151272398e-02	3.74299379581611e-04		1.00475138533100e+00
