0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+01  	1.22464679910000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.49693885350279e-14 	 -1.00000000000004e+01   1.22464679893549e-15 	-2.48615420343623e-12	 -8.70329005111305e-11	-6.02770143106918e-23		1.00000000000000e+00
6.00000000000000e-02    	-4.66594418176904e-13 	 -1.00000000000276e+01   1.22464646959259e-15 	-3.83365763412405e-11	 -2.74773643571924e-09	-6.00814106185264e-20		1.00000000000000e+00
9.00000000000000e-02    	-3.38958191957929e-12 	 -1.00000000003092e+01   1.22461934329265e-15 	-1.82235342839917e-10	 -2.04095198396209e-08	-3.31478748976249e-18		1.00000000000000e+00
1.20000000000000e-01    	-1.34004572895406e-11 	 -1.00000000016976e+01   1.22402977043883e-15 	-5.25173066306708e-10	 -8.33876077026986e-08	-5.53341395073969e-17		1.00000000000000e+00
1.50000000000000e-01    	-3.75360242097148e-11 	 -1.00000000062861e+01   1.21793098277599e-15 	-1.12891410619543e-09	 -2.44498394622115e-07	-4.75709865367027e-16		1.00000000000003e+00
1.80000000000000e-01    	-8.35650855228036e-11 	 -1.00000000180957e+01   1.17871532358737e-15 	-1.97089279039977e-09	 -5.79010119834873e-07	-2.66785636014911e-15		1.00000000000017e+00
2.10000000000000e-01    	-1.56596498708762e-10 	 -1.00000000436811e+01   9.97914984959745e-16 	-2.88709896885633e-09	 -1.17917628837613e-06	-1.10649029408067e-14		1.00000000000070e+00
2.40000000000000e-01    	-2.54049235864116e-10 	 -1.00000000924879e+01   3.47554910887892e-16 	-3.52144887652802e-09	 -2.14318171116228e-06	-3.65517455082733e-14		1.00000000000230e+00
2.70000000000000e-01    	-3.59309928273147e-10 	 -1.00000001767998e+01   -1.57793283393798e-15 	-3.29033895340447e-09	 -3.55896636847801e-06	-1.00794746719502e-13		1.00000000000633e+00
3.00000000000000e-01    	-4.34657620408690e-10 	 -1.00000003111363e+01   -6.43866777701651e-15 	-1.37050238287072e-09	 -5.48402716456878e-06	-2.39325690872825e-13		1.00000000001504e+00
3.30000000000000e-01    	-4.14260402718633e-10 	 -1.00000005110047e+01   -1.71535610031918e-14 	3.28308862721245e-09	 -7.92287909472054e-06	-4.99523793291051e-13		1.00000000003139e+00
3.60000000000000e-01    	-1.98220292393490e-10 	 -1.00000007909673e+01   -3.81097988858320e-14 	1.18847009428803e-08	 -1.08043344894788e-05	-9.28936780862993e-13		1.00000000005837e+00
3.90000000000000e-01    	3.51262009220006e-10 	 -1.00000011620552e+01   -7.48363495506008e-14 	2.57290392399929e-08	 -1.39610865396572e-05	-1.55105982507627e-12		1.00000000009746e+00
4.20000000000000e-01    	1.41053282855973e-09 	 -1.00000016286366e+01   -1.32781230788571e-13 	4.60680461332509e-08	 -1.71142248433534e-05	-2.33079764633770e-12		1.00000000014645e+00
4.50000000000000e-01    	3.19098697009450e-09 	 -1.00000021849272e+01   -2.15019480883800e-13 	7.39591256599740e-08	 -1.98652415578751e-05	-3.14034815215571e-12		1.00000000019732e+00
4.80000000000000e-01    	5.93070504417106e-09 	 -1.00000028114019e+01   -3.19193548575678e-13 	1.10094596431590e-07	 -2.16977960344093e-05	-3.74646204909911e-12		1.00000000023540e+00
5.10000000000000e-01    	9.88085593546540e-09 	 -1.00000034714282e+01   -4.34752274266531e-13 	1.54625723876768e-07	 -2.19909978837636e-05	-3.84839786943497e-12		1.00000000024181e+00
5.40000000000000e-01    	1.52869354857507e-08 	 -1.00000041084862e+01   -5.42482041810318e-13 	2.06997221573944e-07	 -2.00452631793361e-05	-3.19752262391244e-12		1.00000000020093e+00
5.70000000000000e-01    	2.23654085787131e-08 	 -1.00000046443549e+01   -6.19136087993864e-13 	2.65809109905020e-07	 -1.51209309011216e-05	-1.81947963284728e-12		1.00000000011436e+00
6.00000000000000e-01    	3.12768196320551e-08 	 -1.00000049786411e+01   -6.50261999433890e-13 	3.28721892320114e-07	 -6.48884524442261e-06	-3.35062138475323e-13		1.00000000002111e+00
6.30000000000000e-01    	4.20968760357508e-08 	 -1.00000049899825e+01   -6.53659779604608e-13 	3.92418068727297e-07	 6.50892634346237e-06	-3.37139200113795e-13		1.00000000002126e+00
6.60000000000000e-01    	5.47873336038529e-08 	 -1.00000045391913e+01   -7.13930128603237e-13 	4.52628368697710e-07	 2.43910920700375e-05	-4.73426580162797e-12		1.00000000029757e+00
6.90000000000000e-01    	6.91686819321568e-08 	 -1.00000034744992e+01   -1.02521983863023e-12 	5.04225501504955e-07	 4.74656420527111e-05	-1.79287035015491e-11		1.00000000112662e+00
7.20000000000000e-01    	8.48966279270537e-08 	 -1.00000016389448e+01   -1.93488477028098e-12 	5.41382776828270e-07	 7.57594338821951e-05	-4.56734334602207e-11		1.00000000286989e+00
7.50000000000000e-01    	1.01444230367653e-07 	 -9.99999887979224e+00   -3.97621975103754e-12 	5.57790874922749e-07	 1.08953988120291e-04	-9.44662242579506e-11		1.00000000593564e+00
7.80000000000000e-01    	1.18091304854807e-07 	 -9.99999505971653e+00   -7.87495849207552e-12 	5.46924388122280e-07	 1.46332902503845e-04	-1.70401872300334e-10		1.00000001070681e+00
8.10000000000000e-01    	1.33922479014035e-07 	 -9.99999006932378e+00   -1.45134966638616e-11 	5.02351039503497e-07	 1.86746246804149e-04	-2.77519986932039e-10		1.00000001743721e+00
8.40000000000000e-01    	1.47835118312256e-07 	 -9.99998384042275e+00   -2.48402179578951e-11 	4.18080400356734e-07	 2.28596900781526e-04	-4.15844832087093e-10		1.00000002612836e+00
8.70000000000000e-01    	1.58558325291580e-07 	 -9.99997635932304e+00   -3.97198359842962e-11 	2.88954176528151e-07	 2.69853037248202e-04	-5.79489267261454e-10		1.00000003641037e+00
9.00000000000000e-01    	1.64684348157621e-07 	 -9.99996767932639e+00   -5.97342096256785e-11 	1.11084500629641e-07	 3.08089843950312e-04	-7.55345575681698e-10		1.00000004745968e+00
9.30000000000000e-01    	1.64713951188289e-07 	 -9.99995793150479e+00   -8.49601649710910e-11 	-1.17652619237522e-07	 3.40562156772273e-04	-9.22962051821303e-10		1.00000005799130e+00
