0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	5.98951414508545e-13 	 8.09016994377345e-01   5.87785252290000e-01 	9.94753782618239e-11	 1.46741152931329e-09	-4.70406573168530e-20		1.00000000000000e+00
6.00000000000000e-02    	1.86692652828666e-11 	 8.09016994835354e-01   5.87785252290000e-01 	1.53391467979737e-09	 4.63279989013476e-08	-2.27616985215348e-17		1.00000000000000e+00
9.00000000000000e-02    	1.35623659211891e-10 	 8.09016999583411e-01   5.87785252290000e-01 	7.29162228129771e-09	 3.44113137850957e-07	-7.94670726195674e-16		1.00000000000006e+00
1.20000000000000e-01    	5.36188303928642e-10 	 8.09017022993030e-01   5.87785252290000e-01 	2.10142204816594e-08	 1.40595031776373e-06	-9.18607098129494e-15		1.00000000000099e+00
1.50000000000000e-01    	1.50201884180514e-09 	 8.09017100356146e-01   5.87785252289999e-01 	4.51795230426406e-08	 4.12234617449139e-06	-5.62113229347892e-14		1.00000000000850e+00
1.80000000000000e-01    	3.34452133031422e-09 	 8.09017299470660e-01   5.87785252289996e-01 	7.89132401214155e-08	 9.76235466338587e-06	-2.21217551967407e-13		1.00000000004765e+00
2.10000000000000e-01    	6.27032063724794e-09 	 8.09017730851045e-01   5.87785252289984e-01 	1.15743379152473e-07	 1.98814079745143e-05	-6.02782936434723e-13		1.00000000019764e+00
2.40000000000000e-01    	1.01828287250554e-08 	 8.09018553754772e-01   5.87785252289958e-01 	1.41644189984667e-07	 3.61349419460886e-05	-1.08896294360243e-12		1.00000000065288e+00
2.70000000000000e-01    	1.44337290250683e-08 	 8.09019975288882e-01   5.87785252289926e-01 	1.33706031473168e-07	 6.00056598401897e-05	-7.04813893469920e-13		1.00000000180035e+00
3.00000000000000e-01    	1.75475580161815e-08 	 8.09022240258017e-01   5.87785252289954e-01 	5.97120910511728e-08	 9.24629823725688e-05	3.66052433625855e-12		1.00000000427470e+00
3.30000000000000e-01    	1.69497082515582e-08 	 8.09025610122093e-01   5.87785252290255e-01 	-1.21186903969207e-07	 1.33583035055157e-04	1.91331807797243e-11		1.00000000892222e+00
3.60000000000000e-01    	8.73238693304476e-09 	 8.09030330408363e-01   5.87785252291342e-01 	-4.56609916928432e-07	 1.82165567922615e-04	5.88935133834136e-11		1.00000001659225e+00
3.90000000000000e-01    	-1.25055527950134e-08 	 8.09036587104488e-01   5.87785252294233e-01 	-9.97887006406041e-07	 2.35389724014826e-04	1.43351770723944e-10		1.00000002770466e+00
4.20000000000000e-01    	-5.37094529430692e-08 	 8.09044453860933e-01   5.87785252300654e-01 	-1.79583455393970e-06	 2.88552958270443e-04	2.98935800376141e-10		1.00000004163302e+00
4.50000000000000e-01    	-1.23275681885244e-07 	 8.09053833151793e-01   5.87785252313156e-01 	-2.89537796247252e-06	 3.34936241980600e-04	5.52869642877765e-10		1.00000005609533e+00
4.80000000000000e-01    	-2.30779479198011e-07 	 8.09064395773082e-01   5.87785252334996e-01 	-4.32898654524603e-06	 3.65833787401937e-04	9.22982514311545e-10		1.00000006692655e+00
5.10000000000000e-01    	-3.86487209032505e-07 	 8.09075524084912e-01   5.87785252369650e-01 	-6.10885663770864e-06	 3.70776966034782e-04	1.40323209655260e-09		1.00000006875644e+00
5.40000000000000e-01    	-6.00615180470864e-07 	 8.09086265123643e-01   5.87785252419854e-01 	-8.21784769887876e-06	 3.37970208468502e-04	1.94819244787354e-09		1.00000005714570e+00
5.70000000000000e-01    	-8.82300487698117e-07 	 8.09095300030240e-01   5.87785252486254e-01 	-1.05994211804719e-05	 2.54942052581062e-04	2.46277216684736e-09		1.00000003255390e+00
6.00000000000000e-01    	-1.23826327525486e-06 	 8.09100936091694e-01   5.87785252565914e-01 	-1.31473009357460e-05	 1.09397966369333e-04	2.80598717402421e-09		1.00000000607038e+00
6.30000000000000e-01    	-1.67117108847386e-06 	 8.09101127030403e-01   5.87785252651294e-01 	-1.56962481149981e-05	 -1.09755886025686e-04	2.81850387021880e-09		1.00000000614636e+00
6.60000000000000e-01    	-2.17776925926084e-06 	 8.09093525991170e-01   5.87785252730488e-01 	-1.80161111725257e-05	 -4.11266007232227e-04	2.38166379302102e-09		1.00000008473215e+00
6.90000000000000e-01    	-2.74691649371867e-06 	 8.09075573991313e-01   5.87785252789761e-01 	-1.98119631409575e-05	 -8.00325952029002e-04	1.50996342419040e-09		1.00000032045702e+00
