0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	7.04109616064962e-13 	 9.51056516307345e-01   -3.09016994370000e-01 	1.16940320428561e-10	 1.46741152928655e-09	2.47307370851988e-20		1.00000000000000e+00
6.00000000000000e-02    	2.19470365743989e-11 	 9.51056516765354e-01   -3.09016994370000e-01 	1.80322466552009e-09	 4.63279988886402e-08	1.19665330736858e-17		1.00000000000000e+00
9.00000000000000e-02    	1.59435087334030e-10 	 9.51056521513411e-01   -3.09016994370000e-01 	8.57180568308879e-09	 3.44113137393497e-07	4.17783124040908e-16		1.00000000000006e+00
1.20000000000000e-01    	6.30325219082555e-10 	 9.51056544923030e-01   -3.09016994370000e-01 	2.47035241741595e-08	 1.40595031219749e-06	4.82940329248559e-15		1.00000000000099e+00
1.50000000000000e-01    	1.76570797936575e-09 	 9.51056622286145e-01   -3.09016994370000e-01 	5.31102224012483e-08	 4.12234613763491e-06	2.95520410469831e-14		1.00000000000850e+00
1.80000000000000e-01    	3.93157654660509e-09 	 9.51056821400657e-01   -3.09016994369998e-01 	9.27597091331118e-08	 9.76235449937567e-06	1.16300947741750e-13		1.00000000004766e+00
2.10000000000000e-01    	7.37049281667967e-09 	 9.51057252781032e-01   -3.09016994369992e-01 	1.36029797532615e-07	 1.98814074265524e-05	3.16901736628633e-13		1.00000000019764e+00
2.40000000000000e-01    	1.19678821648298e-08 	 9.51058075684731e-01   -3.09016994369978e-01 	1.66398096560363e-07	 3.61349404809579e-05	5.72501692679347e-13		1.00000000065288e+00
2.70000000000000e-01    	1.69590766914316e-08 	 9.51059497218772e-01   -3.09016994369961e-01 	1.56864779300328e-07	 6.00056565828647e-05	3.70542670762182e-13		1.00000000180035e+00
3.00000000000000e-01    	2.06043601360918e-08 	 9.51061762187769e-01   -3.09016994369976e-01 	6.94453445719310e-08	 9.24629762147265e-05	-1.92445095269712e-12		1.00000000427470e+00
3.30000000000000e-01    	1.98679506316116e-08 	 9.51065132051604e-01   -3.09016994370134e-01 	-1.44029828758409e-07	 1.33583025042687e-04	-1.00589060018979e-11		1.00000000892222e+00
3.60000000000000e-01    	1.01422157554394e-08 	 9.51069852337512e-01   -3.09016994370706e-01 	-5.39688953770883e-07	 1.82165553862735e-04	-3.09621447897979e-11		1.00000001659229e+00
3.90000000000000e-01    	-1.49395860390955e-08 	 9.51076109033166e-01   -3.09016994372226e-01 	-1.17794717500104e-06	 2.35389706876571e-04	-7.53644668534217e-11		1.00000002770485e+00
4.20000000000000e-01    	-6.35592278110243e-08 	 9.51083975789068e-01   -3.09016994375602e-01 	-2.11843163791010e-06	 2.88552939395694e-04	-1.57159809773794e-10		1.00000004163364e+00
4.50000000000000e-01    	-1.45596787111017e-07 	 9.51093355079323e-01   -3.09016994382174e-01 	-3.41355306127799e-06	 3.34936219500495e-04	-2.90660693608307e-10		1.00000005609696e+00
4.80000000000000e-01    	-2.72301101274852e-07 	 9.51103917699739e-01   -3.09016994393656e-01 	-5.10074812277433e-06	 3.65833747815119e-04	-4.85240482983652e-10		1.00000006693017e+00
5.10000000000000e-01    	-4.55707721707395e-07 	 9.51115046009670e-01   -3.09016994411875e-01 	-7.19340947362791e-06	 3.70776868992026e-04	-7.37722519160486e-10		1.00000006876361e+00
5.40000000000000e-01    	-7.07766140210716e-07 	 9.51125787043586e-01   -3.09016994438269e-01 	-9.67060607470522e-06	 3.37969963769677e-04	-1.02422490816312e-09		1.00000005715861e+00
5.70000000000000e-01    	-1.03914448061909e-06 	 9.51134821938630e-01   -3.09016994473177e-01 	-1.24659530404610e-05	 2.54941490442227e-04	-1.29475500869358e-09		1.00000003257528e+00
6.00000000000000e-01    	-1.45769716971049e-06 	 9.51140457975100e-01   -3.09016994515057e-01 	-1.54564636655274e-05	 1.09396805097132e-04	-1.47519289322780e-09		1.00000000610328e+00
6.30000000000000e-01    	-1.96661574217540e-06 	 9.51140648864913e-01   -3.09016994559943e-01 	-1.84528870469665e-05	 -1.09758067169843e-04	-1.48177172908365e-09		1.00000000619367e+00
