0.00000000000000e+00    	0.00000000000000e+00 	 4.11449676600000e+00  	-5.66311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.51736397876270e-13 	 4.11449676599518e+00   -5.66311896060000e+00 	-3.91448983585605e-11	 -8.13464242748118e-10	3.34679328589110e-20		1.00000000000000e+00
6.00000000000000e-02    	-5.30176169151402e-12 	 4.11449676583686e+00   -5.66311896060000e+00 	-3.48482391438717e-10	 -1.38499050800172e-08	6.39677560338068e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.87844189717323e-11 	 4.11449676471386e+00   -5.66311896060000e+00 	-3.22870913455844e-10	 -7.26647018574087e-08	9.39863646043907e-17		1.00000000000000e+00
1.20000000000000e-01    	1.19873202427625e-11 	 4.11449676047375e+00   -5.66311896060000e+00 	3.52908392570241e-09	 -2.32241595093794e-07	1.57732319080743e-16		1.00000000000003e+00
1.50000000000000e-01    	3.11416339993971e-10 	 4.11449674909779e+00   -5.66311896060000e+00 	1.94283097686452e-08	 -5.59867014039073e-07	-3.79973458654759e-15		1.00000000000016e+00
1.80000000000000e-01    	1.43762569851104e-09 	 4.11449672455955e+00   -5.66311896060000e+00 	6.15330117598442e-08	 -1.11886197350572e-06	-3.53208697318734e-14		1.00000000000063e+00
2.10000000000000e-01    	4.46725826121774e-09 	 4.11449667926057e+00   -5.66311896060000e+00 	1.50206025767909e-07	 -1.94670843001470e-06	-1.76100178230948e-13		1.00000000000191e+00
2.40000000000000e-01    	1.11713210441126e-08 	 4.11449660517780e+00   -5.66311896060001e+00 	3.11122554435702e-07	 -3.02992174418055e-06	-6.29519496012913e-13		1.00000000000464e+00
2.70000000000000e-01    	2.41453715408362e-08 	 4.11449649577693e+00   -5.66311896060005e+00 	5.73111153278758e-07	 -4.27865385658435e-06	-1.78459861101210e-12		1.00000000000932e+00
3.00000000000000e-01    	4.68560502630117e-08 	 4.11449634864989e+00   -5.66311896060013e+00 	9.64751152038408e-07	 -5.50440208046704e-06	-4.21640776637881e-12		1.00000000001561e+00
3.30000000000000e-01    	8.35687315792556e-08 	 4.11449616873072e+00   -5.66311896060032e+00 	1.50988834851677e-06	 -6.40430153736677e-06	-8.52589433072261e-12		1.00000000002165e+00
3.60000000000000e-01    	1.39127981215477e-07 	 4.11449597184269e+00   -5.66311896060067e+00 	2.22236684070340e-06	 -6.55527055328056e-06	-1.49270570171649e-11		1.00000000002396e+00
3.90000000000000e-01    	2.18573324610260e-07 	 4.11449578823797e+00   -5.66311896060123e+00 	3.10039691950963e-06	 -5.42075527269719e-06	-2.25657786861350e-11		1.00000000001950e+00
4.20000000000000e-01    	3.26586959881962e-07 	 4.11449566572063e+00   -5.66311896060201e+00 	4.12107604572424e-06	 -2.37200287172925e-06	-2.87198353691015e-11		1.00000000001130e+00
4.50000000000000e-01    	4.66786592753597e-07 	 4.11449567190123e+00   -5.66311896060289e+00 	5.23564227678834e-06	 3.27527488603703e-06	-2.82665098668990e-11		1.00000000001907e+00
4.80000000000000e-01    	6.40894362593628e-07 	 4.11449589512394e+00   -5.66311896060356e+00 	6.36605929055414e-06	 1.22092408331657e-05	-1.40492046982574e-11		1.00000000009480e+00
5.10000000000000e-01    	8.47830508647467e-07 	 4.11449644363901e+00   -5.66311896060352e+00 	7.40350433826089e-06	 2.50570287080558e-05	2.10800542910001e-11		1.00000000034133e+00
5.40000000000000e-01    	1.08279653169147e-06 	 4.11449744266699e+00   -5.66311896060206e+00 	8.20925338328304e-06	 4.23097255157510e-05	7.98485341949358e-11		1.00000000092875e+00
5.70000000000000e-01    	1.33642568231920e-06 	 4.11449902911434e+00   -5.66311896059857e+00 	8.61833340566820e-06	 6.42416564352985e-05	1.53509361230215e-10		1.00000000210063e+00
6.00000000000000e-01    	1.59408731475777e-06 	 4.11450134385003e+00   -5.66311896059298e+00 	8.44614617383240e-06	 9.08294884533376e-05	2.12674684252986e-10		1.00000000416067e+00
6.30000000000000e-01    	1.83543487235290e-06 	 4.11450452163080e+00   -5.66311896058654e+00 	7.49806987673603e-06	 1.21677485612330e-04	1.97660928549566e-10		1.00000000743082e+00
6.60000000000000e-01    	2.03428422260815e-06 	 4.11450867896108e+00   -5.66311896058283e+00 	5.58182669370654e-06	 1.55955699689140e-04	1.11415331672626e-11		1.00000001217667e+00
6.90000000000000e-01    	2.15889932300141e-06 	 4.11451390037789e+00   -5.66311896058894e+00 	2.52217912778260e-06	 1.92357900712110e-04	-4.83214138349167e-10		1.00000001850396e+00
7.20000000000000e-01    	2.17274577582100e-06 	 4.11452022385023e+00   -5.66311896061656e+00 	-1.82270025064909e-06	 2.29085600789095e-04	-1.45227238529792e-09		1.00000002624177e+00
7.50000000000000e-01    	2.03575013794238e-06 	 4.11452762615984e+00   -5.66311896068259e+00 	-7.54403861928191e-06	 2.63863588338994e-04	-3.07224640170293e-09		1.00000003484045e+00
7.80000000000000e-01    	1.70607469333310e-06 	 4.11453600927287e+00   -5.66311896080894e+00 	-1.46654701287589e-05	 2.93990983819860e-04	-5.49419455506959e-09		1.00000004332289e+00
8.10000000000000e-01    	1.14238491527275e-06 	 4.11454518880587e+00   -5.66311896102111e+00 	-2.31273801026666e-05	 3.16429998821917e-04	-8.79918108359591e-09		1.00000005033141e+00
8.40000000000000e-01    	3.06551471188481e-07 	 4.11455488572320e+00   -5.66311896134541e+00 	-3.27737956461501e-05	 3.27932404011267e-04	-1.29504374422113e-08		1.00000005430689e+00
8.70000000000000e-01    	-8.33307977006576e-07 	 4.11456472236700e+00   -5.66311896180472e+00 	-4.33430428583968e-05	 3.25201290988378e-04	-1.77541334910452e-08		1.00000005381725e+00
9.00000000000000e-01    	-2.29957788068237e-06 	 4.11457422381067e+00   -5.66311896241356e+00 	-5.44633362053531e-05	 3.05083174576661e-04	-2.28433448076016e-08		1.00000004802100e+00
9.30000000000000e-01    	-4.10184878899141e-06 	 4.11458282534029e+00   -5.66311896317303e+00 	-6.56543399274062e-05	 2.64782968357799e-04	-2.77001828479563e-08		1.00000003721026e+00
9.60000000000000e-01    	-6.23376854587631e-06 	 4.11458988660847e+00   -5.66311896406727e+00 	-7.63355397771372e-05	 2.02092030503982e-04	-3.17277454680951e-08		1.00000002333415e+00
9.90000000000000e-01    	-8.67025417369046e-06 	 4.11459471268025e+00   -5.66311896506283e+00 	-8.58419826488346e-05	 1.15617474404378e-04	-3.43760172070498e-08		1.00000001036812e+00
1.02000000000000e+00    	-1.13652894409533e-05 	 4.11459658181222e+00   -5.66311896611259e+00 	-9.34475816884740e-05	 4.99941821494339e-06	-3.53144554910382e-08		1.00000000437872e+00
1.05000000000000e+00    	-1.42505327055942e-05 	 4.11459477939090e+00   -5.66311896716526e+00 	-9.83957505365488e-05	 -1.28898056810233e-04	-3.46301710820358e-08		1.00000001314822e+00
1.08000000000000e+00    	-1.72349452432563e-05 	 4.11458863702517e+00   -5.66311896818086e+00 	-9.99366355290639e-05	 -2.83836647248895e-04	-3.30168407958815e-08		1.00000004527529e+00
1.11000000000000e+00    	-2.02056204024458e-05 	 4.11457757536224e+00   -5.66311896915107e+00 	-9.73696819215885e-05	 -4.56108048632767e-04	-3.19090532203713e-08		1.00000010875770e+00
1.14000000000000e+00    	-2.30299479157749e-05 	 4.11456114880346e+00   -5.66311897012229e+00 	-9.00897333853413e-05	 -6.40504965502363e-04	-3.35131970143496e-08		1.00000020918136e+00
1.17000000000000e+00    	-2.55591860551457e-05 	 4.11453908995943e+00   -5.66311897121748e+00 	-7.76343672542120e-05	 -8.30368905816655e-04	-4.06922526676914e-08		1.00000034776975e+00
1.20000000000000e+00    	-2.76334390087203e-05 	 4.11451135142865e+00   -5.66311897265193e+00 	-5.97297626920403e-05	 -1.01772165212618e-03	-5.66795810578000e-08		1.00000051966237e+00
1.23000000000000e+00    	-2.90879514306070e-05 	 4.11447814233267e+00   -5.66311897473805e+00 	-3.63321385918190e-05	 -1.19348350918350e-03	-8.46255428762600e-08		1.00000071286120e+00
1.26000000000000e+00    	-2.97605416717359e-05 	 4.11443995701155e+00   -5.66311897787435e+00 	-7.66173099386940e-06	 -1.34777709202849e-03	-1.27017475233117e-07		1.00000090828049e+00
1.29000000000000e+00    	-2.94999061165250e-05 	 4.11439759339050e+00   -5.66311898251615e+00 	2.57735588471700e-05	 -1.47031072905302e-03	-1.85052540975065e-07		1.00000108123839e+00
1.32000000000000e+00    	-2.81744464472907e-05 	 4.11435215877851e+00   -5.66311898912813e+00 	6.31673111514275e-05	 -1.55083073468907e-03	-2.58076559400369e-07		1.00000120453235e+00
1.35000000000000e+00    	-2.56812066701929e-05 	 4.11430506125377e+00   -5.66311899812270e+00 	1.03418362416784e-04	 -1.57962710398654e-03	-3.43221536909564e-07		1.00000125295785e+00
1.38000000000000e+00    	-2.19544636380115e-05 	 4.11425798531981e+00   -5.66311900979209e+00 	1.45150224420326e-04	 -1.54807285601739e-03	-4.35372376752622e-07		1.00000120879844e+00
1.41000000000000e+00    	-1.69734981392657e-05 	 4.11421285116672e+00   -5.66311902424576e+00 	1.86746231989310e-04	 -1.44917356220788e-03	-5.27563857781368e-07		1.00000106748865e+00
1.44000000000000e+00    	-1.07690854730303e-05 	 4.11417175762031e+00   -5.66311904136675e+00 	2.26399549586276e-04	 -1.27810078037970e-03	-6.11851426989411e-07		1.00000084239901e+00
1.47000000000000e+00    	-3.42828398682187e-06 	 4.11413690967845e+00   -5.66311906080097e+00 	2.62176288536300e-04	 -1.03268138629667e-03	-6.80618162505296e-07		1.00000056758370e+00
1.50000000000000e+00    	4.90283638789706e-06 	 4.11411053238478e+00   -5.66311908199061e+00 	2.92089276815842e-04	 -7.13814320160662e-04	-7.28185820066024e-07		1.00000029742374e+00
1.53000000000000e+00    	1.40188021527357e-05 	 4.11409477363405e+00   -5.66311910425790e+00 	3.14179550108720e-04	 -3.25787161338661e-04	-7.52505670675775e-07		1.00000010242331e+00
1.56000000000000e+00    	2.36568657320965e-05 	 4.11409159930045e+00   -5.66311912693698e+00 	3.26602426943585e-04	 1.23532734192377e-04	-7.56633503520217e-07		1.00000006096503e+00
1.59000000000000e+00    	3.35017473803108e-05 	 4.11410268478618e+00   -5.66311914954282e+00 	3.27715076133281e-04	 6.22654062733615e-04	-7.49661467405881e-07		1.00000024754788e+00
1.62000000000000e+00    	4.31929907987812e-05 	 4.11412930766171e+00   -5.66311917195603e+00 	3.16162717727225e-04	 1.15658082293573e-03	-7.46802580236706e-07		1.00000071881905e+00
1.65000000000000e+00    	5.23348525792127e-05 	 4.11417224647208e+00   -5.66311919459455e+00 	2.90960916200744e-04	 1.70710517428423e-03	-7.68409713661482e-07		1.00000149943234e+00
1.68000000000000e+00    	6.05085735964091e-05 	 4.11423169098343e+00   -5.66311921853895e+00 	2.51571701844998e-04	 2.25327683798960e-03	-8.37857299030575e-07		1.00000257026946e+00
1.71000000000000e+00    	6.72868146400521e-05 	 4.11430716911254e+00   -5.66311924557818e+00 	1.97971371722411e-04	 2.77204400066077e-03	-9.78406531991297e-07		1.00000386170332e+00
1.74000000000000e+00    	7.22499726534174e-05 	 4.11439749550508e+00   -5.66311927815008e+00 	1.30707685356864e-04	 3.23905230114622e-03	-1.20938738024752e-06		1.00000525425908e+00
1.77000000000000e+00    	7.50040198216746e-05 	 4.11450074619603e+00   -5.66311931916346e+00 	5.09437516807905e-05	 3.62958004609953e-03	-1.54222796658590e-06		1.00000658820278e+00
1.80000000000000e+00    	7.51994174987131e-05 	 4.11461426300512e+00   -5.66311937170708e+00 	-3.95147493706866e-05	 3.91957968605901e-03	-1.97700428681799e-06		1.00000768230561e+00
1.83000000000000e+00    	7.25505453324882e-05 	 4.11473469030625e+00   -5.66311943867204e+00 	-1.38213120614624e-04	 4.08678817688333e-03	-2.50023327796304e-06		1.00000836043841e+00
1.86000000000000e+00    	6.68549528600689e-05 	 4.11485804559093e+00   -5.66311952233487e+00 	-2.42066728703473e-04	 4.11186253204679e-03	-3.08456206419119e-06		1.00000848297367e+00
1.89000000000000e+00    	5.80115933500261e-05 	 4.11497982386036e+00   -5.66311962396588e+00 	-3.47410632467937e-04	 3.97949200105895e-03	-3.69080440047389e-06		1.00000797850035e+00
1.92000000000000e+00    	4.60370529323102e-05 	 4.11509513437710e+00   -5.66311974353573e+00 	-4.50084401076126e-04	 3.67943521692923e-03	-4.27245232463119e-06		1.00000687039527e+00
1.95000000000000e+00    	3.10786648829742e-05 	 4.11519886674163e+00   -5.66311987959160e+00 	-5.45555515000732e-04	 3.20742962456727e-03	-4.78238127048978e-06		1.00000529261524e+00
1.98000000000000e+00    	1.34233276715904e-05 	 4.11528588169549e+00   -5.66312002935888e+00 	-6.29082494550517e-04	 2.56592175745863e-03	-5.18102713486826e-06		1.00000348985696e+00
2.01000000000000e+00    	-6.49914380331737e-06 	 4.11535122055980e+00   -5.66312018909664e+00 	-6.95915676642066e-04	 1.76457062441607e-03	-5.44491692973152e-06		1.00000179901726e+00
2.04000000000000e+00    	-2.81191844949124e-05 	 4.11539032586918e+00   -5.66312035469715e+00 	-7.41529564182394e-04	 8.20482664676257e-04	-5.57415950749610e-06		1.00000061154430e+00
2.07000000000000e+00    	-5.07379666317648e-05 	 4.11539926463085e+00   -5.66312052247605e+00 	-7.61876293190646e-04	 -2.41854617794821e-04	-5.59742093828844e-06		1.00000031949019e+00
2.10000000000000e+00    	-7.35456336632060e-05 	 4.11537494480010e+00   -5.66312069005720e+00 	-7.53645547730139e-04	 -1.39096229585972e-03	-5.57307032427501e-06		1.00000125139361e+00
2.13000000000000e+00    	-9.56472109585444e-05 	 4.11531531508407e+00   -5.66312085722255e+00 	-7.14512844990181e-04	 -2.58909199598082e-03	-5.58560142267927e-06		1.00000360697208e+00
2.16000000000000e+00    	-1.16095545669718e-04 	 4.11521953812148e+00   -5.66312102657984e+00 	-6.43356160590398e-04	 -3.79327488443529e-03	-5.73708512725772e-06		1.00000740140982e+00
2.19000000000000e+00    	-1.33930020414137e-04 	 4.11508812747643e+00   -5.66312120390518e+00 	-5.40420911530229e-04	 -4.95667707964317e-03	-6.13421333956989e-06		1.00001243029278e+00
2.22000000000000e+00    	-1.48219214117999e-04 	 4.11492303974514e+00   -5.66312139804736e+00 	-4.07415691187134e-04	 -6.03022551190549e-03	-6.87234143661909e-06		1.00001826466045e+00
2.25000000000000e+00    	-1.58105220348897e-04 	 4.11472771439696e+00   -5.66312162033464e+00 	-2.47525882088294e-04	 -6.96445352404852e-03	-8.01868359222393e-06		1.00002428217831e+00
2.28000000000000e+00    	-1.62847045744489e-04 	 4.11450705571628e+00   -5.66312188349752e+00 	-6.53390250028050e-05	 -7.71150225990391e-03	-9.59731682094905e-06		1.00002973537210e+00
2.31000000000000e+00    	-1.61860449700320e-04 	 4.11426735331742e+00   -5.66312220020398e+00 	1.33316090908424e-04	 -8.22720287530023e-03	-1.15787803097447e-05		1.00003385181423e+00
2.34000000000000e+00    	-1.54751776376430e-04 	 4.11401614008574e+00   -5.66312258138328e+00 	3.41606211929130e-04	 -8.47315645779586e-03	-1.38767364952283e-05		1.00003595498748e+00
2.37000000000000e+00    	-1.41343763613831e-04 	 4.11376198895804e+00   -5.66312303457792e+00 	5.51988226455572e-04	 -8.41872371761534e-03	-1.63533755919144e-05		1.00003558930044e+00
2.40000000000000e+00    	-1.21691947834242e-04 	 4.11351425259015e+00   -5.66312356259672e+00 	7.56537841559974e-04	 -8.04283528656331e-03	-1.88340594840963e-05		1.00003262941950e+00
2.43000000000000e+00    	-9.60910450223750e-05 	 4.11328275256779e+00   -5.66312416273555e+00 	9.47285785414886e-04	 -7.33553592874514e-03	-2.11302544881274e-05		1.00002735356800e+00
2.46000000000000e+00    	-6.50714780149922e-05 	 4.11307742730048e+00   -5.66312482678117e+00 	1.11653571581435e-03	 -6.29918207245772e-03	-2.30682989946735e-05		1.00002046323009e+00
2.49000000000000e+00    	-2.93869322567974e-05 	 4.11290795000393e+00   -5.66312554191958e+00 	1.25714235938054e-03	 -4.94922165150854e-03	-2.45202322379285e-05		1.00001303781656e+00
2.52000000000000e+00    	1.00056451743194e-05 	 4.11278333013493e+00   -5.66312629254247e+00 	1.36273590222174e-03	 -3.31449805172392e-03	-2.54320176679516e-05		1.00000642177601e+00
2.55000000000000e+00    	5.19719133888238e-05 	 4.11271151320279e+00   -5.66312706279964e+00 	1.42788827094061e-03	 -1.43703568231893e-03	-2.58442348971711e-05		1.00000205230009e+00
2.58000000000000e+00    	9.52302055925608e-05 	 4.11269899495352e+00   -5.66312783960315e+00 	1.44822719576849e-03	 6.28717058727517e-04	-2.59008188656765e-05		1.00000124665822e+00
2.61000000000000e+00    	1.38384444241046e-04 	 4.11275046641855e+00   -5.66312861567339e+00 	1.42051308361409e-03	 2.81719137924291e-03	-2.58427179819627e-05		1.00000497753388e+00
2.64000000000000e+00    	1.79959096032627e-04 	 4.11286850616380e+00   -5.66312939215151e+00 	1.34269999483307e-03	 5.05353053308782e-03	-2.59853237984986e-05		1.00001367075124e+00
2.67000000000000e+00    	2.18436029361826e-04 	 4.11305333521298e+00   -5.66313018030415e+00 	1.21400395809576e-03	 7.25591111918971e-03	-2.66809669142030e-05		1.00002706101568e+00
2.70000000000000e+00    	2.52293789836056e-04 	 4.11330264853740e+00   -5.66313100192378e+00 	1.03499860442348e-03	 9.33829129182287e-03	-2.82703451838441e-05		1.00004413687876e+00
2.73000000000000e+00    	2.80050289522330e-04 	 4.11361153473187e+00   -5.66313188818043e+00 	8.07749599638499e-04	 1.12135032683803e-02	-3.10290532664500e-05		1.00006319604201e+00
2.76000000000000e+00    	3.00310068306395e-04 	 4.11397249261273e+00   -5.66313287689216e+00 	5.35986477899440e-04	 1.27965891041946e-02	-3.51170100567082e-05		1.00008201724029e+00
2.79000000000000e+00    	3.11817025120719e-04 	 4.11437555009831e+00   -5.66313400842797e+00 	2.25294997424910e-04	 1.40082633629209e-02	-4.05391812580375e-05		1.00009813710641e+00
2.82000000000000e+00    	3.13512789081059e-04 	 4.11480848700913e+00   -5.66313532070146e+00 	-1.16702471336179e-04	 1.47783746676809e-02	-4.71253361699687e-05		1.00010920213649e+00
2.85000000000000e+00    	3.04599740555293e-04 	 4.11525715949996e+00   -5.66313684391908e+00 	-4.80223902576543e-04	 1.50492305710198e-02	-5.45345994519383e-05		1.00011335004078e+00
2.88000000000000e+00    	2.84606218678255e-04 	 4.11570591984064e+00   -5.66313859587363e+00 	-8.53314654829419e-04	 1.47786469552521e-02	-6.22874002983807e-05		1.00010956421357e+00
2.91000000000000e+00    	2.53449860559170e-04 	 4.11613812129934e+00   -5.66314057859354e+00 	-1.22199686741694e-03	 1.39425844272230e-02	-6.98234276108202e-05		1.00009794210975e+00
2.94000000000000e+00    	2.11493561360945e-04 	 4.11653669403264e+00   -5.66314277705198e+00 	-1.57062383996858e-03	 1.25372401229323e-02	-7.65798922734195e-05		1.00007982437085e+00
2.97000000000000e+00    	1.59587502772829e-04 	 4.11688477422738e+00   -5.66314516040910e+00 	-1.88246310616547e-03	 1.05804743627873e-02	-8.20804194635543e-05		1.00005774675380e+00
3.00000000000000e+00    	9.90903359357666e-05 	 4.11716636536780e+00   -5.66314768592344e+00 	-2.14050511759610e-03	 8.11246822887714e-03	-8.60219268591453e-05		1.00003520003183e+00
3.03000000000000e+00    	3.18631313381685e-05 	 4.11736700756789e+00   -5.66315030526575e+00 	-2.32846264546874e-03	 5.19553093310764e-03	-8.83455077906064e-05		1.00001621141104e+00
3.06000000000000e+00    	-3.97687720893048e-05 	 4.11747442862250e+00   -5.66315297255411e+00 	-2.43189332067871e-03	 1.91300514877250e-03	-8.92780778238962e-05		1.00000479082072e+00
3.09000000000000e+00    	-1.13088407458124e-04 	 4.11747914906063e+00   -5.66315565307030e+00 	-2.43934911338677e-03	 -1.63274592099229e-03	-8.93345277299188e-05		1.00000431212270e+00
3.12000000000000e+00    	-1.85093454607986e-04 	 4.11737501331200e+00   -5.66315833137827e+00 	-2.34343708268162e-03	 -5.32324512964820e-03	-8.92751697747730e-05		1.00001691815995e+00
3.15000000000000e+00    	-2.52631634716060e-04 	 4.11715962036523e+00   -5.66316101750365e+00 	-2.14166977935157e-03	 -9.02763303573728e-03	-9.00198007647096e-05		1.00004304557916e+00
3.18000000000000e+00    	-3.12557109224056e-04 	 4.11683463012901e+00   -5.66316374997915e+00 	-1.83699405373000e-03	 -1.26071119172522e-02	-9.25268276843784e-05		1.00008115789633e+00
3.21000000000000e+00    	-3.61896753232242e-04 	 4.11640592606117e+00   -5.66316659491763e+00 	-1.43791418876797e-03	 -1.59199488544991e-02	-9.76524817467158e-05		1.00012775279199e+00
3.24000000000000e+00    	-3.98013246487284e-04 	 4.11588362026496e+00   -5.66316964080676e+00 	-9.58167022757436e-04	 -1.88268511000660e-02	-1.06010016179652e-04		1.00017767403822e+00
3.27000000000000e+00    	-4.18751463991157e-04 	 4.11528189375287e+00   -5.66317298935791e+00 	-4.15958199647774e-04	 -2.11965035037889e-02	-1.17850948004258e-04		1.00022471408722e+00
3.30000000000000e+00    	-4.22555833093452e-04 	 4.11461867143649e+00   -5.66317674339488e+00 	1.67176984621888e-04	 -2.29110459661333e-02	-1.32989243330319e-04		1.00026244639172e+00
3.33000000000000e+00    	-4.08549091905862e-04 	 4.11391513811005e+00   -5.66318099333101e+00 	7.67775360158915e-04	 -2.38712687841448e-02	-1.50784749215479e-04		1.00028518417920e+00
3.36000000000000e+00    	-3.76566928591453e-04 	 4.11319510786349e+00   -5.66318580416005e+00 	1.36196085170407e-03	 -2.40013138737994e-02	-1.70194589039758e-04		1.00028893174484e+00
3.39000000000000e+00    	-3.27147793989983e-04 	 4.11248426477874e+00   -5.66319120500342e+00 	1.92690538964315e-03	 -2.32526877686550e-02	-1.89891610828666e-04		1.00027218121453e+00
