0.00000000000000e+00    	0.00000000000000e+00 	 -6.65739561410000e+00  	2.16311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.01777761218082e-12 	 -6.65739561409766e+00   2.16311896060000e+00 	-1.67388580885835e-10	 4.10685048836590e-10	-1.27088787472789e-20		1.00000000000000e+00
6.00000000000000e-02    	-3.01512364760366e-11 	 -6.65739561400598e+00   2.16311896060000e+00 	-2.42345646631340e-09	 8.44634939261042e-09	-3.93577512154567e-18		1.00000000000000e+00
9.00000000000000e-02    	-2.06840189161682e-10 	 -6.65739561325357e+00   2.16311896060000e+00 	-1.06958163866428e-08	 5.11986109417688e-08	-1.11022952274766e-16		1.00000000000000e+00
1.20000000000000e-01    	-7.64423481121648e-10 	 -6.65739561003918e+00   2.16311896060000e+00 	-2.80676430396612e-08	 1.84490633568975e-07	-1.12534037711022e-15		1.00000000000002e+00
1.50000000000000e-01    	-1.96953086678330e-09 	 -6.65739560042348e+00   2.16311896060000e+00 	-5.30167163692826e-08	 4.94690518211829e-07	-6.27824854972361e-15		1.00000000000012e+00
1.80000000000000e-01    	-3.92478288415551e-09 	 -6.65739557748577e+00   2.16311896060000e+00 	-7.54980088729952e-08	 1.09244080092131e-06	-2.30225083310508e-14		1.00000000000060e+00
2.10000000000000e-01    	-6.25941589759948e-09 	 -6.65739553079473e+00   2.16311896060000e+00 	-7.34956244045754e-08	 2.09802435056737e-06	-5.92683095801724e-14		1.00000000000220e+00
2.40000000000000e-01    	-7.73137902232475e-09 	 -6.65739544643619e+00   2.16311896060000e+00 	-1.06701082792213e-08	 3.61906946542893e-06	-1.02355013088187e-13		1.00000000000655e+00
2.70000000000000e-01    	-5.78246949796641e-09 	 -6.65739530780481e+00   2.16311896059999e+00 	1.64333666861419e-07	 5.72226849881497e-06	-6.63211108356397e-14		1.00000000001639e+00
3.00000000000000e-01    	3.89662106542653e-09 	 -6.65739509730314e+00   2.16311896059999e+00 	5.16472157756717e-07	 8.40166268806334e-06	2.99607954201891e-13		1.00000000003543e+00
3.30000000000000e-01    	2.77235471403823e-08 	 -6.65739479900350e+00   2.16311896060002e+00 	1.12050735784187e-06	 1.15467532271755e-05	1.52590413081178e-12		1.00000000006729e+00
3.60000000000000e-01    	7.44308711186816e-08 	 -6.65739440222301e+00   2.16311896060010e+00 	2.05476599761771e-06	 1.49141671191939e-05	4.50918096579125e-12		1.00000000011333e+00
3.90000000000000e-01    	1.55050591686181e-07 	 -6.65739390584640e+00   2.16311896060032e+00 	3.39262762705957e-06	 1.81067829358348e-05	1.04790335265417e-11		1.00000000016968e+00
4.20000000000000e-01    	2.82614194948171e-07 	 -6.65739332311576e+00   2.16311896060078e+00 	5.19216167632700e-06	 2.05640722514359e-05	2.07326671429083e-11		1.00000000022492e+00
4.50000000000000e-01    	4.71521977337087e-07 	 -6.65739268650009e+00   2.16311896060161e+00 	7.48456959024302e-06	 2.15669251821337e-05	3.60472620469082e-11		1.00000000026058e+00
4.80000000000000e-01    	7.36558264964916e-07 	 -6.65739205217089e+00   2.16311896060298e+00 	1.02622944305229e-05	 2.02594148815125e-05	5.57684483491292e-11		1.00000000025788e+00
5.10000000000000e-01    	1.09155753764802e-06 	 -6.65739150355225e+00   2.16311896060497e+00 	1.34678182697754e-05	 1.56888517914276e-05	7.67330546920955e-11		1.00000000021376e+00
5.40000000000000e-01    	1.54775865269717e-06 	 -6.65739115339295e+00   2.16311896060754e+00 	1.69842608545463e-05	 6.86414249362218e-06	9.23934625381561e-11		1.00000000016779e+00
5.70000000000000e-01    	2.11191820854083e-06 	 -6.65739114382979e+00   2.16311896061036e+00 	2.06289086557197e-05	 -7.16902121248100e-06	9.27147636307529e-11		1.00000000023847e+00
6.00000000000000e-01    	2.78428713515436e-06 	 -6.65739164397858e+00   2.16311896061282e+00 	2.41507337424071e-05	 -2.72391653115546e-05	6.55319690957992e-11		1.00000000066261e+00
6.30000000000000e-01    	3.55658424262856e-06 	 -6.65739284470287e+00   2.16311896061391e+00 	2.72328049549935e-05	 -5.39507524604004e-05	-1.04821828292837e-14		1.00000000182615e+00
6.60000000000000e-01    	4.41012413223506e-06 	 -6.65739495036693e+00   2.16311896061240e+00 	2.95002539799423e-05	 -8.75824861684715e-05	-1.07636689700745e-10		1.00000000427048e+00
6.90000000000000e-01    	5.31427223245094e-06 	 -6.65739816757239e+00   2.16311896060714e+00 	3.05341467250795e-05	 -1.27989152388753e-04	-2.46038756369934e-10		1.00000000865678e+00
7.20000000000000e-01    	6.22540482463906e-06 	 -6.65740269109850e+00   2.16311896059767e+00 	2.98912419572240e-05	 -1.74514672926626e-04	-3.80032623640820e-10		1.00000001567443e+00
7.50000000000000e-01    	7.08654537935339e-06 	 -6.65740868750177e+00   2.16311896058503e+00 	2.71292148826581e-05	 -2.25924325549502e-04	-4.42810124820460e-10		1.00000002588890e+00
7.80000000000000e-01    	7.82782960092563e-06 	 -6.65741627706696e+00   2.16311896057282e+00 	2.18365063207196e-05	 -2.80363865075395e-04	-3.32064740130065e-10		1.00000003954036e+00
8.10000000000000e-01    	8.36792025364051e-06 	 -6.65742551502392e+00   2.16311896056819e+00 	1.36655524448229e-05	 -3.35352525795480e-04	8.69543515135351e-11		1.00000005632403e+00
8.40000000000000e-01    	8.61644981454531e-06 	 -6.65743637313590e+00   2.16311896058267e+00 	2.36777930815184e-06	 -3.87815596627928e-04	9.68868057473513e-10		1.00000007520327e+00
8.70000000000000e-01    	8.47751564684605e-06 	 -6.65744872290997e+00   2.16311896063247e+00 	-1.21715675939397e-05	 -4.34160467079980e-04	2.46486482559220e-09		1.00000009432172e+00
9.00000000000000e-01    	7.85419071756556e-06 	 -6.65746232176490e+00   2.16311896073788e+00 	-2.99009260815516e-05	 -4.70397807580631e-04	4.68976366627460e-09		1.00000011108408e+00
9.30000000000000e-01    	6.65394544813755e-06 	 -6.65747680350334e+00   2.16311896092158e+00 	-5.05745638006976e-05	 -4.92306966027904e-04	7.68350682116272e-09		1.00000012246196e+00
9.60000000000000e-01    	4.79480612410665e-06 	 -6.65749167436615e+00   2.16311896120590e+00 	-7.37317153826231e-05	 -4.95641854894978e-04	1.13742678207255e-08		1.00000012554860e+00
9.90000000000000e-01    	2.21200586255626e-06 	 -6.65750631579167e+00   2.16311896160897e+00 	-9.86849706601637e-05	 -4.76370713851954e-04	1.55528955800279e-08		1.00000011833388e+00
1.02000000000000e+00    	-1.13518071982278e-06 	 -6.65751999476136e+00   2.16311896214050e+00 	-1.24519954293475e-04	 -4.30940321621249e-04	1.98695187756996e-08		1.00000010060739e+00
1.05000000000000e+00    	-5.25678412756368e-06 	 -6.65753188229168e+00   2.16311896279792e+00 	-1.50107974333858e-04	 -3.56552666419804e-04	2.38620331206486e-08		1.00000007483110e+00
