0.00000000000000e+00    	0.00000000000000e+00 	 6.65739561410000e+00  	2.16311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.11551550138008e-12 	 6.65739561410103e+00   2.16311896060000e+00 	-1.86914177233879e-10	 1.48961875051500e-10	5.26388440184925e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.63433098837781e-11 	 6.65739561411102e+00   2.16311896060000e+00 	-3.03990375456229e-09	 1.83424703418874e-10	3.33416574117294e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.76210622362571e-10 	 6.65739561401658e+00   2.16311896060000e+00 	-1.52746383626151e-08	 -1.01763902620008e-08	-1.47401458817912e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.14528597414021e-09 	 6.65739561305570e+00   2.16311896060000e+00 	-4.67754429869627e-08	 -6.62705156748654e-08	-3.28339746929170e-16		1.00000000000000e+00
1.50000000000000e-01    	-3.37979991081131e-09 	 6.65739560887314e+00   2.16311896060000e+00 	-1.07869367326139e-07	 -2.40559035452487e-07	-2.61618935223170e-15		1.00000000000003e+00
1.80000000000000e-01    	-7.98450605939816e-09 	 6.65739559629738e+00   2.16311896060000e+00 	-2.05397763192605e-07	 -6.48744311348304e-07	-1.19750099081954e-14		1.00000000000023e+00
2.10000000000000e-01    	-1.60591735768378e-08 	 6.65739556604866e+00   2.16311896060000e+00 	-3.38041823110055e-07	 -1.44796620788894e-06	-3.60610325338508e-14		1.00000000000111e+00
2.40000000000000e-01    	-2.84808738751220e-08 	 6.65739550363645e+00   2.16311896060000e+00 	-4.91489748511210e-07	 -2.82585587066741e-06	-6.97048287012038e-14		1.00000000000411e+00
2.70000000000000e-01    	-4.54472157430075e-08 	 6.65739538872702e+00   2.16311896060000e+00 	-6.34114840353470e-07	 -4.98017260012226e-06	-4.42681651340688e-14		1.00000000001260e+00
3.00000000000000e-01    	-6.59062632581467e-08 	 6.65739519525511e+00   2.16311896060000e+00 	-7.13856959903542e-07	 -8.08977917380940e-06	2.82496293292623e-13		1.00000000003298e+00
