0.00000000000000e+00    	0.00000000000000e+00 	 7.00000000000000e+00  	-1.71450551880000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.19234278648550e-12 	 6.99999999999931e+00   -1.71450551821258e-15 	-1.98027329312241e-10	 -1.37596015230301e-10	2.15227861975871e-22		1.00000000000000e+00
6.00000000000000e-02    	-3.71652129444444e-11 	 6.99999999995636e+00   -1.71450434224577e-15 	-3.05358796222612e-09	 -4.34407658852758e-09	2.14529431290706e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.69987350699131e-10 	 6.99999999951115e+00   -1.71440748383814e-15 	-1.45154384572993e-08	 -3.22667477175743e-08	1.18359319252017e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.06737716524537e-09 	 6.99999999731608e+00   -1.71230232796882e-15 	-4.18313909002280e-08	 -1.31832938789216e-07	1.97578618894574e-16		1.00000000000001e+00
1.50000000000000e-01    	-2.98985466016933e-09 	 6.99999999006191e+00   -1.69052571571099e-15 	-8.99226557110489e-08	 -3.86543571378020e-07	1.69859161552265e-15		1.00000000000008e+00
1.80000000000000e-01    	-6.65635504012180e-09 	 6.99999997139137e+00   -1.55050046122420e-15 	-1.56998638310898e-07	 -9.15395209960075e-07	9.52597233799711e-15		1.00000000000043e+00
2.10000000000000e-01    	-1.24743354808478e-08 	 6.99999993094174e+00   -9.04926270365622e-16 	-2.30017084293095e-07	 -1.86423763446267e-06	3.95088657517360e-14		1.00000000000176e+00
2.40000000000000e-01    	-2.02398017957170e-08 	 6.99999985377979e+00   1.41728049600879e-15 	-2.80667929702544e-07	 -3.38829793616534e-06	1.30513423093962e-13		1.00000000000578e+00
2.70000000000000e-01    	-2.86333682249839e-08 	 6.99999972048549e+00   8.29252095179054e-15 	-2.62570858640864e-07	 -5.62660655095585e-06	3.59902685211193e-13		1.00000000001586e+00
3.00000000000000e-01    	-3.46585219191304e-08 	 6.99999950810400e+00   2.56485038000150e-14 	-1.10322845462138e-07	 -8.67006434710801e-06	8.54548388077708e-13		1.00000000003759e+00
3.30000000000000e-01    	-3.30857384825234e-08 	 6.99999919211872e+00   6.39076501861517e-14 	2.59085955856136e-07	 -1.25258092145528e-05	1.78362553209235e-12		1.00000000007848e+00
3.60000000000000e-01    	-1.59791379451823e-08 	 6.99999874950707e+00   1.38735095235885e-13 	9.42145771053216e-07	 -1.70812951027482e-05	3.31691113587643e-12		1.00000000014633e+00
3.90000000000000e-01    	2.76106192314654e-08 	 6.99999816282939e+00   2.69872904618450e-13 	2.04187193280623e-06	 -2.20720144945694e-05	5.53829936020746e-12		1.00000000024567e+00
4.20000000000000e-01    	1.11703743389058e-07 	 6.99999742517970e+00   4.76774141312093e-13 	3.65815965594235e-06	 -2.70570192688653e-05	8.32247904121526e-12		1.00000000037273e+00
4.50000000000000e-01    	2.53123822096425e-07 	 6.99999654570280e+00   7.70418862413183e-13 	5.87586029760713e-06	 -3.14062856363842e-05	1.12131169296553e-11		1.00000000051044e+00
4.80000000000000e-01    	4.70846607844341e-07 	 6.99999555526711e+00   1.14238938601975e-12 	8.75125831676340e-06	 -3.43035090458150e-05	1.33773674216303e-11		1.00000000062666e+00
5.10000000000000e-01    	7.84930367041539e-07 	 6.99999451178619e+00   1.55501173722135e-12 	1.22978698563321e-05	 -3.47671113847725e-05	1.37413956533731e-11		1.00000000067999e+00
5.40000000000000e-01    	1.21502376073802e-06 	 6.99999350461442e+00   1.93968148005456e-12 	1.64726785380251e-05	 -3.16911269200941e-05	1.14174185079169e-11		1.00000000063784e+00
5.70000000000000e-01    	1.77848281003466e-06 	 6.99999265741230e+00   2.21339262221750e-12 	2.11640525978735e-05	 -2.39062606280663e-05	6.49695181044772e-12		1.00000000050971e+00
