0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e+00  	9.51056516300000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.18062088986605e-14 	 -3.09016994369976e+00   9.51056516300000e+00 	-3.62163075823161e-12	 4.75548372879743e-11	-2.35108132058673e-22		1.00000000000000e+00
6.00000000000000e-02    	-6.79697482889286e-13 	 -3.09016994368492e+00   9.51056516300000e+00 	-5.58456649912579e-11	 1.50136509694206e-09	-1.13762450101932e-19		1.00000000000000e+00
9.00000000000000e-02    	-4.93767405115568e-12 	 -3.09016994353105e+00   9.51056516300000e+00 	-2.65466125054450e-10	 1.11517758167495e-08	-3.97174619288619e-18		1.00000000000000e+00
1.20000000000000e-01    	-1.95207602003098e-11 	 -3.09016994277241e+00   9.51056516300000e+00 	-7.65034184201259e-10	 4.55630467772833e-08	-4.59117743255366e-17		1.00000000000000e+00
1.50000000000000e-01    	-5.46799695915820e-11 	 -3.09016994026528e+00   9.51056516300000e+00 	-1.64454650887852e-09	 1.33594092715358e-07	-2.80942924749380e-16		1.00000000000001e+00
1.80000000000000e-01    	-1.21734284437810e-10 	 -3.09016993381251e+00   9.51056516300000e+00 	-2.87123344763156e-09	 3.16371531974401e-07	-1.10564038140827e-15		1.00000000000005e+00
2.10000000000000e-01    	-2.28133779166648e-10 	 -3.09016991983264e+00   9.51056516300000e+00 	-4.20650087484060e-09	 6.44302744119398e-07	-3.01269574316845e-15		1.00000000000021e+00
2.40000000000000e-01    	-3.70142493982774e-10 	 -3.09016989316455e+00   9.51056516300000e+00 	-5.13242643909828e-09	 1.17103597861212e-06	-5.44261229737855e-15		1.00000000000069e+00
2.70000000000000e-01    	-5.23618012167034e-10 	 -3.09016984709646e+00   9.51056516300000e+00 	-4.80043828333082e-09	 1.94462170248060e-06	-3.52263933952148e-15		1.00000000000189e+00
3.00000000000000e-01    	-6.33732156067309e-10 	 -3.09016977369492e+00   9.51056516300000e+00 	-2.01384677936431e-09	 2.99647626463510e-06	1.82952490297098e-14		1.00000000000449e+00
