0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+01  	1.22464679910000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.05663743347076e-14 	 -9.99999999999976e+00   1.22464679910000e-15 	-1.17198433256125e-11	 4.75548372887056e-11	-3.02741652514728e-38		1.00000000000000e+00
6.00000000000000e-02    	-2.19954727263357e-12 	 -9.99999999998492e+00   1.22464679910000e-15 	-1.80720370687226e-10	 1.50136509714342e-09	-1.46488476773342e-35		1.00000000000000e+00
9.00000000000000e-02    	-1.59786500334041e-11 	 -9.99999999983105e+00   1.22464679910000e-15 	-8.59066565577905e-10	 1.11517758237010e-08	-5.11429781692245e-34		1.00000000000000e+00
1.20000000000000e-01    	-6.31705328777189e-11 	 -9.99999999907240e+00   1.22464679910000e-15 	-2.47570494721690e-09	 4.55630468612416e-08	-5.91192075329589e-33		1.00000000000000e+00
1.50000000000000e-01    	-1.76948380385613e-10 	 -9.99999999656528e+00   1.22464679910000e-15 	-5.32188425251672e-09	 1.33594093270117e-07	-3.61761734139760e-32		1.00000000000001e+00
1.80000000000000e-01    	-3.93942346497358e-10 	 -9.99999999011251e+00   1.22464679910000e-15 	-9.29161852703246e-09	 3.16371534441133e-07	-1.42369978705069e-31		1.00000000000005e+00
2.10000000000000e-01    	-7.38265928076751e-10 	 -9.99999997613264e+00   1.22464679910000e-15 	-1.36129868969165e-08	 6.44302752357947e-07	-3.87935747763911e-31		1.00000000000021e+00
2.40000000000000e-01    	-1.19784306140915e-09 	 -9.99999994946455e+00   1.22464679910000e-15 	-1.66104139592391e-08	 1.17103600063638e-06	-7.00828768936848e-31		1.00000000000069e+00
2.70000000000000e-01    	-1.69458103234304e-09 	 -9.99999990339646e+00   1.22464679910000e-15 	-1.55387722493887e-08	 1.94462175144107e-06	-4.53599605210994e-31		1.00000000000189e+00
3.00000000000000e-01    	-2.05112176175907e-09 	 -9.99999982999491e+00   1.22464679910000e-15 	-6.52698317699765e-09	 2.99647635718821e-06	2.35582414272804e-30		1.00000000000449e+00
3.30000000000000e-01    	-1.95793907026928e-09 	 -9.99999972078669e+00   1.22464679910000e-15 	1.53381699950620e-08	 4.32906681180529e-06	1.23136430713599e-29		1.00000000000937e+00
3.60000000000000e-01    	-9.45322649103627e-10 	 -9.99999956781491e+00   1.22464679910000e-15 	5.57677223819079e-08	 5.90349611022894e-06	3.79024101412048e-29		1.00000000001743e+00
3.90000000000000e-01    	1.63479453976943e-09 	 -9.99999936505221e+00   1.22464679910000e-15 	1.20858673428038e-07	 7.62834767582199e-06	9.22576549262751e-29		1.00000000002910e+00
4.20000000000000e-01    	6.61222311025075e-09 	 -9.99999911011179e+00   1.22464679910001e-15 	2.16522836653644e-07	 9.35122466486671e-06	1.92387677206106e-28		1.00000000004375e+00
4.50000000000000e-01    	1.49826653823139e-08 	 -9.99999880615421e+00   1.22464679910001e-15 	3.47780839191832e-07	 1.08543821702732e-05	3.55813179280009e-28		1.00000000005897e+00
4.80000000000000e-01    	2.78691465904420e-08 	 -9.99999846384802e+00   1.22464679910003e-15 	5.17961658088430e-07	 1.18556915020542e-05	5.94008612410866e-28		1.00000000007041e+00
5.10000000000000e-01    	4.64586838340431e-08 	 -9.99999810320913e+00   1.22464679910005e-15 	7.27862462319365e-07	 1.20158981800853e-05	9.03085438419433e-28		1.00000000007246e+00
5.40000000000000e-01    	7.19139722194715e-08 	 -9.99999775512012e+00   1.22464679910008e-15 	9.74935066907878e-07	 1.09527499148922e-05	1.25380916604451e-27		1.00000000006046e+00
5.70000000000000e-01    	1.05261980975583e-07 	 -9.99999746232088e+00   1.22464679910013e-15 	1.25257282394320e-06	 8.26209677494917e-06	1.58498251693350e-27		1.00000000003492e+00
6.00000000000000e-01    	1.47263618664752e-07 	 -9.99999727966627e+00   1.22464679910018e-15 	1.54957432322098e-06	 3.54552943979991e-06	1.80587358923467e-27		1.00000000000749e+00
6.30000000000000e-01    	1.98270886564102e-07 	 -9.99999727346846e+00   1.22464679910023e-15 	1.84985723004118e-06	 -3.55644451176210e-06	1.81394121729884e-27		1.00000000000804e+00
6.60000000000000e-01    	2.58080020803620e-07 	 -9.99999751977961e+00   1.22464679910028e-15 	2.13248673922706e-06	 -1.33272450373840e-05	1.53281926484332e-27		1.00000000009108e+00
6.90000000000000e-01    	3.25790855361614e-07 	 -9.99999810152560e+00   1.22464679910032e-15 	2.37206871930475e-06	 -2.59351559008261e-05	9.71829132875554e-28		1.00000000033913e+00
7.20000000000000e-01    	3.99683862203829e-07 	 -9.99999910446995e+00   1.22464679910034e-15 	2.53953835488067e-06	 -4.13948508776961e-05	3.02194755960707e-28		1.00000000085999e+00
7.50000000000000e-01    	4.77126911259188e-07 	 -1.00000006120672e+01   1.22464679910034e-15 	2.60335204927446e-06	 -5.95323131857277e-05	-6.26019012884804e-29		1.00000000177544e+00
7.80000000000000e-01    	5.54523647907425e-07 	 -1.00000026993515e+01   1.22464679910035e-15 	2.53106487387107e-06	 -7.99561033314135e-05	5.97332235267664e-28		1.00000000319969e+00
8.10000000000000e-01    	6.27314458300726e-07 	 -1.00000054260955e+01   1.22464679910040e-15 	2.29124941796172e-06	 -1.02037904918118e-04	3.33036543282879e-27		1.00000000520849e+00
8.40000000000000e-01    	6.90039276321312e-07 	 -1.00000088295591e+01   1.22464679910058e-15 	1.85568594502937e-06	 -1.24905059641949e-04	9.46668747267315e-27		1.00000000780236e+00
8.70000000000000e-01    	7.36469014636672e-07 	 -1.00000129172230e+01   1.22464679910101e-15 	1.20172958486384e-06	 -1.47447387236014e-04	2.04825922144279e-26		1.00000001087109e+00
9.00000000000000e-01    	7.59809245821240e-07 	 -1.00000176599639e+01   1.22464679910187e-15 	3.14738948460179e-07	 -1.68339980651089e-04	3.77698020181535e-26		1.00000001416922e+00
9.30000000000000e-01    	7.52976016073229e-07 	 -1.00000229861650e+01   1.22464679910335e-15 	-8.09567108021989e-07	 -1.86082890388173e-04	6.23259350194069e-26		1.00000001731375e+00
9.60000000000000e-01    	7.08939465053998e-07 	 -1.00000287772720e+01   1.22464679910569e-15 	-2.16297110544187e-06	 -1.99057695390520e-04	9.44089205769554e-26		1.00000001981432e+00
9.90000000000000e-01    	6.21126393493581e-07 	 -1.00000348652879e+01   1.22464679910909e-15 	-3.72299161914029e-06	 -2.05599942696809e-04	1.33224533656508e-25		1.00000002114260e+00
1.02000000000000e+00    	4.83868232095399e-07 	 -1.00000410326547e+01   1.22464679911373e-15 	-5.45164779272695e-06	 -2.04085374623558e-04	1.76735547073795e-25		1.00000002084028e+00
1.05000000000000e+00    	2.92876218426380e-07 	 -1.00000470148901e+01   1.22464679911971e-15 	-7.29490538541829e-06	 -1.93026807852606e-04	2.21686089791013e-25		1.00000001865628e+00
1.08000000000000e+00    	4.57212200964889e-08 	 -1.00000525062407e+01   1.22464679912700e-15 	-9.18294230570262e-06	 -1.71177544775373e-04	2.63919556133807e-25		1.00000001469304e+00
1.11000000000000e+00    	-2.57708163367175e-07 	 -1.00000571684740e+01   1.22464679913547e-15 	-1.10313475589499e-05	 -1.37636346050610e-04	2.99029657496275e-25		1.00000000953273e+00
1.14000000000000e+00    	-6.14798499603259e-07 	 -1.00000606427735e+01   1.22464679914483e-15 	-1.27433317589306e-05	 -9.19483343995588e-05	3.23323307444602e-25		1.00000000430844e+00
1.17000000000000e+00    	-1.01988635351900e-06 	 -1.00000625645239e+01   1.22464679915474e-15 	-1.42129789505611e-05	 -3.41957871604323e-05	3.34997890422073e-25		1.00000000068568e+00
