0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-16  	1.00000000000000e+01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.77773751343733e-23 	 7.14737926853049e-13   1.00000000000000e+01 	1.01774619540193e-20	 1.42664511864438e-10	-2.22486587520126e-21		1.00000000000000e+00
6.00000000000000e-02    	5.56354847476348e-20 	 4.52432305745355e-11   1.00000000000000e+01 	1.01444046662448e-17	 4.50409529060329e-09	-1.07655226929206e-18		1.00000000000000e+00
9.00000000000000e-02    	4.63574157090731e-18 	 5.06858233484987e-10   1.00000000000000e+01 	5.59680433889952e-16	 3.34553274412732e-08	-3.75852697638106e-17		1.00000000000000e+00
1.20000000000000e-01    	1.04180852406690e-16 	 2.78278549786696e-09   1.00000000000000e+01 	9.34274897870195e-15	 1.36689140220641e-07	-4.34470466824808e-16		1.00000000000001e+00
1.50000000000000e-01    	1.13390881963637e-15 	 1.03041735906327e-08   1.00000000000000e+01 	8.03192690627701e-14	 4.00782277405978e-07	-2.65860784891254e-15		1.00000000000008e+00
1.80000000000000e-01    	7.75506703954190e-15 	 2.96624630569661e-08   1.00000000000000e+01 	4.50437899243815e-13	 9.49114592623519e-07	-1.04628518295638e-14		1.00000000000045e+00
2.10000000000000e-01    	3.82809227987216e-14 	 7.16020817221320e-08   1.00000000000000e+01 	1.86815786827729e-12	 1.93290822132387e-06	-2.85096218541652e-14		1.00000000000187e+00
2.40000000000000e-01    	1.48084141779152e-13 	 1.51606347304397e-07   1.00000000000000e+01 	6.17114616573827e-12	 3.51310790631608e-06	-5.15043112198211e-14		1.00000000000617e+00
2.70000000000000e-01    	4.73165885991750e-13 	 2.89810608049055e-07   1.00000000000000e+01 	1.70170841424313e-11	 5.83386504177736e-06	-3.33353011201721e-14		1.00000000001702e+00
3.00000000000000e-01    	1.29378538506932e-12 	 5.10015249637249e-07   1.00000000000000e+01 	4.04038914890229e-11	 8.98942866968915e-06	1.73130864842756e-13		1.00000000004040e+00
3.30000000000000e-01    	3.10267633437209e-12 	 8.37639916498780e-07   1.00000000000000e+01 	8.43281753976744e-11	 1.29871997817970e-05	9.04936751685113e-13		1.00000000008433e+00
3.60000000000000e-01    	6.64034963197846e-12 	 1.29655524401780e-06   1.00000000000001e+01 	1.56812133884088e-10	 1.77104874124318e-05	2.78547025860190e-12		1.00000000015683e+00
